순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,2158735193,주식회사 시너젠  [최종낙찰],윤금란,분석,216411750,85.0,87.751,89.282,0.91549 (100.91549),15 6,2023/07/07 09:22:00,
2,1088179135,주왕전기통신(주),권이길,분석,216434940,85.2,87.761,89.292,0.92640 (100.9264),8 12,2023/07/06 09:59:36,
3,1058622531,건웅신호산전(주),박정현,분석,216436790,85.2,87.762,89.292,0.92727 (100.92727),1 6,2023/07/06 08:56:22,
4,2088115241,한애전자(주),최용경,분석,216445780,85.4,87.766,89.296,0.93149 (100.93149),4 15,2023/07/06 09:03:54,
5,2148104884,두원이에프씨 주식회사,황운천,분석,216450886,85.4,87.768,89.298,0.93390 (100.9339),7 14,2023/07/06 10:33:45,
6,1188111452,동화전자산업(주),김종화,분석,216465260,85.6,87.775,89.304,0.94065 (100.94065),4 2,2023/07/06 08:42:11,
7,2148107988,(주)서울정보시스템,이문현,분석,216487730,85.6,87.784,89.313,0.95122 (100.95122),5 13,2023/07/06 08:01:12,
8,2338109463,주식회사 아이티에스서비스,지영일,분석,216516992,86.0,87.797,89.325,0.96498 (100.96498),3 7,2023/07/05 12:24:09,
9,1148726111,티비엠테크주식회사,김치연,분석,216530800,86.0,87.803,89.331,0.97147 (100.97147),5 3,2023/07/06 06:49:31,
10,2108118504,보성전기산업(주),강명구,분석,216547500,86.2,87.81,89.338,0.97932 (100.97932),6 2,2023/07/05 10:09:33,
11,2018179526,중앙케이블네트워크(주),노상우,분석,216585940,86.6,87.827,89.354,0.99740 (100.9974),3 8,2023/07/06 18:35:52,
12,7288700415,주식회사 티엑스텍,박영기,분석,216589364,86.6,87.829,89.355,0.99901 (100.99901),5 6,2023/07/06 16:29:53,
13,1068194348,(주)퓨젼아이앤씨,임영출,분석,216592500,86.6,87.83,89.357,1.00048 (101.00048),10 4,2023/07/05 10:17:19,
14,1058153698,진우산전(주),정진태,분석,216603168,86.8,87.835,89.361,1.00550 (101.0055),2 11,2023/07/07 00:52:54,
15,5878600398,주식회사 엑사엔시스,나정환,분석,216620182,86.8,87.842,89.368,1.01349 (101.01349),5 8,2023/07/07 07:37:35,
16,2208725440,(주) 매그넷,김종민,분석,216628270,87.0,87.846,89.371,1.01730 (101.0173),5 10,2023/07/05 10:04:20,
17,6988700230,주식회사 스마트이엔씨,전유선,분석,216638800,87.0,87.85,89.376,1.02225 (101.02225),3 8,2023/07/05 21:12:47,
18,1078165206,앤아이에스(주),정성호,분석,216644429,87.0,87.853,89.378,1.02490 (101.0249),10 14,2023/07/06 17:57:32,
19,1068143494,합자회사 화인에스앤컴퍼니,장주용,분석,216659790,87.2,87.859,89.384,1.03212 (101.03212),6 2,2023/07/06 09:17:02,
20,2178113330,(주)오성에스이엠,오성표,분석,216659954,87.2,87.859,89.384,1.03219 (101.03219),10 15,2023/07/06 10:50:41,
21,2148805112,주식회사 지큐시스템즈,구자옥,분석,216666760,87.2,87.862,89.387,1.03539 (101.03539),12 15,2023/07/06 13:15:03,
22,1188117437,탑인더스트리(주),이정임,분석,216699301,87.6,87.876,89.401,1.05070 (101.0507),2 5,2023/07/05 17:11:41,
23,4088168391,금상디엔씨주식회사,박길중,분석,216705469,87.6,87.879,89.403,1.05360 (101.0536),15 6,2023/07/06 13:52:55,
24,1380715369,영인 아이티 기술사 사무소,함영만,분석,216706533,87.6,87.88,89.404,1.05410 (101.0541),8 14,2023/07/05 20:21:04,
25,1068682075,주식회사 세이프원,이명근,분석,216708240,87.6,87.88,89.404,1.05490 (101.0549),9 6,2023/07/06 08:36:07,
26,1138135425,(주)뉴넷팝,이경택,분석,216717166,87.6,87.884,89.408,1.05909 (101.05909),15 8,2023/07/05 10:43:21,
27,1198153493,(주)경성네트웍,편해용,분석,216741838,88.0,87.895,89.418,1.07070 (101.0707),11 6,2023/07/05 16:15:33,
28,1198646212,주식회사 에프에스네트웍스,이화수,분석,216745580,88.0,87.897,89.42,1.07245 (101.07245),6 14,2023/07/06 09:13:32,
29,1108190808,노드정보기술(주),정상권,분석,216750771,88.0,87.899,89.422,1.07490 (101.0749),14 4,2023/07/07 08:45:08,
30,6048111797,주식회사글로벌엔씨,임채익,분석,216782674,88.2,87.913,89.435,1.08990 (101.0899),9 13,2023/07/06 15:06:34,
31,5498100727,주식회사 뉴엣지,이현아,분석,216783900,88.2,87.913,89.435,1.09047 (101.09047),12 6,2023/07/05 10:24:42,
32,2068188409,주식회사 넥스파시스템,손주섭,분석,216797350,88.4,87.919,89.441,1.09680 (101.0968),12 11,2023/07/07 09:27:20,
33,1191119997,대흥전기통신공사,고미영,분석,216822020,88.6,87.93,89.451,1.10839 (101.10839),1 3,2023/07/06 09:43:26,
34,2098134159,주식회사 피스코이엔씨,조기현,분석,216828613,88.6,87.933,89.454,1.11149 (101.11149),11 6,2023/07/05 14:49:13,
35,1058608183,코위버(주),황인환,분석,216839952,88.8,87.938,89.459,1.11683 (101.11683),6 11,2023/07/07 09:25:39,
36,6818700095,주식회사 진영이엔씨,조근호,분석,216849882,88.8,87.942,89.463,1.12150 (101.1215),15 7,2023/07/06 09:25:53,
37,1138180712,(주)재신정보,한정규,분석,216871150,89.0,87.951,89.471,1.13149 (101.13149),11 10,2023/07/07 09:28:12,
38,1138645971,주식회사 포딕스시스템,정재호,분석,216897950,89.2,87.963,89.483,1.14410 (101.1441),14 9,2023/07/06 09:52:50,
39,2298134599,(주)시에나텔레콤,임종태,분석,216922408,89.4,87.973,89.493,1.15560 (101.1556),15 4,2023/07/05 20:38:38,
40,1138633645,주식회사 와이넷,석지윤,분석,216939470,89.6,87.981,89.5,1.16362 (101.16362),3 4,2023/07/05 10:13:18,
41,1058665689,(주)경림이앤지,김창근,분석,216948570,89.8,87.985,89.503,1.16790 (101.1679),4 10,2023/07/06 09:07:14,
42,1298627304,주식회사 진네트웍스,이호진,분석,216949844,89.8,87.985,89.504,1.16850 (101.1685),3 9,2023/07/07 08:15:59,
43,1138148411,(주)풍천정보네트웍,김학봉,분석,216955799,89.8,87.988,89.506,1.17129 (101.17129),10 13,2023/07/07 09:05:55,
44,2058126341,종합전기 주식회사,김유훈,분석,216960692,89.8,87.99,89.508,1.17360 (101.1736),2 6,2023/07/07 08:11:53,
45,1078764946,아토리서치 주식회사,정재웅,분석,216977493,90.0,87.997,89.515,1.18149 (101.18149),1 5,2023/07/05 16:23:02,
46,2200459632,하나정보통신,현광섭,분석,216990680,90.0,88.003,89.521,1.18770 (101.1877),5 3,2023/07/05 13:21:40,
