순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,2048626080,주식회사 엘제이이엔지,임성희,분석,51661450,88.011,87.897,-0.11056 (99.88944),,2023/04/21 12:46:41,1순위
2,2098211809,사단법인 해오름장애인협회,노영주,분석,51665515,88.018,87.904,-0.10270 (99.8973),,2023/04/26 09:16:16,2순위
3,1098176150,주식회사 하이큐스,최상호,분석,51687500,88.055,87.942,-0.06019 (99.93981),,2023/04/24 15:38:52,3순위
4,2118668579,(주)아이정보기술,이훈희,분석,51735800,88.138,88.024,0.03320 (100.0332),,2023/04/24 08:35:49,4순위
5,1198623733,주식회사 케이비티정보통신,유후군,분석,51742480,88.149,88.035,0.04611 (100.04611),,2023/04/25 06:59:55,5순위
6,1198173261,주식회사 현대네트웍기술,조성익,분석,51766107,88.189,88.075,0.09180 (100.0918),,2023/04/24 11:30:16,6순위
7,1048159651,(주)성우음향정보통신,송민자,분석,51771487,88.198,88.084,0.10220 (100.1022),,2023/04/26 08:16:29,7순위
8,1138137229,두복산전(주),이영두,분석,51783430,88.219,88.105,0.12529 (100.12529),,2023/04/25 09:38:39,8순위
9,2158687767,(주)에스앤디비즈,정성호,분석,51789000,88.228,88.114,0.13606 (100.13606),,2023/04/23 18:20:34,9순위
10,1198703753,구루멘토링 주식회사,최동양,분석,51797000,88.242,88.128,0.15153 (100.15153),,2023/04/25 16:43:00,10순위
11,1068180219,(주)네트웍리더,권철영,분석,51815705,88.274,88.16,0.18769 (100.18769),,2023/04/24 11:22:16,11순위
12,1288138083,주식회사 유앤후레쉬,우재명,분석,51829360,88.297,88.183,0.21410 (100.2141),,2023/04/24 23:02:43,12순위
13,2048610496,주식회사 김스애드,김진희,분석,51832100,88.302,88.188,0.21940 (100.2194),,2023/04/21 11:23:43,13순위
14,1208817900,주식회사 에이앤티플러스,김은아,분석,51873785,88.373,88.258,0.29999 (100.29999),,2023/04/20 14:59:56,14순위
15,1078161011,(주)장수커뮤니케이션즈,김현수,분석,51884000,88.39,88.276,0.31975 (100.31975),,2023/04/24 09:28:26,15순위
16,1188111452,동화전자산업(주),김종화,분석,51898740,88.415,88.301,0.34825 (100.34825),,2023/04/25 08:27:13,16순위
17,1170233690,화진정보통신,김병철,분석,51899542,88.417,88.302,0.34980 (100.3498),,2023/04/25 08:53:10,17순위
18,8118801805,천도시스템 유한회사,전해석,분석,51903200,88.423,88.309,0.35687 (100.35687),,2023/04/21 08:16:28,18순위
19,2078147814,(주)대호엔지니어링,윤용상,분석,51926840,88.463,88.349,0.40258 (100.40258),,2023/04/24 10:08:41,19순위
20,2048639509,주식회사 대한유비텍,이우영,분석,51948510,88.5,88.386,0.44448 (100.44448),,2023/04/24 14:16:50,20순위
21,2208788125,다인스 주식회사,권향옥,분석,51954800,88.511,88.396,0.45664 (100.45664),,2023/04/24 15:50:40,21순위
22,1148190678,주식회사 에드원,김춘걸,분석,52005000,88.596,88.482,0.55370 (100.5537),,2023/04/24 10:25:27,22순위
23,2130230588,태극정보통신,이상호,분석,52012824,88.61,88.495,0.56883 (100.56883),,2023/04/25 21:42:33,23순위
24,2068125404,(주)대경인트라넷,이강열,분석,52017718,88.618,88.503,0.57829 (100.57829),,2023/04/25 16:40:01,24순위
25,6042996444,세일,이종보,분석,52018000,88.618,88.504,0.57884 (100.57884),,2023/04/25 14:08:11,25순위
26,1138163445,주식회사 삼도통신,이정경,분석,52018700,88.62,88.505,0.58019 (100.58019),,2023/04/25 17:11:00,26순위
27,2158192566,(주)열림정보기술,고동민,분석,52020879,88.623,88.509,0.58441 (100.58441),,2023/04/24 14:44:34,27순위
28,1068619820,주식회사유엔콘트롤,남성모,분석,52021050,88.624,88.509,0.58474 (100.58474),,2023/04/25 14:19:01,28순위
