순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,1358198527,(주)디지털알에프코리아,김영신,분석,69884160,88.002,88.781,0.88779 (100.88779),,2023/06/20 09:31:50,1순위
2,1088178984,(주)포소드,마명철,분석,69885680,88.004,88.783,0.88998 (100.88998),,2023/06/20 17:53:40,2순위
3,1148611926,(주)동진이앤티,김미화,분석,69924099,88.053,88.831,0.94545 (100.94545),,2023/06/19 17:32:03,3순위
4,1358626858,씨엔씨엔지니어링(주),박애자,분석,69988760,88.134,88.914,1.03880 (101.0388),,2023/06/19 09:13:57,4순위
5,8738800217,주식회사 무한정보기술,이명화,분석,70007462,88.158,88.937,1.06579 (101.06579),,2023/06/20 17:13:24,5순위
6,1268143974,(주) 앤쏘,최원진,분석,70088000,88.259,89.04,1.18206 (101.18206),,2023/06/19 13:32:16,6순위
7,6608601616,주식회사 규원테크,전민경,분석,70146600,88.333,89.114,1.26666 (101.26666),,2023/06/20 13:35:37,7순위
8,1138139080,(주)성강통신기술사사무소,안치영,분석,70175540,88.369,89.151,1.30844 (101.30844),,2023/06/21 09:36:09,8순위
9,1328105863,(주)명동전기공사,김은옥,분석,70545760,88.835,89.621,1.84290 (101.8429),,2023/06/20 12:05:28,9순위
10,2148105563,(주)인성이엔씨,김규만,분석,70654575,88.972,89.759,1.99999 (101.99999),,2023/06/16 11:09:47,10순위
11,5518802256,주식회사 극동이앤씨,국동성,분석,70954940,89.351,90.141,2.43361 (102.43361),,2023/06/20 09:06:11,11순위
12,1138642881,주식회사 코리아싸인,조진아,분석,71825254,90.447,91.247,3.69004 (103.69004),,2023/06/21 09:44:36,12순위
13,5988100132,주식회사 비젼코리아,김경숙,분석,72903330,91.804,92.616,5.24639 (105.24639),,2023/06/20 19:25:18,13순위
14,1098160833,주식회사포트론,곽정례,분석,73275031,92.272,93.089,5.78300 (105.783),,2023/06/20 15:38:11,14순위
15,1218640318,주식회사 덴코정보통신,송광용,분석,73596021,92.676,93.496,6.24639 (106.24639),,2023/06/20 18:51:43,15순위
16,3128196859,주식회사 가델,김정민,분석,77000000,96.963,97.821,11.16052 (111.16052),,2023/06/19 20:39:20,16순위
17,6768601611,주식회사 루트웰,노덕권,분석,78557000,98.924,99.799,13.40828 (113.40828),,2023/06/21 06:26:04,17순위
18,1268150363,주식회사 진엔지니어링,정진석,분석,78714990,99.123,100.0,13.63636 (113.63636),,2023/06/20 14:17:49,18순위
-1,1108604272,소리콤 주식회사,정재홍,분석,69866370,87.98,88.758,0.86211 (100.86211),,2023/06/21 01:42:40,낙찰하한가미만
-2,1288644620,주식회사 피엠피테크,남영욱,분석,69864970,87.978,88.756,0.86009 (100.86009),,2023/06/18 16:34:48,낙찰하한가미만
-3,1018192253,주식회사 하늘영상통신기술,박재순,분석,69864075,87.977,88.755,0.85879 (100.85879),,2023/06/16 08:08:54,낙찰하한가미만
-4,1108609224,주식회사 두루스코,김옥연,분석,69863653,87.976,88.755,0.85819 (100.85819),,2023/06/20 16:40:53,낙찰하한가미만
