순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,2140875125,삼화전기정보통신공사  [최종낙찰],석동욱,분석,183765630,85.0,87.745,88.291,-0.31461 (99.68539),1 6,2023/04/21 18:23:12,
2,2148619081,주식회사 유신테크,김용근,분석,183766000,85.0,87.746,88.291,-0.31440 (99.6856),9 3,2023/04/21 10:40:14,
3,5598700333,주식회사 제이투디앤티,김세환,분석,183769507,85.0,87.747,88.293,-0.31248 (99.68752),1 6,2023/04/24 15:59:36,
4,2178114305,주식회사 광문정보통신,서정만,분석,183769520,85.0,87.747,88.293,-0.31248 (99.68752),8 9,2023/04/23 12:24:22,
5,2098127963,상승종합통신 주식회사,조남각,분석,183775314,85.0,87.75,88.296,-0.30930 (99.6907),5 1,2023/04/24 17:07:02,
6,1138633645,주식회사 와이넷,석지윤,분석,183775480,85.0,87.75,88.296,-0.30921 (99.69079),2 11,2023/04/21 15:35:09,
7,1058746506,(주)파워일렉,이정림,분석,183778150,85.0,87.752,88.297,-0.30775 (99.69225),5 9,2023/04/24 09:46:42,
8,2148132740,(주)융시스템,박진기,분석,183778600,85.0,87.752,88.297,-0.30751 (99.69249),6 4,2023/04/23 20:46:04,
9,1380715369,영인 아이티 기술사 사무소,함영만,분석,183778602,85.0,87.752,88.297,-0.30750 (99.6925),2 9,2023/04/23 20:22:10,
10,1018183448,(주)에이치애비뉴앤컴퍼니,정현이,분석,183789560,85.2,87.758,88.303,-0.30150 (99.6985),4 3,2023/04/21 16:23:07,
11,2058140829,원앤원산업개발(주),배애순,분석,183791570,85.2,87.759,88.304,-0.30040 (99.6996),13 14,2023/04/25 09:35:33,
12,2098134940,주식회사윤송이엔씨,정윤계,분석,183794120,85.2,87.76,88.305,-0.29901 (99.70099),9 3,2023/04/24 11:25:02,
13,2068685955,주식회사 스마트웍스,정훈,분석,183796865,85.2,87.761,88.306,-0.29750 (99.7025),11 9,2023/04/23 22:23:15,
14,1138613391,주식회사 지에스씨앤씨,석덕림,분석,183809640,85.4,87.768,88.312,-0.29051 (99.70949),15 2,2023/04/24 07:38:00,
15,2158119769,주식회사 남일기업,이범석,분석,183810873,85.4,87.769,88.313,-0.28983 (99.71017),5 1,2023/04/24 09:39:28,
16,2108165652,키코아이비에스주식회사,이형철,분석,183812602,85.4,87.77,88.314,-0.28889 (99.71111),15 5,2023/04/24 15:06:01,
17,1168173694,(주)지엠에스인터내셔날,김형준,분석,183817140,85.4,87.772,88.316,-0.28640 (99.7136),15 7,2023/04/24 13:50:54,
18,2148766621,(주)포유네트웍스,이상오,분석,183829740,85.6,87.778,88.322,-0.27950 (99.7205),2 5,2023/04/24 09:34:16,
19,1138670451,주식회사 코스모티어,김명동,분석,183831563,85.6,87.779,88.323,-0.27851 (99.72149),1 12,2023/04/24 11:14:27,
20,1198169165,(주)기창인포텍,김석진,분석,183832850,85.6,87.78,88.323,-0.27780 (99.7222),15 4,2023/04/21 10:09:11,
21,1088193869,(주)동명텔레콤,김경은,분석,183838860,85.6,87.783,88.326,-0.27451 (99.72549),13 9,2023/04/24 08:37:22,
22,6338800846,원흥이엔씨 주식회사,최재혁,분석,183840695,85.6,87.784,88.327,-0.27350 (99.7265),12 3,2023/04/24 17:39:49,
23,2068682619,주식회사 엠플러스통신,신동수,분석,183842500,85.8,87.785,88.328,-0.27252 (99.72748),11 7,2023/04/21 10:15:36,
24,1428168147,주식회사 다옴건설,이창석,분석,183843800,85.8,87.786,88.329,-0.27180 (99.7282),12 10,2023/04/24 12:27:47,
25,8958700597,주식회사 아이티앤에스,김세영,분석,183849826,85.8,87.789,88.332,-0.26851 (99.73149),9 2,2023/04/24 07:17:20,
26,2108122973,인터컴넷(주),양지호,분석,183850740,85.8,87.789,88.332,-0.26800 (99.732),7 12,2023/04/24 09:36:23,
27,1078155407,(주)윤익계전,안용준,분석,183853600,85.8,87.791,88.333,-0.26644 (99.73356),7 1,2023/04/21 10:59:28,
28,4468801407,(주)큐엔큐,장나미,분석,183855850,85.8,87.792,88.334,-0.26521 (99.73479),3 5,2023/04/21 14:08:03,
29,1128701225,주식회사 블루인텔리전스,조축호,분석,183859141,85.8,87.794,88.336,-0.26340 (99.7366),4 5,2023/04/21 15:25:58,
30,1148726111,티비엠테크주식회사,김치연,분석,183866200,86.0,87.797,88.339,-0.25954 (99.74046),1 11,2023/04/23 21:29:11,
31,2188119278,한국씨네텍(주),김현철,분석,183874120,86.0,87.801,88.343,-0.25520 (99.7448),14 5,2023/04/21 12:36:45,
32,1138195817,(주)베스트일렉트로닉스,최경원,분석,183875020,86.0,87.802,88.344,-0.25471 (99.74529),14 12,2023/04/21 17:11:47,
33,2148620797,(주)세인씨앤씨,조정화,분석,183880500,86.2,87.805,88.346,-0.25171 (99.74829),2 13,2023/04/25 08:56:47,
34,2055169402,청포음향,신동열,분석,183892370,86.2,87.811,88.352,-0.24521 (99.75479),10 14,2023/04/24 09:16:05,
35,1198647905,주식회사 리안시스템,원미리,분석,183892380,86.2,87.811,88.352,-0.24520 (99.7548),1 3,2023/04/24 16:53:11,
