순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,2158601380,세계정보시스템(주),한인창,분석,47749219,87.745,87.681,-0.07260 (99.9274),,2023/09/04 15:09:34,
2,1198169165,(주)기창인포텍,김석진,분석,47749750,87.746,87.682,-0.07149 (99.92851),,2023/08/31 12:34:13,
3,1148644465,(주)서브플래닛,이지연,분석,47750795,87.748,87.684,-0.06930 (99.9307),,2023/09/06 16:30:48,
4,7298600518,주식회사 킴스앤,김동선,분석,47752230,87.751,87.686,-0.06630 (99.9337),,2023/09/05 18:22:40,
5,1108170025,(주)원비즈시스템,박의영,분석,47753433,87.753,87.689,-0.06378 (99.93622),,2023/09/04 11:18:58,
6,1488100811,주식회사 세명테크,박정필,분석,47753758,87.754,87.689,-0.06310 (99.9369),,2023/09/04 14:21:22,
7,2108131394,(주)안나시스템,문병조,분석,47755700,87.757,87.693,-0.05904 (99.94096),,2023/09/01 16:09:24,
8,1068606683,로버무트 주식회사,송태하,분석,47755821,87.758,87.693,-0.05879 (99.94121),,2023/09/05 10:28:04,
9,3218602097,(주)태연정보,김영태,분석,47756500,87.759,87.694,-0.05737 (99.94263),,2023/09/04 17:07:40,
10,1058178229,아마노코리아(주),전명진,분석,47757819,87.761,87.697,-0.05460 (99.9454),,2023/09/05 16:25:41,
11,6618702691,(주)대창일렉스,송효양,분석,47758283,87.762,87.697,-0.05363 (99.94637),,2023/09/07 07:55:26,
12,1198609084,주식회사 유니씨엔에스,박경임,분석,47760495,87.766,87.702,-0.04900 (99.951),,2023/09/05 09:24:09,
13,1108190166,(주)페타네트워크,강인희,분석,47761690,87.768,87.704,-0.04650 (99.9535),,2023/09/04 09:32:46,
14,1138663208,주식회사 유영정보통신,박경순,분석,47762400,87.77,87.705,-0.04502 (99.95498),,2023/09/04 16:47:34,
15,1078161011,(주)장수커뮤니케이션즈,김현수,분석,47762450,87.77,87.705,-0.04491 (99.95509),,2023/09/06 16:18:26,
16,1078143707,(주)신창전기,홍성수,분석,47763549,87.772,87.707,-0.04261 (99.95739),,2023/09/07 09:05:21,
17,1068146133,(주)케이씨이,조정휘,분석,47763793,87.772,87.708,-0.04210 (99.9579),,2023/09/04 12:03:10,
18,1058162163,주식회사대한종합산전,이섭,분석,47764300,87.773,87.708,-0.04104 (99.95896),,2023/09/04 14:06:13,
19,1058601287,(주)성산정보시스템,김기주,분석,47766278,87.777,87.712,-0.03690 (99.9631),,2023/09/06 12:20:16,
20,2168701696,주식회사 투비콤,유수정,분석,47767610,87.779,87.715,-0.03411 (99.96589),,2023/09/04 13:41:55,
21,6078616291,케이시스 주식회사,김중섭,분석,47768572,87.781,87.716,-0.03210 (99.9679),,2023/09/04 19:01:42,
22,2158602337,지엔네텔(주),고시영,분석,47769386,87.782,87.718,-0.03040 (99.9696),,2023/09/07 12:13:48,
23,1098655451,주식회사 투비,차인성,분석,47770750,87.785,87.72,-0.02754 (99.97246),,2023/09/06 15:48:02,
24,2048129194,위성이앤씨(주),이양숙,분석,47771700,87.787,87.722,-0.02556 (99.97444),,2023/09/04 15:57:05,
25,1178112521,한성정보기술(주),한병성,분석,47772450,87.788,87.723,-0.02399 (99.97601),,2023/08/31 11:01:07,
26,1078674016,주식회사가나이엔지,강재선,분석,47772954,87.789,87.724,-0.02293 (99.97707),,2023/09/05 09:35:50,
27,1098153915,하비넷정보통신(주),이종훈,분석,47773550,87.79,87.725,-0.02168 (99.97832),,2023/09/05 08:57:44,
28,2198124769,주식회사 성문엔지니어링,김선호,분석,47775000,87.793,87.728,-0.01865 (99.98135),,2023/09/05 10:46:45,
29,1358131171,(주)금성전기통신공사,김윤환,분석,47775970,87.795,87.73,-0.01662 (99.98338),,2023/09/05 12:23:29,
30,1198683594,(주)제이더블유지코리아,주형남,분석,47777080,87.797,87.732,-0.01430 (99.9857),,2023/09/05 10:25:30,
31,2068611905,(주)한포넷,이현우,분석,47778645,87.799,87.735,-0.01102 (99.98898),,2023/09/05 09:31:53,
32,1098643839,주식회사 케이비정보통신,지인현,분석,47779850,87.802,87.737,-0.00850 (99.9915),,2023/09/06 15:10:28,
33,1188111165,주식회사 세원이엔피디,이왕종,분석,47780498,87.803,87.738,-0.00714 (99.99286),,2023/09/06 10:49:52,
34,4908801461,주식회사 긱스퍼,이정아,분석,47782906,87.807,87.743,-0.00210 (99.9979),,2023/09/06 16:35:52,
