순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,8878700825,주식회사 수인정보통신  [최종낙찰],김옥환,분석,235040540,85.2,87.763,87.313,-1.28603 (98.71397),15 13,2022/12/11 20:48:18,
2,2058140076,(주)제일첨단테크,김성수,분석,235055251,85.4,87.769,87.318,-1.27981 (98.72019),10 6,2022/12/12 09:57:34,
3,6988700230,주식회사 스마트이엔씨,전유선,분석,235061600,85.4,87.771,87.32,-1.27712 (98.72288),15 2,2022/12/11 10:04:37,
4,2208882337,태암네트워크 주식회사,김만기,분석,235091391,85.6,87.783,87.331,-1.26450 (98.7355),2 15,2022/12/09 14:47:39,
5,1058641085,(주)에스엠전력,김동율,분석,235098288,85.8,87.786,87.334,-1.26158 (98.73842),14 11,2022/12/09 21:50:01,
6,2148854189,(주)태원전기,김응식,분석,235106744,85.8,87.789,87.337,-1.25800 (98.742),13 8,2022/12/09 11:23:18,
7,1068678514,주식회사 인프라이엔씨,김병훈,분석,235120120,86.0,87.795,87.342,-1.25234 (98.74766),11 1,2022/12/09 08:29:18,
8,2158637350,(주)주은정보시스템,이명열,분석,235139340,86.0,87.802,87.349,-1.24420 (98.7558),13 6,2022/12/09 09:05:06,
9,7298600518,주식회사 킴스앤,김동선,분석,235174534,86.4,87.816,87.362,-1.22931 (98.77069),6 2,2022/12/11 23:27:39,
10,1058188805,(주)경성텔레콤,김천수,분석,235190596,86.4,87.823,87.368,-1.22251 (98.77749),10 14,2022/12/09 14:48:47,
11,2048639509,주식회사 대한유비텍,이우영,분석,235193610,86.4,87.824,87.369,-1.22123 (98.77877),1 5,2022/12/09 15:29:34,
12,1138680513,주식회사연수이앤씨,조운호,분석,235224846,86.8,87.836,87.381,-1.20800 (98.792),5 8,2022/12/09 14:51:52,
