순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),순공사대비 사정률(%),추첨번호,투찰일시,비고
25,1058747280,주식회사 하이디,문이수,분석,111394435,85.0,88.621,85.79,-3.2700 (96.73),5 4,2022/08/22 15:19:51,
26,2108157604,주식회사 유니원이엔지,민수지,분석,111428200,85.0,88.649,85.816,-3.2407 (96.7593),13 5,2022/08/24 09:42:04,
27,1268620622,(주)엑스코하이텍,박정현,분석,111431860,85.0,88.652,85.819,-3.2375 (96.7625),10 6,2022/08/24 08:18:27,
28,1138146387,(주)대산시스템,전재수,분석,111433357,85.0,88.653,85.82,-3.2362 (96.7638),9 6,2022/08/24 08:52:04,
29,1178169252,엠에스온(주),이경미,분석,111444873,85.0,88.663,85.829,-3.2262 (96.7738),7 5,2022/08/24 09:29:01,
30,1198141207,(주)텍센,권유찬,분석,111448000,85.0,88.665,85.832,-3.2235 (96.7765),12 1,2022/08/25 09:29:02,
31,2208605262,주식회사 트리엠,김동수,분석,111465250,85.0,88.68,85.845,-3.2086 (96.7914),10 13,2022/08/23 17:56:32,
32,2098133432,(주)가람씨앤씨,임승덕,분석,111465256,85.0,88.68,85.845,-3.2085 (96.7915),12 5,2022/08/24 11:29:44,
33,1138194929,주식회사 위피아,김용연,분석,111478600,85.0,88.691,85.855,-3.1970 (96.803),11 8,2022/08/25 09:43:47,
34,2158191475,(주)디앤씨코퍼레이션,엄삼섭,분석,111487366,85.0,88.698,85.862,-3.1894 (96.8106),9 11,2022/08/25 09:30:50,
35,1078738017,(주)애린테크,박을순,분석,111490727,85.0,88.701,85.865,-3.1864 (96.8136),1 12,2022/08/25 09:00:04,
36,1068641109,주식회사 피앤지텍,조홍길,분석,111491500,85.0,88.701,85.865,-3.1858 (96.8142),12 11,2022/08/23 10:37:31,
37,2068164028,주식회사 이지비앤티,김한복,분석,111494450,85.0,88.704,85.868,-3.1832 (96.8168),10 13,2022/08/23 11:25:38,
38,1058648787,디노플러스 주식회사,강경숙,분석,111495774,85.0,88.705,85.869,-3.1820 (96.818),12 14,2022/08/23 14:13:29,
39,1198165586,제이케이앤티텔레콤(주),전찬화,분석,111496960,85.0,88.706,85.869,-3.1810 (96.819),7 12,2022/08/23 10:52:31,
40,2158689085,(주)에스지테크놀러지,손병학,분석,111501500,85.0,88.709,85.873,-3.1771 (96.8229),10 5,2022/08/23 10:00:47,
41,1138679165,주식회사 드림아이시스템,유원준,분석,111512670,85.0,88.719,85.882,-3.1674 (96.8326),12 4,2022/08/23 10:57:37,
42,1188109785,주식회사 안세기술,이용안,분석,111514790,85.0,88.72,85.883,-3.1655 (96.8345),4 8,2022/08/24 09:37:55,
43,1288154026,(주)니트로시스템,정인교,분석,111522600,85.0,88.727,85.889,-3.1588 (96.8412),6 13,2022/08/24 10:06:53,
44,1088179663,주식회사 시큐뱅크,심재춘,분석,111522970,85.0,88.727,85.889,-3.1584 (96.8416),2 5,2022/08/23 13:42:35,
45,1258180919,(주)경일전공,정요진,분석,111527528,85.0,88.731,85.893,-3.1545 (96.8455),6 10,2022/08/23 15:46:56,
46,2068679088,(주)한맥아이티,최예니,분석,111537553,85.0,88.739,85.901,-3.1458 (96.8542),13 9,2022/08/24 09:06:24,
47,1138629762,주식회사 이너인포,이정균,분석,111561387,85.0,88.759,85.919,-3.1251 (96.8749),14 7,2022/08/23 12:51:54,
48,1178161755,(주) 유강이엔씨,조천식,분석,111570480,85.0,88.766,85.926,-3.1172 (96.8828),7 13,2022/08/25 09:40:31,
49,2018643926,두전네트웍스 주식회사,김병현,분석,111577090,85.0,88.772,85.931,-3.1114 (96.8886),11 5,2022/08/24 09:52:53,
50,1208635791,주식회사 피엔에이링크,박윤철,분석,111592854,85.0,88.785,85.943,-3.0977 (96.9023),5 14,2022/08/24 14:45:22,
51,1068641638,(주)매트릭스미디어,김진성,분석,111604918,85.0,88.795,85.953,-3.0873 (96.9127),2 10,2022/08/24 16:50:23,
52,2148768992,주식회사 앤샵,장진화,분석,111614370,85.0,88.803,85.96,-3.0791 (96.9209),2 6,2022/08/24 08:36:09,
53,2078109289,栗林建設 株式會社,윤석율,분석,111625000,85.0,88.811,85.968,-3.0698 (96.9302),13 1,2022/08/25 08:31:41,
54,1068616819,(주)현성인포컴,박홍수,분석,111628812,85.0,88.815,85.971,-3.0665 (96.9335),4 2,2022/08/24 11:49:29,
55,3238801633,동부엔텍 주식회사,류광성,분석,111638341,85.0,88.823,85.978,-3.0583 (96.9417),9 14,2022/08/25 08:41:01,
56,2140562973,대산정보통신공사,오도균,분석,111661604,85.0,88.842,85.996,-3.0380 (96.962),1 4,2022/08/24 18:11:36,
57,1068611721,우리보안 주식회사,이명재,분석,111679818,85.0,88.857,86.01,-3.0222 (96.9778),15 5,2022/08/25 08:06:48,
58,2068120414,(주)일광기업,오도진,분석,111688092,85.0,88.864,86.017,-3.0150 (96.985),4 12,2022/08/23 08:34:45,
59,3188600619,주식회사 태정이앤아이,정태용,분석,111691660,85.0,88.867,86.019,-3.0120 (96.988),5 8,2022/08/24 20:33:54,
60,2128166939,주식회사 연일전력,최재규,분석,111704099,85.0,88.877,86.029,-3.0011 (96.9989),6 9,2022/08/23 15:53:20,
61,2068196840,주식회사 혜성이티에스,이상영,분석,111706969,85.0,88.879,86.031,-2.9987 (97.0013),15 8,2022/08/25 07:47:41,
62,1198629800,주식회사 메카넷,천수연,분석,111718377,85.0,88.889,86.04,-2.9888 (97.0112),6 3,2022/08/22 13:35:56,
63,1198642201,주식회사 한일이앤씨,황유경,분석,111719162,85.0,88.889,86.041,-2.9881 (97.0119),10 4,2022/08/24 14:25:52,
64,2068188409,주식회사 넥스파시스템,손주섭,분석,111720221,85.0,88.89,86.041,-2.9871 (97.0129),14 9,2022/08/23 15:33:41,
65,8038600460,주식회사 파르이앤씨,김종훈,분석,111720900,85.0,88.891,86.042,-2.9866 (97.0134),9 6,2022/08/25 08:20:38,
66,1178152009,동아신호 주식회사,최종수,분석,111722370,85.0,88.892,86.043,-2.9853 (97.0147),1 10,2022/08/24 16:17:38,
67,1078658471,우암정보통신 주식회사,김정훈,분석,111722920,85.0,88.892,86.043,-2.9848 (97.0152),6 8,2022/08/25 09:23:01,
68,1098643839,주식회사 케이비정보통신,지인현,분석,111725141,85.0,88.894,86.045,-2.9829 (97.0171),7 9,2022/08/25 09:09:09,
69,1108172440,주식회사 다보파워코리아,강희철,분석,111755690,85.0,88.919,86.069,-2.9563 (97.0437),12 7,2022/08/24 14:36:03,
70,2128197392,금수티아이주식회사,이형주,분석,111758800,85.0,88.922,86.071,-2.9536 (97.0464),13 5,2022/08/24 09:05:21,
71,2028159713,거산음향통신(주),김기만,분석,111762940,85.0,88.925,86.074,-2.9501 (97.0499),1 15,2022/08/22 17:29:39,
72,1068656301,주식회사 티제이원,최정국,분석,111763935,85.0,88.926,86.075,-2.9492 (97.0508),9 12,2022/08/24 09:55:46,
73,2148626637,(주)아이엔지시스템,김정화,분석,111770450,85.0,88.932,86.08,-2.9435 (97.0565),9 13,2022/08/24 09:16:07,
74,2208604531,주식회사 월드린시스템즈,류준열,분석,111778500,85.0,88.938,86.086,-2.9365 (97.0635),9 8,2022/08/24 09:22:07,
75,1138188878,주식회사 신영이엔티,이찬세,분석,111779870,85.0,88.939,86.087,-2.9354 (97.0646),3 11,2022/08/24 10:42:55,
76,1068681756,주식회사 융창,이재진,분석,111783500,85.0,88.942,86.09,-2.9322 (97.0678),12 15,2022/08/23 10:40:45,
77,1098160416,(주)용진정보통신,도용석,분석,111795266,85.0,88.952,86.099,-2.9220 (97.078),6 14,2022/08/22 10:19:56,
78,1328158074,주식회사 엘아이지시스템,윤종구,분석,111802786,85.0,88.958,86.105,-2.9155 (97.0845),10 14,2022/08/24 09:18:58,
79,1058739913,(주)비디엔에프,최경훈,분석,111809585,85.0,88.964,86.11,-2.9095 (97.0905),14 2,2022/08/24 14:58:56,
80,2118850165,해음전기(주),김년봉,분석,111810392,85.0,88.965,86.111,-2.9088 (97.0912),1 6,2022/08/25 07:59:45,
81,1138635212,(주)아이제이일렉트론,김도형,분석,111813960,85.0,88.968,86.114,-2.9058 (97.0942),12 14,2022/08/24 17:18:05,
82,1198623733,주식회사 케이비티정보통신,YUXIAOLU,분석,111818452,85.0,88.971,86.117,-2.9018 (97.0982),14 15,2022/08/24 11:34:33,
83,3168123644,주식회사 지엔씨원,이미자,분석,111825003,85.0,88.977,86.122,-2.8962 (97.1038),1 14,2022/08/21 15:24:42,
84,2088100603,(주)전우사,김한재,분석,111825900,85.0,88.977,86.123,-2.8954 (97.1046),10 7,2022/08/24 10:43:57,
85,2138641595,주식회사 브랜드텍,김은수,분석,111827089,85.0,88.978,86.124,-2.8943 (97.1057),2 5,2022/08/24 16:14:33,
86,1058795818,주식회사 티엠미디어,박용호,분석,111829901,85.0,88.981,86.126,-2.8919 (97.1081),1 11,2022/08/25 09:08:25,
87,7598100611,에스트랜스포트 주식회사,조광진,분석,111838605,85.0,88.988,86.133,-2.8843 (97.1157),3 15,2022/08/25 08:25:57,
88,2098161262,주식회사 아이에스인텍,황관홍,분석,111842560,85.0,88.991,86.136,-2.8809 (97.1191),14 3,2022/08/24 14:11:55,
89,1098150581,주식회사 우진파워텍,한용일,분석,111850121,85.0,88.997,86.141,-2.8743 (97.1257),11 13,2022/08/25 08:40:13,
90,1078606385,대선아이넷(주),신일자,분석,111857300,85.0,89.003,86.147,-2.8681 (97.1319),7 10,2022/08/24 17:13:53,
91,1098610416,(주)네시비스,이은섭,분석,111861637,85.0,89.007,86.15,-2.8643 (97.1357),8 13,2022/08/23 09:01:19,
92,2148805112,주식회사 지큐시스템즈,구자옥,분석,111864878,85.0,89.01,86.153,-2.8615 (97.1385),2 10,2022/08/24 08:43:23,
93,1068678514,주식회사 인프라이엔씨,김병훈,분석,111869900,85.0,89.014,86.157,-2.8572 (97.1428),5 9,2022/08/23 19:20:29,
94,1138615856,(주)서원티에스,김안수,분석,111870735,85.0,89.014,86.157,-2.8564 (97.1436),12 3,2022/08/25 08:06:57,
95,1118124994,오리엔트주식회사,이경호,분석,111873153,85.0,89.016,86.159,-2.8543 (97.1457),14 8,2022/08/25 09:07:27,
96,2628802128,주식회사 성우일렉콤,최종국,분석,111876120,85.0,89.019,86.161,-2.8518 (97.1482),7 13,2022/08/22 10:32:51,
97,3958800527,주식회사 에스에이치아이티,정태순,분석,111884669,85.0,89.026,86.168,-2.8443 (97.1557),7 15,2022/08/25 09:19:24,
98,2178145434,주식회사 한양전자피에이,여동도,분석,111885706,85.0,89.027,86.169,-2.8434 (97.1566),6 3,2022/08/24 09:41:00,
99,1058693453,주식회사태융정보통신,문성준,분석,111888120,85.0,89.029,86.171,-2.8414 (97.1586),2 5,2022/08/25 00:55:32,
100,4108709228,(주)실로아이앤씨,서정호,분석,111891994,85.0,89.032,86.174,-2.8380 (97.162),15 2,2022/08/23 15:42:37,
101,1198175027,(주)케이웍스,김영주,분석,111894046,85.0,89.034,86.175,-2.8362 (97.1638),14 15,2022/08/24 08:36:06,
102,8758100854,주식회사피앤에스네트웍솔루션,정용선,분석,111896877,85.0,89.036,86.177,-2.8337 (97.1663),14 6,2022/08/25 09:46:55,
103,1078731896,(주)비시텍코리아,임헌욱,분석,111898600,85.0,89.037,86.179,-2.8323 (97.1677),4 3,2022/08/22 18:55:35,
104,2290162579,우성전기통신,박노선,분석,111902590,85.0,89.041,86.182,-2.8288 (97.1712),3 15,2022/08/23 14:20:22,
105,2098111724,(주)석주기업,유영만,분석,111905439,85.0,89.043,86.184,-2.8263 (97.1737),13 2,2022/08/23 10:03:03,
106,2048140753,(주)청효이씨이,이범석,분석,111907701,85.0,89.045,86.186,-2.8243 (97.1757),4 14,2022/08/24 14:56:58,
107,1198618088,주식회사 하이넷 네트웍스,김동순,분석,111919217,85.0,89.055,86.195,-2.8143 (97.1857),1 4,2022/08/25 09:18:59,
108,1088607693,(주)가온데이터,이기원,분석,111921047,85.0,89.056,86.196,-2.8128 (97.1872),15 7,2022/08/22 10:01:12,
109,2028158261,주식회사 남두,김승균,분석,111927400,85.0,89.061,86.201,-2.8072 (97.1928),10 14,2022/08/25 08:32:10,
110,1198635243,(주)다룸정보기술,이혜경,분석,111930733,85.0,89.064,86.204,-2.8043 (97.1957),15 4,2022/08/24 20:03:36,
111,1088159691,(주)다우텔레콤,이영순,분석,111935100,85.0,89.068,86.207,-2.8006 (97.1994),12 14,2022/08/25 09:09:44,
112,2108122823,우영정보통신(주),황태하,분석,111937120,85.0,89.069,86.208,-2.7988 (97.2012),15 2,2022/08/23 11:08:29,
113,1138602138,주식회사 아이티노매즈,김성진,분석,111948030,85.0,89.078,86.217,-2.7893 (97.2107),4 15,2022/08/23 14:04:42,
114,1428168147,주식회사 다옴건설,이창석,분석,111948584,85.0,89.079,86.217,-2.7888 (97.2112),14 4,2022/08/24 14:07:25,
115,1138141456,(주)나우아이앤씨,이미화,분석,111951577,85.0,89.081,86.22,-2.7862 (97.2138),15 4,2022/08/23 16:50:12,
116,1078763383,주식회사 아이티블럭,배경원,분석,111952384,85.0,89.082,86.22,-2.7855 (97.2145),13 7,2022/08/24 09:30:51,
117,1058173369,(주)신한개발,이종순,분석,111957335,85.0,89.086,86.224,-2.7812 (97.2188),5 15,2022/08/24 14:30:17,
118,1048142446,주식회사 디에스 이앤티,양종만,분석,111958986,85.0,89.087,86.225,-2.7798 (97.2202),1 6,2022/08/24 09:08:53,
119,1058676906,(주)디엠씨정보,윤성인,분석,111962750,85.0,89.09,86.228,-2.7765 (97.2235),7 15,2022/08/23 15:47:27,
120,2078136393,삼언전공 주식회사,공석복,분석,111965490,85.0,89.093,86.23,-2.7742 (97.2258),5 12,2022/08/25 09:41:01,
121,1138694415,건웅정보통신 주식회사,김지유,분석,111967980,85.0,89.095,86.232,-2.7720 (97.228),8 11,2022/08/24 09:32:45,
122,2198111833,주식회사 대영아이오티,전인구,분석,111971974,85.0,89.098,86.235,-2.7685 (97.2315),10 7,2022/08/24 09:00:08,
123,1208662454,(주)위엠비,김수현,분석,111972160,85.0,89.098,86.235,-2.7684 (97.2316),14 3,2022/08/23 14:52:08,
124,2308103607,주식회사 디케이앤트,양동국,분석,111972451,85.0,89.098,86.236,-2.7681 (97.2319),8 14,2022/08/22 13:07:58,
125,1138655784,주식회사 유씨큐넷,김경,분석,111976107,85.0,89.102,86.238,-2.7649 (97.2351),15 8,2022/08/24 11:37:14,
126,2298134599,(주)시에나텔레콤,임종태,분석,111976450,85.0,89.102,86.239,-2.7647 (97.2353),13 15,2022/08/23 09:13:51,
127,1238154375,주식회사 씨케이테크피아,이동수,분석,111980063,85.0,89.105,86.242,-2.7615 (97.2385),5 8,2022/08/24 13:06:41,
128,2078149729,주식회사 지앤에스기술,문창수,분석,111984053,85.0,89.108,86.245,-2.7580 (97.242),15 3,2022/08/24 17:08:30,
129,1238164140,주식회사 테크빌,정태운,분석,111993513,85.0,89.116,86.252,-2.7498 (97.2502),14 9,2022/08/23 14:15:48,
130,1058123684,주식회사 우전정보통신,이정,분석,111998460,85.0,89.12,86.256,-2.7455 (97.2545),14 10,2022/08/24 17:03:57,
131,2218120693,주식회사 일동에너텍,김종삼,분석,112001143,85.0,89.122,86.258,-2.7432 (97.2568),12 1,2022/08/24 14:45:59,
132,1198611222,(주)제이에이티,이세창,분석,112007430,85.0,89.127,86.263,-2.7377 (97.2623),12 7,2022/08/23 16:32:31,
133,1868701018,주식회사 소담정보통신,주옥,분석,112008466,85.0,89.128,86.263,-2.7368 (97.2632),15 1,2022/08/25 09:11:18,
134,1988101775,주식회사 사운드허브,임채임,분석,112010310,85.0,89.13,86.265,-2.7352 (97.2648),9 15,2022/08/24 09:37:51,
135,2188106400,한양전자산업(주),최병훈,분석,112010885,85.0,89.13,86.265,-2.7347 (97.2653),11 8,2022/08/22 10:21:16,
136,2128142640,팍스코이앤아이(주),송기민,분석,112021600,85.0,89.139,86.273,-2.7254 (97.2746),13 11,2022/08/24 09:44:02,
137,2208886221,주식회사 지엔아이티,윤상병,분석,112023668,85.0,89.141,86.275,-2.7236 (97.2764),7 15,2022/08/24 16:33:36,
138,1068619820,주식회사유엔콘트롤,남성모,분석,112025300,85.0,89.142,86.276,-2.7222 (97.2778),7 9,2022/08/23 12:45:41,
139,2168107645,(주)한신기전통신,한후수,분석,112028480,85.0,89.145,86.279,-2.7195 (97.2805),8 12,2022/08/22 17:35:43,
140,2055169402,청포음향,신동열,분석,112032530,85.0,89.148,86.282,-2.7160 (97.284),8 4,2022/08/25 09:43:19,
141,2118645407,흥일정보통신(주),정본영,분석,112047045,85.0,89.16,86.293,-2.7033 (97.2967),2 3,2022/08/24 16:33:09,
142,2158687767,(주)에스앤디비즈,정성호,분석,112053000,85.0,89.165,86.298,-2.6982 (97.3018),14 9,2022/08/22 22:06:01,
143,1178152367,(주)브레인컨설팅,박수영,분석,112060870,85.0,89.172,86.304,-2.6913 (97.3087),5 4,2022/08/23 08:08:01,
144,1298141752,에이플시스템즈(주),윤진경,분석,112071120,85.0,89.18,86.312,-2.6824 (97.3176),11 12,2022/08/23 09:13:10,
145,2298125412,스크린정보통신(주),조승제,분석,112073763,85.0,89.182,86.314,-2.6801 (97.3199),8 9,2022/08/24 11:58:30,
146,1058727284,(주)조은네트웍스,김장열,분석,112075518,85.0,89.184,86.315,-2.6786 (97.3214),6 1,2022/08/23 16:00:34,
147,1068601621,주식회사 동양타브,이세근,분석,112080557,85.0,89.188,86.319,-2.6742 (97.3258),4 5,2022/08/23 15:45:49,
148,2168701696,주식회사 투비콤,유수정,분석,112081710,85.0,89.189,86.32,-2.6732 (97.3268),5 7,2022/08/23 13:41:23,
149,1068654453,주식회사 티엔에스솔루션,박종수,분석,112089420,85.0,89.195,86.326,-2.6666 (97.3334),13 12,2022/08/23 13:25:19,
150,2158690656,금성통신건설(주),윤영신,분석,112090620,85.0,89.196,86.327,-2.6655 (97.3345),11 2,2022/08/24 16:01:32,
151,1168155492,주식회사 코콤텍,고성춘,분석,112091960,85.0,89.197,86.328,-2.6643 (97.3357),13 9,2022/08/23 09:14:45,
152,1088153848,(주)신지전설,황경옥,분석,112094040,85.0,89.199,86.329,-2.6625 (97.3375),15 8,2022/08/25 09:12:39,
153,2148105563,(주)인성이엔씨,김규만,분석,112099123,85.0,89.203,86.333,-2.6581 (97.3419),6 2,2022/08/23 09:59:38,
154,1198174315,주식회사 다솜이엔씨,송인주,분석,112099673,85.0,89.204,86.334,-2.6576 (97.3424),12 14,2022/08/23 13:35:26,
155,1138193726,(주)성진에스에스,강신범,분석,112103359,85.0,89.207,86.336,-2.6544 (97.3456),4 12,2022/08/23 13:16:08,
156,2118640396,주식회사 선진콘트롤 엔 엑세스,이철희,분석,112112452,85.0,89.214,86.343,-2.6466 (97.3534),15 11,2022/08/25 09:12:58,
157,1018176627,(주)엔터정보통신,이용구,분석,112112572,85.0,89.214,86.344,-2.6464 (97.3536),1 2,2022/08/24 16:35:05,
158,2148734721,(주)다모아테크,장용일,분석,112112810,85.0,89.214,86.344,-2.6462 (97.3538),12 2,2022/08/24 09:57:02,
159,2158119769,주식회사 남일기업,이범석,분석,112115912,85.0,89.217,86.346,-2.6435 (97.3565),4 7,2022/08/23 09:45:23,
160,2148619081,주식회사 유신테크,김용근,분석,112118790,85.0,89.219,86.348,-2.6410 (97.359),6 11,2022/08/23 10:24:24,
161,1058740405,(주)화성이엔지,김택환,분석,112121094,85.0,89.221,86.35,-2.6390 (97.361),10 14,2022/08/23 13:43:19,
162,1188116568,후지쯔코리아테크놀러지 주식회사,백종도,분석,112123166,85.0,89.223,86.352,-2.6372 (97.3628),15 4,2022/08/22 10:18:12,
163,1088193869,(주)동명텔레콤,김경은,분석,112133310,85.0,89.231,86.36,-2.6284 (97.3716),5 2,2022/08/23 09:04:23,
164,1108131570,(주)조은시스템,김창윤,분석,112140100,85.0,89.237,86.365,-2.6225 (97.3775),2 15,2022/08/23 08:50:53,
165,2118716350,(주)비엔인더스트리,이재혁,분석,112143780,85.0,89.24,86.368,-2.6193 (97.3807),8 11,2022/08/23 14:33:20,
166,1098153822,서울텔엔지니어링(주),정영철,분석,112145860,85.0,89.242,86.369,-2.6175 (97.3825),6 1,2022/08/25 09:48:37,
167,2138634018,(주)비트정보통신,송재화,분석,112153220,85.0,89.248,86.375,-2.6112 (97.3888),11 6,2022/08/24 09:09:07,
168,1198688435,시큐리티앤맵 주식회사,정동회,분석,112156212,85.0,89.25,86.377,-2.6086 (97.3914),1 7,2022/08/22 16:06:14,
169,1198130210,(주)와이드넷엔지니어링,이맹훈,분석,112161860,85.0,89.255,86.382,-2.6036 (97.3964),10 15,2022/08/23 09:17:06,
170,1081154276,영우정보통신,이영우,분석,112163300,85.0,89.256,86.383,-2.6024 (97.3976),4 9,2022/08/24 15:39:23,
171,1138604679,(주) 투데이게이트,김익훈,분석,112168770,85.0,89.261,86.387,-2.5976 (97.4024),1 4,2022/08/23 10:46:40,
172,2208658565,주식회사 주인정보시스템,김근호,분석,112173721,85.0,89.265,86.391,-2.5933 (97.4067),2 8,2022/08/23 11:08:59,
173,1068616518,(주)애니씨앤에스,이일규,분석,112174700,85.0,89.266,86.391,-2.5925 (97.4075),12 4,2022/08/23 16:39:28,
174,2148886584,주식회사 수민텔레콤,이상민,분석,112183170,85.0,89.273,86.398,-2.5851 (97.4149),4 1,2022/08/23 10:50:59,
175,2118774990,(주)제이에프텍,김중규,분석,112185237,85.0,89.274,86.4,-2.5833 (97.4167),12 2,2022/08/23 13:11:26,
176,1078162397,신용통신 주식회사,김형종,분석,112186160,85.0,89.275,86.4,-2.5825 (97.4175),2 3,2022/08/22 16:19:00,
177,1018662695,주식회사 메가시스템,김대석,분석,112188620,85.0,89.277,86.402,-2.5804 (97.4196),1 12,2022/08/24 16:44:18,
178,1108124633,(주)디앤에스테크놀로지,이원우,분석,112190650,85.0,89.279,86.404,-2.5786 (97.4214),12 9,2022/08/24 10:22:54,
179,1078756640,주식회사 링크씨앤아이,김대훈,분석,112193115,85.0,89.281,86.406,-2.5765 (97.4235),8 13,2022/08/23 21:57:19,
180,2148781807,(주)창리정보통신,정종호,분석,112194690,85.0,89.282,86.407,-2.5751 (97.4249),7 14,2022/08/23 17:44:01,
181,2118606665,주식회사 아라랏,황지홍,분석,112194796,85.0,89.282,86.407,-2.5750 (97.425),6 9,2022/08/24 21:51:29,
182,2178143187,(주)미디어밸리렛,전필숙,분석,112196753,85.0,89.284,86.408,-2.5733 (97.4267),8 11,2022/08/23 16:14:48,
183,1058192352,한아름정보통신(주),손경선,분석,112197330,85.0,89.284,86.409,-2.5728 (97.4272),6 11,2022/08/23 15:30:54,
184,1208793560,주식회사 아이페이지온,김영환,분석,112201590,85.0,89.288,86.412,-2.5691 (97.4309),10 6,2022/08/23 17:17:57,
185,3358601928,주식회사 제이아이앤티,박현철,분석,112203000,85.0,89.289,86.413,-2.5679 (97.4321),14 7,2022/08/22 15:56:14,
186,2148864580,(주)리우솔루션,우삼렬,분석,112206200,85.0,89.292,86.416,-2.5651 (97.4349),8 4,2022/08/25 09:23:26,
187,1058649262,주식회사 노하우전기통신,임창배,분석,112208269,85.0,89.293,86.417,-2.5633 (97.4367),13 5,2022/08/23 10:18:54,
188,2018182230,주식회사 본네트시큐,최수기,분석,112211270,85.0,89.296,86.42,-2.5607 (97.4393),7 9,2022/08/23 09:30:30,
189,7298600518,주식회사 킴스앤,김동선,분석,112212940,85.0,89.297,86.421,-2.5593 (97.4407),7 2,2022/08/22 07:02:35,
190,2118603519,에쓰이씨 주식회사,이명규,분석,112216457,85.0,89.3,86.424,-2.5562 (97.4438),15 10,2022/08/24 14:20:59,
191,1058746447,주식회사 티티네트웍스,최신식,분석,112219785,85.0,89.303,86.426,-2.5533 (97.4467),7 14,2022/08/25 09:34:47,
192,1068648117,주식회사 티원엘에스,김영규,분석,112220232,85.0,89.303,86.426,-2.5530 (97.447),15 8,2022/08/22 13:14:03,
193,1168111572,남성기전(주),최전남,분석,112221858,85.0,89.305,86.428,-2.5515 (97.4485),6 14,2022/08/23 10:26:07,
