순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,1388113342,지에스(주)  [최종낙찰],김영미,분석,45403177,87.78,87.634,-0.12650 (99.8735),15 4,2015/01/19 11:47:19,
2,1298152152,주식회사 이지넷콤,박춘희,분석,45414212,87.802,87.655,-0.10223 (99.89777),15 14,2015/01/20 10:33:41,
3,1288641996,해용정보통신주식회사,백다리아,분석,45442551,87.857,87.71,-0.03989 (99.96011),11 10,2015/01/21 09:46:08,
4,1208134161,(주)파코코리아인더스,송재혁,분석,45458504,87.887,87.74,-0.00480 (99.9952),9 4,2015/01/21 09:14:48,
5,1298661597,주군이앤씨주식회사,권규향,분석,45459100,87.889,87.741,-0.00349 (99.99651),9 13,2015/01/19 17:14:38,
6,1388111043,(주)엠에이티,김영준,분석,45471600,87.913,87.766,0.02401 (100.02401),7 2,2015/01/19 10:09:30,
7,1378606085,주식회사 스타네트웍,윤상철,분석,45593950,88.149,88.002,0.29314 (100.29314),4 13,2015/01/20 20:05:48,
8,2130230588,태극정보통신,이상호,분석,45601712,88.164,88.017,0.31021 (100.31021),10 4,2015/01/20 21:26:55,
9,1298675956,주식회사 대진통신,오원진,분석,45758500,88.467,88.319,0.65510 (100.6551),15 9,2015/01/20 08:45:55,
10,1148165510,(주)나인정보시스템,김중칠,분석,45867510,88.678,88.53,0.89489 (100.89489),6 15,2015/01/21 09:12:40,
-1,1198108907,(주)아이엔아이,이상우,분석,45262000,87.507,87.361,-0.43705 (99.56295),5 3,2015/01/20 13:55:53,낙찰하한선 미달
-2,1138157550,뉴코리아전자통신 주식회사,임이재,분석,45221016,87.428,87.282,-0.52720 (99.4728),5 15,2015/01/21 08:10:49,낙찰하한선 미달
-3,2158185459,주식회사 한일에스티엠,한영기,분석,45180080,87.349,87.203,-0.61725 (99.38275),2 15,2015/01/20 18:23:47,낙찰하한선 미달
-4,2188117964,(주)투윈스컴,박성하,분석,45162000,87.314,87.168,-0.65702 (99.34298),7 1,2015/01/21 08:51:41,낙찰하한선 미달
-5,1278171963,(주)서광시스템,박영,분석,45119092,87.231,87.085,-0.75141 (99.24859),12 13,2015/01/21 09:32:16,낙찰하한선 미달
