순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,1138604612,(주)미래피엔엘,박명호,분석,74938590,87.747,88.052,0.35011 (100.35011),,0000/00/00 00:00:00,
2,2038101742,株式會社 革新電工社,김희웅,분석,74942170,87.751,88.056,0.35490 (100.3549),,0000/00/00 00:00:00,
3,2108138572,주식회사 대양에이브이,임형두,분석,74944100,87.753,88.058,0.35748 (100.35748),,0000/00/00 00:00:00,
4,2118161514,주식회사 씨그널엔터테인먼트그룹,장철진,분석,74945800,87.755,88.06,0.35976 (100.35976),,0000/00/00 00:00:00,
5,2128150475,주식회사 미래윈정보통신,이종경,분석,74947625,87.758,88.062,0.36220 (100.3622),,0000/00/00 00:00:00,
6,1098160416,(주)용진정보통신,도용석,분석,74948961,87.759,88.064,0.36399 (100.36399),,0000/00/00 00:00:00,
7,1068674600,주식회사세나텍,이미경,분석,74950233,87.761,88.065,0.36570 (100.3657),,0000/00/00 00:00:00,
8,2198106704,유복전기(주),유정식,분석,74951490,87.762,88.067,0.36738 (100.36738),,0000/00/00 00:00:00,
9,2041540082,도영정보통신,성귀자,분석,74953440,87.764,88.069,0.36999 (100.36999),,0000/00/00 00:00:00,
10,2028136758,주식회사 남양계전,민강기,분석,74954710,87.766,88.071,0.37169 (100.37169),,0000/00/00 00:00:00,
11,2038164825,(주)스피드정보통신,정회주,분석,74958820,87.771,88.075,0.37720 (100.3772),,0000/00/00 00:00:00,
12,1238166376,원전기통신 주식회사,김경태,분석,74962480,87.775,88.08,0.38210 (100.3821),,0000/00/00 00:00:00,
13,1058132562,주식회사 신보기전,정종욱,분석,74962852,87.775,88.08,0.38260 (100.3826),,0000/00/00 00:00:00,
14,1088165460,(주)성보인프라넷,이성춘,분석,74966000,87.779,88.084,0.38681 (100.38681),,0000/00/00 00:00:00,
15,1138184945,에스엠티정보기술(주),이묵희,분석,74966149,87.779,88.084,0.38701 (100.38701),,0000/00/00 00:00:00,
16,1068638093,(주)엘케이시스코,이기일,분석,74966290,87.779,88.084,0.38720 (100.3872),,0000/00/00 00:00:00,
17,1078675432,(주)비젼엔텍,김종윤,분석,74967630,87.781,88.086,0.38899 (100.38899),,0000/00/00 00:00:00,
18,1248106672,(주)데스코,이상혁,분석,74967924,87.781,88.086,0.38939 (100.38939),,0000/00/00 00:00:00,
19,2068172829,한사랑엔지니어링 주식회사,권갑순,분석,74970171,87.784,88.089,0.39240 (100.3924),,0000/00/00 00:00:00,
20,2188119278,한국씨네텍(주),김춘만,분석,74973310,87.788,88.093,0.39660 (100.3966),,0000/00/00 00:00:00,
21,11381*****,(주)대산시스템,전재수,분석,74975470,87.79,88.095,0.39949 (100.39949),,0000/00/00 00:00:00,
22,2168107645,(주)한신기전통신,한후수,분석,74978480,87.794,88.099,0.40352 (100.40352),,0000/00/00 00:00:00,
23,1062873386,이행정보통신공사,오흥식,분석,74982750,87.799,88.104,0.40924 (100.40924),,0000/00/00 00:00:00,
24,1278189667,제우일렉스주식회사,김승환,분석,74983200,87.799,88.104,0.40984 (100.40984),,0000/00/00 00:00:00,
25,1148604459,성전정보기술(주),배준호,분석,74984500,87.801,88.106,0.41158 (100.41158),,0000/00/00 00:00:00,
26,1208612783,주식회사 나오디지탈,안병후,분석,74984700,87.801,88.106,0.41185 (100.41185),,0000/00/00 00:00:00,
