순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1018197466,주식회사콤위즈  [최종낙찰],정윤권,분석,2177651870,65.0,86.747,87.267,-0.39370 (99.6063),8 4,2020/12/28 09:33:09,
2,3068136157,(주)디지컴아이엔씨,윤영세,분석,2177671367,65.0,86.748,87.268,-0.39280 (99.6072),12 3,2020/12/24 15:31:20,
3,2148752525,(주)엘티네트워크,조완식,분석,2177708150,65.0,86.75,87.269,-0.39110 (99.6089),10 11,2020/12/24 15:55:39,
4,7088800946,주식회사 아이티아이비전,정준호,분석,2177749278,65.0,86.752,87.271,-0.38920 (99.6108),7 1,2020/12/29 09:38:08,
5,1048610901,이룸유비쿼터스주식회사,김광수,분석,2177753605,65.0,86.752,87.271,-0.38901 (99.61099),15 3,2020/12/24 15:24:06,
6,1238617491,(주)영전사,김명호,분석,2177822780,65.04,86.755,87.274,-0.38581 (99.61419),15 8,2020/12/28 16:54:26,
7,3058187274,한화통신(주),최희순,분석,2177840192,65.04,86.755,87.275,-0.38500 (99.615),11 8,2020/12/24 10:47:07,
8,6108118378,주식회사 웅진통신,김소연,분석,2177908810,65.04,86.758,87.277,-0.38183 (99.61817),8 14,2020/12/28 17:27:48,
9,1078757203,주식회사 비에스파워,정병섭,분석,2177911000,65.04,86.758,87.278,-0.38173 (99.61827),3 6,2020/12/26 11:20:05,
10,1098172945,(주)마커스코리아,이헌철,분석,2177914880,65.04,86.759,87.278,-0.38155 (99.61845),4 7,2020/12/29 09:04:38,
11,4898601318,주식회사이건전기통신,김병선,분석,2177967904,65.04,86.761,87.28,-0.37910 (99.6209),5 11,2020/12/27 18:18:51,
12,1098150316,(주)건우통신,노형환,분석,2177995990,65.04,86.762,87.281,-0.37781 (99.62219),10 5,2020/12/28 10:57:52,
13,1168144224,제일정보건설 주식회사,김진철,분석,2178047995,65.04,86.764,87.283,-0.37540 (99.6246),12 9,2020/12/29 09:10:28,
14,2158133077,오티씨테크놀로지 주식회사,김희언,분석,2178066900,65.08,86.765,87.284,-0.37453 (99.62547),8 1,2020/12/29 09:45:55,
15,1288708320,주식회사 도경정보통신,정길호,분석,2178110768,65.08,86.767,87.286,-0.37250 (99.6275),2 7,2020/12/28 15:17:19,
16,1198130210,(주)와이드넷엔지니어링,이맹훈,분석,2178260120,65.08,86.774,87.292,-0.36561 (99.63439),1 5,2020/12/28 18:53:43,
17,2148626637,(주)아이엔지시스템,김정화,분석,2178279500,65.08,86.774,87.292,-0.36471 (99.63529),15 4,2020/12/28 18:40:38,
18,2138634018,(주)비트정보통신,송재화,분석,2178314240,65.12,86.776,87.294,-0.36311 (99.63689),2 11,2020/12/27 12:19:38,
19,4128136603,주식회사 명인,박양규,분석,2178352988,65.12,86.778,87.295,-0.36131 (99.63869),10 14,2020/12/28 16:12:53,
20,1188114764,(주)세빛전자통신,이상호,분석,2178387837,65.12,86.779,87.297,-0.35971 (99.64029),10 9,2020/12/29 08:42:07,
21,6018129172,(주)해양무선,박효선,분석,2178454940,65.12,86.782,87.299,-0.35661 (99.64339),14 2,2020/12/28 15:42:47,
22,1248127925,대명지이씨 주식회사,김한욱,분석,2178525780,65.16,86.785,87.302,-0.35333 (99.64667),15 13,2020/12/29 08:16:23,
23,2148805903,리조이스통신주식회사,최공휘,분석,2178561006,65.16,86.786,87.304,-0.35170 (99.6483),5 1,2020/12/28 08:34:20,
24,2158171649,(주)삼삼통신기술,이성오,분석,2178638940,65.16,86.79,87.307,-0.34810 (99.6519),5 6,2020/12/28 09:14:43,
25,1118124994,오리엔트주식회사,이경호,분석,2178641097,65.16,86.79,87.307,-0.34800 (99.652),5 1,2020/12/29 09:15:59,
26,1068157019,(주)세호영상,박석신,분석,2178680000,65.16,86.792,87.308,-0.34621 (99.65379),8 14,2020/12/28 09:40:47,
27,2048614338,(주)오성에이브이시스템,심병섭,분석,2178695360,65.16,86.792,87.309,-0.34550 (99.6545),6 9,2020/12/28 15:15:14,
28,2158687767,(주)에스앤디비즈,정성호,분석,2178709000,65.16,86.793,87.31,-0.34487 (99.65513),6 10,2020/12/28 11:12:26,
29,5158124842,(주)혜성정보통신,박혜성,분석,2178740670,65.16,86.794,87.311,-0.34340 (99.6566),2 6,2020/12/24 13:48:28,
30,6058166688,(주)세계아이티씨,김황기,분석,2178807770,65.2,86.797,87.313,-0.34031 (99.65969),12 7,2020/12/28 09:24:32,
31,2158691790,에이브이에스텍(주),박주영,분석,2178809930,65.2,86.797,87.314,-0.34021 (99.65979),15 4,2020/12/24 13:48:09,
32,2078155629,씨티아이앤아이(주),김덕제,분석,2178822925,65.2,86.798,87.314,-0.33960 (99.6604),8 1,2020/12/28 07:57:17,
33,2198111833,주식회사 대영아이오티,전인구,분석,2178853228,65.2,86.799,87.315,-0.33821 (99.66179),8 1,2020/12/28 16:05:19,
34,1068641638,(주)매트릭스미디어,김진성,분석,2178866216,65.2,86.8,87.316,-0.33760 (99.6624),9 11,2020/12/24 10:51:11,
35,1138175669,(주)용상전기통신,권혁기,분석,2178870545,65.2,86.8,87.316,-0.33741 (99.66259),3 15,2020/12/28 12:58:48,
36,1018154491,엘케이테크넷(주),이만형,분석,2178931155,65.2,86.802,87.318,-0.33460 (99.6654),11 4,2020/12/28 07:45:52,
37,1068616518,(주)애니씨앤에스,이일규,분석,2178937640,65.2,86.803,87.319,-0.33431 (99.66569),9 13,2020/12/27 13:06:26,
