순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,1248737987,주식회사 넷,김주형,분석,75519583,87.771,87.92,0.20010 (100.2001),,2020/10/05 14:40:36,1순위
2,2148613923,(주)영국전자,김배훈,분석,75575870,87.836,87.986,0.27478 (100.27478),,2020/10/05 15:53:47,2순위
3,1068199566,(주)엔토스정보통신,조태야,분석,75584080,87.846,87.995,0.28567 (100.28567),,2020/10/05 13:49:36,3순위
4,1228159794,주식회사 메가텔,전광찬,분석,75595800,87.859,88.009,0.30122 (100.30122),,2020/10/05 13:21:02,4순위
5,8318100359,주식회사 태영이엔지,곽민석,분석,75624420,87.893,88.042,0.33919 (100.33919),,2020/10/05 10:16:03,5순위
6,4078600433,주식회사 강성티이씨,이기양,분석,75633314,87.903,88.052,0.35100 (100.351),,2020/10/05 15:12:50,6순위
7,1098156682,한국 이엠에스(주),이재덕,분석,75691725,87.971,88.12,0.42850 (100.4285),,2020/10/05 10:44:58,7순위
8,1288644620,주식회사 피엠피테크,남영욱,분석,75778323,88.072,88.221,0.54339 (100.54339),,2020/10/05 09:16:05,8순위
9,1218623721,주식회사 우리아이티,천재호,분석,75880000,88.19,88.34,0.67830 (100.6783),,2020/10/05 10:42:34,9순위
10,1328182574,다산정보통신(주),구성철,분석,75896120,88.208,88.358,0.69969 (100.69969),,2020/10/05 13:40:26,10순위
11,1288641996,해용정보통신주식회사,백다리아,분석,75910768,88.225,88.375,0.71912 (100.71912),,2020/10/06 08:44:57,11순위
12,2158185459,주식회사 한일에스티엠,한영기,분석,75929040,88.247,88.397,0.74337 (100.74337),,2020/10/05 10:47:27,12순위
13,6438100655,주식회사유이에스,이동순,분석,76062916,88.402,88.553,0.92100 (100.921),,2020/10/05 14:58:22,13순위
14,1298148041,주식회사 경원,안귀영,분석,76150000,88.504,88.654,1.03654 (101.03654),,2020/10/06 08:38:37,14순위
15,2178127829,(주)유투에스알,윤사빈,분석,76153812,88.508,88.658,1.04160 (101.0416),,2020/10/05 15:29:29,15순위
16,2368701351,주식회사 한빛티엔에스,이광열,분석,76166800,88.523,88.674,1.05883 (101.05883),,2020/10/05 11:43:06,16순위
17,2018603701,소성정보기술 (주),김금남,분석,76328219,88.711,88.861,1.27300 (101.273),,2020/10/06 08:50:46,17순위
-1,2068663169,(주)지엠케이정보통신,현익재,분석,75430000,87.667,87.816,0.08124 (100.08124),,2020/10/05 16:15:13,낙찰하한가미만
-2,1378165788,폴그린테크 주식회사,정윤범,분석,75418700,87.654,87.803,0.06624 (100.06624),,2020/10/05 09:36:20,낙찰하한가미만
-3,1348712509,신우정보통신 주식회사,심원용,분석,75416500,87.651,87.8,0.06332 (100.06332),,2020/10/05 16:27:49,낙찰하한가미만
-4,1288150016,주식회사 성보,김길원,분석,75355800,87.58,87.729,-0.01721 (99.98279),,2020/10/05 14:21:12,낙찰하한가미만
-5,1068690366,(주)윈투스시스템,신경익,분석,75301090,87.517,87.666,-0.08980 (99.9102),,2020/10/05 15:44:17,낙찰하한가미만
-6,1168194291,주식회사 제트로정보통신,김명희,분석,75266210,87.476,87.625,-0.13608 (99.86392),,2020/10/06 05:29:01,낙찰하한가미만
-7,3148142645,주식회사 이스젠,이윤행,분석,75170286,87.365,87.513,-0.26335 (99.73665),,2020/10/05 18:57:08,낙찰하한가미만
-8,1218140540,영현정보통신(주),김두식,분석,75103353,87.287,87.435,-0.35216 (99.64784),,2020/10/06 08:45:21,낙찰하한가미만
-9,7988800880,뉴테크정보통신 주식회사,정대웅,분석,75024180,87.195,87.343,-0.45721 (99.54279),,2020/10/01 15:58:26,낙찰하한가미만
-10,1318160413,주식회사 세븐전자코리아,김규근,분석,74960500,87.121,87.269,-0.54170 (99.4583),,2020/10/05 15:41:32,낙찰하한가미만
-11,1318613384,대신네트웍스(주),문방오,분석,74638672,86.747,86.895,-0.96871 (99.03129),,2020/10/06 08:17:02,낙찰하한가미만
-12,2068182837,경안이엔지(주),금동중,분석,74557000,86.652,86.799,-1.07707 (98.92293),,2020/10/05 17:43:42,낙찰하한가미만
-13,1098651964,셀코정보기술 주식회사,권영용,분석,74417918,86.49,86.638,-1.26160 (98.7384),,2020/10/06 09:13:30,낙찰하한가미만
