순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1108155460,주식회사 자유전설  [최종낙찰],김상중,분석,163937820,75.2,87.759,87.678,-0.87261 (99.12739),14 9,2020/06/22 21:38:41,
2,2158706984,도드람정보기술 주식회사,이명석,분석,163942089,75.2,87.761,87.68,-0.87000 (99.13),15 1,2020/06/21 18:08:22,
3,2158189983,주식회사아이티벨리,김기운,분석,163942581,75.2,87.762,87.681,-0.86970 (99.1303),1 13,2020/06/23 09:30:07,
4,1198179983,(주)에이피텔,정용명,분석,163963580,75.4,87.774,87.692,-0.85691 (99.14309),2 6,2020/06/22 10:05:13,
4,1168105686,대덕전설(주),남궁성규,분석,163963580,75.4,87.774,87.692,-0.85691 (99.14309),14 4,2020/06/22 14:45:26,
6,8128800740,주식회사 대일시스템,이승일,분석,163964982,75.4,87.774,87.693,-0.85605 (99.14395),4 10,2020/06/22 10:19:36,
7,5178101428,주식회사 율이앤씨,전형숙,분석,163966207,75.6,87.775,87.693,-0.85530 (99.1447),9 1,2020/06/22 16:32:00,
8,1198195493,주식회사 인텍하우징,심인석,분석,163972276,75.6,87.779,87.696,-0.85160 (99.1484),5 10,2020/06/22 11:32:10,
9,2068666263,세움기술 주식회사,주익중,분석,163972441,75.6,87.779,87.697,-0.85150 (99.1485),2 6,2020/06/22 13:52:49,
10,1148137386,(주)유일엔지니어링,신영호,분석,163978166,75.6,87.782,87.7,-0.84801 (99.15199),9 3,2020/06/22 15:59:15,
11,1078636517,주식회사 국일이앤씨,서남석,분석,163981512,75.6,87.784,87.701,-0.84598 (99.15402),10 7,2020/06/21 17:03:48,
12,2120549052,태성통신,최재석,분석,163984566,75.8,87.786,87.703,-0.84411 (99.15589),2 4,2020/06/21 06:42:05,
13,7858601711,주식회사 케이미디어21,윤다정,분석,163987301,75.8,87.787,87.705,-0.84245 (99.15755),10 11,2020/06/23 09:30:42,
14,2158133077,오티씨테크놀로지 주식회사,김희언,분석,163995000,75.8,87.792,87.709,-0.83775 (99.16225),9 7,2020/06/23 09:44:34,
15,6078616291,케이시스 주식회사,김중섭,분석,164000000,76.0,87.795,87.711,-0.83471 (99.16529),15 7,2020/06/22 22:25:50,
16,1058601287,(주)성산정보시스템,김기주,분석,164016900,76.0,87.804,87.72,-0.82441 (99.17559),9 12,2020/06/22 15:03:06,
17,2158145215,동원전척(주),김순한,분석,164017138,76.0,87.804,87.72,-0.82426 (99.17574),4 8,2020/06/19 09:39:45,
18,1138132447,태진정보통신(주),정태수,분석,164017394,76.2,87.805,87.721,-0.82410 (99.1759),4 3,2020/06/22 09:48:11,
19,1078197386,(주)아리네트웍스,성동식,분석,164027073,76.2,87.81,87.726,-0.81820 (99.1818),8 13,2020/06/23 09:23:24,
20,1058762452,주식회사 제이엠시스,최지만,분석,164033472,76.2,87.814,87.729,-0.81430 (99.1857),2 7,2020/06/23 11:34:15,
21,1168175601,한빛인프라소닉(주),이한철,분석,164047250,76.4,87.822,87.737,-0.80591 (99.19409),6 11,2020/06/22 08:31:19,
22,3578800544,디와이아이앤씨주식회사,주인웅,분석,164049787,76.4,87.823,87.738,-0.80436 (99.19564),2 5,2020/06/19 10:00:14,
23,2158721947,(주)엠지브이보안시스템,김흥국,분석,164057500,76.6,87.827,87.742,-0.79966 (99.20034),9 12,2020/06/22 09:25:00,
24,1088114068,(주)대인정보통신,유재호,분석,164057580,76.6,87.828,87.742,-0.79961 (99.20039),13 4,2020/06/22 15:13:32,
25,2298125412,스크린정보통신(주),조승제,분석,164063100,76.6,87.831,87.745,-0.79625 (99.20375),2 11,2020/06/22 10:30:39,
26,1018195473,건영정보통신(주),이병옥,분석,164065100,76.6,87.832,87.746,-0.79503 (99.20497),9 7,2020/06/21 20:23:31,
27,2098113590,(주)통광,박응성,분석,164065792,76.6,87.832,87.746,-0.79460 (99.2054),9 4,2020/06/22 09:28:15,
