순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,1138169250,코리아이지텔주식회사,임규학,분석,72369450,87.777,86.679,-1.21462 (98.78538),,2021/02/24 09:17:28,
2,1088180573,다올정보기술주식회사,주재선,분석,72384600,87.795,86.697,-1.19394 (98.80606),,2021/02/25 09:10:45,
3,1058123684,주식회사 우전정보통신,이정,분석,72390440,87.802,86.704,-1.18597 (98.81403),,2021/02/23 18:32:47,
4,2058132431,(주)삼화동력개발,정권봉,분석,72419340,87.837,86.738,-1.14652 (98.85348),,2021/02/23 14:07:09,
5,1128139637,(주)씨엘에이에스,윤호중,분석,72426601,87.846,86.747,-1.13660 (98.8634),,2021/02/23 08:51:02,
6,8178800099,(주)대성오토텍,신미금,분석,72453480,87.878,86.779,-1.09991 (98.90009),,2021/02/25 08:11:37,
7,1138694303,향원전자통신 주식회사,이진영,분석,72473850,87.903,86.804,-1.07211 (98.92789),,2021/02/25 08:11:31,
8,1778800569,주식회사 유원이씨에스,유명종,분석,72482864,87.914,86.815,-1.05980 (98.9402),,2021/02/26 08:30:38,
9,6058632937,주식회사 타키온정보기술,이건조,분석,72483590,87.915,86.815,-1.05881 (98.94119),,2021/02/25 09:03:55,
10,2068625393,주식회사 성림전설,박상동,분석,72487670,87.92,86.82,-1.05324 (98.94676),,2021/02/23 09:55:33,
11,1078104441,진화전기(주),문충모,분석,72490777,87.924,86.824,-1.04900 (98.951),,2021/02/26 09:35:34,
12,1118124994,오리엔트주식회사,이경호,분석,72506748,87.943,86.843,-1.02720 (98.9728),,2021/02/26 09:44:15,
13,2208604531,주식회사 월드린시스템즈,류준열,분석,72517500,87.956,86.856,-1.01253 (98.98747),,2021/02/25 16:08:52,
14,1108190808,노드정보기술(주),정상권,분석,72523080,87.963,86.863,-1.00491 (98.99509),,2021/02/26 09:43:28,
15,2068679088,(주)한맥아이티,최예니,분석,72527040,87.968,86.867,-0.99950 (99.0005),,2021/02/24 14:17:09,
16,1198670032,주식회사 한컴모빌리티,이창열,분석,72534140,87.976,86.876,-0.98981 (99.01019),,2021/02/23 11:15:22,
17,1138665128,블루넷테크놀러지 주식회사,백홍배,분석,72549310,87.995,86.894,-0.96911 (99.03089),,2021/02/23 13:13:54,
18,1068178902,주식회사 티에스아이티,박용수,분석,72554585,88.001,86.9,-0.96190 (99.0381),,2021/02/23 11:21:16,
19,2178145434,주식회사 한양전자피에이,여동도,분석,72556630,88.004,86.903,-0.95911 (99.04089),,2021/02/24 18:12:32,
20,2128107793,호곡종합건설(주),박성환,분석,72559570,88.007,86.906,-0.95510 (99.0449),,2021/02/26 11:30:43,
21,2118611270,(주)에센텍,최현창,분석,72561105,88.009,86.908,-0.95300 (99.047),,2021/02/24 17:13:53,
22,1018183448,(주)에이치애비뉴앤컴퍼니,정현이,분석,72565867,88.015,86.914,-0.94650 (99.0535),,2021/02/24 13:56:40,
23,2208139700,(주)애플파워,김성국,분석,72570920,88.021,86.92,-0.93961 (99.06039),,2021/02/23 14:16:08,
24,2128178492,주식회사 제이에치코리아,이주환,분석,72580520,88.033,86.932,-0.92650 (99.0735),,2021/02/24 17:59:36,
25,5878600398,주식회사 엑사엔시스,김준용,분석,72581911,88.034,86.933,-0.92460 (99.0754),,2021/02/25 09:09:47,
26,1120180788,대성미디어,김상봉,분석,72582716,88.035,86.934,-0.92351 (99.07649),,2021/02/24 17:16:48,
27,1058178215,금성시큐리티(주),조성아,분석,72586819,88.04,86.939,-0.91790 (99.0821),,2021/02/24 23:46:12,
28,2148891087,세경네트웍스 주식회사,장중석,분석,72591620,88.046,86.945,-0.91135 (99.08865),,2021/02/25 09:16:50,
29,1078636517,주식회사 국일이앤씨,서남석,분석,72592681,88.047,86.946,-0.90990 (99.0901),,2021/02/23 20:15:04,
30,2148619081,주식회사 유신테크,김용근,분석,72600590,88.057,86.956,-0.89911 (99.10089),,2021/02/25 14:42:26,
31,1191119997,대흥전기통신공사,고미영,분석,72606672,88.064,86.963,-0.89081 (99.10919),,2021/02/25 17:05:32,
32,2118774990,(주)제이에프텍,김중규,분석,72615020,88.074,86.973,-0.87941 (99.12059),,2021/02/23 15:35:13,
33,1138175034,(주)윈플러스정보기술,정재원,분석,72619598,88.08,86.978,-0.87316 (99.12684),,2021/02/26 09:00:11,
34,1148642486,주식회사 큐브정보통신,유봉수,분석,72629530,88.092,86.99,-0.85960 (99.1404),,2021/02/23 18:43:47,
35,2078141917,합자회사 대성전업상사,권기원,분석,72631800,88.095,86.993,-0.85651 (99.14349),,2021/02/24 14:41:34,
35,1078165206,앤아이에스(주),안광희,분석,72631800,88.095,86.993,-0.85651 (99.14349),,2021/02/25 17:52:00,
37,1058130768,세원전설 주식회사,최영래,분석,72632600,88.096,86.994,-0.85541 (99.14459),,2021/02/25 17:46:46,
38,1408138536,주)파인솔라,이태동,분석,72634804,88.098,86.997,-0.85240 (99.1476),,2021/02/23 10:06:17,
39,1098167078,(주)에스씨네트,이계영,분석,72637140,88.101,86.999,-0.84922 (99.15078),,2021/02/24 08:15:28,
40,1108164858,(주)에스에이정보기술,김성빈,분석,72648137,88.115,87.013,-0.83420 (99.1658),,2021/02/24 09:36:09,
41,1198623733,주식회사 케이비티정보통신,YUXIAOLU,분석,72648650,88.115,87.013,-0.83350 (99.1665),,2021/02/24 09:01:16,
42,1068611721,우리보안 주식회사,이명재,분석,72650116,88.117,87.015,-0.83150 (99.1685),,2021/02/25 06:51:44,
43,2208725440,(주) 매그넷,김종민,분석,72653852,88.122,87.019,-0.82640 (99.1736),,2021/02/23 16:22:28,
44,1178186611,주식회사 에프에이일렉콤,박인숙,분석,72661910,88.131,87.029,-0.81540 (99.1846),,2021/02/25 08:30:24,
45,2208658565,주식회사 주인정보시스템,김근호,분석,72666150,88.136,87.034,-0.80962 (99.19038),,2021/02/24 11:58:45,
46,1018151140,(주)사운드솔루션,이홍,분석,72669590,88.141,87.038,-0.80492 (99.19508),,2021/02/24 09:15:44,
47,1288196628,코마정보통신(주),이경수,분석,72675530,88.148,87.045,-0.79681 (99.20319),,2021/02/24 17:28:52,
48,6508100027,다온정보시스템 주식회사,김연정,분석,72677441,88.15,87.048,-0.79420 (99.2058),,2021/02/25 19:58:33,
49,3058138619,(주)사이버텔브릿지,남백산,분석,72682075,88.156,87.053,-0.78788 (99.21212),,2021/02/23 13:49:57,
50,2018634956,주식회사 신성전자통신,전용한,분석,72682715,88.157,87.054,-0.78701 (99.21299),,2021/02/23 12:10:21,
51,2148122183,(주)하나전기,김선식,분석,72684181,88.158,87.056,-0.78500 (99.215),,2021/02/26 08:49:51,
52,2158706984,도드람정보기술 주식회사,이명석,분석,72687844,88.163,87.06,-0.78000 (99.22),,2021/02/25 09:58:19,
53,5568600846,주식회사 아이콘정보통신,박종일,분석,72693779,88.17,87.067,-0.77190 (99.2281),,2021/02/25 12:16:35,
54,1078756640,주식회사 링크씨앤아이,김대훈,분석,72697733,88.175,87.072,-0.76651 (99.23349),,2021/02/24 19:32:08,
55,1208128825,(주)이일엔지니어링,정찬면,분석,72702790,88.181,87.078,-0.75960 (99.2404),,2021/02/25 08:41:08,
56,1178164451,(주)지엠디텔레콤,김창윤,분석,72705059,88.184,87.081,-0.75651 (99.24349),,2021/02/26 08:55:02,
57,1058684745,(주)대곤아이엔씨,이체범,분석,72713445,88.194,87.091,-0.74506 (99.25494),,2021/02/24 15:33:23,
58,2128140491,(주)벧엘정보통신,채수진,분석,72718466,88.2,87.097,-0.73820 (99.2618),,2021/02/26 07:09:03,
59,2208882337,태암네트워크 주식회사,김만기,분석,72721396,88.203,87.1,-0.73421 (99.26579),,2021/02/25 09:32:03,
60,2198128106,우선이엔씨(주),김광수,분석,72723000,88.205,87.102,-0.73202 (99.26798),,2021/02/25 08:07:41,
61,1018148698,(주)석산텔레콤,박봉환,분석,72723742,88.206,87.103,-0.73100 (99.269),,2021/02/25 17:52:27,
62,1128152663,한국아이디정보(주),송찬호,분석,72727037,88.21,87.107,-0.72651 (99.27349),,2021/02/23 22:17:55,
63,1068683638,주식회사 엔씨씨디지탈,이상호,분석,72728300,88.212,87.109,-0.72478 (99.27522),,2021/02/25 07:59:15,
64,1018197466,주식회사콤위즈,정윤권,분석,72728800,88.212,87.109,-0.72410 (99.2759),,2021/02/25 10:13:39,
65,1138148366,주식회사 레이어스,조인선,분석,72730847,88.215,87.112,-0.72130 (99.2787),,2021/02/24 17:20:28,
66,2298129403,(주)태화시스템,윤영노,분석,72731305,88.215,87.112,-0.72068 (99.27932),,2021/02/23 12:10:37,
67,2148188924,우민전기(주),이학표,분석,72737807,88.223,87.12,-0.71180 (99.2882),,2021/02/25 10:28:18,
68,2098139213,(주)뉴타운전력,박형우,분석,72738393,88.224,87.121,-0.71100 (99.289),,2021/02/25 19:36:46,
69,1198653668,에코아이넷(주),박은희,분석,72740536,88.227,87.123,-0.70808 (99.29192),,2021/02/25 09:43:21,
70,1088179135,주왕전기통신(주),권이길,분석,72747477,88.235,87.132,-0.69860 (99.3014),,2021/02/25 12:51:10,
71,1048610901,이룸유비쿼터스주식회사,김광수,분석,72749015,88.237,87.133,-0.69650 (99.3035),,2021/02/25 10:39:41,
72,1198173261,(주)현대네트웍기술,조성익,분석,72750480,88.239,87.135,-0.69451 (99.30549),,2021/02/25 10:31:54,
73,2018182230,주식회사 본네트시큐,최수기,분석,72752458,88.241,87.137,-0.69181 (99.30819),,2021/02/24 09:02:11,
74,1108190166,(주)페타네트워크,강인희,분석,72752658,88.241,87.138,-0.69153 (99.30847),,2021/02/23 16:04:36,
75,1078128574,(주)대진정보텔레콤,경완수,분석,72755240,88.244,87.141,-0.68801 (99.31199),,2021/02/23 21:22:26,
76,2208127086,동강엠텍(주),차영문,분석,72755975,88.245,87.142,-0.68700 (99.313),,2021/02/25 10:58:32,
77,2158615337,(주)아이링크시스템,오치성,분석,72758539,88.248,87.145,-0.68350 (99.3165),,2021/02/23 10:44:56,
78,1108131570,(주)조은시스템,김창윤,분석,72760000,88.25,87.147,-0.68151 (99.31849),,2021/02/25 12:32:33,
79,2098121862,거우전설주식회사,김영훈,분석,72762473,88.253,87.149,-0.67813 (99.32187),,2021/02/25 09:59:15,
80,2098133432,(주)가람씨앤씨,임승덕,분석,72763670,88.255,87.151,-0.67650 (99.3235),,2021/02/25 09:53:02,
81,1128148359,(주)펜타콤씨엔씨,최상록,분석,72769460,88.262,87.158,-0.66860 (99.3314),,2021/02/24 15:58:08,
82,1088607693,(주)가온데이터,이기원,분석,72769894,88.262,87.158,-0.66800 (99.332),,2021/02/24 09:20:18,
83,1098617947,(주)소망아이앤티,서창숙,분석,72770993,88.264,87.16,-0.66650 (99.3335),,2021/02/25 08:40:36,
84,1054180243,태우산전,강정자,분석,72777587,88.272,87.168,-0.65750 (99.3425),,2021/02/24 09:42:29,
85,2128142640,팍스코이앤아이(주),송기민,분석,72780300,88.275,87.171,-0.65380 (99.3462),,2021/02/25 14:25:08,
86,1018651785,주식회사 청심아이티,김재균,분석,72780516,88.275,87.171,-0.65351 (99.34649),,2021/02/23 10:09:16,
87,3078146338,주식회사 하람이엔지,전유선,분석,72782100,88.277,87.173,-0.65134 (99.34866),,2021/02/24 20:49:06,
88,1138608729,(주)휴먼인텍,변병주,분석,72784546,88.28,87.176,-0.64800 (99.352),,2021/02/25 17:10:33,
89,1088122724,영진정보통신주식회사,김영식,분석,72785645,88.281,87.177,-0.64650 (99.3535),,2021/02/24 16:26:17,
90,1088193869,(주)동명텔레콤,김경은,분석,72790699,88.287,87.183,-0.63961 (99.36039),,2021/02/24 12:43:57,
91,1148182595,주식회사 싸인텔레콤,박영기,분석,72791140,88.288,87.184,-0.63900 (99.361),,2021/02/26 09:23:38,
92,2158768281,태일정보시스템(주),이미자,분석,72791945,88.289,87.185,-0.63790 (99.3621),,2021/02/26 09:55:47,
93,1208659755,(주)정운정보통신,곽덕문,분석,72794362,88.292,87.188,-0.63461 (99.36539),,2021/02/25 07:46:39,
94,5338700141,주식회사 인프라엔이,정우진,분석,72795828,88.294,87.189,-0.63260 (99.3674),,2021/02/25 09:33:38,
95,1198187498,성원씨엔씨주식회사,유인식,분석,72798245,88.297,87.192,-0.62931 (99.37069),,2021/02/25 17:05:36,
96,5868701163,주식회사 하이텍에이브이,김라영,분석,72800370,88.299,87.195,-0.62640 (99.3736),,2021/02/25 17:36:22,
97,2038143631,주식회사 티시스,최창성,분석,72804986,88.305,87.2,-0.62010 (99.3799),,2021/02/25 08:52:18,
98,5468801857,주식회사 수평정보통신,박종일,분석,72807110,88.307,87.203,-0.61720 (99.3828),,2021/02/24 09:55:43,
99,1138615856,(주)서원티에스,김안수,분석,72808794,88.309,87.205,-0.61491 (99.38509),,2021/02/24 17:45:07,
100,2118612681,(주)해우정보시스템,김병헌,분석,72809234,88.31,87.205,-0.61431 (99.38569),,2021/02/23 09:56:40,
101,1298627304,(주)진네트웍스,이호진,분석,72809820,88.311,87.206,-0.61351 (99.38649),,2021/02/23 22:31:01,
101,1098185343,주식회사 오티에스씨,이승환,분석,72809820,88.311,87.206,-0.61351 (99.38649),,2021/02/25 09:41:51,
103,2158601380,세계정보시스템(주),한인창,분석,72810400,88.311,87.207,-0.61271 (99.38729),,2021/02/24 16:41:34,
104,1198116692,주식회사 서우건설산업,이종근,분석,72812800,88.314,87.21,-0.60944 (99.39056),,2021/02/26 10:00:17,
105,2208110305,주식회사 일신이앤드씨,홍영남,분석,72812897,88.314,87.21,-0.60930 (99.3907),,2021/02/24 16:28:05,
106,1078606385,대선아이넷(주),신일자,분석,72816500,88.319,87.214,-0.60439 (99.39561),,2021/02/24 16:43:55,
107,1138618789,이노뎁(주),이성진,분석,72817146,88.32,87.215,-0.60351 (99.39649),,2021/02/23 18:29:24,
108,2158674452,(주)새별네트웍스,현경순,분석,72820200,88.323,87.219,-0.59934 (99.40066),,2021/02/23 17:11:35,
109,1088154468,(주)이젠정보통신,이동필,분석,72821688,88.325,87.22,-0.59731 (99.40269),,2021/02/25 22:30:27,
110,2068124123,(주)세양텔레콤,김한섭,분석,72824620,88.329,87.224,-0.59330 (99.4067),,2021/02/25 09:26:13,
111,2148673033,대일전기통신(주),김종엽,분석,72824839,88.329,87.224,-0.59300 (99.407),,2021/02/26 07:53:37,
112,7298600518,주식회사 킴스앤,김동선,분석,72827549,88.332,87.227,-0.58930 (99.4107),,2021/02/24 23:58:55,
113,1208192633,(주)유니썬코리아,김형중,분석,72828350,88.333,87.228,-0.58821 (99.41179),,2021/02/25 14:31:35,
114,2158754394,씨스존 주식회사,정찬원,분석,72830186,88.335,87.231,-0.58571 (99.41429),,2021/02/24 14:13:25,
115,1058605740,국제텔레시스(주),박병헌,분석,72833100,88.339,87.234,-0.58173 (99.41827),,2021/02/24 18:03:56,
116,1188119624,탑정보통신(주),오영권,분석,72836999,88.344,87.239,-0.57641 (99.42359),,2021/02/25 19:58:50,
117,1058173369,(주)신한개발,이종순,분석,72838610,88.346,87.241,-0.57421 (99.42579),,2021/02/25 17:32:47,
118,1138636870,주식회사 나우시스템,이종한,분석,72843265,88.351,87.246,-0.56785 (99.43215),,2021/02/25 08:53:51,
119,1198656229,주식회사 경진네트워크,김응환,분석,72843373,88.351,87.246,-0.56770 (99.4323),,2021/02/25 16:04:26,
120,2018179526,중앙케이블네트워크(주),노상우,분석,72843593,88.352,87.247,-0.56740 (99.4326),,2021/02/24 18:02:41,
121,2048614338,(주)오성에이브이시스템,심병섭,분석,72845690,88.354,87.249,-0.56454 (99.43546),,2021/02/24 16:53:03,
122,1058641085,(주)에스엠전력,김동율,분석,72847248,88.356,87.251,-0.56242 (99.43758),,2021/02/25 11:27:49,
123,1198123174,주식회사 도래정보시스템,이은숙,분석,72852460,88.362,87.257,-0.55530 (99.4447),,2021/02/25 09:23:31,
124,1058714080,(주) 한일이앤에스,박완교,분석,72854000,88.364,87.259,-0.55320 (99.4468),,2021/02/24 12:07:25,
125,2298126804,주식회사엔엠엑스이엔씨,이동윤,분석,72856217,88.367,87.262,-0.55017 (99.44983),,2021/02/24 07:57:32,
126,2118895916,주식회사 지오통신,김영송,분석,72856850,88.368,87.263,-0.54931 (99.45069),,2021/02/23 12:46:59,
127,1198649126,태광에스엠주식회사,전현용,분석,72858025,88.369,87.264,-0.54770 (99.4523),,2021/02/24 08:24:11,
127,6818700095,주식회사 진영이엔씨,조근호,분석,72858025,88.369,87.264,-0.54770 (99.4523),,2021/02/24 11:16:36,
129,2141167760,세기정보통신,송재홍,분석,72859120,88.37,87.265,-0.54621 (99.45379),,2021/02/25 14:56:20,
130,2068617141,(주)텔코아,황민석,분석,72860520,88.372,87.267,-0.54430 (99.4557),,2021/02/24 17:18:17,
131,1298155066,일조텔레콤(주),김문섭,분석,72864250,88.377,87.271,-0.53921 (99.46079),,2021/02/25 14:34:44,
132,1138607924,두성건설주식회사,안성병,분석,72866960,88.38,87.275,-0.53551 (99.46449),,2021/02/24 10:13:55,
133,1058764538,주식회사 에스엔에스아이씨티,박성수,분석,72869380,88.383,87.278,-0.53220 (99.4678),,2021/02/24 12:31:21,
134,2558600773,주식회사 대건전력,박미영,분석,72870040,88.384,87.278,-0.53130 (99.4687),,2021/02/25 08:23:39,
135,1188116568,후지쯔코리아테크놀러지 주식회사,한충근,분석,72870553,88.384,87.279,-0.53060 (99.4694),,2021/02/24 11:08:28,
136,1078619629,염광전기통신(주),최인재,분석,72871724,88.386,87.28,-0.52901 (99.47099),,2021/02/25 09:27:48,
137,2148886584,주식회사 수민텔레콤,이상민,분석,72872677,88.387,87.281,-0.52770 (99.4723),,2021/02/23 18:25:12,
138,2148639466,(주)동방데이타테크놀러지,원덕숙,분석,72874510,88.389,87.284,-0.52520 (99.4748),,2021/02/24 13:24:58,
139,2078136563,동하이앤에프(주),전영길,분석,72876559,88.392,87.286,-0.52241 (99.47759),,2021/02/24 15:42:11,
140,1198158412,애드넷정보통신(주),박상흥,분석,72879100,88.395,87.289,-0.51894 (99.48106),,2021/02/24 10:36:46,
141,1178188899,주식회사 시큐렉스,최영희,분석,72879640,88.395,87.29,-0.51820 (99.4818),,2021/02/24 08:39:22,
142,2178127061,주식회사 칸씨앤에스,민영욱,분석,72880290,88.396,87.291,-0.51731 (99.48269),,2021/02/25 17:16:00,
143,2037683508,우리통신네트워크,김만수,분석,72883079,88.4,87.294,-0.51351 (99.48649),,2021/02/25 10:17:18,
144,1168105686,대덕전설(주),남궁성규,분석,72884470,88.401,87.296,-0.51161 (99.48839),,2021/02/25 16:01:37,
145,7088800946,주식회사 아이티아이비전,정준호,분석,72884690,88.401,87.296,-0.51131 (99.48869),,2021/02/24 16:25:20,
146,1018675701,주식회사 두이정보통신,정영희,분석,72885466,88.402,87.297,-0.51025 (99.48975),,2021/02/23 17:59:24,
147,3798700760,로안테크(주),장승현,분석,72887328,88.405,87.299,-0.50771 (99.49229),,2021/02/24 10:29:40,
148,2068643595,주식회사 정형텔레콤,심재호,분석,72889382,88.407,87.301,-0.50490 (99.4951),,2021/02/23 15:13:07,
149,2338109798,구스텍 주식회사,고중선,분석,72894508,88.413,87.308,-0.49790 (99.5021),,2021/02/24 16:18:29,
150,1138146387,(주)대산시스템,전재수,분석,72902347,88.423,87.317,-0.48720 (99.5128),,2021/02/25 09:23:22,
151,1068619761,(주) 한걸음정보통신,정진원,분석,72902490,88.423,87.317,-0.48701 (99.51299),,2021/02/25 09:26:46,
152,1208802896,주식회사 라임에스엔씨,김종훈,분석,72903172,88.424,87.318,-0.48608 (99.51392),,2021/02/24 10:01:16,
153,1348182624,(주)이앤에스알앤디,이봉희,분석,72906500,88.428,87.322,-0.48154 (99.51846),,2021/02/24 09:59:02,
154,1178124861,케이이피엔지니어링(주),박성진,분석,72906740,88.428,87.322,-0.48121 (99.51879),,2021/02/23 14:06:05,
155,1408169475,주식회사 제이앤제이파워스,박재옥,분석,72906900,88.428,87.322,-0.48099 (99.51901),,2021/02/24 15:21:56,
156,1138165967,(주)다솔이앤씨,김광순,분석,72910920,88.433,87.327,-0.47550 (99.5245),,2021/02/24 09:24:05,
157,2068601178,주식회사 해인이티에프,오재근,분석,72913603,88.437,87.33,-0.47184 (99.52816),,2021/02/25 08:47:50,
158,1108174749,유프로시스(주),김종본,분석,72916340,88.44,87.334,-0.46810 (99.5319),,2021/02/24 12:32:53,
159,2148854189,(주)태원전기,김응식,분석,72917584,88.441,87.335,-0.46641 (99.53359),,2021/02/25 10:29:15,
160,1058693453,주식회사태융정보통신,문성준,분석,72918600,88.443,87.336,-0.46502 (99.53498),,2021/02/24 23:31:44,
161,1108153161,(주)나이츠넷,이용현,분석,72923812,88.449,87.343,-0.45790 (99.5421),,2021/02/25 10:06:53,
162,1048635917,주식회사 비전에스엔씨,김국배,분석,72924780,88.45,87.344,-0.45658 (99.54342),,2021/02/25 17:50:52,
163,7288700415,주식회사 티엑스텍,박영기,분석,72924910,88.45,87.344,-0.45641 (99.54359),,2021/02/25 14:50:04,
164,1098172945,(주)마커스코리아,이헌철,분석,72927550,88.453,87.347,-0.45280 (99.5472),,2021/02/25 15:01:59,
165,1138106099,기전통신(주),윤기영,분석,72927600,88.454,87.347,-0.45273 (99.54727),,2021/02/24 17:00:15,
166,1101185132,메이폴정보통신,박용진,분석,72930698,88.457,87.351,-0.44850 (99.5515),,2021/02/23 16:52:19,
167,2098211809,사단법인 해오름장애인협회,노영주,분석,72935310,88.463,87.356,-0.44221 (99.55779),,2021/02/25 09:25:38,
168,8958700597,주식회사 아이티앤에스,김세영,분석,72939562,88.468,87.362,-0.43641 (99.56359),,2021/02/25 06:44:34,
169,1068157019,(주)세호영상,박석신,분석,72941000,88.47,87.363,-0.43444 (99.56556),,2021/02/25 09:02:08,
170,1058648787,디노플러스 주식회사,강경숙,분석,72942329,88.471,87.365,-0.43263 (99.56737),,2021/02/25 14:11:08,
171,1068641109,주식회사 피앤지텍,조홍길,분석,72942500,88.472,87.365,-0.43239 (99.56761),,2021/02/25 15:26:29,
172,1078715052,(주)에이스씨씨텍,신현종,분석,72943960,88.473,87.367,-0.43040 (99.5696),,2021/02/24 15:18:51,
173,1198153493,(주)경성네트웍,편해용,분석,72946522,88.476,87.37,-0.42690 (99.5731),,2021/02/24 10:13:21,
174,1138132447,태진정보통신(주),정태수,분석,72948574,88.479,87.372,-0.42410 (99.5759),,2021/02/25 09:37:02,
175,1168173694,(주)지엠에스인터내셔날,김형준,분석,72959556,88.492,87.386,-0.40911 (99.59089),,2021/02/26 09:38:56,
176,1068674084,주식회사월드아이,신영구,분석,72962450,88.496,87.389,-0.40516 (99.59484),,2021/02/25 08:53:15,
177,2148824685,육일정보통신 주식회사,김영옥,분석,72966303,88.5,87.394,-0.39990 (99.6001),,2021/02/23 09:52:02,
178,1018176627,(주)엔터정보통신,이용구,분석,72967987,88.503,87.396,-0.39760 (99.6024),,2021/02/24 21:40:29,
179,6458701308,주식회사다빈정보통신,우석희,분석,72971000,88.506,87.399,-0.39349 (99.60651),,2021/02/24 15:07:31,
180,2068179706,(주)씨엠유니버샬,전재용,분석,72971717,88.507,87.4,-0.39251 (99.60749),,2021/02/25 10:18:06,
181,2108117956,(주)선광전설,권순광,분석,72973400,88.509,87.402,-0.39022 (99.60978),,2021/02/24 13:47:08,
182,2088100603,(주)전우사,김한재,분석,72974400,88.51,87.403,-0.38885 (99.61115),,2021/02/25 17:29:01,
183,2108131394,(주)안나시스템,문병조,분석,72975020,88.511,87.404,-0.38800 (99.612),,2021/02/24 14:20:32,
184,4568800195,주식회사 동부코리아통신,윤미옥,분석,72976631,88.513,87.406,-0.38581 (99.61419),,2021/02/24 23:34:54,
185,2148134127,(주)대경텔레콤,오병도,분석,72979340,88.516,87.409,-0.38211 (99.61789),,2021/02/25 09:08:00,
186,2108160017,(주)누리온정보통신,박종수,분석,72979910,88.517,87.41,-0.38133 (99.61867),,2021/02/24 11:57:26,
187,1078636235,(주)대교이앤에스,이찬수,분석,72980002,88.517,87.41,-0.38120 (99.6188),,2021/02/24 09:39:10,
188,1180565240,성보전자통신,양행천,분석,72980390,88.518,87.41,-0.38067 (99.61933),,2021/02/25 08:06:58,
189,2158687767,(주)에스앤디비즈,정성호,분석,72983000,88.521,87.414,-0.37711 (99.62289),,2021/02/23 13:09:45,
190,2140562973,대산정보통신공사,오도균,분석,72983006,88.521,87.414,-0.37710 (99.6229),,2021/02/24 22:53:53,
191,1208742606,주식회사 테눅스,전석순,분석,72983380,88.521,87.414,-0.37659 (99.62341),,2021/02/23 19:19:28,
192,2088115955,대건통신건설(주),양승범,분석,72983610,88.521,87.414,-0.37628 (99.62372),,2021/02/25 11:36:39,
193,1298141752,에이플시스템즈(주),윤진경,분석,72983660,88.522,87.414,-0.37621 (99.62379),,2021/02/24 09:36:39,
194,2158182826,(주)한국전설엔지니어링,허만일,분석,72984400,88.522,87.415,-0.37520 (99.6248),,2021/02/25 09:41:15,
195,1138606420,(주)엠케이시큐리티,박상철,분석,72984500,88.523,87.415,-0.37506 (99.62494),,2021/02/24 08:55:39,
196,2108168358,주식회사 영호정보통신,조소연,분석,72987182,88.526,87.419,-0.37140 (99.6286),,2021/02/25 07:46:12,
197,1198164229,(주) 이준시스템,한상훈,분석,72988500,88.527,87.42,-0.36960 (99.6304),,2021/02/25 17:11:52,
198,1138604679,(주) 투데이게이트,김익훈,분석,72988790,88.528,87.421,-0.36921 (99.63079),,2021/02/24 09:12:08,
199,1098162433,광명정보통신(주),김형준,분석,72989960,88.529,87.422,-0.36761 (99.63239),,2021/02/24 09:10:12,
200,2208829991,주식회사 이노트리,김병근,분석,72990480,88.53,87.423,-0.36690 (99.6331),,2021/02/25 07:37:09,
201,1208635791,주식회사 피엔에이링크,박윤철,분석,72990845,88.53,87.423,-0.36640 (99.6336),,2021/02/24 12:57:40,
202,2208197511,(주)다산지앤지,유철종,분석,72992309,88.532,87.425,-0.36440 (99.6356),,2021/02/25 11:27:51,
203,2078149656,코리아데이타코퍼레이션(주),이기철,분석,72993000,88.533,87.426,-0.36346 (99.63654),,2021/02/23 14:40:51,
204,2208602950,(주)세연텔레콤,홍성일,분석,72993220,88.533,87.426,-0.36316 (99.63684),,2021/02/23 10:13:59,
205,1078682044,명승파워넷 주식회사,공건식,분석,72993920,88.534,87.427,-0.36221 (99.63779),,2021/02/23 14:26:58,
206,1138163917,백두전기통신(주),장철,분석,72999856,88.541,87.434,-0.35410 (99.6459),,2021/02/24 19:27:47,
207,2158602337,지엔네텔(주),고시영,분석,73000000,88.541,87.434,-0.35391 (99.64609),,2021/02/26 12:12:49,
208,1038600899,동양유비스 주식회사,윤여정,분석,73001834,88.544,87.436,-0.35140 (99.6486),,2021/02/25 16:41:58,
209,2290162579,우성전기통신,박노선,분석,73001970,88.544,87.436,-0.35122 (99.64878),,2021/02/24 12:08:02,
210,1058162163,주식회사대한종합산전,이섭,분석,73003700,88.546,87.438,-0.34886 (99.65114),,2021/02/24 09:18:48,
