순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1108140593,(주)대건이엔씨  [최종낙찰],이황희,분석,88338140,85.0,87.745,87.376,-0.66672 (99.33328),2 7,2021/07/07 22:38:12,
2,2128611287,현민전기주식회사,김응민,분석,88338864,85.0,87.746,87.377,-0.66590 (99.3341),4 3,2021/07/07 11:13:42,
3,1078724454,정일씨엔아이(주),유지봉,분석,88339480,85.0,87.747,87.378,-0.66521 (99.33479),12 9,2021/07/08 09:22:19,
4,2118698428,테크노빌리지 주식회사,유인목,분석,88340284,85.0,87.748,87.379,-0.66430 (99.3357),7 8,2021/07/06 16:44:48,
5,1188109728,득진통신(주),김진섭,분석,88340895,85.0,87.748,87.379,-0.66362 (99.33638),10 14,2021/07/07 09:38:03,
6,2018176136,(주)휴넷시스템,김초영,분석,88341615,85.0,87.749,87.38,-0.66280 (99.3372),1 10,2021/07/06 14:10:19,
7,1288618438,주식회사 엔지스웨이,최영재,분석,88346582,85.0,87.754,87.385,-0.65720 (99.3428),8 13,2021/07/06 11:18:06,
8,2148639466,(주)동방데이타테크놀러지,원덕숙,분석,88348180,85.2,87.756,87.386,-0.65540 (99.3446),6 15,2021/07/06 11:15:21,
9,1018639665,(주)한양인프라넷,김주호,분석,88348760,85.2,87.756,87.387,-0.65475 (99.34525),13 8,2021/07/06 11:35:40,
10,2128166939,주식회사 연일전력,최재규,분석,88351904,85.2,87.759,87.39,-0.65121 (99.34879),5 2,2021/07/07 09:52:28,
11,1068180183,보람정보통신서비스(주),정승원,분석,88353600,85.2,87.761,87.392,-0.64929 (99.35071),5 9,2021/07/06 23:11:06,
12,2098121862,거우전설주식회사,김영훈,분석,88353967,85.2,87.761,87.392,-0.64888 (99.35112),8 13,2021/07/07 10:08:09,
13,7088800946,주식회사 아이티아이비전,정준호,분석,88354390,85.2,87.762,87.393,-0.64840 (99.3516),3 12,2021/07/07 16:32:28,
14,2068184285,주식회사 진명파워택,이명규,분석,88355985,85.2,87.763,87.394,-0.64660 (99.3534),1 13,2021/07/08 09:25:56,
15,7288700415,주식회사 티엑스텍,박영기,분석,88356340,85.2,87.764,87.394,-0.64620 (99.3538),2 1,2021/07/08 08:40:58,
16,1198609084,주식회사 유니씨엔에스,박경임,분석,88362106,85.4,87.77,87.4,-0.63970 (99.3603),13 8,2021/07/06 09:28:07,
17,2308100158,국제컨트로닉스 주식회사,김동배,분석,88363815,85.4,87.771,87.402,-0.63778 (99.36222),8 6,2021/07/07 09:49:19,
18,1198161519,(주)다임즈,이종헌,분석,88365500,85.4,87.773,87.404,-0.63588 (99.36412),1 6,2021/07/07 15:54:39,
19,2148766621,(주)포유네트웍스,이상오,분석,88366810,85.4,87.774,87.405,-0.63440 (99.3656),9 5,2021/07/06 09:19:13,
20,1398115682,백상건설 주식회사,정홍훈,분석,88367960,85.6,87.776,87.406,-0.63311 (99.36689),10 6,2021/07/07 09:32:17,
21,2208869047,양지전기 주식회사,박승연,분석,88374160,85.6,87.782,87.412,-0.62612 (99.37388),5 7,2021/07/06 09:10:47,
22,2148847295,티에스퓨처 주식회사,김명성,분석,88378880,85.8,87.787,87.417,-0.62080 (99.3792),2 12,2021/07/06 21:08:02,
23,2158704216,아임스통신주식회사,김종길,분석,88379230,85.8,87.787,87.417,-0.62040 (99.3796),5 15,2021/07/08 09:14:40,
24,1168169996,세리정보기술 주식회사,이금모,분석,88380558,85.8,87.788,87.418,-0.61890 (99.3811),14 15,2021/07/07 09:16:41,
25,1068669669,(주)일광통신,이병일,분석,88383780,85.8,87.792,87.422,-0.61527 (99.38473),7 3,2021/07/07 07:43:54,
26,2208136760,동아정보통신(주),박동근,분석,88385440,85.8,87.793,87.423,-0.61340 (99.3866),15 7,2021/07/07 19:25:27,
27,1148190678,주식회사 에드원,김춘걸,분석,88385970,85.8,87.794,87.424,-0.61280 (99.3872),6 13,2021/07/07 16:51:27,
28,1018176627,(주)엔터정보통신,이용구,분석,88393687,86.0,87.802,87.431,-0.60410 (99.3959),4 1,2021/07/06 17:49:00,
29,1058630797,주식회사 이디엔텍,김기영,분석,88397860,86.2,87.806,87.436,-0.59940 (99.4006),15 11,2021/07/07 16:26:38,
30,2148673033,대일전기통신(주),김종엽,분석,88398399,86.2,87.806,87.436,-0.59879 (99.40121),10 12,2021/07/08 07:53:13,
31,1088188385,주식회사 오메카,오정은,분석,88398792,86.2,87.807,87.436,-0.59835 (99.40165),4 7,2021/07/07 17:26:30,
32,1068644033,(주)코맥스디에스씨,안병호,분석,88402913,86.2,87.811,87.441,-0.59370 (99.4063),5 11,2021/07/08 09:53:13,
33,1108131570,(주)조은시스템,김창윤,분석,88403360,86.2,87.812,87.441,-0.59320 (99.4068),14 6,2021/07/06 10:16:01,
34,2118759096,(주)사운드레이스,장명훈,분석,88404070,86.2,87.812,87.442,-0.59240 (99.4076),9 7,2021/07/07 09:41:25,
35,2098139213,(주)뉴타운전력,박형우,분석,88406195,86.2,87.814,87.444,-0.59000 (99.41),8 13,2021/07/08 06:34:35,
36,1098161598,(주)삼우씨앤에스,송민형,분석,88410280,86.4,87.819,87.448,-0.58540 (99.4146),13 12,2021/07/06 09:16:06,
37,2198111833,주식회사 대영아이오티,전인구,분석,88410630,86.4,87.819,87.448,-0.58501 (99.41499),9 2,2021/07/08 08:56:22,
38,1200295066,비젼텔레콤,임의석,분석,88411251,86.4,87.82,87.449,-0.58431 (99.41569),10 15,2021/07/08 09:07:57,
39,4208700205,주식회사 가은씨앤에스,양미영,분석,88412139,86.4,87.82,87.45,-0.58330 (99.4167),9 13,2021/07/08 09:20:03,
40,2128140491,(주)벧엘정보통신,채수진,분석,88413193,86.4,87.821,87.451,-0.58212 (99.41788),9 6,2021/07/08 07:35:57,
41,1108190166,(주)페타네트워크,강인희,분석,88413196,86.4,87.821,87.451,-0.58211 (99.41789),5 3,2021/07/07 16:37:02,
42,1198123174,주식회사 도래정보시스템,이은숙,분석,88421720,86.6,87.83,87.459,-0.57250 (99.4275),9 5,2021/07/07 08:41:03,
43,1148182595,주식회사 싸인텔레콤,박영기,분석,88422160,86.6,87.831,87.46,-0.57201 (99.42799),12 8,2021/07/08 09:18:12,
44,1098160416,(주)용진정보통신,도용석,분석,88422251,86.6,87.831,87.46,-0.57191 (99.42809),5 11,2021/07/06 10:32:07,
45,1068133832,(주)동양이엔씨,최두현,분석,88428890,86.8,87.837,87.466,-0.56442 (99.43558),4 14,2021/07/07 08:49:30,
46,1048632400,주식회사 원이앤에스,지연관,분석,88429610,86.8,87.838,87.467,-0.56361 (99.43639),12 13,2021/07/07 07:03:27,
47,1148714240,주식회사 유진21,박영숙,분석,88430060,86.8,87.839,87.467,-0.56310 (99.4369),11 4,2021/07/07 09:28:30,
48,1068683638,주식회사 엔씨씨디지탈,이상호,분석,88430760,86.8,87.839,87.468,-0.56231 (99.43769),3 10,2021/07/07 08:35:35,
49,1208663604,주식회사 한은씨앤씨,김기현,분석,88435110,86.8,87.844,87.472,-0.55741 (99.44259),4 11,2021/07/06 10:13:14,
50,1028135124,현대에이치디에스(주),고해룡,분석,88436179,87.0,87.845,87.473,-0.55620 (99.4438),15 5,2021/07/07 14:00:38,
51,2048648634,주식회사 디에스에스지,이주미,분석,88440340,87.0,87.849,87.478,-0.55151 (99.44849),4 11,2021/07/06 17:21:23,
52,1018151140,(주)사운드솔루션,이홍,분석,88447180,87.2,87.856,87.484,-0.54380 (99.4562),12 11,2021/07/06 17:11:57,
53,1088193869,(주)동명텔레콤,김경은,분석,88447530,87.2,87.856,87.485,-0.54341 (99.45659),12 4,2021/07/06 10:29:17,
54,2118620935,주식회사 한양티이씨,조형국,분석,88448688,87.2,87.857,87.486,-0.54210 (99.4579),1 3,2021/07/07 19:22:47,
55,2140550031,새론정보통신,이용주,분석,88448775,87.2,87.858,87.486,-0.54201 (99.45799),8 4,2021/07/06 12:38:20,
56,1148664613,(주)상우정보기술,하문한,분석,88453740,87.2,87.863,87.491,-0.53641 (99.46359),1 14,2021/07/08 08:18:10,
57,1088153848,(주)신지전설,황경옥,분석,88454454,87.2,87.863,87.492,-0.53560 (99.4644),8 10,2021/07/08 09:01:14,
58,1088179135,주왕전기통신(주),권이길,분석,88454550,87.2,87.863,87.492,-0.53550 (99.4645),13 1,2021/07/07 08:02:51,
59,1078679665,(주)젤루텍,이두규,분석,88459950,87.4,87.869,87.497,-0.52941 (99.47059),13 14,2021/07/08 09:50:01,
60,2108157604,주식회사 유니원이엔지,민수지,분석,88461380,87.4,87.87,87.498,-0.52780 (99.4722),2 4,2021/07/07 09:57:58,
61,2158119769,주식회사 남일기업,이범석,분석,88464146,87.4,87.873,87.501,-0.52468 (99.47532),2 14,2021/07/08 08:35:26,
62,1188114949,이주씨스템(주),이복균,분석,88465760,87.6,87.875,87.503,-0.52286 (99.47714),6 13,2021/07/08 09:27:15,
63,1018651785,주식회사 청심아이티,김재균,분석,88466160,87.6,87.875,87.503,-0.52241 (99.47759),1 9,2021/07/06 09:16:24,
64,1078731896,(주)비시텍코리아,임헌욱,분석,88471390,87.6,87.88,87.508,-0.51651 (99.48349),13 2,2021/07/07 12:36:59,
65,1078197085,(주)코어넷,소흥섭,분석,88472370,87.6,87.881,87.509,-0.51541 (99.48459),10 5,2021/07/07 15:18:48,
66,2068157319,주식회사 에스엘정보통신,채용석,분석,88473269,87.6,87.882,87.51,-0.51439 (99.48561),11 1,2021/07/07 22:53:03,
67,2068120414,(주)일광기업,오도진,분석,88473926,87.6,87.883,87.511,-0.51365 (99.48635),12 5,2021/07/07 10:39:46,
68,2148123348,성제전기(주),김팔성,분석,88475301,87.6,87.884,87.512,-0.51210 (99.4879),12 11,2021/07/08 09:04:56,
69,8228700717,주식회사 해나정보통신,이창현,분석,88478580,87.8,87.888,87.515,-0.50841 (99.49159),2 7,2021/07/06 09:06:24,
70,1138141456,(주)나우아이앤씨,이미화,분석,88479026,87.8,87.888,87.516,-0.50790 (99.4921),8 10,2021/07/07 11:08:39,
71,1198602494,(주) 네오인아이텍,이경미,분석,88481850,87.8,87.891,87.519,-0.50472 (99.49528),8 10,2021/07/06 10:04:01,
