순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1238170977,(주)윈윈텔레콤  [최종낙찰],정승훈,분석,41552790,85.0,87.745,88.598,0.20830 (100.2083),5 6,2021/09/24 13:16:50,
2,1428157015,경기정보통신 주식회사,이문기,분석,41553000,85.0,87.746,88.599,0.20881 (100.20881),8 14,2021/09/27 09:20:57,
3,1048140865,다이아몬드전자(주),이건,분석,41553190,85.0,87.746,88.599,0.20927 (100.20927),6 1,2021/09/28 09:36:59,
4,1328179967,지음이엔아이 주식회사,유형민,분석,41553400,85.0,87.747,88.6,0.20978 (100.20978),9 4,2021/09/28 13:05:20,
5,1198178757,주식회사우신아이앤씨,이화세,분석,41553860,85.0,87.748,88.6,0.21090 (100.2109),1 9,2021/09/28 17:17:13,
6,1378163515,주식회사대성전설,이승훈,분석,41553940,85.0,87.748,88.601,0.21109 (100.21109),4 10,2021/09/29 07:24:45,
7,1248691572,레이져라이팅 주식회사,김상우,분석,41553980,85.0,87.748,88.601,0.21119 (100.21119),12 1,2021/09/28 10:52:54,
8,2298118153,공간정보기술 주식회사,박경열,분석,41554000,85.0,87.748,88.601,0.21124 (100.21124),7 1,2021/09/27 18:24:48,
9,1378621863,강화정보통신 주식회사,나선화,분석,41554106,85.0,87.748,88.601,0.21150 (100.2115),3 6,2021/09/28 08:16:16,
10,6288600248,주식회사 임하이앤씨,이용진,분석,41554108,85.0,87.748,88.601,0.21150 (100.2115),8 6,2021/09/23 10:23:54,
11,1238191991,(주)하이텍네트웍스,박진호,분석,41554230,85.0,87.748,88.601,0.21180 (100.2118),9 11,2021/09/24 08:42:18,
12,1248727121,주식회사 범진아이앤씨,조영진,분석,41554272,85.0,87.748,88.601,0.21190 (100.2119),9 11,2021/09/25 08:54:37,
13,1318174028,"주식회사 에이치케이 (HK Co., Ltd.)",장해각,분석,41554446,85.0,87.749,88.602,0.21232 (100.21232),10 4,2021/09/24 15:39:36,
14,1218147617,주식회사 한라인프라코어,유수상,분석,41554500,85.0,87.749,88.602,0.21245 (100.21245),2 6,2021/09/23 09:29:17,
15,1758100768,주식회사 이너스텍,정창용,분석,41554559,85.0,87.749,88.602,0.21260 (100.2126),14 1,2021/09/29 09:36:27,
16,2130230588,태극정보통신,이상호,분석,41554683,85.0,87.749,88.602,0.21290 (100.2129),10 14,2021/09/27 17:08:35,
17,1238197898,주식회사비컴,김득환,분석,41554700,85.0,87.749,88.602,0.21294 (100.21294),7 15,2021/09/27 09:48:02,
18,2048161869,(주)근영이엔씨,이성영,분석,41555050,85.0,87.75,88.603,0.21379 (100.21379),12 11,2021/09/27 15:46:13,
19,2158665588,주식회사 지준시스템,김동현,분석,41555135,85.0,87.75,88.603,0.21400 (100.214),13 4,2021/09/23 14:26:40,
20,2148847295,티에스퓨처 주식회사,김명성,분석,41555420,85.0,87.751,88.604,0.21469 (100.21469),6 7,2021/09/28 15:59:25,
21,1068184554,(주)송화전기통신,고진홍,분석,41555460,85.0,87.751,88.604,0.21479 (100.21479),6 14,2021/09/27 10:07:12,
22,1018211295,사단법인 한국장애인이워크협회,조무호,분석,41555500,85.0,87.751,88.604,0.21488 (100.21488),6 10,2021/09/27 10:45:47,
23,1048643227,(주)제이더블유씨네트웍스,이동원,분석,41555711,85.0,87.752,88.604,0.21540 (100.2154),14 1,2021/09/27 17:38:09,
24,1288687916,주식회사 동연전설,홍영자,분석,41555835,85.0,87.752,88.605,0.21570 (100.2157),13 15,2021/09/29 08:02:04,
25,6478700829,주식회사 핌,이명숙,분석,41555880,85.0,87.752,88.605,0.21581 (100.21581),8 12,2021/09/27 10:08:08,
26,1238180378,(주)주영일렉트로닉,박창식,분석,41555958,85.0,87.752,88.605,0.21600 (100.216),1 14,2021/09/27 09:41:22,
27,1068167098,코스믹전기통신 주식회사,이규선,분석,41556120,85.0,87.753,88.605,0.21639 (100.21639),14 8,2021/09/27 09:32:54,
28,1288182750,주식회사 에프알에쓰,권태영,분석,41556288,85.0,87.753,88.606,0.21680 (100.2168),13 3,2021/09/28 12:30:31,
29,4038157021,주식회사 경진,장천섭,분석,41556290,85.0,87.753,88.606,0.21680 (100.2168),2 13,2021/09/27 16:33:12,
30,2148669602,(주)우호텔레콤,이강록,분석,41556420,85.0,87.753,88.606,0.21712 (100.21712),10 13,2021/09/28 10:41:47,
31,1328631522,주식회사 엔아이티,박종우,분석,41556452,85.0,87.753,88.606,0.21720 (100.2172),11 1,2021/09/24 10:03:43,
32,1268154258,(주)영진전기,원정길,분석,41556493,85.0,87.753,88.606,0.21730 (100.2173),4 3,2021/09/28 14:26:11,
33,1308182281,주식회사상아엠에스디,성은주,분석,41556820,85.0,87.754,88.607,0.21809 (100.21809),15 9,2021/09/29 08:41:49,
34,2048186161,주식회사온세링크스,김은경,분석,41556844,85.0,87.754,88.607,0.21815 (100.21815),4 12,2021/09/23 13:05:30,
35,1328165629,서진전력 주식회사,김규옥,분석,41557150,85.2,87.755,88.607,0.21889 (100.21889),10 7,2021/09/27 14:09:23,
36,1298127390,씨아이즈 주식회사,최해용,분석,41557850,85.2,87.757,88.609,0.22059 (100.22059),3 15,2021/09/27 20:38:09,
37,1018183448,(주)에이치애비뉴앤컴퍼니,정현이,분석,41557892,85.2,87.757,88.609,0.22070 (100.2207),2 9,2021/09/26 15:26:50,
38,1358188621,(주)플러스원정보통신,최원복,분석,41558000,85.2,87.757,88.609,0.22096 (100.22096),12 10,2021/09/27 17:20:03,
39,3118800494,주식회사 케이제이텔레콤,박종환,분석,41558100,85.2,87.757,88.61,0.22120 (100.2212),13 15,2021/09/29 09:27:11,
40,1128152663,한국아이디정보(주),송찬호,분석,41558340,85.2,87.758,88.61,0.22178 (100.22178),11 9,2021/09/28 11:32:09,
41,1708101326,이에스텍이엔지 주식회사,최정환,분석,41558550,85.2,87.758,88.61,0.22229 (100.22229),15 3,2021/09/27 11:44:02,
42,2198111833,주식회사 대영아이오티,전인구,분석,41558674,85.2,87.758,88.611,0.22260 (100.2226),11 3,2021/09/27 09:04:56,
43,1408127631,크리스탈이엔이 주식회사,민길전,분석,41558757,85.2,87.759,88.611,0.22280 (100.2228),2 7,2021/09/28 13:55:55,
44,6758601016,주식회사 세광,조훈구,분석,41559045,85.2,87.759,88.612,0.22350 (100.2235),12 15,2021/09/28 15:45:50,
45,1138602574,주식회사 큐디스,김성진,분석,41559090,85.2,87.759,88.612,0.22361 (100.22361),2 4,2021/09/29 09:04:38,
46,2148669048,보라정보통신 주식회사,송석상,분석,41559100,85.2,87.759,88.612,0.22363 (100.22363),2 8,2021/09/29 06:12:20,
47,1308114954,주식회사 영전,김영찬,분석,41559170,85.2,87.759,88.612,0.22380 (100.2238),15 2,2021/09/28 09:21:43,
48,2028136990,(주)무궁화전자,이효형,분석,41559500,85.2,87.76,88.613,0.22460 (100.2246),4 1,2021/09/28 08:28:18,
49,1138175669,(주)용상전기통신,권혁기,분석,41559530,85.2,87.76,88.613,0.22468 (100.22468),14 15,2021/09/29 09:47:44,
50,2068165615,(주)아이커머,서정묵,분석,41559750,85.2,87.761,88.613,0.22521 (100.22521),7 11,2021/09/27 17:14:02,
51,4178600328,주식회사 유원씨앤씨,김유화,분석,41559780,85.2,87.761,88.613,0.22528 (100.22528),4 8,2021/09/24 10:48:39,
52,7148800617,주식회사 성진정보통신,문계철,분석,41559908,85.2,87.761,88.613,0.22559 (100.22559),15 13,2021/09/23 16:42:30,
53,2068124123,(주)세양텔레콤,김한섭,분석,41559992,85.2,87.761,88.614,0.22580 (100.2258),13 4,2021/09/28 08:51:59,
54,6638100566,주식회사 이은네트웍스,김종필,분석,41560073,85.2,87.762,88.614,0.22600 (100.226),2 12,2021/09/24 13:19:27,
55,1248714892,피에스이엔지 주식회사,김옥선,분석,41560609,85.2,87.763,88.615,0.22730 (100.2273),10 9,2021/09/28 09:34:43,
56,6918100014,에스큐앤티 주식회사(SQ&T Inc.),민병국,분석,41560730,85.2,87.763,88.615,0.22759 (100.22759),3 4,2021/09/28 14:43:52,
57,1390961889,한국음향,조두원,분석,41560897,85.2,87.763,88.615,0.22800 (100.228),12 10,2021/09/28 17:08:15,
58,1418134270,주식회사 엔에이치,이동규,분석,41561000,85.2,87.764,88.616,0.22825 (100.22825),2 8,2021/09/28 10:01:57,
59,1058161048,서울데이타통신(주),이희승,분석,41561144,85.2,87.764,88.616,0.22860 (100.2286),6 3,2021/09/28 09:13:34,
60,8438800308,에스엔아이정보통신 주식회사,이경숙,분석,41561225,85.2,87.764,88.616,0.22879 (100.22879),2 9,2021/09/28 09:00:10,
61,1308621334,주식회사청조정보통신,김동혁,분석,41561520,85.4,87.765,88.617,0.22951 (100.22951),15 1,2021/09/24 08:11:17,
62,2078155629,씨티아이앤아이(주),김덕제,분석,41561534,85.4,87.765,88.617,0.22955 (100.22955),2 7,2021/09/28 08:46:45,
63,1108190583,키오스크코리아 주식회사,이명철,분석,41561550,85.4,87.765,88.617,0.22958 (100.22958),12 10,2021/09/29 09:42:03,
64,1088122326,주식회사 주세움정보통신,염인덕,분석,41561600,85.4,87.765,88.617,0.22971 (100.22971),1 14,2021/09/28 23:57:15,
65,5148700553,지티정보통신 주식회사,홍한기,분석,41561710,85.4,87.765,88.617,0.22997 (100.22997),11 15,2021/09/27 09:39:03,
66,1278190728,주식회사 휴먼시스템,김준형,분석,41561730,85.4,87.765,88.617,0.23002 (100.23002),5 7,2021/09/27 08:13:50,
67,1258180919,(주)경일전공,정요진,분석,41561760,85.4,87.765,88.617,0.23009 (100.23009),11 15,2021/09/28 16:37:24,
68,1228632747,주식회사 월드미디어,윤숙희,분석,41562605,85.4,87.767,88.619,0.23215 (100.23215),5 11,2021/09/28 17:56:49,
69,1408138536,주)파인솔라,이태동,분석,41562748,85.4,87.768,88.619,0.23250 (100.2325),5 11,2021/09/27 13:59:21,
70,2182411220,에스제이정보통신,김경태,분석,41562910,85.4,87.768,88.62,0.23289 (100.23289),4 15,2021/09/29 08:58:04,
71,5648800818,주식회사 엑스와이씨비,최대한,분석,41563040,85.4,87.768,88.62,0.23320 (100.2332),8 14,2021/09/23 16:05:51,
72,1288607270,청운이엔에스주식회사,김정배,분석,41563119,85.4,87.768,88.62,0.23340 (100.2334),5 7,2021/09/27 09:33:38,
73,1418115410,주식회사 이넷시스,방은숙,분석,41563280,85.4,87.769,88.621,0.23379 (100.23379),1 7,2021/09/29 08:59:28,
74,1348197923,대승정보통신 주식회사,최승곤,분석,41563530,85.4,87.769,88.621,0.23440 (100.2344),14 11,2021/09/23 14:11:38,
75,7778601796,글로벌정보통신 주식회사,박은정,분석,41563600,85.4,87.769,88.621,0.23457 (100.23457),4 2,2021/09/27 09:22:21,
76,1098603593,주식회사 완일이씨에스,김경창,분석,41563860,85.4,87.77,88.622,0.23520 (100.2352),13 8,2021/09/28 23:22:09,
77,2248138678,메가일렉주식회사,이경화,분석,41564110,85.4,87.771,88.622,0.23580 (100.2358),13 15,2021/09/29 07:06:32,
78,1348700022,이앤엠 주식회사,김숙자,분석,41564395,85.4,87.771,88.623,0.23650 (100.2365),8 10,2021/09/27 09:39:30,
79,1108155266,(주)성산전기통신,이해붕,분석,41564520,85.4,87.772,88.623,0.23680 (100.2368),3 10,2021/09/29 08:39:38,
80,1228154391,주식회사 덕산,양희종,분석,41564580,85.4,87.772,88.623,0.23695 (100.23695),13 6,2021/09/29 09:02:03,
81,8538101149,주식회사 이지테크,강현식,분석,41564617,85.4,87.772,88.623,0.23704 (100.23704),4 10,2021/09/26 21:11:29,
82,5378600146,이피정보통신주식회사,홍영기,분석,41564850,85.4,87.772,88.624,0.23760 (100.2376),13 4,2021/09/28 08:50:27,
83,1218112743,(주)동성기전,양태석,분석,41564980,85.4,87.773,88.624,0.23792 (100.23792),12 4,2021/09/28 09:00:36,
84,1208111644,주식회사 광신전설,이범선,분석,41565300,85.4,87.773,88.625,0.23870 (100.2387),13 5,2021/09/28 15:48:21,
85,1288121980,원일통신(주),이규명,분석,41565700,85.4,87.774,88.626,0.23967 (100.23967),12 1,2021/09/27 16:23:47,
86,1348143368,주식회사 디피엔,유선영,분석,41565760,85.4,87.774,88.626,0.23981 (100.23981),3 4,2021/09/17 18:56:17,
87,2148734721,(주)다모아테크,장용일,분석,41565835,85.4,87.774,88.626,0.24000 (100.24),8 3,2021/09/23 10:03:24,
88,1130259965,LG미래정보통신,황병창,분석,41566120,85.6,87.775,88.627,0.24069 (100.24069),11 7,2021/09/27 08:28:10,
89,1138632307,(주)인투에스,남기융,분석,41566122,85.6,87.775,88.627,0.24069 (100.24069),15 9,2021/09/27 10:05:12,
90,1308170126,주식회사 피씨엔,한지효,분석,41566411,85.6,87.776,88.627,0.24140 (100.2414),4 1,2021/09/29 00:17:04,
91,1318669331,주식회사 밝은정보통신,강호정,분석,41566546,85.6,87.776,88.628,0.24172 (100.24172),13 3,2021/09/24 09:33:28,
92,2248114017,주식회사 위지트에너지,윤호권,분석,41566553,85.6,87.776,88.628,0.24174 (100.24174),11 4,2021/09/24 10:10:43,
93,1358168741,주식회사 엠제이케이,이은혜,분석,41566690,85.6,87.776,88.628,0.24207 (100.24207),3 5,2021/09/28 11:45:14,
94,8528101388,한국씨앤텍(주),임제순,분석,41567270,85.6,87.778,88.629,0.24348 (100.24348),1 15,2021/09/27 19:36:35,
95,2638801097,(주)어웨이프롬,최원종,분석,41567320,85.6,87.778,88.629,0.24361 (100.24361),4 8,2021/09/28 10:04:40,
96,1298155066,일조텔레콤(주),김문섭,분석,41567400,85.6,87.778,88.629,0.24380 (100.2438),11 8,2021/09/28 14:48:11,
97,7088600845,주식회사 뉴비엘,이권주,분석,41567482,85.6,87.778,88.63,0.24400 (100.244),4 6,2021/09/27 17:01:25,
98,1138608831,주식회사 이수,이민현,분석,41567850,85.6,87.779,88.63,0.24489 (100.24489),10 1,2021/09/27 14:01:07,
99,8898700952,주식회사 선인,이일수,분석,41567978,85.6,87.779,88.631,0.24520 (100.2452),13 8,2021/09/27 14:22:20,
