순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,5338700141,주식회사 인프라엔이  [최종낙찰],정우진,분석,170835429,85.0,87.745,88.359,-0.22620 (99.7738),6 4,2021/11/03 09:40:44,
2,2068125141,주식회사 스테이지넷,임영규,분석,170836277,85.0,87.746,88.359,-0.22570 (99.7743),3 2,2021/11/03 13:45:51,
3,5568600996,주영전자통신 주식회사,임채열,분석,170837803,85.0,87.747,88.36,-0.22481 (99.77519),3 5,2021/11/03 16:01:13,
4,1298141752,에이플시스템즈(주),윤진경,분석,170840520,85.0,87.748,88.362,-0.22320 (99.7768),8 12,2021/11/02 13:43:20,
5,1288154026,(주)니트로시스템,정인교,분석,170840814,85.0,87.748,88.362,-0.22303 (99.77697),10 3,2021/11/03 10:24:49,
6,1178153920,엠에스원디지털 주식회사,엄종만,분석,170846795,85.0,87.752,88.365,-0.21951 (99.78049),2 10,2021/11/03 17:30:24,
7,2118759096,(주)사운드레이스,장명훈,분석,170857650,85.2,87.758,88.37,-0.21311 (99.78689),11 3,2021/11/02 15:42:35,
8,2208602950,(주)세연텔레콤,홍성일,분석,170857820,85.2,87.758,88.37,-0.21301 (99.78699),10 3,2021/11/02 10:52:46,
9,1168148405,대한엔지니어링(주),김영,분석,170861700,85.2,87.76,88.372,-0.21072 (99.78928),4 2,2021/11/04 09:19:59,
10,1168135502,(주)비엠더코리아,구진회,분석,170864439,85.2,87.762,88.374,-0.20910 (99.7909),10 4,2021/11/03 20:28:06,
11,2098161262,주식회사 아이에스인텍,황관홍,분석,170867450,85.2,87.763,88.375,-0.20733 (99.79267),2 15,2021/11/03 10:46:55,
12,6118700363,주식회사 서경산업,이대규,분석,170870015,85.4,87.765,88.377,-0.20582 (99.79418),6 1,2021/11/03 18:32:09,
13,2048119395,(주)신해전기건설,이세윤,분석,170872080,85.4,87.766,88.378,-0.20460 (99.7954),5 12,2021/11/03 08:51:11,
14,1108130339,(주)기양상사,조효진,분석,170874753,85.4,87.767,88.379,-0.20302 (99.79698),14 2,2021/11/02 10:14:02,
15,1088122326,주식회사 주세움정보통신,염인덕,분석,170875466,85.4,87.768,88.38,-0.20260 (99.7974),6 5,2021/11/04 01:18:38,
16,1018139321,(주)세웅정보통신,장우진,분석,170876654,85.4,87.768,88.38,-0.20190 (99.7981),4 7,2021/11/02 11:51:23,
17,1108176581,주식회사 비에스텍,윤희주,분석,170877604,85.4,87.769,88.381,-0.20134 (99.79866),7 5,2021/11/04 09:05:28,
