순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,2118713620,(주) 필라테크  [최종낙찰],박동현,분석,94653690,85.0,87.747,87.407,-1.19543 (98.80457),13 14,2021/05/20 11:32:32,
2,1238154375,주식회사 씨케이테크피아,이동수,분석,94654187,85.0,87.747,87.408,-1.19491 (98.80509),2 5,2021/05/18 14:12:01,
3,2158184144,주영건설 주식회사,서봉원,분석,94660553,85.0,87.754,87.413,-1.18821 (98.81179),12 10,2021/05/18 09:18:21,
4,1068606683,로버무트 주식회사,송태하,분석,94666350,85.2,87.759,87.419,-1.18210 (98.8179),15 4,2021/05/18 15:01:40,
5,2158770996,엠코어넷 주식회사,김명경,분석,94668250,85.2,87.761,87.421,-1.18011 (98.81989),2 3,2021/05/21 08:34:26,
6,6458700672,주식회사 비앤아이테크,김혜용,분석,94669390,85.2,87.762,87.422,-1.17891 (98.82109),11 13,2021/05/18 15:17:36,
7,1088189685,주식회사 태산정보기술,채연옥,분석,94670721,85.2,87.764,87.423,-1.17750 (98.8225),1 15,2021/05/20 13:22:38,
8,2158774589,주식회사 스카이코어,최명훈,분석,94678132,85.4,87.771,87.43,-1.16971 (98.83029),7 15,2021/05/18 10:31:10,
9,1188117437,탑인더스트리(주),이정임,분석,94679747,85.4,87.773,87.431,-1.16801 (98.83199),1 11,2021/05/20 08:32:00,
10,1298627304,(주)진네트웍스,이호진,분석,94691435,85.6,87.784,87.442,-1.15570 (98.8443),1 14,2021/05/20 08:47:53,
11,1098197140,(주)코맥스시큐리티,김종정,분석,94691625,85.8,87.785,87.442,-1.15550 (98.8445),1 5,2021/05/20 09:29:47,
12,2200197668,엘지전기통신,하배용,분석,94697136,85.8,87.79,87.447,-1.14970 (98.8503),2 1,2021/05/21 06:49:17,
13,1288618438,주식회사 엔지스웨이,최영재,분석,94699131,85.8,87.792,87.449,-1.14761 (98.85239),12 14,2021/05/20 09:38:32,
14,3078146338,주식회사 하람이엔지,전유선,분석,94713400,86.2,87.806,87.462,-1.13259 (98.86741),12 2,2021/05/19 19:09:56,
15,1018183448,(주)에이치애비뉴앤컴퍼니,정현이,분석,94714049,86.2,87.807,87.463,-1.13191 (98.86809),8 3,2021/05/19 17:45:43,
16,1068669669,(주)일광통신,이병일,분석,94716900,86.2,87.81,87.465,-1.12890 (98.8711),14 5,2021/05/18 09:01:29,
17,2098101546,교보정보통신(주),이재훈,분석,94717560,86.2,87.81,87.466,-1.12821 (98.87179),12 7,2021/05/20 17:30:17,
18,1188119624,탑정보통신(주),오영권,분석,94719275,86.2,87.812,87.468,-1.12641 (98.87359),7 13,2021/05/18 14:34:59,
19,2158102574,株式會社 基電社,김민호,분석,94722000,86.4,87.815,87.47,-1.12354 (98.87646),7 4,2021/05/21 08:37:53,
20,1178124861,케이이피엔지니어링(주),박성진,분석,94724880,86.4,87.818,87.473,-1.12051 (98.87949),9 3,2021/05/20 23:32:50,
21,1058645188,(주)삼구정보통신,강준재,분석,94736378,86.6,87.829,87.483,-1.10841 (98.89159),4 5,2021/05/18 09:33:59,
22,5878600398,주식회사 엑사엔시스,김준용,분석,94738184,86.6,87.831,87.485,-1.10651 (98.89349),11 5,2021/05/20 07:29:00,
23,8058600302,주식회사 케이엔엑스정보통신,홍지연,분석,94739419,86.6,87.832,87.486,-1.10521 (98.89479),10 9,2021/05/18 15:59:31,
24,1130259965,LG미래정보통신,황병창,분석,94742080,86.8,87.835,87.489,-1.10240 (98.8976),9 8,2021/05/20 07:21:15,
25,2108122973,인터컴넷(주),양지호,분석,94746166,86.8,87.839,87.492,-1.09810 (98.9019),3 10,2021/05/18 16:24:26,
26,1128139637,(주)씨엘에이에스,윤호중,분석,94747591,86.8,87.84,87.494,-1.09660 (98.9034),5 7,2021/05/18 08:41:06,
27,3628700817,씨큐리티 주식회사,공승길,분석,94757093,87.0,87.85,87.503,-1.08660 (98.9134),6 4,2021/05/17 16:48:15,
28,1188115778,대신통신기술(주),김지영,분석,94757470,87.0,87.85,87.503,-1.08621 (98.91379),3 10,2021/05/18 16:36:41,
