순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,1048159651,(주)성우음향정보통신,송민자,분석,135704996,87.748,87.551,-0.22040 (99.7796),,2021/12/28 08:33:06,1순위
2,1138185890,(주)두손씨에스티,최수경,분석,135719000,87.757,87.56,-0.21011 (99.78989),,2021/12/27 11:25:34,2순위
3,1288641996,해용정보통신주식회사,백다리아,분석,135885400,87.865,87.668,-0.08776 (99.91224),,2021/12/27 09:06:22,3순위
4,1058665689,(주)경림이앤지,김창근,분석,135901930,87.876,87.678,-0.07561 (99.92439),,2021/12/27 09:28:36,4순위
5,1178164451,(주)지엠디텔레콤,김창윤,분석,135924690,87.89,87.693,-0.05887 (99.94113),,2021/12/27 13:32:52,5순위
6,7828801680,(주)대산기업,편재관,분석,135941200,87.901,87.704,-0.04673 (99.95327),,2021/12/24 13:15:10,6순위
7,1078154150,주식회사 케이원,김승일,분석,135950000,87.907,87.709,-0.04026 (99.95974),,2021/12/27 09:35:00,7순위
8,1198678316,주식회사 케이네트웍스,이동규,분석,136000000,87.939,87.741,-0.00350 (99.9965),,2021/12/28 09:39:24,8순위
9,7788602217,(주)율코퍼레이션,이상식,분석,136004750,87.942,87.745,0.00000 (100),,2021/12/24 11:48:14,9순위
10,1068690589,주식회사 한국인적자원관리원,이광래,분석,136097750,88.002,87.805,0.06837 (100.06837),,2021/12/24 09:58:03,10순위
11,7688100745,주식회사 에이치더블유,이상민,분석,136180710,88.056,87.858,0.12937 (100.12937),,2021/12/28 07:24:48,11순위
12,1138653369,(주)제이앤비이노베이션,오명숙,분석,136263000,88.109,87.911,0.18988 (100.18988),,2021/12/27 12:20:20,12순위
13,1188114949,이주씨스템(주),이복균,분석,136288900,88.126,87.928,0.20892 (100.20892),,2021/12/28 09:34:44,13순위
14,1348142224,주식회사 서인디지탈,송윤정,분석,136302050,88.134,87.936,0.21859 (100.21859),,2021/12/28 08:31:53,14순위
15,3103200607,와이제이솔루션,임윤정,분석,136304870,88.136,87.938,0.22066 (100.22066),,2021/12/27 23:14:47,15순위
16,8118801805,천도시스템 유한회사,전해석,분석,136327100,88.151,87.952,0.23701 (100.23701),,2021/12/24 15:36:22,16순위
17,2158687767,(주)에스앤디비즈,정성호,분석,136396000,88.195,87.997,0.28767 (100.28767),,2021/12/24 10:35:18,17순위
18,2208818228,주식회사 원트리즈뮤직,노종찬,분석,136400000,88.198,88.0,0.29061 (100.29061),,2021/12/24 10:54:20,18순위
19,2158185459,주식회사 한일에스티엠,한영기,분석,136431130,88.218,88.02,0.31350 (100.3135),,2021/12/27 11:04:52,19순위
20,1288617967,주식회사 팬웨스트에스앤티,김건호,분석,136488080,88.255,88.056,0.35537 (100.35537),,2021/12/28 08:19:24,20순위
21,1388113342,지에스 주식회사,김영미,분석,136497876,88.261,88.063,0.36257 (100.36257),,2021/12/24 13:11:45,21순위
22,1268154258,(주)영진전기,원정길,분석,136507152,88.267,88.069,0.36940 (100.3694),,2021/12/25 10:18:30,22순위
23,1418137675,주식회사네오글로벌시스템,신평식,분석,136527553,88.28,88.082,0.38440 (100.3844),,2021/12/24 14:37:46,23순위
24,6998702129,코잇 주식회사,권오현,분석,136570292,88.308,88.109,0.41582 (100.41582),,2021/12/26 19:34:45,24순위
25,2158774589,주식회사 스카이코어,최명훈,분석,136572970,88.31,88.111,0.41779 (100.41779),,2021/12/27 11:24:28,25순위
