순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,1108143208,한국통신인터넷기술(주),이민수,분석,33693180,87.747,87.305,-0.50121 (99.49879),,2021/10/27 11:06:14,
2,2068650742,한선씨앤씨 주식회사,장홍식,분석,33693357,87.747,87.305,-0.50068 (99.49932),,2021/10/26 10:21:24,
3,7188100420,주식회사 오투정보통신,양성윤,분석,33693700,87.748,87.306,-0.49967 (99.50033),,2021/10/26 18:24:57,
4,2138198870,주식회사 근우,김재진,분석,33693988,87.749,87.307,-0.49882 (99.50118),,2021/10/28 14:54:44,
5,2148705513,주식회사 케이이에스 전기공사,강성진,분석,33696465,87.755,87.313,-0.49151 (99.50849),,2021/10/28 09:58:05,
6,1108140593,(주)대건이엔씨,이황희,분석,33696690,87.756,87.314,-0.49084 (99.50916),,2021/10/27 18:11:30,
7,1078713433,(주)스마트게이트,김민우,분석,33698599,87.761,87.319,-0.48520 (99.5148),,2021/10/28 17:41:41,
8,1138637772,(주)헤로스테크,박우현,분석,33698760,87.761,87.319,-0.48473 (99.51527),,2021/10/27 13:00:50,
9,1058645500,태지종합건설(주),박명호,분석,33701990,87.77,87.328,-0.47519 (99.52481),,2021/10/29 08:59:11,
10,2117299696,성원전자통신,성기신,분석,33702660,87.771,87.329,-0.47321 (99.52679),,2021/10/28 05:45:11,
11,2208108546,경림전기(주),김인형,분석,33703980,87.775,87.333,-0.46931 (99.53069),,2021/10/26 14:49:28,
12,2108170441,주식회사 에이원아이티,문계숙,분석,33704254,87.776,87.333,-0.46850 (99.5315),,2021/10/28 08:45:04,
13,1088179135,주왕전기통신(주),권이길,분석,33704930,87.777,87.335,-0.46651 (99.53349),,2021/10/28 07:56:22,
14,1138146387,(주)대산시스템,전재수,분석,33705135,87.778,87.336,-0.46590 (99.5341),,2021/10/28 09:24:42,
15,1138665128,블루넷테크놀러지 주식회사,백홍배,분석,33705541,87.779,87.337,-0.46470 (99.5353),,2021/10/28 09:50:27,
16,2158687767,(주)에스앤디비즈,정성호,분석,33706000,87.78,87.338,-0.46335 (99.53665),,2021/10/24 15:26:30,
17,2148847295,티에스퓨처 주식회사,김명성,분석,33707060,87.783,87.341,-0.46022 (99.53978),,2021/10/26 18:51:08,
18,1208612783,주식회사 나오디지탈,안병우,분석,33707640,87.784,87.342,-0.45850 (99.5415),,2021/10/28 15:29:20,
19,1108175767,(주)에스에이치전기,김성태,분석,33710112,87.791,87.349,-0.45120 (99.5488),,2021/10/26 17:35:39,
20,5498100727,주식회사 뉴엣지,이현아,분석,33710350,87.791,87.349,-0.45050 (99.5495),,2021/10/29 09:07:51,
21,2098134159,주식회사 피스코이엔씨,조기현,분석,33711196,87.794,87.351,-0.44800 (99.552),,2021/10/27 09:19:43,
22,7078100041,주식회사 보가텍,박정미,분석,33711568,87.795,87.352,-0.44691 (99.55309),,2021/10/26 16:22:45,
23,2038164825,(주)스피드정보통신,선의석,분석,33712220,87.796,87.354,-0.44498 (99.55502),,2021/10/28 09:31:27,
24,1098185343,주식회사 오티에스씨,이승환,분석,33712415,87.797,87.355,-0.44440 (99.5556),,2021/10/28 01:02:34,
25,1138157962,(주)하이눈정보통신,박종우,분석,33712590,87.797,87.355,-0.44389 (99.55611),,2021/10/28 14:27:31,
26,1054180243,태우산전,강정자,분석,33714108,87.801,87.359,-0.43940 (99.5606),,2021/10/26 13:48:38,
27,4568800195,주식회사 동부코리아통신,윤미옥,분석,33714582,87.802,87.36,-0.43800 (99.562),,2021/10/28 07:48:16,
28,1018639665,(주)한양인프라넷,김주호,분석,33714820,87.803,87.361,-0.43730 (99.5627),,2021/10/27 08:00:29,
29,1138663208,주식회사 유영정보통신,박경순,분석,33715570,87.805,87.363,-0.43509 (99.56491),,2021/10/26 16:50:15,
30,1068669669,(주)일광통신,이병일,분석,33715770,87.806,87.363,-0.43450 (99.5655),,2021/10/25 07:46:17,
31,1198175027,(주)케이웍스,김영주,분석,33716072,87.806,87.364,-0.43360 (99.5664),,2021/10/28 08:44:06,
32,6818700095,주식회사 진영이엔씨,조근호,분석,33717968,87.811,87.369,-0.42801 (99.57199),,2021/10/27 10:23:28,
33,2018604729,주식회사 케이티 서비스 북부,이성규,분석,33718150,87.812,87.369,-0.42747 (99.57253),,2021/10/29 10:27:10,
34,2068188409,주식회사 넥스파시스템,이상준,분석,33718274,87.812,87.37,-0.42710 (99.5729),,2021/10/27 09:19:18,
35,2158640952,(주)에스티탑,민기동,분석,33721186,87.82,87.377,-0.41850 (99.5815),,2021/10/27 09:08:03,
36,7998800243,주식회사 비티엘정보통신,최성진,분석,33721354,87.82,87.378,-0.41801 (99.58199),,2021/10/27 09:33:52,
37,1058660665,(주)일신전업,김한경,분석,33722591,87.823,87.381,-0.41435 (99.58565),,2021/10/28 21:51:15,
38,1098644842,주식회사 스마트넷,한동오,분석,33724741,87.829,87.387,-0.40800 (99.592),,2021/10/28 10:04:05,
39,2118620935,주식회사 한양티이씨,조형국,분석,33726000,87.832,87.39,-0.40429 (99.59571),,2021/10/27 15:46:26,
40,1138159301,삼인제어시스템 주식회사,최민성,분석,33726030,87.832,87.39,-0.40420 (99.5958),,2021/10/26 17:38:40,
41,1118129252,광원전설(주),김영선,분석,33726133,87.833,87.39,-0.40389 (99.59611),,2021/10/29 11:20:41,
42,1268620622,(주)엑스코하이텍,박정현,분석,33726470,87.833,87.391,-0.40290 (99.5971),,2021/10/27 16:54:57,
43,1018172790,(주)공신데이타,서만식,분석,33726638,87.834,87.391,-0.40240 (99.5976),,2021/10/28 10:47:27,
44,2068184591,신명네트워크(주),임은수,분석,33729310,87.841,87.398,-0.39451 (99.60549),,2021/10/26 17:37:29,
45,1138139080,(주)성강통신기술사사무소,안치영,분석,33730970,87.845,87.403,-0.38961 (99.61039),,2021/10/29 09:25:19,
46,2118771649,주식회사 월드멀티넷,박영희,분석,33731244,87.846,87.403,-0.38880 (99.6112),,2021/10/26 11:31:57,
47,1128139637,(주)씨엘에이에스,윤호중,분석,33731581,87.847,87.404,-0.38781 (99.61219),,2021/10/26 09:15:19,
48,2298109203,(주)테스콤엔지니어링,박영복,분석,33731800,87.847,87.405,-0.38716 (99.61284),,2021/10/26 15:39:58,
49,2098133373,주식회사 씨스넷,이명재,분석,33731920,87.848,87.405,-0.38680 (99.6132),,2021/10/28 09:28:11,
50,2108122973,인터컴넷(주),양지호,분석,33732632,87.849,87.407,-0.38470 (99.6153),,2021/10/26 17:35:26,
51,1138135425,(주)뉴넷팝,이경택,분석,33732699,87.85,87.407,-0.38450 (99.6155),,2021/10/28 12:54:31,
52,1068672072,(주)브이아이티정보통신,강상욱,분석,33734324,87.854,87.411,-0.37970 (99.6203),,2021/10/28 08:55:15,
