순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1168144224,제일정보건설 주식회사,김진철,분석,735909834,75.2,87.757,88.009,0.26350 (100.2635),12 8,2021/12/21 08:02:44,
2,2308100158,국제컨트로닉스 주식회사,김동배,분석,735989808,75.4,87.767,88.019,0.27440 (100.2744),3 15,2021/12/19 20:54:07,
3,1418147931,주식회사 이리야시스템,허재혁,분석,736009112,75.4,87.769,88.021,0.27703 (100.27703),6 4,2021/12/18 21:15:53,
4,1068619820,주식회사유엔콘트롤  [최종낙찰],남성모,분석,736009801,75.4,87.769,88.021,0.27712 (100.27712),10 3,2021/12/20 16:26:47,
5,4108607408,주식회사 천운정보통신,김복중,분석,736027900,75.4,87.771,88.023,0.27959 (100.27959),10 3,2021/12/20 09:19:15,
6,1068180183,보람정보통신서비스(주),정승원,분석,736053300,75.4,87.774,88.026,0.28305 (100.28305),14 11,2021/12/21 00:55:43,
7,2138180142,서울아이디시스템(주),김동수,분석,736234120,76.0,87.796,88.048,0.30769 (100.30769),2 6,2021/12/17 13:37:58,
8,1098643616,주식회사 나래젠,박경환,분석,736310860,76.2,87.805,88.057,0.31815 (100.31815),7 15,2021/12/17 14:34:36,
9,1108170025,(주)원비즈시스템,박의영,분석,736386885,76.2,87.814,88.066,0.32852 (100.32852),2 9,2021/12/17 10:55:26,
10,1208163439,(주)아이엘에스씨,이병준,분석,736601712,76.8,87.84,88.092,0.35780 (100.3578),1 11,2021/12/17 21:37:04,
11,3058627650,레아전기통신 주식회사,이해경,분석,736615650,76.8,87.841,88.093,0.35969 (100.35969),8 13,2021/12/17 20:05:17,
12,2078126444,(주)대영전설,김문영,분석,736623080,76.8,87.842,88.094,0.36071 (100.36071),9 11,2021/12/17 19:38:33,
13,1068603240,태경이엘피 주식회사,김평석,분석,736628776,76.8,87.843,88.095,0.36148 (100.36148),2 10,2021/12/19 18:43:08,
14,1108190808,노드정보기술(주),정상권,분석,736645734,77.0,87.845,88.097,0.36380 (100.3638),7 3,2021/12/21 08:44:59,
15,1118128082,(주)디투엔지니어링,김낙경,분석,736689760,77.0,87.85,88.102,0.36980 (100.3698),8 11,2021/12/21 08:36:44,
