순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,2068611905,(주)한포넷  [최종낙찰],이현우,분석,219442769,85.0,87.75,89.211,0.79062 (100.79062),3 1,2021/01/15 09:24:29,
2,1358145603,한라인포넷(주),장경민,분석,219459778,85.2,87.757,89.218,0.79850 (100.7985),14 7,2021/01/17 20:12:17,
3,1138628119,주식회사 아이티로그,한순애,분석,219460640,85.2,87.757,89.218,0.79890 (100.7989),9 6,2021/01/14 13:39:27,
4,2098113590,(주)통광,박응성,분석,219461073,85.2,87.758,89.218,0.79910 (100.7991),9 10,2021/01/14 16:03:51,
5,2158690656,금성통신건설(주),윤영신,분석,219479750,85.4,87.766,89.226,0.80775 (100.80775),13 12,2021/01/18 09:33:50,
6,1428168147,주식회사 다옴건설,이창석,분석,219495800,85.4,87.773,89.232,0.81519 (100.81519),1 11,2021/01/15 11:30:27,
7,2018604729,주식회사 케이티 서비스 북부,이성규,분석,219499816,85.4,87.774,89.234,0.81705 (100.81705),10 2,2021/01/18 09:37:51,
8,1018154491,엘케이테크넷(주),이만형,분석,219503808,85.6,87.776,89.236,0.81890 (100.8189),2 3,2021/01/15 09:18:11,
9,2048161869,(주)근영이엔씨,이성영,분석,219520687,85.6,87.783,89.242,0.82672 (100.82672),13 7,2021/01/15 11:53:59,
10,2148620797,(주)세인씨앤씨,조정화,분석,219528844,85.8,87.787,89.246,0.83049 (100.83049),4 15,2021/01/15 16:27:25,
11,1148135087,장한전산(주),이상철,분석,219548702,86.0,87.795,89.254,0.83970 (100.8397),2 5,2021/01/15 09:37:23,
12,1138157962,(주)하이눈정보통신,박종우,분석,219549700,86.0,87.796,89.254,0.84016 (100.84016),6 4,2021/01/17 18:01:41,
13,2108108684,주식회사 대금이앤아이,김종우,분석,219562520,86.0,87.801,89.259,0.84610 (100.8461),4 5,2021/01/12 13:18:38,
14,2148668087,주식회사 네오티스,이운학,분석,219568233,86.0,87.804,89.262,0.84874 (100.84874),15 1,2021/01/15 15:20:32,
15,2148734721,(주)다모아테크,장용일,분석,219614100,86.4,87.823,89.28,0.87000 (100.87),12 15,2021/01/12 14:47:17,
16,1078211162,사회복지법인한국노인생활지원재단,최연진,분석,219625539,86.6,87.828,89.285,0.87530 (100.8753),9 10,2021/01/15 14:17:41,
17,2198123760,기찬정보통신(주),홍석기,분석,219626187,86.6,87.829,89.285,0.87560 (100.8756),13 4,2021/01/13 12:57:11,
18,1078193207,주식회사 주광전기,이승훈,분석,219641080,86.8,87.835,89.291,0.88250 (100.8825),12 7,2021/01/13 09:25:46,
19,2158747516,(주) 제이에스통신정보,한택수,분석,219643670,86.8,87.836,89.292,0.88370 (100.8837),2 13,2021/01/14 09:02:25,
20,1068133832,(주)동양이엔씨,최두현,분석,219645380,86.8,87.837,89.293,0.88449 (100.88449),4 2,2021/01/15 09:02:48,
21,6218602134,(주)플러스전력,이하일,분석,219654193,86.8,87.841,89.297,0.88857 (100.88857),5 6,2021/01/17 22:01:38,
22,1208793560,주식회사 아이페이지온,김영환,분석,219671250,87.0,87.848,89.304,0.89647 (100.89647),6 15,2021/01/15 17:54:32,
23,1068644033,(주)코맥스디에스씨,안병호,분석,219675828,87.0,87.85,89.306,0.89859 (100.89859),13 14,2021/01/18 09:32:01,
24,2068679088,(주)한맥아이티,최예니,분석,219709060,87.2,87.864,89.319,0.91399 (100.91399),7 10,2021/01/18 09:50:21,
25,1188116568,후지쯔코리아테크놀러지 주식회사,한충근,분석,219718565,87.4,87.868,89.323,0.91840 (100.9184),5 13,2021/01/14 13:58:21,
26,1200582335,델타전자통신,이성남,분석,219743601,87.6,87.879,89.333,0.93000 (100.93),5 15,2021/01/18 09:11:03,
27,2038143228,백영전자 주식회사(白榮電子 株式會社),임대순,분석,219749770,87.6,87.882,89.336,0.93285 (100.93285),4 10,2021/01/13 11:01:21,
28,1118114477,주식회사 대흥데이타통신,박상영,분석,219752451,87.6,87.883,89.337,0.93410 (100.9341),10 5,2021/01/15 16:25:10,
29,2148770450,주식회사 아리시스,이대섭,분석,219757630,87.8,87.885,89.339,0.93649 (100.93649),5 3,2021/01/13 13:30:53,
30,2018634956,주식회사 신성전자통신,전용한,분석,219771660,87.8,87.891,89.344,0.94300 (100.943),3 13,2021/01/13 17:45:56,
31,8418600934,주식회사 디토시스,이민용,분석,219773170,87.8,87.892,89.345,0.94369 (100.94369),6 13,2021/01/15 15:46:30,
32,2148107988,(주)서울정보시스템,이문현,분석,219782570,88.0,87.896,89.349,0.94805 (100.94805),15 13,2021/01/12 17:12:51,
33,2198128106,우선이엔씨(주),김광수,분석,219783600,88.0,87.896,89.349,0.94853 (100.94853),5 11,2021/01/14 08:41:11,
34,2078147814,(주)대호엔지니어링,윤용상,분석,219788485,88.0,87.898,89.351,0.95079 (100.95079),2 7,2021/01/15 09:40:23,
35,1058111500,이화공영주식회사,최종찬,분석,219806000,88.2,87.906,89.358,0.95891 (100.95891),5 3,2021/01/18 09:34:54,
36,1058199938,삼호전자통신(주),이경희,분석,219811940,88.2,87.909,89.361,0.96166 (100.96166),2 14,2021/01/15 10:19:01,
37,1078156541,한국네트웍엔지니어링 주식회사,김해홍,분석,219816338,88.2,87.91,89.363,0.96370 (100.9637),11 13,2021/01/13 17:03:35,
38,2158691790,에이브이에스텍(주),박주영,분석,219818710,88.2,87.911,89.364,0.96479 (100.96479),7 10,2021/01/14 18:14:29,
39,1078731896,(주)비시텍코리아,임헌욱,분석,219831000,88.4,87.917,89.369,0.97049 (100.97049),9 2,2021/01/15 01:14:31,
40,1138613391,주식회사 지에스씨앤씨,석덕림,분석,219851700,88.6,87.926,89.377,0.98008 (100.98008),7 10,2021/01/14 09:35:13,
41,2068184591,신명네트워크(주),임은수,분석,219863610,88.6,87.931,89.382,0.98560 (100.9856),4 2,2021/01/14 09:45:18,
42,1058178215,금성시큐리티(주),조성아,분석,219882815,88.8,87.939,89.39,0.99449 (100.99449),15 4,2021/01/17 23:53:36,
43,1138146387,(주)대산시스템,전재수,분석,219899650,89.0,87.946,89.397,1.00229 (101.00229),1 14,2021/01/18 09:02:18,
44,1108175767,(주)에스에이치전기,김성태,분석,219943250,89.4,87.965,89.414,1.02250 (101.0225),15 14,2021/01/15 08:42:27,
45,2068165615,(주)아이커머,서정묵,분석,219987496,89.6,87.984,89.432,1.04300 (101.043),4 7,2021/01/15 09:35:02,
46,1058688514,(주)엠티에스정보기술,신현준,분석,219988575,89.8,87.985,89.433,1.04350 (101.0435),2 5,2021/01/14 10:24:04,
47,1120180788,대성미디어,김상봉,분석,219989870,89.8,87.985,89.433,1.04410 (101.0441),4 14,2021/01/13 16:19:24,
48,1218140540,영현정보통신(주),김두식,분석,220016569,90.0,87.997,89.444,1.05647 (101.05647),11 10,2021/01/11 18:25:22,
