순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,1118129252,광원전설(주),김영선,분석,233457140,87.753,87.161,-0.66451 (99.33549),,0000/00/00 00:00:00,
2,1058110006,삼성전기산업 주식회사,정지혜,분석,233464200,87.756,87.164,-0.66150 (99.3385),,0000/00/00 00:00:00,
3,1068604157,주식회사 넥시스정보,오세후,분석,233469831,87.758,87.166,-0.65911 (99.34089),,0000/00/00 00:00:00,
4,2178141893,주식회사대웅텔레콤,전진숙,분석,233475942,87.76,87.168,-0.65650 (99.3435),,0000/00/00 00:00:00,
5,1041890207,삼정정보통신,이순봉,분석,233480180,87.762,87.17,-0.65470 (99.3453),,0000/00/00 00:00:00,
6,2208110305,주식회사 일신이앤드씨,홍영남,분석,233483463,87.763,87.171,-0.65330 (99.3467),,0000/00/00 00:00:00,
7,2048109261,영한산업(주),권태인,분석,233497000,87.768,87.176,-0.64754 (99.35246),,0000/00/00 00:00:00,
8,1168163954,삼이정보통신(주),김병수,분석,233502029,87.77,87.178,-0.64540 (99.3546),,0000/00/00 00:00:00,
9,1138637772,(주)헤로스테크,김병래,분석,233504145,87.771,87.179,-0.64450 (99.3555),,0000/00/00 00:00:00,
10,2158602337,지엔네텔(주),고시영,분석,233511780,87.774,87.182,-0.64126 (99.35874),,0000/00/00 00:00:00,
11,2148891087,세경네트웍스 주식회사,장중석,분석,233513780,87.774,87.183,-0.64040 (99.3596),,0000/00/00 00:00:00,
12,2158765528,삼마전기통신 주식회사,김완수,분석,233522710,87.778,87.186,-0.63661 (99.36339),,0000/00/00 00:00:00,
13,1078662029,(주)크로포스아이앤씨,주영일,분석,233526940,87.779,87.187,-0.63481 (99.36519),,0000/00/00 00:00:00,
14,1018172790,(주)공신데이타,서만식,분석,233532340,87.781,87.19,-0.63251 (99.36749),,0000/00/00 00:00:00,
15,2378700035,주식회사 사운드플레이스,도상우,분석,233538927,87.784,87.192,-0.62970 (99.3703),,0000/00/00 00:00:00,
16,1078619629,염광전기통신(주),최인재,분석,233542922,87.785,87.193,-0.62801 (99.37199),,0000/00/00 00:00:00,
17,1138184945,에스엠티정보기술(주),이묵희,분석,233544119,87.786,87.194,-0.62750 (99.3725),,0000/00/00 00:00:00,
18,2148132740,(주)융시스템,박진기,분석,233549503,87.788,87.196,-0.62520 (99.3748),,0000/00/00 00:00:00,
