순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,2308108408,주식회사 엠큐이엔씨,염진용,분석,597248624,86.745,86.591,-0.17737 (99.82263),,2018/05/29 14:20:00,
2,2068656519,주식회사 한국전기공사,최석관,분석,597273500,86.748,86.594,-0.17322 (99.82678),,2018/05/29 17:32:00,
3,4168170656,(주)대승이앤에프,김상수,분석,597273570,86.748,86.594,-0.17321 (99.82679),,2018/05/30 11:22:00,
4,1068180878,주식회사 신보,정재문,분석,597277650,86.749,86.595,-0.17252 (99.82748),,2018/05/30 09:45:00,
5,1108127950,서경전기(주),이종환,분석,597281530,86.749,86.595,-0.17187 (99.82813),,2018/05/29 09:01:00,
6,2068153671,주)동운전기,신창식,분석,597295719,86.752,86.597,-0.16950 (99.8305),,2018/05/25 10:01:00,
7,6078149763,(주)진솔이엔지,서창환,분석,597299121,86.752,86.598,-0.16893 (99.83107),,2018/05/29 15:56:00,
8,2048124559,(주)대용와트스,남상태,분석,597326225,86.756,86.602,-0.16440 (99.8356),,2018/05/29 16:42:00,
9,2108108684,주식회사 대금이앤아이,김종우,분석,597329220,86.756,86.602,-0.16390 (99.8361),,2018/05/28 16:51:00,
10,2148188924,우민전기(주),이학표,분석,597375885,86.763,86.609,-0.15610 (99.8439),,2018/05/30 09:48:00,
11,1178161755,(주) 유강이엔씨,조천식,분석,597380670,86.764,86.61,-0.15530 (99.8447),,2018/05/30 11:24:00,
12,1268159398,(주)파이런텍,이병길,분석,597394990,86.766,86.612,-0.15291 (99.84709),,2018/05/30 09:35:00,
13,1148137654,(주)미동이엔씨,이병복,분석,597399800,86.767,86.613,-0.15211 (99.84789),,2018/05/30 09:16:00,
14,1071194810,중앙전설,인태화,분석,597402190,86.767,86.613,-0.15171 (99.84829),,2018/05/29 09:35:00,
15,1178171141,용천엔지니어링(주),현정주,분석,597411180,86.768,86.614,-0.15021 (99.84979),,2018/05/28 08:29:00,
16,2208660663,주식회사 데이타렉스,김정국,분석,597433900,86.772,86.618,-0.14641 (99.85359),,2018/05/29 10:37:00,
17,1198178984,주식회사그린이피에스,지창근,분석,597456500,86.775,86.621,-0.14263 (99.85737),,2018/05/28 06:50:00,
18,1058746675,(주)양지이엔지,백종현,분석,597474006,86.777,86.623,-0.13971 (99.86029),,2018/05/30 09:06:00,
19,1138151366,(주)하나일렉스,안희정,분석,597479380,86.778,86.624,-0.13881 (99.86119),,2018/05/29 16:52:00,
20,1088174843,(주)영재전력,최권영,분석,597482980,86.779,86.625,-0.13821 (99.86179),,2018/05/29 18:26:00,
21,2178119862,(주)우진전력,이강종,분석,597488600,86.78,86.625,-0.13727 (99.86273),,2018/05/29 14:27:00,
22,2158621601,주식회사대륭전력통신,정병구,분석,597491360,86.78,86.626,-0.13680 (99.8632),,2018/05/29 15:58:00,
23,1958100011,승도이엘에스 주식회사,전성관,분석,597493500,86.78,86.626,-0.13645 (99.86355),,2018/05/25 11:39:00,
24,2068628686,주식회사 월드전력,전영수,분석,597500930,86.781,86.627,-0.13521 (99.86479),,2018/05/29 12:06:00,
25,2158601172,(주)다산전기건설공사,백선자,분석,597555976,86.789,86.635,-0.12600 (99.874),,2018/05/28 14:41:00,
26,1178152009,동아신호 주식회사,최종수,분석,597576000,86.792,86.638,-0.12266 (99.87734),,2018/05/29 14:00:00,
27,2108119522,(주)대보전력,김점숙,분석,597592880,86.795,86.641,-0.11984 (99.88016),,2018/05/29 08:52:00,
