순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,1138658592,위너시스텍 주식회사  [최종낙찰],조용걸,분석,1434520200,65.0,86.747,86.744,-0.00001 (99.99999),8 2,2018/03/21 09:33:49,
2,2078155629,씨티아이앤아이(주),김덕제,분석,1434550407,65.0,86.748,86.746,0.00210 (100.0021),12 13,2018/03/22 07:49:48,
3,1048122547,아시아나아이디티 주식회사,한창수,분석,1434563318,65.0,86.749,86.747,0.00300 (100.003),6 3,2018/03/22 08:23:43,
4,6078168533,하이콤주식회사,현원태,분석,1434569199,65.0,86.75,86.747,0.00341 (100.00341),3 2,2018/03/20 10:18:41,
5,2038163205,아이티케어(주),이영희,분석,1434586600,65.0,86.751,86.749,0.00462 (100.00462),10 1,2018/03/20 14:09:14,
6,1198153402,고현건설(주),이화선,분석,1434608600,65.0,86.752,86.75,0.00615 (100.00615),7 13,2018/03/20 10:31:56,
7,1178142651,주식회사 조은미디어,조태수,분석,1434632174,65.0,86.753,86.751,0.00779 (100.00779),4 1,2018/03/21 09:57:02,
8,2148115227,대상전설(주),김상범,분석,1434636282,65.0,86.754,86.752,0.00808 (100.00808),13 12,2018/03/21 18:28:36,
9,2098130809,(주)엔트립,최종국,분석,1434657120,65.04,86.755,86.753,0.00953 (100.00953),3 4,2018/03/20 12:00:18,
10,2068184529,(주)네오티엔씨,조정현,분석,1434686800,65.04,86.757,86.755,0.01160 (100.0116),3 9,2018/03/21 11:55:49,
11,2028104237,대선이엔씨(주),최승재,분석,1434699671,65.04,86.758,86.755,0.01250 (100.0125),8 10,2018/03/22 09:06:38,
12,1238195565,(주)지엔텔,임기수,분석,1434701030,65.04,86.758,86.755,0.01259 (100.01259),15 10,2018/03/21 15:49:53,
13,1068610926,주식회사 인테크,이상국,분석,1434728290,65.04,86.759,86.757,0.01450 (100.0145),2 13,2018/03/21 14:52:20,
14,1318186446,주식회사 케이이엔지,전용연,분석,1434775800,65.04,86.762,86.76,0.01781 (100.01781),12 7,2018/03/22 09:41:27,
15,1288141176,주식회사 와이씨스템,장영찬,분석,1434855387,65.08,86.767,86.765,0.02336 (100.02336),14 11,2018/03/20 11:18:45,
16,2158148186,시스텍전기통신(주),전진우,분석,1434859977,65.08,86.767,86.765,0.02368 (100.02368),3 7,2018/03/21 13:11:20,
17,1028132281,현대씨앤알 주식회사,최갑필,분석,1434878195,65.08,86.768,86.766,0.02495 (100.02495),2 5,2018/03/21 11:27:58,
18,2208106252,(주)중선아이티씨,김방희,분석,1434931989,65.08,86.772,86.769,0.02870 (100.0287),5 12,2018/03/21 18:24:41,
19,1198664210,하하정보통신(주),송정식,분석,1434945820,65.08,86.772,86.77,0.02966 (100.02966),4 1,2018/03/22 09:46:42,
20,1178152009,동아신호 주식회사,최종수,분석,1434975000,65.08,86.774,86.772,0.03169 (100.03169),5 4,2018/03/21 17:37:27,
21,1108140593,(주)대건이엔씨,이황희,분석,1435029537,65.12,86.777,86.775,0.03550 (100.0355),13 11,2018/03/22 08:48:15,
22,5158108411,동일통신 주식회사,황보유,분석,1435046800,65.12,86.779,86.776,0.03670 (100.0367),9 10,2018/03/21 17:59:52,
23,1198611222,(주)제이에이티,이세창,분석,1435115670,65.12,86.783,86.781,0.04150 (100.0415),1 2,2018/03/21 09:06:23,
24,1170233690,화진정보통신,김병철,분석,1435139994,65.12,86.784,86.782,0.04319 (100.04319),4 1,2018/03/21 09:30:27,
25,2148711728,에이에이씨케이(주),주수양,분석,1435177290,65.16,86.786,86.784,0.04579 (100.04579),12 3,2018/03/22 09:43:49,
26,1168111572,남성기전(주),최전남,분석,1435203110,65.16,86.788,86.786,0.04759 (100.04759),8 7,2018/03/20 17:02:56,
27,1068602542,주식회사 유셀네트웍스,김구동,분석,1435205981,65.16,86.788,86.786,0.04779 (100.04779),2 1,2018/03/21 10:20:30,
28,1108131570,(주)조은시스템,김창윤,분석,1435226820,65.16,86.789,86.787,0.04925 (100.04925),1 4,2018/03/21 14:36:00,
29,1118126196,(주)광성통신,김성철,분석,1435227213,65.16,86.789,86.787,0.04927 (100.04927),6 5,2018/03/21 16:57:39,
30,1078746443,(주)라인테크놀로지,유현식,분석,1435243200,65.16,86.79,86.788,0.05039 (100.05039),3 9,2018/03/20 13:49:53,
31,4158112973,삼성정보시스템 주식회사,김길수,분석,1435261930,65.16,86.792,86.789,0.05170 (100.0517),15 9,2018/03/20 11:52:50,
32,1278180439,누리이앤시 주식회사,심희수,분석,1435304964,65.16,86.794,86.792,0.05469 (100.05469),8 10,2018/03/20 13:23:19,
33,1058180119,주식회사 로지시스,이규현,분석,1435306400,65.16,86.794,86.792,0.05480 (100.0548),10 6,2018/03/20 18:47:06,
34,1188114764,(주)세빛전자통신,이상호,분석,1435335089,65.2,86.796,86.794,0.05680 (100.0568),10 4,2018/03/21 11:16:11,
35,1078128574,(주)대진정보텔레콤,경완수,분석,1435346560,65.2,86.797,86.794,0.05759 (100.05759),8 2,2018/03/20 14:32:00,
