순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,2068601047,왕건전기 주식회사  [최종낙찰],한미라,분석,41011470,85.4,87.774,88.36,0.70104 (100.70104),15 13,2014/06/24 08:42:20,
2,2208680918,(주)엠디엠알,이재원,분석,41130903,89.4,88.03,88.617,0.99430 (100.9943),10 1,2014/06/23 19:17:22,
3,1088159691,(주)다우텔레콤,이영순,분석,41758335,85.0,89.373,89.969,2.53492 (102.53492),1 6,2014/06/23 14:04:47,
-1,1058730625,주식회사 신한네오텍,강미순,분석,40982830,84.2,87.713,88.298,0.63071 (100.63071),1 10,2014/06/23 17:43:21,낙찰하한선 미달
-2,2648123722,주식회사 이신,박성민,분석,40970320,83.8,87.686,88.271,0.59999 (100.59999),11 13,2014/06/20 16:03:11,낙찰하한선 미달
-3,1048159651,(주)성우음향정보통신,송민자,분석,40964618,83.4,87.674,88.259,0.58599 (100.58599),7 10,2014/06/23 11:16:38,낙찰하한선 미달
-4,1078606385,대선아이넷(주),신일자,분석,40958000,83.2,87.66,88.244,0.56974 (100.56974),6 10,2014/06/23 16:30:40,낙찰하한선 미달
-5,1178122655,셀렉트정보기술(주),임윤정,분석,40945750,82.6,87.633,88.218,0.53966 (100.53966),12 11,2014/06/24 08:45:48,낙찰하한선 미달
-6,1138185890,(주)두손씨에스티,최수경,분석,40936500,82.2,87.614,88.198,0.51695 (100.51695),12 10,2014/06/23 16:34:03,낙찰하한선 미달
-7,1128143733,공간미디어(주),김성용,분석,40898600,80.6,87.532,88.116,0.42389 (100.42389),15 12,2014/06/24 07:59:53,낙찰하한선 미달
-8,1088167041,(주)가디엘,최혜심,분석,40877140,79.8,87.487,88.07,0.37120 (100.3712),8 13,2014/06/24 09:32:35,낙찰하한선 미달
-9,2068167587,주식회사 보다텍,임민혜,분석,40876500,79.8,87.485,88.069,0.36963 (100.36963),3 15,2014/06/20 14:31:21,낙찰하한선 미달
-10,1188105192,(주)효원엔지니어링,강영순,분석,40869839,79.4,87.471,88.054,0.35327 (100.35327),8 3,2014/06/24 09:23:24,낙찰하한선 미달
-11,2158199031,한소리이앤씨주식회사,전화진,분석,40847570,78.4,87.423,88.007,0.29859 (100.29859),6 14,2014/06/20 07:54:17,낙찰하한선 미달
-12,1078162397,신용통신 주식회사,변옥희,분석,40846614,78.4,87.421,88.004,0.29624 (100.29624),5 3,2014/06/20 14:00:29,낙찰하한선 미달
-13,1018605239,주식회사 뉴비젼이엔지,전대순,분석,40827611,77.6,87.381,87.964,0.24958 (100.24958),9 5,2014/06/23 10:13:09,낙찰하한선 미달
-14,1098160833,(주)포트론,곽정례,분석,40800493,76.4,87.323,87.905,0.18300 (100.183),15 1,2014/06/24 09:28:22,낙찰하한선 미달
-15,1138653369,(주)제이앤비이노베이션,오명숙,분석,40790785,76.0,87.302,87.884,0.15916 (100.15916),12 11,2014/06/20 11:28:20,낙찰하한선 미달
-16,1198123174,주식회사 도래정보시스템,이은숙,분석,40784813,75.8,87.289,87.871,0.14449 (100.14449),15 6,2014/06/24 09:02:55,낙찰하한선 미달
-17,2298117246,투빅스(주),김정란,분석,40744800,74.0,87.203,87.785,0.04624 (100.04624),7 4,2014/06/20 11:05:36,낙찰하한선 미달
-18,2158784530,주식회사 대운텔레시스,장안성,분석,40702140,72.2,87.112,87.693,-0.05850 (99.9415),7 12,2014/06/23 17:59:49,낙찰하한선 미달
-19,1108609224,주식회사 두루스코,김옥연,분석,40692690,71.8,87.092,87.673,-0.08171 (99.91829),14 8,2014/06/24 09:20:44,낙찰하한선 미달
-20,1058605740,국제텔레시스(주),김영숙,분석,40691987,71.8,87.09,87.671,-0.08343 (99.91657),11 13,2014/06/23 18:38:51,낙찰하한선 미달
-21,1118124994,오리엔트정보통신 주식회사,이경미,분석,40685000,71.6,87.075,87.656,-0.10059 (99.89941),2 15,2014/06/24 08:24:58,낙찰하한선 미달
-22,1098154781,(주)공항엔지니어링,이은순,분석,40657340,70.4,87.016,87.597,-0.16851 (99.83149),8 5,2014/06/24 08:51:48,낙찰하한선 미달
-23,1338113707,(주)대보통신,염영숙,분석,40636860,69.4,86.972,87.553,-0.21879 (99.78121),5 11,2014/06/20 10:17:35,낙찰하한선 미달
-24,1328122746,하프트인(주),최민영,분석,40620550,68.8,86.937,87.517,-0.25884 (99.74116),12 14,2014/06/23 17:45:08,낙찰하한선 미달
-25,1180673427,한마음정보시스템,정인숙,분석,40612889,68.4,86.921,87.501,-0.27765 (99.72235),13 8,2014/06/20 09:32:28,낙찰하한선 미달
-26,1054180243,태우산전,강정자,분석,40606596,68.2,86.908,87.487,-0.29311 (99.70689),1 8,2014/06/24 09:12:51,낙찰하한선 미달
-27,1178169252,엠에스온(주),이경미,분석,40592506,67.6,86.877,87.457,-0.32770 (99.6723),13 12,2014/06/24 09:49:14,낙찰하한선 미달
-28,1198653668,에코아이넷(주),박은희,분석,40585256,67.2,86.862,87.441,-0.34551 (99.65449),11 15,2014/06/24 09:37:50,낙찰하한선 미달
-29,1058746506,(주)파워일렉,이정림,분석,40577800,67.0,86.846,87.425,-0.36381 (99.63619),1 15,2014/06/23 10:09:54,낙찰하한선 미달
-30,1078688354,(주)혜인에스앤에스,유순희,분석,40577325,67.0,86.845,87.424,-0.36498 (99.63502),12 11,2014/06/20 09:27:54,낙찰하한선 미달
-31,1058752027,동서에너지(주),문정림,분석,40551495,65.8,86.79,87.369,-0.42840 (99.5716),12 2,2014/06/23 16:27:30,낙찰하한선 미달
-32,2048174554,주식회사 창흥텔레콤,진경미,분석,40541900,65.4,86.769,87.348,-0.45196 (99.54804),3 4,2014/06/24 07:53:21,낙찰하한선 미달
-33,2018603701,소성정보기술 (주),김금남,분석,40531489,65.0,86.747,87.325,-0.47753 (99.52247),15 5,2014/06/24 09:08:23,낙찰하한선 미달
