순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,1198148078,(주)선진네트콤,김찬중,분석,7479527,87.748,88.166,0.48065 (100.48065),,2014/04/24 11:40:41,
2,1062475052,한우리정보통신,전막동,분석,7479532,87.748,88.166,0.48072 (100.48072),,2014/04/24 15:51:46,
3,1058163594,(주)영원씨앤아이,김성호,분석,7479560,87.748,88.167,0.48110 (100.4811),,2014/04/29 09:11:42,
4,1138193726,(주)성진에스에스,강신범,분석,7479740,87.75,88.169,0.48352 (100.48352),,2014/04/29 09:47:15,
5,,건영정보통신,김재곤,분석,7480850,87.763,88.182,0.49843 (100.49843),,2014/04/29 11:14:16,
6,1058619564,주식회사 다상테크,김춘기,분석,7481958,87.776,88.195,0.51331 (100.51331),,2014/04/29 09:29:43,
7,2158743320,(주)아미넷,신용하,분석,7482307,87.78,88.199,0.51800 (100.518),,2014/04/28 08:31:11,
8,1138615856,(주)서원티에스,김안수,분석,7483037,87.789,88.208,0.52781 (100.52781),,2014/04/29 10:45:00,
9,2148840477,주식회사 알비에스테크,김동헌,분석,7483550,87.795,88.214,0.53470 (100.5347),,2014/04/30 10:25:44,
10,2048146873,(주)제이앤아이텔레콤,인석진,분석,7484210,87.803,88.221,0.54357 (100.54357),,2014/04/29 17:44:49,
11,2148786762,(주)민우이앤씨,민형기,분석,7484320,87.804,88.223,0.54504 (100.54504),,2014/04/29 09:31:27,
12,12681*****,(주)파이런텍,이병길,분석,7484440,87.805,88.224,0.54666 (100.54666),,2014/04/28 17:11:13,
13,2118606665,(주)화인전설,이순희,분석,7485036,87.812,88.231,0.55466 (100.55466),,2014/04/29 22:15:13,
14,1138618964,주식회사 에스엠플러스정보통신,왕성모,분석,7485230,87.815,88.233,0.55727 (100.55727),,2014/04/29 08:54:56,
15,1108153161,(주)나이츠넷,이용현,분석,7485640,87.819,88.238,0.56278 (100.56278),,2014/04/29 09:13:15,
16,2148705513,(주)케이이에스 전기공사,강성진,분석,7485700,87.82,88.239,0.56358 (100.56358),,2014/04/29 14:02:27,
17,,주식회사 큐엘씨파워정보통신,이철,분석,7486163,87.825,88.244,0.56980 (100.5698),,2014/04/28 11:14:43,
18,2198111833,주식회사대영산전,전인구,분석,7486500,87.829,88.248,0.57433 (100.57433),,2014/04/29 09:23:26,
19,2058140076,(주)제일첨단테크,김성수,분석,7486543,87.83,88.249,0.57491 (100.57491),,2014/04/29 08:47:35,
20,2158611006,(주)대경네트워크,이상국,분석,7486715,87.832,88.251,0.57722 (100.57722),,2014/04/28 10:09:17,
