순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,2018603701,소성정보기술 (주),김금남,분석,77130451,88.099,87.913,-0.09773 (99.90227),,2014/03/24 11:30:10,01순위
2,2188114856,서교정보통신(주),김기설,분석,77271300,88.26,88.074,0.08470 (100.0847),,2014/03/24 11:29:29,02순위
3,2158687767,(주)에스앤디비즈,정성호,분석,77429000,88.44,88.254,0.28896 (100.28896),,2014/03/20 14:10:16,03순위
4,1088607510,애드온스마트 주식회사,신승자,분석,77445240,88.458,88.272,0.30999 (100.30999),,2014/03/24 10:16:10,04순위
5,4168128895,(주)비아이씨스템,양영선,분석,77495980,88.516,88.33,0.37571 (100.37571),,2014/03/24 10:05:04,05순위
6,1218140540,영현정보통신(주),김두식,분석,77717391,88.769,88.582,0.66249 (100.66249),,2014/03/24 11:27:16,06순위
7,2048639509,주식회사 대한유비텍,강성철,분석,77791220,88.854,88.667,0.75812 (100.75812),,2014/03/24 12:57:29,07순위
8,1178164451,(주)지엠디텔레콤,김창윤,분석,77977900,89.067,88.879,0.99992 (100.99992),,2014/03/24 08:47:59,08순위
9,1088149704,이엔트컴(주),백석환,분석,86330300,98.607,98.4,11.81826 (111.81826),,2014/03/24 09:59:38,09순위
-1,1088179663,주식회사 시큐뱅크,심재춘,분석,76776639,87.695,87.51,-0.55600 (99.444),,2014/03/24 09:28:08,낙찰하한가미만
-2,1018605239,주식회사 뉴비젼이엔지,전대순,분석,76579482,87.469,87.286,-0.81137 (99.18863),,2014/03/21 10:41:49,낙찰하한가미만
-3,1058649262,주식회사 노하우정보통신,임창배,분석,76375000,87.236,87.052,-1.07622 (98.92378),,2014/03/24 09:36:51,낙찰하한가미만
