순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,2208106252,(주)중선아이티씨,김방희,분석,71192509,87.745,88.238,0.56249 (100.56249),,2015/03/10 13:38:47,
2,1088179872,에이치케이건설(주),최길순,분석,71196840,87.75,88.243,0.56860 (100.5686),,2015/03/09 12:55:17,
3,1078606385,대선아이넷(주),신일자,분석,71197800,87.751,88.245,0.56996 (100.56996),,2015/03/09 16:09:51,
4,2108122823,우영정보통신(주),황인희,분석,71198900,87.752,88.246,0.57151 (100.57151),,2015/03/09 10:05:04,
5,2148705513,(주)케이이에스 전기공사,강성진,분석,71198950,87.753,88.246,0.57158 (100.57158),,2015/03/09 10:24:13,
6,1118111994,봉등전기 주식회사,정기선,분석,71199260,87.753,88.246,0.57202 (100.57202),,2015/03/10 10:25:08,
7,2158184144,주영건설 주식회사,서봉원,분석,71199926,87.754,88.247,0.57296 (100.57296),,2015/03/09 15:51:12,
8,2158187404,두이전기통신(주),김진수,분석,71213110,87.77,88.264,0.59158 (100.59158),,2015/03/09 10:12:10,
9,1128126393,주식회사 승도이엔씨,신종성,분석,71213510,87.771,88.264,0.59215 (100.59215),,2015/03/06 11:47:14,
10,2208114219,서림기전개발(주),송석웅,분석,71222605,87.782,88.275,0.60500 (100.605),,2015/03/09 14:53:15,
11,1288135320,수호정보통신(주),김성수,분석,71227560,87.788,88.282,0.61200 (100.612),,2015/03/09 15:20:15,
12,2118620935,주식회사 한양티이씨,조형국,분석,71229613,87.79,88.284,0.61490 (100.6149),,2015/03/09 16:43:29,
13,2088100603,(주)전우사,김한재,분석,71236760,87.799,88.293,0.62499 (100.62499),,2015/03/09 13:32:54,
14,1178108842,풍성건설(주),임명환,분석,71238100,87.801,88.295,0.62688 (100.62688),,2015/03/09 10:12:06,
15,2048601022,세경이앤에프(주),임복순,분석,71239000,87.802,88.296,0.62816 (100.62816),,2015/03/10 09:26:16,
16,2112178286,보성통신기술(주),장승익,분석,71243545,87.808,88.301,0.63458 (100.63458),,2015/03/10 11:30:42,
17,2055365680,유유전기,임선심,분석,71244330,87.808,88.302,0.63568 (100.63568),,2015/03/09 14:57:55,
18,4118143703,주식회사 용천전력,이용천,분석,71256380,87.823,88.317,0.65271 (100.65271),,2015/03/09 11:25:40,
19,2068673274,주식회사 신일전기,조주희,분석,71258851,87.826,88.32,0.65620 (100.6562),,2015/03/09 11:41:40,
20,1198632979,성민전기 주식회사,김미영,분석,71261540,87.83,88.324,0.65999 (100.65999),,2015/03/09 22:25:08,
21,11881*****,주식회사 삼구아이앤씨,구자관,분석,71262310,87.831,88.325,0.66108 (100.66108),,2015/03/08 23:15:51,
