순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,1238178983.0,(주)코원건설,이규식,분석,172048000,87.745,87.856,0.12740 (100.1274),,2015/09/18 13:03:35,
2,1298181429.0,느티나무정보통신(주),박주원,분석,172051590,87.747,87.858,0.12949 (100.12949),,2015/09/24 16:24:31,
3,1068133832.0,(주)동양이엔씨,최두현,분석,172060402,87.751,87.863,0.13462 (100.13462),,2015/09/23 12:26:23,
4,1278190728.0,주식회사 휴먼시스템,김준형,분석,172060900,87.752,87.863,0.13491 (100.13491),,2015/09/22 16:29:05,
5,1328146205.0,(주)다성아이앤에스,이명훈,분석,172061910,87.752,87.863,0.13550 (100.1355),,2015/09/22 21:30:56,
6,6318800044.0,화인씨엔이 주식회사,김영심,분석,172063878,87.753,87.864,0.13664 (100.13664),,2015/09/18 11:22:00,
7,1328138608.0,주식회사 서광기전,김광일,분석,172064050,87.753,87.864,0.13674 (100.13674),,2015/09/24 09:17:58,
8,1058163594.0,(주)영원씨앤아이,김성호,분석,172068780,87.756,87.867,0.13949 (100.13949),,2015/09/24 13:30:15,
9,2112178286.0,보성통신기술(주),장승익,분석,172068903,87.756,87.867,0.13956 (100.13956),,2015/09/25 09:12:48,
10,1065468811.0,다몬전기통신공사,김구영,분석,172070158,87.756,87.868,0.14030 (100.1403),,2015/09/23 16:24:01,
11,1178122655.0,셀렉트정보기술(주),임윤정,분석,172071189,87.757,87.868,0.14090 (100.1409),,2015/09/25 08:59:09,
12,1258164544.0,미송전기 주식회사,곽태신,분석,172072680,87.758,87.869,0.14176 (100.14176),,2015/09/23 14:47:23,
13,,광동정보통신 주식회사,최예춘,분석,172078840,87.761,87.872,0.14535 (100.14535),,2015/09/18 17:54:31,
14,2208604531.0,주식회사 월드린시스템즈,류준열,분석,172082500,87.763,87.874,0.14748 (100.14748),,2015/09/24 08:11:16,
15,1208198485.0,에스디엔정보통신(주),이병철,분석,172082530,87.763,87.874,0.14750 (100.1475),,2015/09/25 09:27:33,
16,1278606166.0,주식회사 승진정보,박진서,분석,172086440,87.765,87.876,0.14977 (100.14977),,2015/09/23 14:22:28,
17,1188110211.0,(주)텔레텍코리아,윤광수,분석,172086830,87.765,87.876,0.15000 (100.15),,2015/09/18 13:00:15,
18,1188111020.0,한영정보통신(주),박대서,분석,172090560,87.767,87.878,0.15217 (100.15217),,2015/09/23 13:30:14,
