순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,1138158414,(주)신우종합정보,김찬종,분석,20862737,87.752,85.174,-2.93001 (97.06999),,2017/05/13 10:13:00,
2,2068113024,(주)신우콤,곽영석,분석,20863738,87.756,85.178,-2.92535 (97.07465),,2017/05/17 09:58:00,
3,1148683959,제이엔에스텍주식회사,안종기,분석,20867140,87.771,85.192,-2.90952 (97.09048),,2017/05/17 18:33:00,
4,1108604272,소리콤 주식회사,정재홍,분석,20867960,87.774,85.195,-2.90570 (97.0943),,2017/05/18 17:14:00,
5,1098647062,주식회사 조아정보통신,박민응,분석,20868110,87.775,85.196,-2.90501 (97.09499),,2017/05/16 08:37:00,
6,2108118504,보성전기산업(주),강준구,분석,20868600,87.777,85.198,-2.90273 (97.09727),,2017/05/12 17:58:00,
7,2118606665,(주)화인전설,이순희,분석,20873035,87.795,85.216,-2.88209 (97.11791),,2017/05/15 22:44:00,
8,1198158412,애드넷정보통신(주),박상흥,분석,20873600,87.798,85.218,-2.87946 (97.12054),,2017/05/15 19:05:00,
9,2038101742,株式會社 革新電工社,김희웅,분석,20876600,87.81,85.23,-2.86550 (97.1345),,2017/05/19 09:44:00,
10,2037683508,우리통신네트워크,김만수,분석,20878400,87.818,85.238,-2.85713 (97.14287),,2017/05/18 18:22:00,
11,1268159398,(주)파이런텍,이병길,분석,20884730,87.845,85.263,-2.82768 (97.17232),,2017/05/16 15:45:00,
12,1168144224,제일정보건설 주식회사,김진철,분석,20885090,87.846,85.265,-2.82600 (97.174),,2017/05/19 11:45:00,
13,1068602542,주식회사 유셀네트웍스,김구동,분석,20886852,87.854,85.272,-2.81780 (97.1822),,2017/05/18 09:39:00,
14,2037666794,금성텔레콤,정용상,분석,20886929,87.854,85.272,-2.81745 (97.18255),,2017/05/15 14:54:00,
15,1138618964,주식회사 에스엠플러스정보통신,왕성모,분석,20887450,87.856,85.274,-2.81502 (97.18498),,2017/05/22 07:23:00,
16,2128185372,주식회사 체인네트윅스,나이영,분석,20893343,87.881,85.299,-2.78760 (97.2124),,2017/05/18 09:54:00,
17,1138636865,주식회사 정원시큐,염승호,분석,20893530,87.882,85.299,-2.78673 (97.21327),,2017/05/15 10:04:00,
18,1098153915,하비넷정보통신(주),이종훈,분석,20893858,87.883,85.301,-2.78521 (97.21479),,2017/05/19 09:20:00,
19,1138636870,주식회사 나우시스템,이종한,분석,20895270,87.889,85.306,-2.77864 (97.22136),,2017/05/19 18:06:00,
20,2168100638,원흥전설(주),이제호,분석,20895770,87.891,85.308,-2.77631 (97.22369),,2017/05/18 10:11:00,
21,6048111797,주식회사글로벌엔씨,임채익,분석,20895800,87.891,85.309,-2.77617 (97.22383),,2017/05/18 14:20:00,
22,3148173570,주식회사 에코아이,전종수,분석,20897126,87.897,85.314,-2.77000 (97.23),,2017/05/19 18:00:00,
23,1198600031,(주)씨에스콘트롤즈,황순길,분석,20898157,87.901,85.318,-2.76520 (97.2348),,2017/05/19 09:30:00,
24,1348658866,스마클(주),송동하,분석,20900370,87.91,85.327,-2.75491 (97.24509),,2017/05/18 09:36:00,
25,1048120291,청음통신 주식회사,임광희,분석,20902500,87.919,85.336,-2.74500 (97.255),,2017/05/22 11:58:00,
26,2178113330,(주)오성에스이엠,오성표,분석,20908903,87.946,85.362,-2.71521 (97.28479),,2017/05/18 10:12:00,
27,2158199031,한소리이앤씨주식회사,전화진,분석,20909102,87.947,85.363,-2.71428 (97.28572),,2017/05/17 10:12:00,
28,1078649711,주식회사 백선통신,황선호,분석,20910645,87.954,85.369,-2.70710 (97.2929),,2017/05/22 12:16:00,
29,2118698428,테크노빌리지 주식회사,유인목,분석,20914771,87.971,85.386,-2.68790 (97.3121),,2017/05/18 16:33:00,
30,1013899212,현대아이텍,김청호,분석,20915660,87.975,85.39,-2.68377 (97.31623),,2017/05/19 15:34:00,
31,1078127876,동하시티개발주식회사,윤종사,분석,20916727,87.979,85.394,-2.67880 (97.3212),,2017/05/19 16:57:00,
32,1078724454,정일씨엔아이(주),유지봉,분석,20917290,87.982,85.396,-2.67618 (97.32382),,2017/05/19 09:34:00,
33,1058649262,주식회사 노하우정보통신,임창배,분석,20920101,87.993,85.408,-2.66310 (97.3369),,2017/05/18 16:17:00,
34,2128145574,콤시스(주),서경환,분석,20920190,87.994,85.408,-2.66269 (97.33731),,2017/05/19 15:49:00,
35,1050296111,중앙전자통신,김용수,분석,20922594,88.004,85.418,-2.65150 (97.3485),,2017/05/19 14:23:00,
36,1208609541,청강전기(주),김관호,분석,20923131,88.006,85.42,-2.64901 (97.35099),,2017/05/22 09:55:00,
37,1138190302,(주)우리젠,고상원,분석,20924250,88.011,85.425,-2.64380 (97.3562),,2017/05/19 07:37:00,
38,1058645500,태지종합건설(주),박소연,분석,20924400,88.011,85.425,-2.64310 (97.3569),,2017/05/22 09:23:00,
39,1198168638,주식회사 연훈,박정호,분석,20926143,88.019,85.432,-2.63499 (97.36501),,2017/05/22 12:26:00,
40,1288147108,주식회사 씨앤씨전력,정행엽,분석,20927200,88.023,85.437,-2.63007 (97.36993),,2017/05/18 10:16:00,
41,1138157962,(주)하이눈정보통신,박종우,분석,20929980,88.035,85.448,-2.61714 (97.38286),,2017/05/18 23:24:00,
42,2048174554,주식회사 창흥텔레콤,진경미,분석,20936400,88.062,85.474,-2.58727 (97.41273),,2017/05/22 07:39:00,
43,2158630809,주식회사 파이널위즈,곽관남,분석,20936779,88.064,85.476,-2.58550 (97.4145),,2017/05/18 09:32:00,
44,2748800123,중앙씨앤티 주식회사,윤영진,분석,20944409,88.096,85.507,-2.55000 (97.45),,2017/05/22 11:37:00,
45,1108179439,(주)공간하이테크,홍진학,분석,20945161,88.099,85.51,-2.54650 (97.4535),,2017/05/18 09:55:00,
46,1068633138,포에스미디어(주),원태우,분석,20947268,88.108,85.519,-2.53670 (97.4633),,2017/05/19 17:18:00,
47,2141179494,서울정보통신,김이성,분석,20950650,88.122,85.532,-2.52097 (97.47903),,2017/05/16 09:33:00,
48,1018154598,씨엔에스코리아(주),유호태,분석,20954500,88.138,85.548,-2.50305 (97.49695),,2017/05/17 10:30:00,
49,1088155278,금하개발(주),김채모,분석,20955900,88.144,85.554,-2.49654 (97.50346),,2017/05/19 10:22:00,
50,1218140540,영현정보통신(주),김두식,분석,20957022,88.149,85.558,-2.49132 (97.50868),,2017/05/16 11:45:00,
51,2208176739,(주)케이써비스,이난희,분석,20959100,88.157,85.567,-2.48165 (97.51835),,2017/05/19 17:19:00,
52,1058813512,주식회사 아미넷,신용하,분석,20960200,88.162,85.571,-2.47653 (97.52347),,2017/05/19 07:36:00,
53,2148824685,육일정보통신(주),김영옥,분석,20961921,88.169,85.578,-2.46852 (97.53148),,2017/05/18 14:22:00,
54,1068184554,(주)송화전기통신,고진홍,분석,20963400,88.176,85.585,-2.46164 (97.53836),,2017/05/18 15:09:00,
55,2158690656,금성통신건설(주),윤영신,분석,20963670,88.177,85.586,-2.46039 (97.53961),,2017/05/19 08:56:00,
56,1058179892,(주)지에스컴,김형호,분석,20964310,88.179,85.588,-2.45741 (97.54259),,2017/05/18 08:27:00,
57,2290162579,우성전기통신,박노선,분석,20964354,88.18,85.588,-2.45720 (97.5428),,2017/05/18 16:25:00,
58,2118691240,거성일렉콤(주),박성래,분석,20965830,88.186,85.594,-2.45034 (97.54966),,2017/05/19 14:45:00,
59,1178175429,주식회사 아이씨스템,서현권,분석,20966460,88.188,85.597,-2.44740 (97.5526),,2017/05/18 09:25:00,
60,2068183364,(주)두암정보통신,유길상,분석,20968100,88.195,85.604,-2.43977 (97.56023),,2017/05/15 13:59:00,
61,2118774990,(주)제이에프텍,김중규,분석,20970840,88.207,85.615,-2.42703 (97.57297),,2017/05/18 11:39:00,
62,2100412872,유광미디어,김유성,분석,20972350,88.213,85.621,-2.42000 (97.58),,2017/05/19 08:39:00,
63,1208168171,성호아이피오(주),민문기,분석,20976500,88.231,85.638,-2.40069 (97.59931),,2017/05/16 19:24:00,
64,1058764538,주식회사 에스엔에스아이씨티,박성수,분석,20985846,88.27,85.676,-2.35721 (97.64279),,2017/05/19 11:47:00,
65,2068611905,(주)한포넷,이현우,분석,20989372,88.285,85.691,-2.34080 (97.6592),,2017/05/18 09:30:00,
66,2148768177,(주)프라임엔시스템,윤재중,분석,20993197,88.301,85.706,-2.32300 (97.677),,2017/05/19 06:43:00,
67,2148787136,주식회사 제일운용기술,홍성철,분석,21005082,88.351,85.755,-2.26770 (97.7323),,2017/05/17 17:01:00,
68,1178124861,케이이피엔지니어링(주),박성진,분석,21005390,88.352,85.756,-2.26627 (97.73373),,2017/05/18 15:28:00,
69,2108122823,우영정보통신(주),황인희,분석,21014200,88.389,85.792,-2.22528 (97.77472),,2017/05/22 09:09:00,
70,2098161262,주식회사 아이에스인텍,황관홍,분석,21016750,88.4,85.802,-2.21342 (97.78658),,2017/05/19 09:34:00,
71,1058164176,(주)신보파워텍,공민우,분석,21036940,88.485,85.885,-2.11948 (97.88052),,2017/05/22 11:36:00,
72,1048603486,우영메카(주),김규승,분석,21037630,88.488,85.888,-2.11627 (97.88373),,2017/05/17 19:41:00,
73,2058128112,주식회사프로에스콤,신양주,분석,21041340,88.503,85.903,-2.09900 (97.901),,2017/05/22 09:45:00,
74,2178121937,부광이앤씨 주식회사,정동국,분석,21057598,88.572,85.969,-2.02336 (97.97664),,2017/05/18 11:14:00,
75,1138131356,중원기전(주),김창중,분석,21068610,88.618,86.014,-1.97212 (98.02788),,2017/05/19 19:19:00,
76,1068603240,태경이엘피 주식회사,김평석,분석,21075495,88.647,86.042,-1.94009 (98.05991),,2017/05/22 09:21:00,
77,2118814679,주식회사 제이앤지시스템,박장훈,분석,21088444,88.701,86.095,-1.87984 (98.12016),,2017/05/15 11:42:00,
78,2118612681,(주)해우정보시스템,김병헌,분석,21113296,88.806,86.197,-1.76421 (98.23579),,2017/05/15 17:14:00,
79,2128142640,팍스코이앤아이(주),박경인,분석,21120937,88.838,86.228,-1.72865 (98.27135),,2017/05/18 09:24:00,
80,1078636517,주식회사 국일이앤씨,서남석,분석,21156087,88.986,86.371,-1.56511 (98.43489),,2017/05/18 12:49:00,
81,1138192009,(주)엘트정보기술,김용호,분석,21200685,89.174,86.553,-1.35760 (98.6424),,2017/05/18 10:02:00,
82,2048639509,주식회사 대한유비텍,강성철,분석,21222730,89.266,86.643,-1.25503 (98.74497),,2017/05/18 10:23:00,
83,5518100318,주식회사 씨스테크,류니나,분석,21246249,89.365,86.739,-1.14560 (98.8544),,2017/05/19 15:51:00,
84,1198128733,바스코리아(주),백강철,분석,21256000,89.406,86.779,-1.10023 (98.89977),,2017/05/17 14:03:00,
85,2048146873,(주)세원네트웍스,인석진,분석,21275371,89.488,86.858,-1.01011 (98.98989),,2017/05/18 09:25:00,
86,2048161869,(주)근영이엔씨,이성영,분석,21275870,89.49,86.86,-1.00778 (98.99222),,2017/05/15 17:35:00,
87,1138618417,(주)씨에스플러스,장준영,분석,21348500,89.795,87.157,-0.66985 (99.33015),,2017/05/19 15:26:00,
88,1198602494,(주) 네오인아이텍,배선희,분석,21421290,90.101,87.454,-0.33117 (99.66883),,2017/05/18 16:34:00,
89,2048626080,주식회사 엘제이이엔지,임성희,분석,21421923,90.104,87.456,-0.32823 (99.67177),,2017/05/16 12:56:00,
90,1058640131,지구전자통신(주),조성인,분석,21450720,90.225,87.574,-0.19424 (99.80576),,2017/05/18 12:53:00,
91,1048159651,(주)성우음향정보통신,송민자,분석,21460000,90.264,87.612,-0.15106 (99.84894),,2017/05/22 08:33:00,
92,2148842024,주식회사 에이번,김지윤,분석,21463150,90.278,87.625,-0.13641 (99.86359),,2017/05/19 09:49:00,
