순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,1198638672,신아네트웍스 주식회사  [최종낙찰],박성인,분석,341593007,65.04,86.756,85.668,-1.24120 (98.7588),3 6,2017/05/25 15:39:06,
2,1048635974,주식회사 성원통신,송준형,분석,341613156,65.04,86.761,85.673,-1.23538 (98.76462),3 7,2017/05/29 08:03:27,
3,2148805903,리조이스통신주식회사,최공휘,분석,341631054,65.08,86.766,85.677,-1.23021 (98.76979),13 7,2017/05/26 08:49:29,
4,2158637350,(주)주은정보시스템,이명열,분석,341643852,65.08,86.769,85.681,-1.22650 (98.7735),11 3,2017/05/26 16:23:06,
5,3148173570,주식회사 에코아이,전종수,분석,341645582,65.08,86.769,85.681,-1.22600 (98.774),4 15,2017/05/26 17:33:34,
6,2048130648,주식회사 케빅,정병철,분석,341659418,65.08,86.773,85.684,-1.22200 (98.778),11 9,2017/05/25 14:24:15,
7,1058601287,(주)성산정보시스템,김기주,분석,341690546,65.12,86.781,85.692,-1.21301 (98.78699),2 9,2017/05/24 15:31:44,
8,2048146873,(주)세원네트웍스,인석진,분석,341703690,65.12,86.784,85.696,-1.20921 (98.79079),14 3,2017/05/24 09:21:37,
9,1058764538,주식회사 에스엔에스아이씨티,박성수,분석,341710608,65.16,86.786,85.697,-1.20721 (98.79279),3 11,2017/05/26 13:36:50,
10,1098153915,하비넷정보통신(주),이종훈,분석,341814374,65.24,86.812,85.723,-1.17720 (98.8228),12 2,2017/05/26 08:33:13,
11,1048152245,주식회사 코맥스텔콤,홍욱,분석,341815066,65.24,86.812,85.724,-1.17700 (98.823),13 15,2017/05/29 09:03:18,
12,2098155983,주식회사 케이텍솔루션,임경택,분석,341916410,65.36,86.838,85.749,-1.14771 (98.85229),2 4,2017/05/25 14:14:37,
13,1058151176,(주)에스디엠엔씨,조성정,분석,341953270,65.4,86.847,85.758,-1.13705 (98.86295),1 15,2017/05/26 13:47:25,
14,2138633324,(주)서경엔씨에스,김진태,분석,341988009,65.44,86.856,85.767,-1.12700 (98.873),4 10,2017/05/29 08:35:17,
15,1074968483,국제정보통신,조광자,분석,342020450,65.48,86.865,85.775,-1.11763 (98.88237),10 8,2017/05/24 09:28:45,
