순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,2148722924,주식회사 다음정보기술  [최종낙찰],김은선,분석,1585883700,65.0,86.747,84.283,-2.83730 (97.1627),12 13,2017/10/10 13:01:54,
2,1198174810,에이원네트워크주식회사,신동훈,분석,1585904900,65.0,86.748,84.284,-2.83601 (97.16399),3 9,2017/10/10 20:04:35,
3,2148107988,(주)서울정보시스템,이문현,분석,1585963476,65.0,86.751,84.288,-2.83242 (97.16758),12 7,2017/10/11 08:38:51,
4,1168144224,제일정보건설 주식회사,김진철,분석,1585970189,65.0,86.752,84.288,-2.83200 (97.168),13 11,2017/10/11 20:16:52,
5,6468800798,주식회사 에이치티,김은숙,분석,1586061592,65.04,86.757,84.293,-2.82640 (97.1736),3 2,2017/10/11 14:16:25,
6,1358608447,주식회사 명승아이티,박성호,분석,1586137815,65.04,86.761,84.297,-2.82173 (97.17827),13 5,2017/10/11 16:58:59,
7,1218140540,영현정보통신(주),김두식,분석,1586169984,65.04,86.763,84.299,-2.81976 (97.18024),12 9,2017/10/11 10:15:08,
8,2128196942,동진이앤씨(주),민진식,분석,1586766690,65.2,86.795,84.33,-2.78321 (97.21679),5 7,2017/10/12 09:42:51,
9,1348626364,(주)에스알티,박용균,분석,1586769964,65.2,86.796,84.33,-2.78300 (97.217),6 10,2017/10/12 09:33:56,
10,1298641285,주식회사와이엠네트웍스,정보균,분석,1586779757,65.2,86.796,84.331,-2.78240 (97.2176),13 11,2017/10/10 14:21:53,
11,2068157319,선림정보통신(주),임흥규,분석,1586782637,65.2,86.796,84.331,-2.78223 (97.21777),8 11,2017/10/12 09:29:08,
12,1138630143,주식회사일하유비넷,박상규,분석,1586818800,65.2,86.798,84.333,-2.78001 (97.21999),5 10,2017/10/10 10:19:32,
13,1408144552,리더정보통신주식회사,장정숙,분석,1586959000,65.24,86.806,84.34,-2.77142 (97.22858),6 10,2017/10/12 09:13:15,
14,5158133604,주식회사 홍성건설,정홍표,분석,1587002400,65.24,86.808,84.343,-2.76876 (97.23124),3 8,2017/10/12 09:28:47,
