순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,1388113508,(주)이엔티파워  [최종낙찰],장정수,분석,162500600,75.0,87.746,88.106,0.41175 (100.41175),5 15,2017/07/27 09:52:43,
2,1208609541,청강전기(주),김관호,분석,162504239,75.0,87.748,88.108,0.41399 (100.41399),3 14,2017/07/27 09:15:25,
3,2148731175,씨케이링크(주),최형수,분석,162505200,75.0,87.749,88.108,0.41459 (100.41459),1 2,2017/07/21 14:32:16,
4,2068625883,주식회사 누리제어시스템,박상진,분석,162506900,75.0,87.75,88.109,0.41564 (100.41564),6 3,2017/07/26 10:59:04,
5,1078193376,주식회사토퍼스엔지니어링,강전구,분석,162510552,75.0,87.752,88.111,0.41790 (100.4179),14 6,2017/07/25 16:34:38,
6,1018154598,씨엔에스코리아(주),유호태,분석,162515690,75.0,87.754,88.114,0.42107 (100.42107),1 7,2017/07/24 11:15:27,
7,1138195331,(주)한남이앤씨,조재령,분석,162516800,75.2,87.755,88.115,0.42176 (100.42176),12 4,2017/07/27 01:15:11,
8,1018151140,(주)사운드솔루션,이홍,분석,162523100,75.2,87.758,88.118,0.42565 (100.42565),12 9,2017/07/28 09:40:36,
9,2118806373,(주)씨피에스엠엔씨,김용경,분석,162530170,75.2,87.762,88.122,0.43002 (100.43002),11 6,2017/07/28 09:26:53,
10,2198106704,유복전기(주),유정식,분석,162530570,75.2,87.762,88.122,0.43027 (100.43027),12 3,2017/07/21 14:17:17,
11,1078636235,(주)대교이앤에스,이찬수,분석,162531000,75.2,87.763,88.122,0.43053 (100.43053),3 13,2017/07/28 09:44:21,
12,2140875125,삼화전기정보통신공사,석동욱,분석,162531100,75.2,87.763,88.122,0.43059 (100.43059),2 13,2017/07/21 22:07:37,
13,1288610057,주식회사 청명씨앤아이,문현민,분석,162537901,75.4,87.766,88.126,0.43480 (100.4348),9 14,2017/07/26 09:17:19,
14,2188120528,(주)엠앤제이,하준석,분석,162541460,75.4,87.768,88.128,0.43699 (100.43699),15 1,2017/07/28 08:35:32,
15,1188114764,(주)세빛전자통신,이상호,분석,162545183,75.4,87.77,88.13,0.43929 (100.43929),10 14,2017/07/24 14:09:13,
16,2208126113,드림인텍(주),이민석,분석,162546150,75.4,87.771,88.13,0.43989 (100.43989),12 5,2017/07/26 16:21:51,
17,2078149729,주식회사 지앤에스기술,문창수,분석,162548421,75.4,87.772,88.132,0.44130 (100.4413),7 14,2017/07/28 09:25:52,
18,1138148366,주식회사 레이어스,조인선,분석,162549200,75.4,87.772,88.132,0.44178 (100.44178),8 5,2017/07/27 08:48:59,
19,2158665818,주식회사 디지온,임원상,분석,162550000,75.4,87.773,88.133,0.44227 (100.44227),12 11,2017/07/27 09:34:16,
20,2068606891,수미디어통신 주식회사,하학수,분석,162557320,75.6,87.777,88.137,0.44679 (100.44679),5 15,2017/07/28 08:41:11,
21,2078126444,(주)대영전설,김문영,분석,162562199,75.6,87.779,88.139,0.44981 (100.44981),9 2,2017/07/21 12:42:34,
22,1128107625,(주)삼정전기통신,김상민,분석,162564847,75.6,87.781,88.141,0.45145 (100.45145),7 2,2017/07/26 10:54:00,
23,1018138303,주식회사 비엘에스,안홍서,분석,162570270,75.6,87.784,88.144,0.45480 (100.4548),7 2,2017/07/28 08:30:26,
24,2158187404,두이전기통신(주),김진수,분석,162571700,75.8,87.785,88.144,0.45568 (100.45568),5 12,2017/07/28 08:05:31,
25,1118128082,(주)디투엔지니어링,김낙경,분석,162577390,75.8,87.788,88.147,0.45920 (100.4592),2 12,2017/07/28 09:50:36,
26,1138604679,(주) 투데이게이트,김익훈,분석,162586930,75.8,87.793,88.153,0.46509 (100.46509),4 6,2017/07/25 09:36:23,
27,1058641085,(주)에스엠전력,김동율,분석,162587540,75.8,87.793,88.153,0.46547 (100.46547),8 10,2017/07/25 10:11:19,
28,2098133747,(주)한국에스알테크,이재호,분석,162587900,75.8,87.793,88.153,0.46569 (100.46569),13 15,2017/07/26 10:06:02,
29,1138185890,(주)두손씨에스티,최수경,분석,162596370,76.0,87.798,88.158,0.47092 (100.47092),4 9,2017/07/27 08:48:57,
30,1108127950,서경전기(주),이종환,분석,162598314,76.0,87.799,88.159,0.47213 (100.47213),10 15,2017/07/27 13:29:45,
31,1098133637,주식회사 화인컴,김창만,분석,162604000,76.0,87.802,88.162,0.47564 (100.47564),15 8,2017/07/26 10:14:41,
32,1058178229,아마노코리아(주),전명진,분석,162610403,76.2,87.806,88.165,0.47960 (100.4796),15 13,2017/07/28 08:18:03,
33,4568800195,주식회사 동부코리아통신,윤미옥,분석,162610726,76.2,87.806,88.166,0.47979 (100.47979),8 15,2017/07/27 09:04:04,
34,1198181214,엔텍월드주식회사,안병립,분석,162612570,76.2,87.807,88.167,0.48093 (100.48093),9 12,2017/07/27 09:50:17,
35,1138615856,(주)서원티에스,김안수,분석,162618818,76.2,87.81,88.17,0.48479 (100.48479),10 11,2017/07/25 16:03:44,
36,1048157783,(주)서울정보컴,고응준,분석,162620200,76.2,87.811,88.171,0.48565 (100.48565),3 1,2017/07/26 09:42:36,
37,2048182660,동원오비텍(주),박동을,분석,162621000,76.2,87.811,88.171,0.48614 (100.48614),9 12,2017/07/26 16:56:54,
38,2058128112,주식회사프로에스콤,신양주,분석,162623188,76.2,87.812,88.172,0.48750 (100.4875),11 7,2017/07/25 09:44:59,
39,2148122316,금송전기(주),신중현,분석,162623900,76.2,87.813,88.173,0.48794 (100.48794),2 10,2017/07/26 09:43:31,
40,2178135988,주식회사 조은정보,조용정,분석,162629830,76.4,87.816,88.176,0.49160 (100.4916),15 2,2017/07/26 09:24:14,
41,1178164451,(주)지엠디텔레콤,김창윤,분석,162635480,76.4,87.819,88.179,0.49509 (100.49509),15 13,2017/07/27 14:33:40,
42,1078156371,아주전자시스템(주),이재훈,분석,162636400,76.4,87.82,88.179,0.49566 (100.49566),1 8,2017/07/26 07:17:40,
43,1018642326,한우이앤에스(주),변준석,분석,162640180,76.4,87.822,88.181,0.49799 (100.49799),1 13,2017/07/27 14:28:55,
44,2148620370,주식회사 희망에어텍,황조연,분석,162652600,76.6,87.828,88.188,0.50567 (100.50567),12 9,2017/07/25 08:00:32,
45,1098197140,(주)코맥스시큐리티,김종정,분석,162665000,76.8,87.835,88.195,0.51333 (100.51333),2 7,2017/07/28 09:31:49,
46,1138175669,(주)용상전기통신,권혁기,분석,162666722,76.8,87.836,88.196,0.51440 (100.5144),8 10,2017/07/27 17:33:48,
47,1138131356,중원기전(주),김창중,분석,162668340,76.8,87.837,88.197,0.51540 (100.5154),7 2,2017/07/27 17:06:29,
48,1148182595,주식회사 싸인텔레콤,성기빈,분석,162671420,76.8,87.838,88.198,0.51730 (100.5173),1 11,2017/07/28 09:03:13,
49,2200197668,엘지전기통신,하배용,분석,162671700,76.8,87.839,88.199,0.51747 (100.51747),14 2,2017/07/28 09:34:28,
50,1058162163,주식회사대한종합산전,이섭,분석,162681772,76.8,87.844,88.204,0.52370 (100.5237),7 1,2017/07/26 17:04:01,
51,2048187419,(주)디지털우민,문장석,분석,162685000,77.0,87.846,88.206,0.52569 (100.52569),10 6,2017/07/27 16:50:15,
52,2038101742,株式會社 革新電工社,김희웅,분석,162685990,77.0,87.846,88.206,0.52630 (100.5263),11 1,2017/07/27 10:27:02,
53,1108139892,(주)이화텔레콤,윤영배,분석,162687354,77.0,87.847,88.207,0.52714 (100.52714),4 7,2017/07/27 08:55:19,
54,1078212123,사단법인 장애인인권센터,김한배,분석,162698700,77.0,87.853,88.213,0.53416 (100.53416),6 10,2017/07/25 10:15:51,
55,1078155407,(주)윤익계전,안용준,분석,162703000,77.2,87.856,88.216,0.53681 (100.53681),1 15,2017/07/21 18:53:27,
56,2158633714,라이텍정보기술(주),정기종,분석,162724900,77.4,87.867,88.227,0.55034 (100.55034),12 3,2017/07/25 07:07:37,
57,2208726454,한국랜트로비젼(주),조병진,분석,162727210,77.4,87.869,88.229,0.55177 (100.55177),7 11,2017/07/27 08:39:42,
58,2062328570,정시스템,정병칠,분석,162739220,77.6,87.875,88.235,0.55919 (100.55919),3 12,2017/07/27 08:50:54,
59,1078747777,(주)다인정보통신,박성근,분석,162744402,77.6,87.878,88.238,0.56240 (100.5624),10 2,2017/07/25 13:04:00,
60,1068157019,(주)세호영상,박석신,분석,162746000,77.6,87.879,88.239,0.56338 (100.56338),10 12,2017/07/27 11:15:54,
61,1068616819,(주)현성인포컴,박홍수,분석,162746500,77.6,87.879,88.239,0.56369 (100.56369),15 12,2017/07/26 13:16:14,
62,2028158261,(주)수화정보통신,김승균,분석,162749500,77.6,87.881,88.241,0.56555 (100.56555),15 7,2017/07/26 16:45:04,
63,2158142159,(주)인포월드,이준정,분석,162763100,77.8,87.888,88.248,0.57395 (100.57395),3 1,2017/07/27 11:03:41,
64,1068601053,(주)크로스젠,조효희,분석,162764000,77.8,87.888,88.249,0.57451 (100.57451),3 7,2017/07/27 17:57:32,
65,1074968483,국제정보통신,조광자,분석,162768720,77.8,87.891,88.251,0.57742 (100.57742),7 14,2017/07/24 08:23:28,
66,1208817900,주식회사 에이앤티플러스,김은아,분석,162775480,78.0,87.895,88.255,0.58160 (100.5816),2 11,2017/07/26 18:02:10,
67,2158102574,株式會社 基電社,김민호,분석,162777000,78.0,87.895,88.256,0.58254 (100.58254),1 5,2017/07/28 09:00:01,
68,2028162708,(주)에스텍시스템,이병화,분석,162787204,78.0,87.901,88.261,0.58884 (100.58884),2 13,2017/07/27 08:23:13,
69,1013672771,전일통신,반석현,분석,162787770,78.0,87.901,88.261,0.58919 (100.58919),1 14,2017/07/27 10:50:06,
70,1288147108,주식회사 씨앤씨전력,정행엽,분석,162788580,78.0,87.902,88.262,0.58969 (100.58969),13 11,2017/07/26 17:13:30,
71,1078619629,염광전기통신(주),최인재,분석,162794246,78.2,87.905,88.265,0.59319 (100.59319),6 10,2017/07/25 16:32:52,
72,1068627989,(주)큐엔아이텍,주일권,분석,162796190,78.2,87.906,88.266,0.59440 (100.5944),8 3,2017/07/26 10:21:04,
