순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,1078835701,주식회사디앤아이시스템  [최종낙찰],김수진,분석,163816960,85.0,87.746,87.154,-0.67321 (99.32679),8 11,2017/03/14 09:02:28,
2,1074968483,국제정보통신,조광자,분석,163820790,85.0,87.748,87.156,-0.67089 (99.32911),14 15,2017/03/13 10:29:14,
3,1138157962,(주)하이눈정보통신,박종우,분석,163829625,85.0,87.753,87.161,-0.66553 (99.33447),12 14,2017/03/13 22:15:38,
4,1208198485,에스디엔정보통신(주),이병철,분석,163830161,85.0,87.753,87.161,-0.66520 (99.3348),13 11,2017/03/14 09:50:13,
5,2198128106,우선이엔씨(주),김광수,분석,163834120,85.2,87.755,87.163,-0.66280 (99.3372),8 5,2017/03/13 10:16:46,
6,1078803515,주식회사 해피텔레콤,이병욱,분석,163835100,85.2,87.756,87.163,-0.66221 (99.33779),5 12,2017/03/13 13:48:15,
7,2128151509,한선전자통신(주),박일권,분석,163837700,85.2,87.757,87.165,-0.66063 (99.33937),13 11,2017/03/13 15:50:08,
8,2108117956,(주)선광전설,권순광,분석,163838600,85.2,87.758,87.165,-0.66009 (99.33991),2 9,2017/03/10 16:25:03,
9,2148104884,두원이에프씨주식회사,박광섭,분석,163840717,85.2,87.759,87.166,-0.65880 (99.3412),3 10,2017/03/11 13:02:09,
10,1198609177,이유솔루션주식회사,장지호,분석,163857374,85.4,87.768,87.175,-0.64870 (99.3513),14 2,2017/03/13 09:56:53,
11,1068651233,(주)나사씨엔에스,신희태,분석,163859189,85.4,87.769,87.176,-0.64760 (99.3524),10 14,2017/03/13 15:00:18,
12,1138175034,(주)윈플러스정보기술,정재원,분석,163877480,85.6,87.778,87.186,-0.63651 (99.36349),5 6,2017/03/14 09:38:03,
13,1058645500,태지종합건설(주),박소연,분석,163878860,85.6,87.779,87.187,-0.63568 (99.36432),1 13,2017/03/14 09:19:06,
14,1178152367,(주)브레인컨설팅,박승오,분석,163883762,85.6,87.782,87.189,-0.63271 (99.36729),4 10,2017/03/10 10:05:28,
