순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),순공사대비 사정률(%),추첨번호,투찰일시,비고
20,2068179706,(주)씨엠유니버샬,전재용,분석,428435000,75.0,88.566,89.184,0.3313 (100.3313),8 9,2023/12/06 13:56:53,
21,7858601711,주식회사 더씨테크,정진순,분석,428455500,75.0,88.571,89.189,0.3361 (100.3361),3 14,2023/12/08 09:39:04,
22,1058680303,주식회사 제이엔디케이,이재식,분석,428457500,75.0,88.571,89.189,0.3366 (100.3366),4 13,2023/12/07 16:49:50,
23,1068146133,(주)케이씨이,조정휘,분석,428459600,75.0,88.571,89.189,0.3371 (100.3371),14 10,2023/12/06 11:18:22,
24,1058625329,주식회사 윈미디텍,강명환,분석,428461971,75.0,88.572,89.19,0.3376 (100.3376),14 7,2023/12/07 12:10:12,
25,5908102247,주식회사 넥스톤,이용택,분석,428462700,75.0,88.572,89.19,0.3378 (100.3378),13 2,2023/12/06 14:54:37,
26,4208600611,주식회사 클라모스,김용택,분석,428465700,75.0,88.573,89.191,0.3385 (100.3385),1 6,2023/12/07 09:30:48,
27,1108124633,(주)디앤에스테크놀로지,이원우,분석,428483512,75.0,88.577,89.194,0.3427 (100.3427),13 11,2023/12/06 10:47:05,
28,1098166803,(주)아이앤씨파트너스,곽준철,분석,428486639,75.0,88.577,89.195,0.3434 (100.3434),1 10,2023/12/08 00:37:06,
29,1058173369,(주)신한개발,이종순,분석,428492949,75.0,88.579,89.196,0.3449 (100.3449),10 6,2023/12/07 10:30:25,
30,1148608950,주식회사 알티솔루션,허병회,분석,428505291,75.0,88.581,89.199,0.3478 (100.3478),3 1,2023/12/07 08:41:03,
31,2048651425,주식회사 메이사운드,심문섭,분석,428505710,75.0,88.581,89.199,0.3478 (100.3478),6 12,2023/12/08 09:13:15,
32,2158197106,주식회사통해,전용일,분석,428513447,75.0,88.583,89.201,0.3497 (100.3497),7 9,2023/12/06 17:49:56,
33,1188109728,득진통신(주),김진섭,분석,428518528,75.0,88.584,89.202,0.3509 (100.3509),1 5,2023/12/07 16:04:11,
34,1200295066,비젼텔레콤,임의석,분석,428525370,75.0,88.586,89.203,0.3525 (100.3525),4 13,2023/12/07 07:22:17,
35,7148800617,주식회사 성진정보통신,문계철,분석,428526641,75.0,88.586,89.203,0.3528 (100.3528),6 3,2023/12/06 14:32:03,
36,1018675701,주식회사 두이정보통신,정영희,분석,428533000,75.0,88.587,89.205,0.3542 (100.3542),8 9,2023/12/06 16:44:44,
37,1268620622,(주)엑스코하이텍,박정현,분석,428563750,75.0,88.594,89.211,0.3614 (100.3614),5 11,2023/12/07 17:04:30,
38,7098602638,주식회사 시그널아이씨티,강민희,분석,428566360,75.0,88.594,89.212,0.3621 (100.3621),5 3,2023/12/07 23:31:52,
39,1078749469,주식회사 에이엠네트웍스,서정희,분석,428569340,75.0,88.595,89.212,0.3627 (100.3627),12 10,2023/12/07 09:07:28,
40,1348182624,(주)이앤에스알앤디,이봉희,분석,428576000,75.0,88.596,89.214,0.3643 (100.3643),4 3,2023/12/06 11:38:05,
41,1048603486,우영메카(주),김규승,분석,428587706,75.0,88.599,89.216,0.3671 (100.3671),3 1,2023/12/07 22:46:35,
42,2208735083,주식회사 강남전기공사,나중안,분석,428593684,75.0,88.6,89.217,0.3685 (100.3685),11 10,2023/12/06 14:18:21,
43,1148680379,주식회사 다경시스템,김대원,분석,428619730,75.0,88.606,89.223,0.3745 (100.3745),5 6,2023/12/06 10:05:26,
44,1058161048,서울데이타통신(주),이희승,분석,428626565,75.0,88.607,89.224,0.3762 (100.3762),9 14,2023/12/06 13:25:43,
45,3238801633,동부엔텍 주식회사,류광성,분석,428632115,75.0,88.608,89.225,0.3775 (100.3775),11 13,2023/12/08 08:41:07,
46,2138180142,서울아이디시스템(주),김동수,분석,428647920,75.0,88.612,89.229,0.3812 (100.3812),2 12,2023/12/06 15:08:59,
47,2158171237,(주)모빌텍,오승환,분석,428649496,75.0,88.612,89.229,0.3815 (100.3815),6 12,2023/12/08 09:35:21,
48,1138607924,두성건설주식회사,안성병,분석,428653467,75.0,88.613,89.23,0.3825 (100.3825),5 10,2023/12/07 10:51:26,
49,1098167078,(주)에스씨네트,이계영,분석,428673960,75.0,88.617,89.234,0.3872 (100.3872),3 7,2023/12/06 14:59:26,
50,2068679088,(주)한맥아이티,최예니,분석,428694030,75.0,88.622,89.238,0.3919 (100.3919),12 2,2023/12/07 09:43:47,
51,1068609792,(주)아이티로그인,김태현,분석,428714958,75.0,88.626,89.243,0.3969 (100.3969),7 8,2023/12/07 08:55:37,
52,2068196840,주식회사 혜성이티에스,이상영,분석,428717570,75.0,88.627,89.243,0.3975 (100.3975),3 8,2023/12/06 18:51:23,
53,2208110402,정안전기(주),이학용,분석,428717644,75.0,88.627,89.243,0.3975 (100.3975),2 3,2023/12/08 09:12:22,
54,1708601068,주식회사 와이비정보시스템,정영배,분석,428719660,75.0,88.627,89.244,0.3980 (100.398),15 4,2023/12/07 13:36:19,
55,1108164858,(주)에스에이정보기술,김성빈,분석,428726060,75.0,88.629,89.245,0.3995 (100.3995),6 8,2023/12/07 09:41:44,
56,5258602705,(주)세화 텔링크,이옥임,분석,428732556,75.0,88.63,89.246,0.4010 (100.401),2 3,2023/12/07 21:46:47,
57,2148805903,리조이스통신주식회사,최공휘,분석,428733320,75.0,88.63,89.246,0.4012 (100.4012),3 14,2023/12/07 10:12:16,
58,1018183448,(주)에이치애비뉴앤컴퍼니,정현이,분석,428752620,75.0,88.634,89.25,0.4057 (100.4057),12 5,2023/12/06 16:28:01,
59,1068180219,(주)네트웍리더,권철영,분석,428782426,75.0,88.641,89.257,0.4127 (100.4127),3 13,2023/12/06 10:09:40,
60,2120549052,태성통신,최재석,분석,428784562,75.0,88.641,89.257,0.4132 (100.4132),3 15,2023/12/08 08:59:30,
61,1108190808,노드정보기술(주),정상권,분석,428788832,75.0,88.642,89.258,0.4142 (100.4142),4 6,2023/12/08 09:36:11,
62,1188111452,동화전자산업(주),김종화,분석,428812180,75.0,88.647,89.263,0.4196 (100.4196),8 7,2023/12/06 17:32:35,
63,1058792785,주식회사 신석,김민경,분석,428837520,75.0,88.653,89.268,0.4256 (100.4256),8 5,2023/12/06 15:59:43,
64,1068616518,(주)애니씨앤에스,이일규,분석,428838792,75.0,88.653,89.268,0.4258 (100.4258),11 7,2023/12/06 16:01:40,
65,1208762238,(주)컴스정보기술,김응관,분석,428849041,75.0,88.655,89.271,0.4283 (100.4283),9 4,2023/12/06 11:47:27,
66,1168162839,주식회사 유니포인트,안국필,분석,428852000,75.0,88.656,89.271,0.4289 (100.4289),2 7,2023/12/06 13:12:58,
67,4318600057,주식회사 엘제이텍,임재우,분석,428864095,75.0,88.658,89.274,0.4318 (100.4318),15 4,2023/12/07 14:48:15,
68,2178125840,(주)에이디엠,정채옥,분석,428877224,75.0,88.661,89.276,0.4348 (100.4348),2 12,2023/12/06 13:28:44,
69,1128148285,(주)백제이앤씨,손흥도,분석,428880214,75.0,88.662,89.277,0.4356 (100.4356),11 5,2023/12/06 10:48:04,
70,1018148698,(주)석산텔레콤,박봉환,분석,428896868,75.0,88.665,89.28,0.4395 (100.4395),3 11,2023/12/07 14:21:38,
71,2158693084,주식회사 온파워아이앤티,송종희,분석,428926900,75.0,88.672,89.287,0.4465 (100.4465),10 4,2023/12/07 11:20:23,
72,1288610057,주식회사 청명씨앤아이,문현민,분석,428953235,75.0,88.677,89.292,0.4527 (100.4527),5 14,2023/12/07 15:53:07,
73,1188109975,(주)부광네트워크,박경진,분석,428960921,75.0,88.679,89.294,0.4545 (100.4545),7 5,2023/12/07 15:50:04,
74,1068611721,우리보안 주식회사,이명재,분석,428998072,75.0,88.687,89.302,0.4632 (100.4632),14 2,2023/12/08 08:03:53,
75,2208658565,주식회사 주인정보시스템,김근호,분석,429012500,75.0,88.69,89.305,0.4665 (100.4665),14 4,2023/12/07 17:19:57,
76,1198165586,제이케이앤티텔레콤(주),전찬화,분석,429048033,75.0,88.698,89.312,0.4749 (100.4749),9 3,2023/12/07 10:19:33,
77,1138157962,(주)하이눈정보통신,박종우,분석,429049314,75.0,88.698,89.312,0.4752 (100.4752),4 11,2023/12/07 10:48:31,
78,1208166080,(주)기산텔레콤,박병기,분석,429051980,75.0,88.698,89.313,0.4758 (100.4758),3 13,2023/12/06 14:00:02,
79,1058682164,(주)울트라텔레콤,김성철,분석,429067249,75.0,88.702,89.316,0.4794 (100.4794),14 6,2023/12/06 10:20:11,
80,8178800099,(주)대성오토텍,신미금,분석,429076643,75.0,88.704,89.318,0.4816 (100.4816),8 2,2023/12/07 17:21:03,
81,2208727579,주식회사 벡트,유창수,분석,429080914,75.0,88.705,89.319,0.4826 (100.4826),12 14,2023/12/07 09:13:43,
82,1058188805,(주)경성텔레콤,김천수,분석,429115550,75.0,88.712,89.326,0.4907 (100.4907),11 5,2023/12/07 09:52:09,
83,2028138682,협진통신(주),이승훈,분석,429119346,75.0,88.713,89.327,0.4916 (100.4916),5 15,2023/12/06 15:10:29,
84,1068180183,보람정보통신서비스(주),정승원,분석,429133200,75.0,88.716,89.33,0.4948 (100.4948),9 7,2023/12/06 22:16:53,
85,1178164451,(주)지엠디텔레콤,김창윤,분석,429165470,75.0,88.723,89.336,0.5024 (100.5024),6 11,2023/12/07 09:29:35,
86,1148137654,(주)미동이엔씨,이병복,분석,429166745,75.0,88.723,89.337,0.5027 (100.5027),11 7,2023/12/07 16:48:00,
87,2108150348,승호시스템(주),이계승,분석,429168880,75.0,88.724,89.337,0.5032 (100.5032),12 15,2023/12/08 09:26:42,
88,2118603519,에쓰이씨 주식회사,이명규,분석,429197916,75.0,88.73,89.343,0.5099 (100.5099),14 2,2023/12/07 15:08:52,
89,1018197466,주식회사콤위즈,정윤권,분석,429210422,75.0,88.732,89.346,0.5129 (100.5129),14 3,2023/12/07 17:04:34,
90,2068153517,뉴텔레콤(주),김을선,분석,429216280,75.0,88.734,89.347,0.5143 (100.5143),12 9,2023/12/07 09:11:05,
91,2148693742,에이치디에스주식회사,조한봉,분석,429227382,75.0,88.736,89.349,0.5169 (100.5169),10 3,2023/12/07 08:10:31,
92,2208131391,호진산업기연(주),안형근,분석,429233360,75.0,88.737,89.351,0.5183 (100.5183),2 12,2023/12/08 09:02:10,
93,2078127900,합동전자통신(주),하명용,분석,429250440,75.0,88.741,89.354,0.5223 (100.5223),4 11,2023/12/06 11:45:05,
94,1108131570,(주)조은시스템,김창윤,분석,429250870,75.0,88.741,89.354,0.5224 (100.5224),9 3,2023/12/06 11:00:51,
95,2108157604,주식회사 유니원이엔지,장소영,분석,429254710,75.0,88.742,89.355,0.5232 (100.5232),1 5,2023/12/07 10:14:55,
96,2158189983,주식회사아이티벨리,김기운,분석,429255778,75.0,88.742,89.355,0.5235 (100.5235),10 5,2023/12/06 10:14:00,
97,2188106400,한양전자산업(주),최병훈,분석,429258554,75.0,88.743,89.356,0.5242 (100.5242),9 6,2023/12/08 09:04:09,
98,7848600209,주식회사 아이알디통신,곽이현,분석,429259282,75.0,88.743,89.356,0.5243 (100.5243),11 13,2023/12/07 09:45:55,
99,1078674016,주식회사가나이엔지,강재선,분석,429272536,75.0,88.746,89.359,0.5274 (100.5274),10 2,2023/12/06 10:02:34,
100,6458800418,청명이엔지 주식회사,김형준,분석,429274354,75.0,88.746,89.359,0.5279 (100.5279),9 10,2023/12/07 17:28:18,
101,1018154491,엘케이테크넷(주),이만형,분석,429274780,75.0,88.746,89.359,0.5279 (100.5279),15 8,2023/12/06 12:28:08,
102,3798700760,로안테크(주),장승현,분석,429276062,75.0,88.747,89.359,0.5283 (100.5283),15 11,2023/12/07 10:15:23,
103,2298139274,(주)영풍전력설비,심문수,분석,429293360,75.0,88.75,89.363,0.5323 (100.5323),8 11,2023/12/07 17:22:02,
104,1098150316,(주)건우통신,노형환,분석,429310864,75.0,88.754,89.367,0.5364 (100.5364),9 1,2023/12/07 09:32:32,
105,1118101759,신원전설(주),심한섭,분석,429320472,75.0,88.756,89.369,0.5387 (100.5387),5 8,2023/12/07 13:51:07,
106,1078763383,주식회사 아이티블럭,배경원,분석,429334564,75.0,88.759,89.372,0.5420 (100.542),2 7,2023/12/06 17:03:23,
107,2108165652,키코아이비에스주식회사,공재근,분석,429363250,75.0,88.765,89.378,0.5487 (100.5487),8 10,2023/12/07 17:40:27,
108,1054180243,태우산전,강정자,분석,429367410,75.0,88.766,89.378,0.5496 (100.5496),4 1,2023/12/06 12:21:33,
109,1058221062,사단법인 대한장애인복지협회,박재환,분석,429433700,75.0,88.78,89.392,0.5652 (100.5652),1 11,2023/12/06 17:40:31,
110,2068666263,세움기술 주식회사,주익중,분석,429462670,75.0,88.787,89.398,0.5720 (100.572),8 7,2023/12/07 16:26:47,
111,1198153493,(주)경성네트웍,편해용,분석,429474200,75.0,88.789,89.401,0.5747 (100.5747),12 13,2023/12/07 09:35:14,
112,1108609224,주식회사 두루스코,김옥연,분석,429504731,75.0,88.796,89.407,0.5818 (100.5818),15 11,2023/12/08 09:33:11,
113,2108131394,(주)안나시스템,문병조,분석,429510069,75.0,88.797,89.408,0.5831 (100.5831),12 15,2023/12/06 18:17:02,
114,5568600846,주식회사 아이콘정보통신,박종일,분석,429551960,75.0,88.806,89.417,0.5929 (100.5929),7 2,2023/12/06 14:26:59,
115,2148710582,모던웨이브(주),원회광,분석,429555580,75.0,88.806,89.418,0.5937 (100.5937),4 5,2023/12/06 10:05:43,
116,1148633857,에스엠이엔지(주),이관휴,분석,429579150,75.0,88.812,89.423,0.5992 (100.5992),14 9,2023/12/07 11:08:09,
117,2078141917,합자회사 대성전업상사,권기원,분석,429587750,75.0,88.813,89.424,0.6012 (100.6012),7 5,2023/12/07 14:24:39,
118,5138100034,주식회사 엠젠솔루션,조상환,분석,429613000,75.0,88.819,89.43,0.6072 (100.6072),8 3,2023/12/06 13:20:56,
119,1078212647,사단법인 한국장애인미래정책포럼,배영환,분석,429639884,75.0,88.825,89.435,0.6135 (100.6135),4 13,2023/12/07 09:37:39,
120,1068682075,주식회사 세이프원,이명근,분석,429648860,75.0,88.826,89.437,0.6156 (100.6156),9 13,2023/12/06 10:30:58,
121,2148886584,주식회사 수민텔레콤,이상민,분석,429651715,75.0,88.827,89.438,0.6162 (100.6162),8 7,2023/12/07 10:43:02,
122,1078616772,노드링크주식회사,장용철,분석,429669347,75.0,88.831,89.441,0.6204 (100.6204),15 4,2023/12/06 11:00:07,
123,4108607408,주식회사 천운정보통신,김복중,분석,429677600,75.0,88.833,89.443,0.6223 (100.6223),6 4,2023/12/07 10:08:28,
124,2098121862,거우전설주식회사,김영훈,분석,429686065,75.0,88.834,89.445,0.6243 (100.6243),9 2,2023/12/07 14:50:34,
125,1208117027,세안이엔씨 주식회사,이은상,분석,429691126,75.0,88.836,89.446,0.6255 (100.6255),8 2,2023/12/08 08:10:10,
126,1208802896,주식회사 라임에스엔씨,김종훈,분석,429722730,75.0,88.842,89.452,0.6329 (100.6329),3 2,2023/12/07 09:52:54,
127,2028136758,주식회사 남양계전,민강기,분석,429738000,75.0,88.846,89.456,0.6364 (100.6364),12 7,2023/12/07 18:11:14,
128,2178121937,부광이앤씨 주식회사,정동국,분석,429760730,75.0,88.85,89.46,0.6418 (100.6418),12 6,2023/12/06 10:03:51,
129,1138649133,빅썬시스템즈 주식회사,권태일,분석,429765000,75.0,88.851,89.461,0.6428 (100.6428),13 8,2023/12/06 10:18:15,
130,2088115241,한애전자(주),최용경,분석,429776103,75.0,88.854,89.463,0.6454 (100.6454),11 10,2023/12/08 09:05:15,
131,2150786744,영진전기통신공사,정재인,분석,429777800,75.0,88.854,89.464,0.6457 (100.6457),8 9,2023/12/06 17:52:25,
132,1068704756,엔씨엔스페이스 주식회사,김찬중,분석,429784915,75.0,88.856,89.465,0.6474 (100.6474),2 9,2023/12/07 10:22:37,
133,1388113508,(주)이엔티파워,장정수,분석,429787240,75.0,88.856,89.466,0.6480 (100.648),1 10,2023/12/07 03:19:56,
134,2158676426,주식회사 건영이앤씨,박지명,분석,429809410,75.0,88.861,89.47,0.6532 (100.6532),10 14,2023/12/07 16:21:18,
135,1178169252,엠에스온(주),이경미,분석,429835886,75.0,88.867,89.476,0.6594 (100.6594),7 14,2023/12/07 09:32:44,
136,2158607273,(주)미주전통,장원식,분석,429880160,75.0,88.876,89.485,0.6697 (100.6697),14 2,2023/12/07 21:29:10,
137,4178600013,블랙썬 주식회사,이희부,분석,429908900,75.0,88.882,89.491,0.6764 (100.6764),4 9,2023/12/07 14:31:41,
138,1058641085,(주)에스엠전력,김동율,분석,429915312,75.0,88.884,89.492,0.6780 (100.678),1 10,2023/12/06 14:07:20,
139,1738100419,주식회사 아이즈온솔루션,김보현,분석,429937090,75.0,88.888,89.497,0.6831 (100.6831),14 8,2023/12/08 09:34:04,
140,1191119997,대흥전기통신공사,고미영,분석,429959002,75.0,88.893,89.502,0.6882 (100.6882),13 2,2023/12/08 09:13:42,
141,1078619629,염광전기통신(주),최인재,분석,429970824,75.0,88.896,89.504,0.6910 (100.691),14 11,2023/12/07 14:37:31,
142,1058169109,대조전설 주식회사,장철호,분석,429988750,75.0,88.899,89.508,0.6951 (100.6951),4 7,2023/12/06 10:44:35,
143,2648127825,주식회사 제이원아이티시스템,이준호,분석,429991320,75.0,88.9,89.508,0.6958 (100.6958),12 11,2023/12/07 13:45:32,
144,1288173455,대방산업개발주식회사,윤대인,분석,430009000,75.0,88.904,89.512,0.6999 (100.6999),6 3,2023/12/07 16:31:18,
145,1198191309,용진하이테크에너지 주식회사,김진석,분석,430009255,75.0,88.904,89.512,0.7000 (100.7),13 1,2023/12/07 15:54:11,
146,1138629821,동문이엔티 주식회사,송요일,분석,430012671,75.0,88.905,89.513,0.7008 (100.7008),4 11,2023/12/06 17:38:40,
147,1138189770,인콤아이에스(주),강점식,분석,430026763,75.0,88.908,89.516,0.7041 (100.7041),3 7,2023/12/07 10:11:26,
148,2198116973,건아정보기술 주식회사,심광호,분석,430089711,75.0,88.921,89.529,0.7188 (100.7188),3 11,2023/12/06 15:44:53,
149,2018176136,(주)휴넷시스템,김초영,분석,430130957,75.0,88.93,89.537,0.7285 (100.7285),7 10,2023/12/06 14:36:18,
150,2038164674,주식회사 컴버스테크,이돈원,분석,430138500,75.0,88.931,89.539,0.7302 (100.7302),5 2,2023/12/07 14:32:00,
151,1398115682,백상건설 주식회사,김중권,분석,430139000,75.0,88.932,89.539,0.7303 (100.7303),9 2,2023/12/06 12:55:58,
152,1050296111,중앙전자통신,김용수,분석,430173658,75.0,88.939,89.546,0.7385 (100.7385),10 2,2023/12/06 12:39:41,
153,1298163829,(주)시원코리아,임희득,분석,430204840,75.0,88.946,89.553,0.7458 (100.7458),2 15,2023/12/07 08:53:45,
154,1068644033,(주)코맥스디에스씨,안병호,분석,430216361,75.0,88.948,89.555,0.7485 (100.7485),5 9,2023/12/07 09:59:31,
155,2068124123,(주)세양텔레콤,김한섭,분석,430230452,75.0,88.951,89.558,0.7518 (100.7518),3 14,2023/12/07 08:59:27,
156,2148661411,(주)엘리시스,이시정,분석,430241982,75.0,88.954,89.56,0.7545 (100.7545),11 4,2023/12/07 09:10:39,
157,2098127963,상승종합통신 주식회사,조남각,분석,430272190,75.0,88.96,89.567,0.7615 (100.7615),1 10,2023/12/06 15:01:49,
158,1068128718,서광통신 주식회사,최경석,분석,430275716,75.0,88.961,89.568,0.7624 (100.7624),4 6,2023/12/07 15:27:08,
159,1198616251,주식회사 누리인프라,정성우,분석,430311000,75.0,88.968,89.575,0.7706 (100.7706),5 12,2023/12/07 16:06:28,
160,1198130210,(주)와이드넷엔지니어링,이맹훈,분석,430350444,75.0,88.977,89.583,0.7799 (100.7799),6 1,2023/12/06 14:21:13,
161,2158192566,(주)열림정보기술,고동민,분석,430395183,75.0,88.987,89.592,0.7903 (100.7903),4 1,2023/12/08 09:04:11,
162,4098163161,(주)동우커뮤니케이션,송준성,분석,430418390,75.0,88.992,89.597,0.7958 (100.7958),2 14,2023/12/07 14:41:12,
163,1058665689,(주)경림이앤지,김창근,분석,430511837,75.0,89.012,89.617,0.8176 (100.8176),1 9,2023/12/07 16:14:30,
164,1068669669,(주)일광통신,이병일,분석,430571770,75.0,89.024,89.629,0.8317 (100.8317),5 11,2023/12/07 07:35:35,
165,2078147814,(주)대호엔지니어링,윤용상,분석,430575970,75.0,89.025,89.63,0.8327 (100.8327),10 8,2023/12/07 13:59:45,
166,5208801248,주식회사 해주정보통신,임나영,분석,430639110,75.0,89.039,89.643,0.8475 (100.8475),12 15,2023/12/08 09:00:12,
167,2118877373,스마트쿱 주식회사,이역수,분석,430641210,75.0,89.039,89.644,0.8479 (100.8479),13 7,2023/12/06 10:37:33,
168,2078136393,삼언전공 주식회사,공석복,분석,430739790,75.0,89.06,89.664,0.8710 (100.871),14 7,2023/12/07 10:10:42,
169,1088179663,주식회사 시큐뱅크,심재춘,분석,430756540,75.0,89.064,89.668,0.8750 (100.875),5 3,2023/12/06 10:03:53,
170,1198615820,프리커스(주),최훈,분석,430766216,75.0,89.066,89.67,0.8772 (100.8772),8 2,2023/12/06 13:23:58,
171,1068653279,주식회사 랜오아시스,서진선,분석,430805648,75.0,89.075,89.678,0.8865 (100.8865),3 7,2023/12/07 08:47:23,
172,1178186611,주식회사 에프에이일렉콤,박인숙,분석,430907418,75.0,89.096,89.699,0.9103 (100.9103),7 4,2023/12/06 21:41:34,
173,2148188924,우민전기(주),이학표,분석,431176301,75.0,89.154,89.755,0.9733 (100.9733),5 1,2023/12/07 14:07:29,
174,1198174315,주식회사 다솜이엔씨,송인주,분석,431247186,75.0,89.169,89.77,0.9899 (100.9899),7 14,2023/12/06 15:56:54,
175,1048120291,청음통신 주식회사,임광희,분석,431273900,75.0,89.175,89.775,0.9961 (100.9961),3 6,2023/12/08 09:44:29,
176,1128701225,주식회사 블루인텔리전스,조축호,분석,431325564,75.0,89.186,89.786,1.0082 (101.0082),7 15,2023/12/08 09:29:57,
177,2098134159,주식회사 피스코이엔씨,조기현,분석,431339053,75.0,89.189,89.789,1.0114 (101.0114),5 14,2023/12/06 16:00:46,
178,2148107988,(주)서울정보시스템,이문현,분석,431340870,75.0,89.189,89.789,1.0118 (101.0118),15 7,2023/12/07 08:39:56,
179,1358131171,(주)금성전기통신공사,김윤환,분석,431451140,75.0,89.213,89.812,1.0376 (101.0376),1 15,2023/12/06 11:52:22,
180,6458700672,주식회사 비앤아이테크,김혜용,분석,431497421,75.0,89.223,89.822,1.0485 (101.0485),2 4,2023/12/07 16:35:08,
181,5868701163,주식회사 하이텍에이브이,김라영,분석,431553184,75.0,89.235,89.833,1.0615 (101.0615),10 4,2023/12/07 15:44:58,
182,2118899396,주식회사 피에스콤,최정환,분석,431582690,75.0,89.241,89.84,1.0684 (101.0684),4 2,2023/12/07 17:56:58,
183,1078165206,앤아이에스(주),정성호,분석,431613570,75.0,89.248,89.846,1.0757 (101.0757),4 7,2023/12/06 10:27:37,
184,1018663767,비케이전기통신 주식회사,유봉근,분석,431671645,75.0,89.26,89.858,1.0893 (101.0893),6 14,2023/12/06 15:08:33,
185,2208725440,(주) 매그넷,김종민,분석,431723240,75.0,89.271,89.869,1.1013 (101.1013),10 7,2023/12/06 13:26:57,
186,2148104884,두원이에프씨 주식회사,황운천,분석,431733562,75.0,89.274,89.871,1.1038 (101.1038),8 11,2023/12/07 17:21:29,
187,2148752525,(주)엘티네트워크,조완식,분석,431736850,75.0,89.274,89.872,1.1045 (101.1045),15 12,2023/12/07 16:17:47,
188,2208709343,유텔레콤주식회사,한상미,분석,431737545,75.0,89.274,89.872,1.1047 (101.1047),12 8,2023/12/06 11:13:04,
189,2158620617,미디어텔레콤(주),김용대,분석,431762600,75.0,89.28,89.877,1.1106 (101.1106),15 14,2023/12/07 11:57:59,
190,1138679165,주식회사 드림아이시스템,유원준,분석,431828230,75.0,89.294,89.891,1.1259 (101.1259),2 14,2023/12/06 13:48:54,
191,1138633645,주식회사 와이넷,석지윤,분석,431897480,75.0,89.309,89.905,1.1421 (101.1421),11 13,2023/12/07 11:18:39,
192,1138148411,(주)풍천정보네트웍,김학봉,분석,431980182,75.0,89.326,89.922,1.1615 (101.1615),4 1,2023/12/08 09:36:39,
193,1058153698,진우에이티에스 주식회사,정진태,분석,432095675,75.0,89.351,89.946,1.1886 (101.1886),7 1,2023/12/07 22:34:43,
194,1978600685,주식회사 에스에이텍,남기출,분석,432143930,75.0,89.362,89.956,1.1999 (101.1999),14 10,2023/12/07 09:42:44,
195,1058645500,태지종합건설(주),박명호,분석,432215660,75.0,89.377,89.971,1.2166 (101.2166),2 1,2023/12/08 09:49:28,
196,1068180878,주식회사 신보,정재문,분석,432218650,75.0,89.378,89.972,1.2173 (101.2173),3 2,2023/12/08 09:39:15,
