순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1168137418,두레옵트로닉스 주식회사  [최종낙찰],최수현,분석,137879250,85.0,87.745,88.422,-0.02521 (99.97479),6 8,2020/02/11 09:56:48,
2,4088168391,금상디엔씨주식회사,장용수,분석,137885000,85.0,87.748,88.425,-0.02101 (99.97899),9 12,2020/02/12 08:18:34,
3,2208100563,경창계전 주식회사,이성욱,분석,137885300,85.0,87.749,88.426,-0.02079 (99.97921),9 11,2020/02/10 13:59:21,
4,2148766621,(주)포유네트웍스,이상오,분석,137887054,85.0,87.75,88.427,-0.01950 (99.9805),2 7,2020/02/12 09:25:55,
5,1018642326,한우이앤에스(주),변준석,분석,137887464,85.0,87.75,88.427,-0.01921 (99.98079),4 1,2020/02/11 09:33:21,
6,2068625393,주식회사 성림전설,박상동,분석,137887871,85.0,87.75,88.427,-0.01891 (99.98109),12 7,2020/02/10 11:29:23,
7,1138143793,(주)오라시스템,김동화,분석,137888420,85.0,87.751,88.428,-0.01851 (99.98149),2 3,2020/02/10 11:42:57,
8,1108175530,주식회사창조씨엔에스,정혜경,분석,137891430,85.0,87.753,88.43,-0.01631 (99.98369),11 9,2020/02/10 10:56:04,
9,2018182230,주식회사 본네트시큐,최수기,분석,137891432,85.0,87.753,88.43,-0.01631 (99.98369),5 14,2020/02/10 11:12:28,
10,2048610496,주식회사김스애드,김진희,분석,137893600,85.0,87.754,88.431,-0.01472 (99.98528),9 11,2020/02/11 12:57:24,
11,3188600619,주식회사 태정이앤아이,정태용,분석,137896778,85.2,87.756,88.433,-0.01240 (99.9876),3 4,2020/02/12 07:39:11,
12,1058605740,국제텔레시스(주),박병헌,분석,137900463,85.2,87.759,88.435,-0.00970 (99.9903),9 11,2020/02/11 14:10:59,
13,1178152009,동아신호 주식회사,최종수,분석,137902350,85.2,87.76,88.437,-0.00833 (99.99167),6 13,2020/02/11 14:10:14,
14,1198164802,주식회사 비아이넷,김동균,분석,137903750,85.2,87.761,88.437,-0.00730 (99.9927),3 9,2020/02/10 10:04:17,
15,1058164176,(주)신보파워텍,공민우,분석,137905938,85.2,87.763,88.439,-0.00570 (99.9943),11 8,2020/02/12 09:30:50,
16,1078156371,아주전자시스템(주),이재훈,분석,137907900,85.2,87.764,88.44,-0.00427 (99.99573),8 5,2020/02/11 11:31:14,
17,1048155392,에이제이아이티(주),김수용,분석,137908940,85.4,87.765,88.441,-0.00351 (99.99649),3 15,2020/02/12 09:45:58,
18,1108139892,(주)이화텔레콤,윤영배,분석,137911134,85.4,87.766,88.442,-0.00191 (99.99809),2 5,2020/02/10 10:00:59,
19,1058684008,비테크코리아 주식회사,김환재,분석,137911273,85.4,87.766,88.442,-0.00180 (99.9982),14 1,2020/02/10 10:22:25,
20,2148883836,주식회사 포엠넷,전영진,분석,137915204,85.4,87.769,88.445,0.00107 (100.00107),13 2,2020/02/10 13:32:08,
21,1138183325,주식회사금강전력,오영선,분석,137917150,85.4,87.77,88.446,0.00249 (100.00249),1 2,2020/02/11 14:27:51,
22,1058186995,부원동력(주),이병의,분석,137920166,85.4,87.772,88.448,0.00470 (100.0047),1 8,2020/02/11 10:03:47,
23,1118126196,(주)광성통신,김성철,분석,137925651,85.6,87.776,88.452,0.00870 (100.0087),13 6,2020/02/12 08:10:47,
24,1088114068,(주)대인정보통신,유재호,분석,137928520,85.6,87.778,88.453,0.01080 (100.0108),6 3,2020/02/11 10:28:00,
25,2208709343,유텔레콤주식회사,이종일,분석,137929196,85.6,87.778,88.454,0.01130 (100.0113),13 3,2020/02/10 20:10:17,
26,1198642201,주식회사 한일이앤씨,황유경,분석,137929744,85.6,87.779,88.454,0.01170 (100.0117),7 6,2020/02/12 09:39:11,
27,2048159043,이앤씨텔레콤(주),김진갑,분석,137930564,85.6,87.779,88.455,0.01230 (100.0123),6 10,2020/02/11 14:44:48,
28,1068660843,세중물산 주식회사,김용욱,분석,137933200,85.6,87.781,88.456,0.01422 (100.01422),7 12,2020/02/11 08:25:00,
29,1098154781,(주)공항엔지니어링,박필립,분석,137933850,85.6,87.782,88.457,0.01470 (100.0147),2 14,2020/02/11 18:12:06,
30,1198611222,(주)제이에이티,이세창,분석,137938420,85.8,87.785,88.46,0.01804 (100.01804),11 1,2020/02/10 17:20:46,
31,2148115227,대상전설(주),김상범,분석,137939408,85.8,87.785,88.46,0.01876 (100.01876),7 10,2020/02/11 18:32:50,
32,1078746443,(주)라인테크놀로지,유현식,분석,137941768,85.8,87.787,88.462,0.02048 (100.02048),7 13,2020/02/10 11:01:22,
33,2148781807,(주)창리정보통신,정종호,분석,137942449,85.8,87.788,88.462,0.02098 (100.02098),3 11,2020/02/11 17:05:23,
34,1198153493,(주)경성네트웍,편해용,분석,137946025,85.8,87.79,88.465,0.02360 (100.0236),15 1,2020/02/11 10:03:16,
35,2068157319,주식회사 에스엘정보통신,채용석,분석,137948638,85.8,87.792,88.466,0.02551 (100.02551),4 6,2020/02/11 17:53:08,
36,2028159713,거산음향통신(주),김기만,분석,137952730,86.0,87.795,88.469,0.02850 (100.0285),11 1,2020/02/10 15:05:22,
37,1098160416,(주)용진정보통신,도용석,분석,137953481,86.0,87.795,88.469,0.02904 (100.02904),12 2,2020/02/10 10:48:53,
38,1018116968,(주)넥슨정보통신,신양인,분석,137962580,86.0,87.801,88.475,0.03569 (100.03569),10 7,2020/02/11 09:51:24,
39,2098119463,(주)두레정보통신,임창용,분석,137963000,86.0,87.801,88.475,0.03600 (100.036),8 9,2020/02/11 15:28:07,
40,1358178502,주식회사 디알네트웍스,이기영,분석,137964490,86.0,87.803,88.476,0.03709 (100.03709),9 7,2020/02/11 19:31:52,
41,1068642995,(주)비엠시스솔루션,김시천,분석,137967371,86.0,87.804,88.478,0.03920 (100.0392),11 1,2020/02/11 09:19:01,
42,2208192516,(주)한싹시스템,이주도,분석,137967534,86.2,87.805,88.478,0.03932 (100.03932),15 14,2020/02/10 19:46:58,
43,2068694508,주식회사 웰정보기술,강희춘,분석,137968088,86.2,87.805,88.479,0.03972 (100.03972),9 11,2020/02/12 09:20:35,
44,2148690274,주식회사 유니콤넷,최경식,분석,137973687,86.2,87.809,88.482,0.04381 (100.04381),2 8,2020/02/11 13:28:29,
45,1198153402,고현건설(주),이화선,분석,137973700,86.2,87.809,88.482,0.04382 (100.04382),15 9,2020/02/10 17:27:09,
