순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),순공사대비 사정률(%),추첨번호,투찰일시,비고
51,1088193869,(주)동명텔레콤,김경은,분석,60274514,85.0,90.145,90.72,0.5404 (100.5404),5 4,2020/12/17 10:24:16,
52,1428136631,주식회사 만사시스템,조호진,분석,60275760,85.0,90.147,90.722,0.5425 (100.5425),13 1,2020/12/18 17:22:14,
53,2068663169,(주)지엠케이정보통신,현익재,분석,60277200,85.0,90.149,90.724,0.5449 (100.5449),14 1,2020/12/18 16:48:41,
54,2158182826,(주)한국전설엔지니어링,허만일,분석,60277560,85.0,90.15,90.724,0.5455 (100.5455),5 9,2020/12/21 10:11:23,
55,2118620935,주식회사 한양티이씨,조형국,분석,60279172,85.0,90.152,90.727,0.5482 (100.5482),9 15,2020/12/21 22:43:47,
56,7048701285,주식회사 하랑에스아이,김호중,분석,60282230,85.0,90.157,90.731,0.5533 (100.5533),12 11,2020/12/22 13:57:20,
57,1018663767,비케이전기통신 주식회사,유봉근,분석,60283000,85.0,90.158,90.732,0.5545 (100.5545),12 4,2020/12/21 09:45:43,
58,7188100420,주식회사 오투정보통신,양성윤,분석,60286500,85.0,90.164,90.738,0.5604 (100.5604),3 7,2020/12/18 17:32:12,
59,1078158651,동남아전설(주),박형규,분석,60287620,85.0,90.165,90.739,0.5622 (100.5622),15 7,2020/12/21 20:49:25,
60,1068157019,(주)세호영상,박석신,분석,60288000,85.0,90.166,90.74,0.5629 (100.5629),15 1,2020/12/21 09:57:21,
61,1098611773,주식회사상현엔지니어링,이재권,분석,60288345,85.0,90.166,90.741,0.5635 (100.5635),15 6,2020/12/21 10:05:33,
62,1068642694,우림정보시스템(주),조원희,분석,60288525,85.0,90.167,90.741,0.5638 (100.5638),3 9,2020/12/21 08:28:48,
63,1058682164,(주)울트라텔레콤,김성철,분석,60290000,85.0,90.169,90.743,0.5662 (100.5662),1 14,2020/12/20 05:32:28,
64,7078100041,주식회사 보가텍,박정미,분석,60294399,85.0,90.176,90.75,0.5735 (100.5735),8 13,2020/12/18 13:32:39,
65,1018172790,(주)공신데이타,서만식,분석,60295059,85.0,90.177,90.751,0.5747 (100.5747),15 9,2020/12/21 10:48:19,
66,1138663208,주식회사 유영정보통신,박경순,분석,60296240,85.0,90.179,90.752,0.5766 (100.5766),1 11,2020/12/18 16:17:55,
67,1118128082,(주)디투엔지니어링,김낙경,분석,60303760,85.0,90.19,90.764,0.5892 (100.5892),15 1,2020/12/22 11:25:23,
68,1208137120,(주)지티일렉콘,고광열,분석,60303918,85.0,90.19,90.764,0.5894 (100.5894),12 3,2020/12/22 03:21:26,
69,1078746443,(주)라인테크놀로지,유현식,분석,60304771,85.0,90.192,90.765,0.5909 (100.5909),15 14,2020/12/21 16:31:37,
70,2068601047,왕건전기 주식회사,한미라,분석,60304951,85.0,90.192,90.766,0.5912 (100.5912),4 11,2020/12/22 08:49:45,
71,5208801248,주식회사 해주정보통신,임나영,분석,60306091,85.0,90.194,90.767,0.5931 (100.5931),10 8,2020/12/21 10:04:59,
72,1068644033,(주)코맥스디에스씨,안병호,분석,60306690,85.0,90.195,90.768,0.5941 (100.5941),15 2,2020/12/22 09:32:44,
73,2198128106,우선이엔씨(주),김광수,분석,60307230,85.0,90.195,90.769,0.5950 (100.595),8 15,2020/12/21 14:31:22,
74,5088137937,(주)벨류데이터,이선미,분석,60313764,85.0,90.205,90.779,0.6059 (100.6059),12 9,2020/12/21 20:45:10,
75,1058619564,주식회사 다상테크,김춘기,분석,60316462,85.0,90.21,90.783,0.6104 (100.6104),8 7,2020/12/21 15:57:05,
76,2208657396,(주)가온네트,오장환,분석,60316598,85.0,90.21,90.783,0.6106 (100.6106),7 9,2020/12/18 10:23:49,
77,1198153493,(주)경성네트웍,편해용,분석,60316761,85.0,90.21,90.783,0.6109 (100.6109),14 8,2020/12/18 15:50:18,
78,5338700141,주식회사 인프라엔이,정우진,분석,60317654,85.0,90.211,90.785,0.6123 (100.6123),11 5,2020/12/22 13:40:42,
79,2068170480,(주)금성전력기술,김일혁,분석,60323110,85.0,90.22,90.793,0.6214 (100.6214),15 3,2020/12/21 15:01:30,
80,1078756640,주식회사 링크씨앤아이,김대훈,분석,60324358,85.0,90.222,90.795,0.6235 (100.6235),9 10,2020/12/19 21:02:30,
81,1148190678,주식회사 에드원,김춘걸,분석,60324680,85.0,90.222,90.795,0.6241 (100.6241),4 9,2020/12/16 15:18:50,
82,1128118909,(주)한일종합산업,박준용,분석,60325170,85.0,90.223,90.796,0.6249 (100.6249),3 7,2020/12/21 11:32:01,
83,7508600152,육일전기공사주식회사,공삼례,분석,60325520,85.0,90.223,90.796,0.6255 (100.6255),1 2,2020/12/22 13:57:08,
84,1168173694,(주)지엠에스인터내셔날,김형준,분석,60326636,85.0,90.225,90.798,0.6273 (100.6273),12 7,2020/12/22 09:24:06,
85,2118193336,(주)국제비엠에스,윤도선,분석,60327700,85.0,90.227,90.8,0.6291 (100.6291),9 6,2020/12/21 09:12:44,
86,2208139700,(주)애플파워,김성국,분석,60334500,85.0,90.237,90.81,0.6404 (100.6404),11 8,2020/12/18 10:36:40,
87,2148736980,(주)인타임정보,노영두,분석,60335377,85.0,90.239,90.811,0.6419 (100.6419),1 13,2020/12/19 16:55:00,
88,2208660663,주식회사 데이타렉스,김정국,분석,60335700,85.0,90.239,90.812,0.6424 (100.6424),1 15,2020/12/21 15:19:41,
89,3078147074,주식회사성우네트웍스,최성봉,분석,60339840,85.0,90.245,90.818,0.6493 (100.6493),13 14,2020/12/22 08:52:24,
90,1078197386,(주)아리네트웍스,성동식,분석,60344996,85.0,90.253,90.826,0.6579 (100.6579),15 1,2020/12/22 09:35:16,
91,1048120291,청음통신 주식회사,임광희,분석,60348200,85.0,90.258,90.831,0.6633 (100.6633),7 6,2020/12/22 09:50:11,
92,2158171649,(주)삼삼통신기술,이성오,분석,60348420,85.0,90.259,90.831,0.6637 (100.6637),12 4,2020/12/21 16:22:43,
93,8568801109,기린전자 주식회사,지형도,분석,60348494,85.0,90.259,90.831,0.6638 (100.6638),4 10,2020/12/19 11:08:34,
94,2488101162,주식회사 코업컴퍼니,조우영,분석,60348856,85.0,90.259,90.832,0.6644 (100.6644),6 10,2020/12/18 14:47:20,
95,1098644842,주식회사 스마트넷,한동오,분석,60356072,85.0,90.27,90.842,0.6764 (100.6764),3 4,2020/12/21 09:31:23,
96,1138188878,주식회사 신영이엔티,이찬세,분석,60356140,85.0,90.27,90.843,0.6765 (100.6765),10 5,2020/12/17 11:15:32,
97,2098152287,주식회사 영도시큐리티,김강민,분석,60362485,85.0,90.28,90.852,0.6871 (100.6871),6 11,2020/12/21 10:47:32,
98,2148770450,주식회사 아리시스,이대섭,분석,60363709,85.0,90.282,90.854,0.6892 (100.6892),2 15,2020/12/18 12:17:50,
99,2098155983,주식회사 케이텍솔루션,임경택,분석,60365081,85.0,90.284,90.856,0.6915 (100.6915),15 3,2020/12/21 08:20:21,
100,2148188924,우민전기(주),이학표,분석,60367300,85.0,90.287,90.859,0.6952 (100.6952),3 10,2020/12/21 16:26:55,
101,1068180878,주식회사 신보,정재문,분석,60367450,85.0,90.288,90.86,0.6954 (100.6954),11 3,2020/12/22 09:19:55,
102,2018634956,주식회사 신성전자통신,전용한,분석,60371405,85.0,90.294,90.866,0.7020 (100.702),6 3,2020/12/17 14:16:00,
103,1048610901,이룸유비쿼터스주식회사,김광수,분석,60372279,85.0,90.295,90.867,0.7035 (100.7035),14 2,2020/12/21 14:31:50,
104,2158145215,동원전척(주),김순한,분석,60376413,85.0,90.301,90.873,0.7104 (100.7104),1 9,2020/12/18 10:23:08,
105,1198688435,시큐리티앤맵 주식회사,정동회,분석,60376652,85.0,90.302,90.873,0.7108 (100.7108),2 11,2020/12/21 12:46:26,
106,2068165615,(주)아이커머,서정묵,분석,60377409,85.0,90.303,90.875,0.7120 (100.712),13 2,2020/12/21 09:41:56,
107,1108175433,승림이앤씨(주),서영식,분석,60377500,85.0,90.303,90.875,0.7122 (100.7122),15 6,2020/12/18 16:56:15,
108,2148805112,주식회사 지큐시스템즈,구자옥,분석,60377701,85.0,90.303,90.875,0.7125 (100.7125),7 15,2020/12/18 08:18:21,
109,8058600302,주식회사 케이엔엑스정보통신,홍지연,분석,60378284,85.0,90.304,90.876,0.7135 (100.7135),2 7,2020/12/21 15:52:08,
110,2118850165,해음전기(주),김년봉,분석,60379230,85.0,90.306,90.877,0.7151 (100.7151),7 9,2020/12/22 08:12:08,
111,1068619761,(주) 한걸음정보통신,정진원,분석,60383410,85.0,90.312,90.884,0.7220 (100.722),6 15,2020/12/18 13:03:27,
112,1078763383,주식회사 아이티블럭,배경원,분석,60384146,85.0,90.313,90.885,0.7233 (100.7233),14 10,2020/12/21 16:06:31,
113,1198632979,성민전기 주식회사,김미영,분석,60388230,85.0,90.32,90.891,0.7301 (100.7301),7 14,2020/12/22 01:56:40,
114,1062873386,이행정보통신공사,오흥식,분석,60389710,85.0,90.322,90.893,0.7325 (100.7325),8 13,2020/12/20 07:47:52,
115,4568800195,주식회사 동부코리아통신,윤미옥,분석,60392299,85.0,90.326,90.897,0.7369 (100.7369),7 14,2020/12/22 08:28:46,
116,1078165206,앤아이에스(주),안광희,분석,60395656,85.0,90.331,90.902,0.7425 (100.7425),3 8,2020/12/18 10:52:59,
117,2178601498,주식회사 엔키텍,원영춘,분석,60401661,85.0,90.34,90.911,0.7525 (100.7525),8 14,2020/12/21 07:14:03,
118,1188117816,(주)영원정보통신,전춘식,분석,60401952,85.0,90.341,90.912,0.7530 (100.753),15 6,2020/12/18 13:17:34,
119,1138636865,주식회사 정원시큐,염승호,분석,60403031,85.0,90.342,90.913,0.7548 (100.7548),4 10,2020/12/18 13:42:57,
120,4088168391,금상디엔씨주식회사,장용수,분석,60409998,85.0,90.353,90.924,0.7664 (100.7664),4 7,2020/12/18 08:39:11,
121,1068616819,(주)현성인포컴,박홍수,분석,60414253,85.0,90.36,90.93,0.7735 (100.7735),12 7,2020/12/22 09:32:50,
122,2148734721,(주)다모아테크,장용일,분석,60418138,85.0,90.365,90.936,0.7800 (100.78),10 12,2020/12/21 11:31:59,
123,1178161755,(주) 유강이엔씨,조천식,분석,60420477,85.0,90.369,90.939,0.7839 (100.7839),1 14,2020/12/21 21:04:05,
124,2098134940,주식회사윤송이엔씨,정윤계,분석,60423530,85.0,90.374,90.944,0.7889 (100.7889),13 5,2020/12/18 10:30:20,
125,2048140753,(주)청효이씨이,이범석,분석,60425097,85.0,90.376,90.946,0.7916 (100.7916),11 7,2020/12/21 15:45:58,
126,1138163917,백두전기통신(주),장철,분석,60427610,85.0,90.38,90.95,0.7958 (100.7958),13 7,2020/12/20 14:26:36,
127,1058739913,(주)비디엔에프,최경훈,분석,60432166,85.0,90.387,90.957,0.8034 (100.8034),13 12,2020/12/21 18:02:37,
128,5518100318,주식회사 씨스테크,류니나,분석,60446550,85.0,90.409,90.979,0.8273 (100.8273),2 8,2020/12/22 00:15:41,
129,1148676763,유토피아정보기술(주),안종섭,분석,60454947,85.0,90.422,90.991,0.8414 (100.8414),14 6,2020/12/22 07:57:35,
130,2158770996,엠코어넷 주식회사,김명경,분석,60461067,85.0,90.431,91.001,0.8516 (100.8516),5 15,2020/12/21 09:53:24,
131,4188155516,아이피119정보통신 주식회사,김영수,분석,60461475,85.0,90.432,91.001,0.8522 (100.8522),12 1,2020/12/21 09:26:37,
132,1058606899,이화티티씨(주),이선정,분석,60465188,85.0,90.438,91.007,0.8584 (100.8584),9 8,2020/12/18 09:57:30,
133,1198623733,주식회사 케이비티정보통신,YUXIAOLU,분석,60468237,85.0,90.442,91.011,0.8635 (100.8635),4 13,2020/12/20 18:57:12,
134,2158199031,한소리이앤씨주식회사,안홍희,분석,60470200,85.0,90.445,91.014,0.8668 (100.8668),8 2,2020/12/21 10:50:08,
135,1188117645,(주)유투넷,최병국,분석,60470770,85.0,90.446,91.015,0.8677 (100.8677),3 10,2020/12/18 16:05:47,
136,2048159043,이앤씨텔레콤(주),김진갑,분석,60474500,85.0,90.452,91.021,0.8740 (100.874),9 8,2020/12/21 10:28:12,
137,5878600398,주식회사 엑사엔시스,김준용,분석,60481587,85.0,90.463,91.031,0.8858 (100.8858),14 7,2020/12/21 08:21:09,
138,1198655462,지티에스솔루션즈 주식회사,김민수,분석,60490198,85.0,90.476,91.044,0.9002 (100.9002),9 1,2020/12/20 13:07:00,
139,1108164858,(주)에스에이정보기술,김성빈,분석,60493597,85.0,90.481,91.049,0.9058 (100.9058),9 13,2020/12/22 09:48:25,
140,1178164451,(주)지엠디텔레콤,김창윤,분석,60494910,85.0,90.483,91.051,0.9080 (100.908),15 7,2020/12/21 18:40:37,
141,1078738017,(주)애린테크,박을순,분석,60506620,85.0,90.501,91.069,0.9275 (100.9275),2 11,2020/12/21 10:04:08,
142,1058746506,(주)파워일렉,이정림,분석,60508420,85.0,90.504,91.072,0.9305 (100.9305),4 7,2020/12/22 09:18:02,
143,1138139080,(주)성강통신기술사사무소,안치영,분석,60511285,85.0,90.508,91.076,0.9353 (100.9353),4 5,2020/12/22 09:23:38,
144,2048174554,주식회사 창흥텔레콤,진경미,분석,60528200,85.0,90.534,91.102,0.9635 (100.9635),12 15,2020/12/22 07:50:02,
145,2108138572,주식회사 디와이엔텍,임형두,분석,60529466,85.0,90.536,91.103,0.9657 (100.9657),14 2,2020/12/21 14:15:55,
146,1200399230,건영정보통신,김재곤,분석,60533970,85.0,90.543,91.11,0.9732 (100.9732),14 13,2020/12/18 15:55:35,
147,1108140593,(주)대건이엔씨,이황희,분석,60535400,85.0,90.545,91.112,0.9755 (100.9755),7 5,2020/12/21 22:06:36,
148,2078147814,(주)대호엔지니어링,윤용상,분석,60546971,85.0,90.563,91.13,0.9949 (100.9949),2 7,2020/12/21 10:18:09,
149,2178125840,(주)에이디엠,정채옥,분석,60556840,85.0,90.578,91.145,1.0113 (101.0113),10 11,2020/12/21 11:27:38,
150,1348182624,(주)이앤에스알앤디,이봉희,분석,60568100,85.0,90.595,91.162,1.0301 (101.0301),1 2,2020/12/17 10:23:28,
151,1191119997,대흥전기통신공사,고미영,분석,60569209,85.0,90.597,91.163,1.0319 (101.0319),12 3,2020/12/21 08:47:55,
152,1058648787,디노플러스 주식회사,강경숙,분석,60574309,85.0,90.605,91.171,1.0405 (101.0405),13 15,2020/12/18 21:54:38,
153,1058622531,건웅신호산전(주),박정현,분석,60586590,85.0,90.624,91.189,1.0609 (101.0609),9 5,2020/12/18 10:43:05,
154,2118611270,(주)에센텍,최현창,분석,60593169,85.0,90.634,91.199,1.0719 (101.0719),12 5,2020/12/21 09:31:52,
155,2208806533,제이와이씨엔아이(주),주용삼,분석,60597400,85.0,90.64,91.206,1.0790 (101.079),4 13,2020/12/16 17:01:20,
156,2118726218,주식회사 씨그테크,이윤호,분석,60615555,85.0,90.668,91.233,1.1093 (101.1093),6 8,2020/12/21 10:22:27,
157,1198611222,(주)제이에이티,이세창,분석,60618860,85.0,90.673,91.238,1.1148 (101.1148),14 7,2020/12/21 17:35:01,
158,2078155629,씨티아이앤아이(주),김덕제,분석,60619571,85.0,90.674,91.239,1.1160 (101.116),6 14,2020/12/18 08:02:01,
159,1068636509,청화하이테크 주식회사,김태훈,분석,60639900,85.0,90.706,91.27,1.1499 (101.1499),12 4,2020/12/21 15:19:15,
160,2200197668,엘지전기통신,하배용,분석,60646687,85.0,90.716,91.28,1.1612 (101.1612),3 10,2020/12/22 09:28:45,
161,1178138991,(주)비앤씨솔루션,송인걸,분석,60658299,85.0,90.734,91.297,1.1806 (101.1806),2 3,2020/12/21 10:09:30,
162,7418801210,주식회사 한국에이브이산업,이재숙,분석,60664234,85.0,90.743,91.306,1.1905 (101.1905),6 14,2020/12/18 06:55:35,
163,6048111797,주식회사글로벌엔씨,임채익,분석,60666220,85.0,90.746,91.309,1.1938 (101.1938),8 9,2020/12/21 15:43:58,
164,1018154598,씨엔에스코리아(주),유호태,분석,60669500,85.0,90.751,91.314,1.1992 (101.1992),10 1,2020/12/17 08:04:27,
165,2118895916,주식회사 지오통신,김영송,분석,60670289,85.0,90.752,91.315,1.2006 (101.2006),1 7,2020/12/21 15:51:21,
166,1058814068,주식회사 한강통신건설,최문봉,분석,60676225,85.0,90.761,91.324,1.2105 (101.2105),12 5,2020/12/21 14:16:30,
167,1108143208,한국통신인터넷기술(주),이민수,분석,60702300,85.0,90.801,91.364,1.2539 (101.2539),14 9,2020/12/21 14:28:50,
168,1058178215,금성시큐리티(주),조성아,분석,60709918,85.0,90.813,91.375,1.2667 (101.2667),8 15,2020/12/22 00:36:53,
169,1078104441,진화전기(주),문충모,분석,60715793,85.0,90.822,91.384,1.2765 (101.2765),14 3,2020/12/22 13:21:14,
170,8038600460,주식회사 파르이앤씨,김종훈,분석,60796900,85.0,90.946,91.506,1.4117 (101.4117),3 14,2020/12/22 09:07:16,
171,2178121937,부광이앤씨 주식회사,정동국,분석,60819867,85.0,90.982,91.541,1.4501 (101.4501),12 13,2020/12/18 13:46:28,
172,2021067983,엘지전자통신공사,최태익,분석,61094120,85.0,91.402,91.953,1.9075 (101.9075),10 13,2020/12/21 16:41:15,
173,1171187825,신원전자,안희덕,분석,61149535,85.0,91.487,92.037,2.0000 (102),4 5,2020/12/22 09:50:03,
174,1058694239,(주)진성전력,김용일,분석,61232260,85.0,91.614,92.161,2.1379 (102.1379),10 11,2020/12/18 07:16:13,
175,1058645188,(주)삼구정보통신,강준재,분석,78013700,85.0,117.3502,117.419,30.1301 (130.1301),13 10,2020/12/21 08:38:36,예가초과
176,2148647495,(주)테크스피어,최환수,분석,78794150,85.0,118.5471,118.594,31.4319 (131.4319),9 11,2020/12/21 09:20:43,예가초과
-1,1198181214,엔텍월드주식회사,안병립,분석,58703860,84.8,87.736,88.356,-2.0795 (97.9205),3 12,2020/12/22 07:53:23,낙찰하한선 미달
-2,6458701308,주식회사다빈정보통신,우주희,분석,58702384,84.6,87.734,88.353,-2.0820 (97.918),10 11,2020/12/21 09:03:28,낙찰하한선 미달
-3,1178169252,엠에스온(주),이경미,분석,58701815,84.6,87.733,88.353,-2.0829 (97.9171),7 11,2020/12/18 13:33:31,낙찰하한선 미달
-4,1198664224,포스텍네트웍스 주식회사,김권일,분석,58698880,84.6,87.729,88.348,-2.0878 (97.9122),12 7,2020/12/21 17:37:42,낙찰하한선 미달
-5,2048601134,주식회사시원에스알아이,김종훈,분석,58692341,84.4,87.719,88.338,-2.0988 (97.9012),15 6,2020/12/22 09:55:01,낙찰하한선 미달
-6,2198128028,(주)성신네트워크,강성범,분석,58691200,84.4,87.717,88.337,-2.1007 (97.8993),13 2,2020/12/17 15:56:55,낙찰하한선 미달
-7,1288138083,(주)유앤후레쉬,우재명,분석,58685190,84.2,87.708,88.328,-2.1107 (97.8893),10 12,2020/12/21 21:37:45,낙찰하한선 미달
-8,7898801167,(주)계림테크,인성익,분석,58682926,84.0,87.704,88.324,-2.1145 (97.8855),9 8,2020/12/21 21:16:04,낙찰하한선 미달
-9,1108175622,동해아이앤티(주),이기봉,분석,58681889,84.0,87.703,88.323,-2.1162 (97.8838),1 15,2020/12/18 10:15:14,낙찰하한선 미달
-10,2098121862,거우전설주식회사,김영훈,분석,58680480,84.0,87.701,88.321,-2.1185 (97.8815),10 4,2020/12/21 16:40:14,낙찰하한선 미달
-11,4098163161,(주)동우커뮤니케이션,송준성,분석,58676600,84.0,87.695,88.315,-2.1250 (97.875),3 13,2020/12/22 09:08:38,낙찰하한선 미달
-12,2208197511,(주)다산지앤지,유철종,분석,58676513,84.0,87.695,88.315,-2.1252 (97.8748),14 9,2020/12/16 17:24:21,낙찰하한선 미달
-13,1258180919,(주)경일전공,정요진,분석,58674940,83.8,87.692,88.312,-2.1278 (97.8722),3 8,2020/12/21 15:09:38,낙찰하한선 미달
-14,1068648591,주식회사 투지시스템,김승택,분석,58673630,83.8,87.69,88.31,-2.1300 (97.87),15 9,2020/12/16 15:46:59,낙찰하한선 미달
-15,4108633207,(유)대원엔지니어링,박윤규,분석,58670270,83.8,87.685,88.305,-2.1356 (97.8644),15 2,2020/12/22 10:57:47,낙찰하한선 미달
-16,1068180183,보람정보통신서비스(주),안창진,분석,58669700,83.6,87.684,88.304,-2.1365 (97.8635),3 15,2020/12/20 01:08:40,낙찰하한선 미달
-17,1098603593,주식회사 완일이씨에스,김경창,분석,58668178,83.6,87.682,88.302,-2.1391 (97.8609),12 8,2020/12/22 09:03:08,낙찰하한선 미달
