순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),순공사대비 사정률(%),추첨번호,투찰일시,비고
25,2208680918,(주)엠디엠알,이재원,분석,452862610,65.0,92.643,93.318,0.6687 (100.6687),11 15,2020/08/12 16:49:13,
26,1058630797,주식회사 이디엔텍,김기영,분석,452880190,65.0,92.647,93.322,0.6726 (100.6726),3 15,2020/08/12 09:45:42,
27,1198179983,(주)에이피텔,정용명,분석,452882400,65.0,92.647,93.322,0.6730 (100.673),1 8,2020/08/13 09:55:13,
28,1180217524,대창 이엔씨,송효양,분석,452901300,65.0,92.651,93.326,0.6773 (100.6773),2 9,2020/08/13 08:36:12,
29,1058123684,주식회사 우전정보통신,이정,분석,452903550,65.0,92.652,93.326,0.6778 (100.6778),14 2,2020/08/12 14:36:22,
30,1148676763,유토피아정보기술(주),안종섭,분석,452914343,65.0,92.654,93.329,0.6802 (100.6802),13 5,2020/08/12 15:51:07,
31,2098122745,새결정보통신(주),고성진,분석,452925233,65.0,92.656,93.331,0.6826 (100.6826),1 13,2020/08/11 10:29:31,
32,1298141752,에이플시스템즈(주),윤진경,분석,452943590,65.0,92.66,93.335,0.6867 (100.6867),1 15,2020/08/11 10:48:47,
33,2158199031,한소리이앤씨주식회사,안홍희,분석,452948510,65.0,92.661,93.336,0.6877 (100.6877),7 9,2020/08/11 10:35:53,
34,2148639466,(주)동방데이타테크놀러지,원덕숙,분석,452965600,65.0,92.665,93.339,0.6915 (100.6915),6 3,2020/08/11 11:14:15,
35,1058601287,(주)성산정보시스템,김기주,분석,452966527,65.0,92.665,93.339,0.6918 (100.6918),13 2,2020/08/12 16:17:40,
36,1068679911,(주)효성정보통신,김도건,분석,452970276,65.0,92.666,93.34,0.6926 (100.6926),6 8,2020/08/13 09:48:11,
37,2118620935,주식회사 한양티이씨,조형국,분석,452982721,65.0,92.668,93.343,0.6954 (100.6954),11 9,2020/08/12 22:02:38,
38,1138132447,태진정보통신(주),정태수,분석,452996667,65.0,92.671,93.346,0.6985 (100.6985),4 9,2020/08/12 09:51:25,
39,1068669669,(주)일광통신,이병일,분석,452998900,65.0,92.672,93.346,0.6989 (100.6989),8 9,2020/08/12 15:19:17,
40,2098113590,(주)통광,박응성,분석,453010162,65.0,92.674,93.348,0.7015 (100.7015),14 1,2020/08/12 08:46:32,
41,3958800527,주식회사 에스에이치아이티,정태순,분석,453046049,65.0,92.682,93.356,0.7094 (100.7094),13 7,2020/08/13 09:27:09,
42,1058178229,아마노코리아(주),전명진,분석,453047733,65.0,92.682,93.356,0.7098 (100.7098),13 12,2020/08/12 08:30:54,
43,1188119624,탑정보통신(주),오영권,분석,453060362,65.0,92.685,93.359,0.7126 (100.7126),11 6,2020/08/12 10:37:31,
44,1198130210,(주)와이드넷엔지니어링,이맹훈,분석,453095301,65.0,92.692,93.366,0.7204 (100.7204),1 8,2020/08/11 14:32:35,
45,4088168391,금상디엔씨주식회사,장용수,분석,453109193,65.0,92.695,93.369,0.7235 (100.7235),13 4,2020/08/11 11:28:37,
46,1128139637,(주)씨엘에이에스,윤호중,분석,453111000,65.0,92.695,93.369,0.7239 (100.7239),7 5,2020/08/12 20:51:54,
47,2208719934,주식회사 지제이전기통신,김진수,분석,453133320,65.0,92.7,93.374,0.7288 (100.7288),8 10,2020/08/12 09:18:16,
48,2148687288,(주)포어링크,송기봉,분석,453148343,65.0,92.703,93.377,0.7322 (100.7322),12 14,2020/08/12 12:25:51,
49,1050296111,중앙전자통신,김용수,분석,453150447,65.0,92.704,93.377,0.7326 (100.7326),6 11,2020/08/12 17:47:23,
50,1138175034,(주)윈플러스정보기술,정재원,분석,453157768,65.0,92.705,93.379,0.7343 (100.7343),10 12,2020/08/12 17:15:44,
51,1108174749,유프로시스(주),김종본,분석,453195069,65.0,92.713,93.387,0.7426 (100.7426),8 3,2020/08/11 11:32:52,
52,2058125376,주식회사 명성라이픽스,황석고,분석,453195911,65.0,92.713,93.387,0.7427 (100.7427),1 11,2020/08/12 17:05:02,
53,2128180192,(주)에스포스텔레콤,이상수,분석,453222944,65.0,92.719,93.392,0.7488 (100.7488),1 9,2020/08/12 09:08:58,
54,8418600934,주식회사 디토시스,이민용,분석,453237170,65.0,92.722,93.395,0.7519 (100.7519),6 1,2020/08/12 16:13:23,
55,1208659755,(주)정운정보통신,곽덕문,분석,453240112,65.0,92.722,93.396,0.7526 (100.7526),11 2,2020/08/13 07:40:15,
56,1078747777,(주)다인정보통신,박성근,분석,453246785,65.0,92.724,93.397,0.7541 (100.7541),3 15,2020/08/12 11:53:04,
57,1120180788,대성미디어,김상봉,분석,453250636,65.0,92.724,93.398,0.7549 (100.7549),12 4,2020/08/11 16:35:42,
58,2208110305,주식회사 일신이앤드씨,홍영남,분석,453276736,65.0,92.73,93.403,0.7607 (100.7607),14 2,2020/08/12 16:58:29,
59,2108131394,(주)안나시스템,문병조,분석,453285997,65.0,92.732,93.405,0.7628 (100.7628),13 10,2020/08/13 08:48:34,
60,1178186611,주식회사 에프에이일렉콤,박인숙,분석,453297784,65.0,92.734,93.408,0.7654 (100.7654),9 3,2020/08/12 09:25:34,
61,2138634018,(주)비트정보통신,송재화,분석,453356550,65.0,92.747,93.42,0.7785 (100.7785),11 12,2020/08/12 09:53:43,
62,2148734721,(주)다모아테크,장용일,분석,453363298,65.0,92.748,93.421,0.7800 (100.78),1 14,2020/08/12 10:20:44,
63,1058186995,부원동력(주),이병의,분석,453380714,65.0,92.752,93.425,0.7838 (100.7838),15 8,2020/08/11 16:25:12,
64,1188111165,주식회사 세원이엔피디,이왕종,분석,453388489,65.0,92.753,93.426,0.7856 (100.7856),1 2,2020/08/11 15:22:17,
65,1078167709,온세텔레콤(주),박준학,분석,453420284,65.0,92.76,93.433,0.7926 (100.7926),7 9,2020/08/12 16:57:13,
66,1068160552,(주)금산트리피아,김백순,분석,453427200,65.0,92.761,93.434,0.7942 (100.7942),8 10,2020/08/12 09:58:46,
67,1138694303,향원전자통신 주식회사,이진영,분석,453444722,65.0,92.765,93.438,0.7981 (100.7981),1 12,2020/08/12 17:33:57,
68,1138146387,(주)대산시스템,전재수,분석,453459567,65.0,92.768,93.441,0.8014 (100.8014),7 11,2020/08/12 10:14:55,
69,1068178902,주식회사 티에스아이티,박용수,분석,453463166,65.0,92.769,93.442,0.8022 (100.8022),1 12,2020/08/11 17:17:20,
70,2048140753,(주)청효이씨이,이범석,분석,453463222,65.0,92.769,93.442,0.8022 (100.8022),2 1,2020/08/11 15:54:05,
71,2108170441,주식회사 에이원아이티,문계숙,분석,453470379,65.0,92.77,93.443,0.8038 (100.8038),2 1,2020/08/13 08:30:45,
72,1058714080,(주) 한일이앤에스,박완교,분석,453503651,65.0,92.777,93.45,0.8111 (100.8111),6 2,2020/08/11 12:19:01,
73,2018146684,주식회사 한국에이브이,조형국,분석,453521190,65.0,92.781,93.454,0.8150 (100.815),2 7,2020/08/12 09:40:34,
74,2148805112,주식회사 지큐시스템즈,구자옥,분석,453559623,65.0,92.789,93.462,0.8236 (100.8236),6 15,2020/08/13 06:17:03,
75,2118640396,주식회사 선진콘트롤 엔 엑세스,이철희,분석,453598351,65.0,92.797,93.47,0.8322 (100.8322),1 7,2020/08/12 13:01:40,
76,1018176627,(주)엔터정보통신,이용구,분석,453675497,65.0,92.813,93.486,0.8494 (100.8494),6 15,2020/08/11 17:01:45,
77,2178141893,주식회사대웅텔레콤,전진숙,분석,453709680,65.0,92.82,93.493,0.8569 (100.8569),15 11,2020/08/13 09:51:31,
78,1198623733,주식회사 케이비티정보통신,YUXIAOLU,분석,453767578,65.0,92.833,93.504,0.8698 (100.8698),10 6,2020/08/12 14:38:16,
79,2078147814,(주)대호엔지니어링,윤용상,분석,453803705,65.0,92.84,93.512,0.8779 (100.8779),10 13,2020/08/12 09:59:05,
80,2200459632,하나정보통신,현광섭,분석,453823145,65.0,92.844,93.516,0.8822 (100.8822),3 5,2020/08/12 15:56:26,
81,1198123174,주식회사 도래정보시스템,이은숙,분석,453851840,65.0,92.85,93.522,0.8886 (100.8886),4 12,2020/08/12 09:40:26,
82,5168100542,주식회사 에이치투아이티,이희제,분석,453913470,65.0,92.863,93.535,0.9023 (100.9023),9 11,2020/08/11 10:37:15,
83,1068644033,(주)코맥스디에스씨,안병호,분석,453914820,65.0,92.863,93.535,0.9026 (100.9026),2 4,2020/08/12 10:00:36,
84,2118827776,창성건설주식회사,최영철,분석,453952000,65.0,92.871,93.542,0.9108 (100.9108),13 14,2020/08/12 10:52:18,
85,2158754394,씨스존 주식회사,정찬원,분석,453956169,65.0,92.872,93.543,0.9117 (100.9117),2 13,2020/08/11 17:24:32,
86,2378700035,주식회사 사운드플레이스,도상우,분석,454043308,65.0,92.89,93.561,0.9311 (100.9311),13 12,2020/08/11 17:28:06,
87,1088193869,(주)동명텔레콤,김경은,분석,454180963,65.0,92.919,93.59,0.9617 (100.9617),6 7,2020/08/11 10:20:00,
88,2118794604,(주)유니아이비,이희강,분석,454183380,65.0,92.92,93.59,0.9622 (100.9622),9 1,2020/08/12 09:36:08,
89,1108175767,(주)에스에이치전기,김성태,분석,454240060,65.0,92.931,93.602,0.9748 (100.9748),15 11,2020/08/12 09:05:24,
90,2148188924,우민전기(주),이학표,분석,454289548,65.0,92.942,93.612,0.9859 (100.9859),5 9,2020/08/12 13:14:16,
91,1380715369,영인 아이티 기술사 사무소,함영만,분석,454355226,65.0,92.956,93.626,1.0005 (101.0005),9 5,2020/08/11 10:16:58,
92,1088156132,(주) 이엠피서비스,정구창,분석,454453295,65.0,92.976,93.646,1.0223 (101.0223),3 13,2020/08/13 09:58:51,
93,2118726218,주식회사 씨그테크,이윤호,분석,454469490,65.0,92.979,93.649,1.0259 (101.0259),13 6,2020/08/11 18:16:10,
94,1068143494,합자회사 화인에스앤컴퍼니,장주용,분석,454498280,65.0,92.985,93.655,1.0323 (101.0323),4 8,2020/08/12 14:39:10,
95,2208782247,(주)안국정보통신,조군행,분석,454532019,65.0,92.992,93.662,1.0398 (101.0398),5 1,2020/08/12 08:43:00,
96,2048124559,(주)대용와트스,남상태,분석,454817677,65.0,93.052,93.721,1.1033 (101.1033),13 2,2020/08/12 09:42:35,
97,1248691271,주식회사 티팩토리,최형석,분석,454855770,65.0,93.06,93.729,1.1117 (101.1117),3 14,2020/08/12 08:45:23,
98,1058629723,(주)트리콤미디어,어기호,분석,455074544,65.0,93.106,93.774,1.1604 (101.1604),12 2,2020/08/13 09:17:03,
99,6048111797,주식회사글로벌엔씨,임채익,분석,455220300,65.0,93.136,93.804,1.1928 (101.1928),1 7,2020/08/12 15:17:41,
100,1348182624,(주)이앤에스알앤디,이봉희,분석,456602300,65.0,93.426,94.089,1.5000 (101.5),1 14,2020/08/13 09:16:22,
101,1148633857,에스엠이엔지(주),이관휴,분석,456607599,65.0,93.427,94.09,1.5011 (101.5011),7 8,2020/08/12 08:30:44,
102,1018183448,(주)에이치애비뉴앤컴퍼니,정현이,분석,456913008,65.0,93.491,94.153,1.5690 (101.569),13 5,2020/08/13 09:16:05,
103,1068198683,주식회사 포인트정보,김종필,분석,459110188,65.0,93.95,94.605,2.0575 (102.0575),3 9,2020/08/12 09:09:19,
104,2148180640,(주)남인정보통신,김남호,분석,460215320,65.0,94.181,94.833,2.3031 (102.3031),8 7,2020/08/12 11:23:33,
105,1018154491,엘케이테크넷(주),이만형,분석,481217385,65.0,98.574,99.161,6.9718 (106.9718),5 1,2020/08/13 08:15:09,
-1,2038143631,주식회사 티시스,최창성,분석,424647939,44.8,86.742,87.504,-5.6033 (94.3967),3 12,2020/08/13 08:47:31,낙찰하한선 미달
-2,2208100563,경창계전 주식회사,이성욱,분석,424630800,44.8,86.738,87.5,-5.6071 (94.3929),8 5,2020/08/12 14:32:56,낙찰하한선 미달
-3,2150786744,영진전기통신공사,정재인,분석,424621340,44.8,86.736,87.499,-5.6092 (94.3908),13 6,2020/08/12 15:28:04,낙찰하한선 미달
-4,2208727337,주식회사주니파워네트웍스,노병준,분석,424610680,44.6,86.734,87.496,-5.6116 (94.3884),8 14,2020/08/11 16:58:52,낙찰하한선 미달
-5,1138628119,주식회사 아이티로그,한순애,분석,424595739,44.6,86.731,87.493,-5.6149 (94.3851),5 12,2020/08/11 10:42:12,낙찰하한선 미달
-6,7858601711,주식회사 케이미디어21,윤다정,분석,424595665,44.6,86.731,87.493,-5.6149 (94.3851),6 5,2020/08/12 09:53:50,낙찰하한선 미달
-7,2168115295,(주)로보티어,변명현,분석,424588700,44.6,86.729,87.492,-5.6165 (94.3835),15 12,2020/08/11 14:27:53,낙찰하한선 미달
-8,6318800044,화인씨엔이 주식회사,김영심,분석,424535398,44.4,86.718,87.481,-5.6283 (94.3717),3 15,2020/08/11 14:12:53,낙찰하한선 미달
-9,1138618964,주식회사 에스엠플러스정보통신,왕성모,분석,424477250,44.2,86.706,87.469,-5.6412 (94.3588),12 15,2020/08/12 14:05:01,낙찰하한선 미달
-10,2208143387,(주)글로벌텔레콤,서승현,분석,424477240,44.2,86.706,87.469,-5.6413 (94.3587),4 11,2020/08/13 09:27:33,낙찰하한선 미달
-11,1078162397,신용통신 주식회사,변옥희,분석,424463642,44.0,86.703,87.466,-5.6443 (94.3557),5 13,2020/08/11 17:01:15,낙찰하한선 미달
-12,1138655784,주식회사 유씨큐넷,김경,분석,424450824,44.0,86.7,87.463,-5.6471 (94.3529),15 9,2020/08/13 09:08:35,낙찰하한선 미달
-13,1108190166,(주)페타네트워크,강인희,분석,424388649,43.8,86.687,87.451,-5.6609 (94.3391),6 3,2020/08/13 08:52:21,낙찰하한선 미달
-14,2068694508,주식회사 웰정보기술,강희춘,분석,424364000,43.6,86.682,87.445,-5.6664 (94.3336),1 7,2020/08/13 09:09:41,낙찰하한선 미달
-15,1081154276,영우정보통신,이영우,분석,424346700,43.6,86.679,87.442,-5.6703 (94.3297),4 1,2020/08/12 16:18:59,낙찰하한선 미달
-16,2198128028,(주)성신네트워크,강성범,분석,424265700,43.2,86.662,87.425,-5.6883 (94.3117),6 12,2020/08/12 17:16:37,낙찰하한선 미달
-17,7148800617,주식회사 성진정보통신,문계철,분석,424184880,43.0,86.645,87.409,-5.7062 (94.2938),7 12,2020/08/12 09:10:06,낙찰하한선 미달
-18,1058153698,진우산전(주),정진태,분석,424160885,42.8,86.64,87.404,-5.7116 (94.2884),10 7,2020/08/11 17:36:34,낙찰하한선 미달
-19,2118145912,영남전기통신 주식회사,장한목,분석,424152467,42.8,86.638,87.402,-5.7134 (94.2866),12 5,2020/08/12 17:35:09,낙찰하한선 미달
-20,2100412872,유광미디어,김유성,분석,424119425,42.6,86.631,87.395,-5.7208 (94.2792),10 8,2020/08/11 10:04:38,낙찰하한선 미달
-21,1138611108,(주)도원디에스,이정우,분석,424099840,42.6,86.627,87.391,-5.7251 (94.2749),14 7,2020/08/12 17:44:36,낙찰하한선 미달
-22,2037666794,금성텔레콤,정용상,분석,424084447,42.4,86.624,87.388,-5.7286 (94.2714),3 5,2020/08/12 13:02:27,낙찰하한선 미달
-23,1018642326,한우이앤에스(주),변준석,분석,424060275,42.4,86.619,87.383,-5.7339 (94.2661),10 13,2020/08/12 09:32:04,낙찰하한선 미달
-24,4048131290,(주)아이앤씨코리아,박규성,분석,424046082,42.4,86.616,87.38,-5.7371 (94.2629),6 15,2020/08/13 09:39:14,낙찰하한선 미달
-25,2118603519,에쓰이씨 주식회사,이명규,분석,424039648,42.2,86.614,87.379,-5.7385 (94.2615),5 4,2020/08/12 10:11:47,낙찰하한선 미달
-26,1198609177,이유솔루션주식회사,장지호,분석,424021653,42.2,86.611,87.375,-5.7425 (94.2575),11 6,2020/08/13 01:19:48,낙찰하한선 미달
-27,1198606485,주식회사 에이치엠솔루션,이상진,분석,423991100,42.0,86.604,87.369,-5.7493 (94.2507),9 7,2020/08/11 10:46:29,낙찰하한선 미달
-28,1258180919,(주)경일전공,정요진,분석,423989133,42.0,86.604,87.368,-5.7498 (94.2502),10 15,2020/08/12 11:42:06,낙찰하한선 미달
-29,6458701308,주식회사다빈정보통신,우주희,분석,423911887,41.8,86.588,87.352,-5.7669 (94.2331),15 12,2020/08/12 07:52:42,낙찰하한선 미달
-30,1198602494,(주) 네오인아이텍,이경미,분석,423905280,41.8,86.586,87.351,-5.7684 (94.2316),5 4,2020/08/12 09:13:01,낙찰하한선 미달
-31,2128196942,동진이앤씨(주),민진식,분석,423886500,41.6,86.582,87.347,-5.7726 (94.2274),10 2,2020/08/12 14:43:25,낙찰하한선 미달
-32,1198192370,(주)신관산업,이철재,분석,423885998,41.6,86.582,87.347,-5.7727 (94.2273),13 2,2020/08/11 17:38:08,낙찰하한선 미달
-33,1138151895,주식회사 온리정보통신,김서규,분석,423854004,41.6,86.576,87.34,-5.7798 (94.2202),3 14,2020/08/12 17:57:49,낙찰하한선 미달
-34,2148632162,신영전자통신(주),김성식,분석,423853100,41.6,86.575,87.34,-5.7800 (94.22),7 12,2020/08/11 14:12:09,낙찰하한선 미달
-35,1068180219,(주)네트웍리더,권철영,분석,423826642,41.4,86.57,87.335,-5.7859 (94.2141),11 4,2020/08/13 08:18:41,낙찰하한선 미달
-36,2118606665,주식회사 아라랏,오선환,분석,423824221,41.4,86.569,87.334,-5.7864 (94.2136),9 12,2020/08/12 21:50:28,낙찰하한선 미달
-37,2048159043,이앤씨텔레콤(주),김진갑,분석,423821100,41.4,86.569,87.334,-5.7871 (94.2129),12 10,2020/08/12 10:23:50,낙찰하한선 미달
-38,2148824685,육일정보통신 주식회사,김영옥,분석,423807804,41.4,86.566,87.331,-5.7901 (94.2099),1 8,2020/08/11 14:21:36,낙찰하한선 미달
-39,1198141207,(주)텍센,권유찬,분석,423765600,41.2,86.557,87.322,-5.7994 (94.2006),6 11,2020/08/13 09:12:04,낙찰하한선 미달
-40,2108160017,(주)누리온정보통신,박종수,분석,423764640,41.2,86.557,87.322,-5.7997 (94.2003),11 12,2020/08/11 10:31:42,낙찰하한선 미달
-41,1108170025,(주)원비즈시스템,박의영,분석,423761856,41.2,86.556,87.321,-5.8003 (94.1997),1 2,2020/08/11 17:26:07,낙찰하한선 미달
-42,1238195565,(주)지엔텔,이맹희,분석,423752900,41.0,86.554,87.32,-5.8023 (94.1977),6 5,2020/08/13 09:47:40,낙찰하한선 미달
-43,1048157634,쿠도커뮤니케이션(주),김용식,분석,423748764,41.0,86.554,87.319,-5.8032 (94.1968),6 15,2020/08/12 17:55:51,낙찰하한선 미달
-44,1068674084,주식회사월드아이,신영구,분석,423729930,41.0,86.55,87.315,-5.8074 (94.1926),1 8,2020/08/13 09:05:45,낙찰하한선 미달
-45,1138677788,(주)제이에스지테크,박혜경,분석,423718560,41.0,86.547,87.312,-5.8099 (94.1901),15 6,2020/08/13 00:56:08,낙찰하한선 미달
-46,1198653668,에코아이넷(주),박은희,분석,423706200,41.0,86.545,87.31,-5.8126 (94.1874),13 11,2020/08/12 09:38:14,낙찰하한선 미달
-47,2208691899,(주)한결아이앤씨,이상억,분석,423703720,40.8,86.544,87.309,-5.8132 (94.1868),10 6,2020/08/12 08:52:42,낙찰하한선 미달
-48,4098163161,(주)동우커뮤니케이션,송준성,분석,423692250,40.8,86.542,87.307,-5.8157 (94.1843),8 4,2020/08/13 08:55:17,낙찰하한선 미달
-49,1098143872,보은전자방송통신(주),우영섭,분석,423691934,40.8,86.542,87.307,-5.8158 (94.1842),12 14,2020/08/12 19:35:50,낙찰하한선 미달
-50,8758100854,주식회사피앤에스네트웍솔루션,정용선,분석,423671834,40.8,86.537,87.303,-5.8203 (94.1797),7 6,2020/08/12 09:28:12,낙찰하한선 미달
-51,2198128106,우선이엔씨(주),김광수,분석,423647530,40.6,86.532,87.298,-5.8257 (94.1743),2 11,2020/08/11 13:31:34,낙찰하한선 미달
-52,1018639665,(주)한양인프라넷,김주호,분석,423610270,40.6,86.525,87.29,-5.8340 (94.166),3 14,2020/08/11 13:53:43,낙찰하한선 미달
-53,2011497895,정우이앤씨,유동환,분석,423591955,40.4,86.521,87.286,-5.8380 (94.162),6 8,2020/08/12 15:02:01,낙찰하한선 미달
-54,1198658528,진솔이앤에스 주식회사,김정현,분석,423536936,40.2,86.509,87.275,-5.8503 (94.1497),13 3,2020/08/13 09:29:27,낙찰하한선 미달
-55,2120549052,태성통신,최재석,분석,423534495,40.2,86.509,87.275,-5.8508 (94.1492),10 3,2020/08/12 06:12:11,낙찰하한선 미달
-56,1078616772,노드링크주식회사,장용철,분석,423504605,40.0,86.503,87.268,-5.8575 (94.1425),8 11,2020/08/11 10:28:36,낙찰하한선 미달
-57,2178125840,(주)에이디엠,정채옥,분석,423500810,40.0,86.502,87.268,-5.8583 (94.1417),14 6,2020/08/12 17:27:24,낙찰하한선 미달
-58,1188117816,(주)영원정보통신,전춘식,분석,423489030,40.0,86.499,87.265,-5.8609 (94.1391),5 10,2020/08/11 10:58:33,낙찰하한선 미달
-59,2158727392,매컴정보통신(주),장병호,분석,423477240,40.0,86.497,87.263,-5.8635 (94.1365),2 1,2020/08/13 07:54:51,낙찰하한선 미달
-60,1068180183,보람정보통신서비스(주),안창진,분석,423476500,40.0,86.497,87.263,-5.8637 (94.1363),7 4,2020/08/11 10:02:00,낙찰하한선 미달
-61,2068184529,(주)네오티엔씨,조정현,분석,423452410,39.8,86.492,87.258,-5.8691 (94.1309),8 6,2020/08/12 15:51:24,낙찰하한선 미달
-62,1088180573,다올정보기술주식회사,주재선,분석,423451730,39.8,86.491,87.257,-5.8692 (94.1308),2 4,2020/08/12 09:53:15,낙찰하한선 미달
-63,1068178635,(주)지아이테크놀러지,홍영우,분석,423412208,39.6,86.483,87.249,-5.8780 (94.122),8 9,2020/08/11 14:13:21,낙찰하한선 미달
-64,1198664224,포스텍네트웍스 주식회사,김권일,분석,423404460,39.6,86.482,87.248,-5.8797 (94.1203),8 4,2020/08/11 13:58:57,낙찰하한선 미달
-65,1048635917,주식회사 비전에스엔씨,김국배,분석,423391000,39.6,86.479,87.245,-5.8827 (94.1173),5 4,2020/08/12 13:58:35,낙찰하한선 미달
-66,1058173369,(주)신한개발,이종순,분석,423390940,39.6,86.479,87.245,-5.8827 (94.1173),14 3,2020/08/11 12:34:43,낙찰하한선 미달
-67,2068182837,경안이엔지(주),금동중,분석,423388600,39.6,86.478,87.244,-5.8832 (94.1168),2 6,2020/08/13 09:26:16,낙찰하한선 미달
-68,1048159651,(주)성우음향정보통신,송민자,분석,423360637,39.4,86.472,87.239,-5.8895 (94.1105),10 12,2020/08/13 08:53:12,낙찰하한선 미달
-69,2078148017,(주)명신시스템,노근식,분석,423358020,39.4,86.472,87.238,-5.8900 (94.11),5 3,2020/08/11 16:54:53,낙찰하한선 미달
-70,1088124659,(주)비젼텔레콤,김진수,분석,423353481,39.4,86.471,87.237,-5.8911 (94.1089),8 6,2020/08/11 10:06:44,낙찰하한선 미달
-71,1138192902,(주)대성정보통신기술,이덕남,분석,423341372,39.4,86.468,87.235,-5.8937 (94.1063),11 15,2020/08/11 10:29:43,낙찰하한선 미달
-72,1058625329,주식회사 윈미디텍,강명환,분석,423331000,39.4,86.466,87.233,-5.8961 (94.1039),3 7,2020/08/12 15:49:52,낙찰하한선 미달
-73,2748800123,중앙씨앤티 주식회사,윤영진,분석,423327380,39.4,86.465,87.232,-5.8969 (94.1031),14 7,2020/08/12 17:34:58,낙찰하한선 미달
-74,1198133823,(주)씽크테크,이영록,분석,423326810,39.4,86.465,87.232,-5.8970 (94.103),10 3,2020/08/12 16:34:36,낙찰하한선 미달
-75,2098137137,주식회사우일씨앤아이,이준호,분석,423310997,39.2,86.462,87.228,-5.9005 (94.0995),4 14,2020/08/11 10:42:45,낙찰하한선 미달
-76,1058683498,주식회사 일동전력,오정미,분석,423296650,39.2,86.459,87.226,-5.9037 (94.0963),15 5,2020/08/13 09:30:18,낙찰하한선 미달
-77,1068616518,(주)애니씨앤에스,이일규,분석,423278020,39.2,86.455,87.222,-5.9078 (94.0922),6 13,2020/08/11 11:46:06,낙찰하한선 미달
-78,2158192566,(주)열림정보기술,고동민,분석,423268446,39.0,86.453,87.22,-5.9100 (94.09),15 10,2020/08/13 07:03:00,낙찰하한선 미달
