순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,2118606665,주식회사 아라랏  [최종낙찰],오선환,분석,603917576,45.0,86.745,88.008,0.59513 (100.59513),6 1,2020/01/05 16:12:12,
2,1138163917,백두전기통신(주),장철,분석,603920926,45.0,86.745,88.009,0.59570 (100.5957),7 5,2020/01/05 23:39:04,
3,1138157962,(주)하이눈정보통신,박종우,분석,603932570,45.0,86.747,88.01,0.59765 (100.59765),11 1,2020/01/05 14:45:24,
4,1068178902,주식회사 티에스아이티,박용수,분석,603989384,45.2,86.756,88.019,0.60720 (100.6072),2 11,2020/01/03 17:07:33,
5,1208166080,(주)기산텔레콤,박병기,분석,603989500,45.2,86.756,88.019,0.60722 (100.60722),4 8,2020/01/03 12:30:08,
6,2548800191,신용전기통신 주식회사,정지택,분석,604028070,45.2,86.762,88.024,0.61370 (100.6137),8 13,2020/01/03 11:44:27,
7,1268159398,(주)파이런텍,이병길,분석,604070330,45.4,86.768,88.03,0.62079 (100.62079),13 1,2020/01/03 09:57:08,
8,6658100427,주식회사 서울티엔에스,김선오,분석,604098417,45.4,86.773,88.035,0.62551 (100.62551),15 8,2020/01/03 12:56:01,
9,3058138619,(주)사이버텔브릿지,남백산,분석,604104048,45.4,86.773,88.035,0.62646 (100.62646),8 1,2020/01/03 10:00:21,
10,1138141456,(주)나우아이앤씨,안남훈,분석,604148968,45.6,86.78,88.042,0.63401 (100.63401),13 9,2020/01/06 09:49:15,
11,1118129252,광원전설(주),김영선,분석,604213310,45.8,86.79,88.051,0.64482 (100.64482),4 2,2020/01/06 09:35:42,
12,1198192370,(주)신관산업,이철재,분석,604278738,46.0,86.8,88.061,0.65581 (100.65581),8 4,2020/01/03 09:57:07,
13,1058197338,(주)라인정보시스템,홍상희,분석,604299700,46.0,86.803,88.064,0.65933 (100.65933),6 12,2020/01/06 08:58:18,
14,2078149656,코리아데이타코퍼레이션(주),이기철,분석,604364980,46.2,86.814,88.073,0.67030 (100.6703),12 6,2020/01/03 13:48:35,
15,2208602950,(주)세연텔레콤,홍성일,분석,604377340,46.4,86.815,88.075,0.67237 (100.67237),12 4,2020/01/03 10:46:07,
16,2200459632,하나정보통신,현광섭,분석,604388805,46.4,86.817,88.077,0.67430 (100.6743),1 14,2020/01/03 14:52:17,
17,1188114949,이주씨스템(주),이복균,분석,604432050,46.4,86.824,88.083,0.68156 (100.68156),4 12,2020/01/06 09:09:02,
18,1028135124,현대에이치디에스(주),최철식,분석,604434027,46.4,86.824,88.083,0.68190 (100.6819),10 1,2020/01/03 15:56:38,
19,2108130492,명신정보통신(주),서철,분석,604467200,46.6,86.829,88.088,0.68747 (100.68747),1 8,2020/01/06 09:14:53,
20,1138628119,주식회사 아이티로그,한순애,분석,604478784,46.6,86.831,88.09,0.68941 (100.68941),13 4,2020/01/06 09:52:41,
21,1078636517,주식회사 국일이앤씨,서남석,분석,604488610,46.6,86.832,88.091,0.69106 (100.69106),12 11,2020/01/05 17:54:31,
22,8958700597,주식회사 아이티앤에스,김세영,분석,604493839,46.6,86.833,88.092,0.69194 (100.69194),13 8,2020/01/03 13:05:28,
23,3188600619,주식회사 태정이앤아이,정태용,분석,604495324,46.6,86.834,88.092,0.69219 (100.69219),14 11,2020/01/06 06:36:43,
