순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1298119624,우일계전공업 주식회사  [최종낙찰],백노현,분석,107307940,85.0,87.745,88.357,-0.40331 (99.59669),14 8,2020/08/25 17:36:07,
2,2208658565,주식회사 주인정보시스템,김근호,분석,107309100,85.0,87.746,88.358,-0.40222 (99.59778),15 12,2020/08/21 17:16:21,
3,2158164599,앤에스씨정보시스템(주),한만영,분석,107315968,85.0,87.752,88.363,-0.39578 (99.60422),7 8,2020/08/26 09:16:05,
4,2148626637,(주)아이엔지시스템,김정화,분석,107316500,85.0,87.752,88.364,-0.39528 (99.60472),3 9,2020/08/25 15:11:42,
5,1138628948,주식회사 씨큐프라임,이승열,분석,107317855,85.0,87.754,88.365,-0.39400 (99.606),7 1,2020/08/24 14:20:54,
6,2148798098,주식회사 에이스뷰테크,김종오,분석,107319900,85.2,87.755,88.366,-0.39209 (99.60791),11 5,2020/08/25 12:50:17,
7,2200459632,하나정보통신,현광섭,분석,107324995,85.2,87.76,88.371,-0.38730 (99.6127),13 15,2020/08/24 09:57:22,
8,1088107572,동광전기건설(주),박재영,분석,107327135,85.2,87.762,88.372,-0.38530 (99.6147),8 5,2020/08/25 15:17:52,
9,1138670451,주식회사 코스모티어,김명동,분석,107329898,85.2,87.764,88.375,-0.38270 (99.6173),6 12,2020/08/25 13:57:33,
10,1078193207,주식회사 주광전기,이승훈,분석,107330320,85.4,87.765,88.375,-0.38231 (99.61769),1 5,2020/08/24 10:09:12,
11,1068612230,(주)사강통신,정일영,분석,107331558,85.4,87.766,88.376,-0.38115 (99.61885),8 14,2020/08/24 09:42:41,
12,1208637260,사운드파이프코리아(주),박성빈,분석,107331763,85.4,87.766,88.376,-0.38095 (99.61905),12 8,2020/08/24 14:43:46,
13,2148626132,(주)오버넷,신창호,분석,107332775,85.4,87.767,88.377,-0.38000 (99.62),7 1,2020/08/24 14:12:32,
14,2148623630,주식회사 테크데이타피에스,김홍태,분석,107336606,85.4,87.77,88.38,-0.37641 (99.62359),9 4,2020/08/26 08:55:14,
15,7508600152,육일전기공사주식회사,공삼례,분석,107338000,85.4,87.772,88.381,-0.37510 (99.6249),11 8,2020/08/26 13:58:46,
16,3168123644,주식회사 지엔씨원,이미자,분석,107339904,85.4,87.773,88.383,-0.37331 (99.62669),12 10,2020/08/24 07:20:49,
17,1078619629,염광전기통신(주),최인재,분석,107340233,85.4,87.774,88.383,-0.37301 (99.62699),14 7,2020/08/21 17:32:23,
18,1148190678,(주)에드원텔레콤,김춘걸,분석,107340560,85.4,87.774,88.383,-0.37270 (99.6273),10 12,2020/08/24 17:55:33,
19,1198601520,주식회사 에스에이치아이앤씨,장덕진,분석,107340650,85.4,87.774,88.384,-0.37261 (99.62739),9 4,2020/08/25 08:38:55,
20,2058126341,종합전기 주식회사,김유훈,분석,107341087,85.4,87.774,88.384,-0.37220 (99.6278),15 1,2020/08/26 09:33:40,
21,1098643616,주식회사 나래젠,박경환,분석,107341350,85.6,87.775,88.384,-0.37196 (99.62804),5 1,2020/08/21 14:08:25,
22,1088142910,주식회사 세온이엠에스,조상현,분석,107343431,85.6,87.777,88.386,-0.37000 (99.63),2 8,2020/08/24 14:45:09,
23,1068690366,(주)윈투스시스템,신경익,분석,107344923,85.6,87.778,88.387,-0.36860 (99.6314),3 8,2020/08/24 10:55:52,
24,1868701018,주식회사 소담정보통신,주옥,분석,107346410,85.6,87.779,88.388,-0.36721 (99.63279),11 4,2020/08/25 09:05:58,
25,1138657332,주식회사 지케스,박영찬,분석,107346415,85.6,87.779,88.388,-0.36720 (99.6328),5 6,2020/08/24 14:47:59,
26,2208660663,주식회사 데이타렉스,김정국,분석,107347200,85.6,87.78,88.389,-0.36647 (99.63353),11 5,2020/08/25 10:14:15,
27,1138190302,(주)우리젠,고상원,분석,107351700,85.6,87.784,88.393,-0.36224 (99.63776),13 1,2020/08/25 09:02:47,
28,1898101636,주식회사 케이제이통신시스템,문장희,분석,107352390,85.8,87.785,88.393,-0.36160 (99.6384),5 15,2020/08/25 16:00:43,
29,2078126444,(주)대영전설,김문영,분석,107353125,85.8,87.785,88.394,-0.36091 (99.63909),5 12,2020/08/21 15:38:24,
30,2068643595,주식회사 정형텔레콤,심재호,분석,107353182,85.8,87.785,88.394,-0.36085 (99.63915),8 4,2020/08/21 15:55:23,
31,2128606988,원강정보통신 주식회사,우강원,분석,107354086,85.8,87.786,88.395,-0.36001 (99.63999),6 5,2020/08/26 09:36:38,
32,2158682840,차일정보통신(주),오상국,분석,107354088,85.8,87.786,88.395,-0.36000 (99.64),1 12,2020/08/25 09:17:21,
33,1108130339,(주)기양상사,조효진,분석,107356435,85.8,87.788,88.397,-0.35780 (99.6422),10 13,2020/08/25 09:31:36,
34,1128107625,(주)삼정전기통신,김상민,분석,107358191,85.8,87.79,88.398,-0.35615 (99.64385),4 1,2020/08/26 07:53:49,
35,2037666794,금성텔레콤,정용상,분석,107362881,85.8,87.794,88.402,-0.35175 (99.64825),1 9,2020/08/25 17:25:57,
36,2098147159,(주)동방에스앤에스,정재훈,분석,107364211,86.0,87.795,88.403,-0.35050 (99.6495),13 8,2020/08/25 16:01:01,
37,1018211295,사단법인 한국장애인이워크협회,조무호,분석,107367500,86.0,87.798,88.406,-0.34742 (99.65258),3 11,2020/08/25 17:36:32,
38,2118699301,(주)씨디네트웍스,리안밍,분석,107369327,86.0,87.8,88.407,-0.34570 (99.6543),10 8,2020/08/24 11:26:07,
39,1068136902,대일전기산업(주),임태원,분석,107372480,86.0,87.803,88.41,-0.34274 (99.65726),3 13,2020/08/25 17:24:07,
40,1062873386,이행정보통신공사,오흥식,분석,107372530,86.0,87.803,88.41,-0.34270 (99.6573),11 4,2020/08/24 07:47:21,
41,2068179706,(주)씨엠유니버샬,전재용,분석,107372736,86.0,87.803,88.41,-0.34250 (99.6575),8 10,2020/08/25 09:16:09,
42,7148800617,주식회사 성진정보통신,문계철,분석,107372949,86.0,87.803,88.41,-0.34230 (99.6577),9 10,2020/08/24 13:52:59,
43,1078162397,신용통신 주식회사,변옥희,분석,107383180,86.2,87.812,88.419,-0.33270 (99.6673),6 14,2020/08/21 15:09:26,
44,2038128023,한국토코넷(주),이준석,분석,107383390,86.2,87.812,88.419,-0.33251 (99.66749),13 12,2020/08/26 09:49:52,
45,1088184448,금산이씨엠에스 주식회사,김평재,분석,107388400,86.4,87.817,88.423,-0.32781 (99.67219),1 11,2020/08/25 08:15:47,
46,2108122823,우영정보통신(주),황인희,분석,107389040,86.4,87.817,88.423,-0.32720 (99.6728),4 10,2020/08/25 09:20:20,
47,1013672771,전일통신,반석현,분석,107390746,86.4,87.819,88.425,-0.32560 (99.6744),11 6,2020/08/24 19:52:21,
48,2078148017,(주)명신시스템,노근식,분석,107391170,86.4,87.819,88.425,-0.32521 (99.67479),3 10,2020/08/24 10:31:00,
49,2048124559,(주)대용와트스,남상태,분석,107392984,86.4,87.821,88.427,-0.32350 (99.6765),11 10,2020/08/25 09:20:16,
50,2130249995,에스에스브이,박정선,분석,107395114,86.4,87.823,88.428,-0.32151 (99.67849),4 3,2020/08/26 09:18:31,
51,1398115682,백상건설 주식회사,정홍훈,분석,107396700,86.4,87.824,88.43,-0.32002 (99.67998),10 14,2020/08/26 08:27:21,
52,3058138619,(주)사이버텔브릿지,남백산,분석,107401243,86.6,87.828,88.433,-0.31575 (99.68425),10 8,2020/08/24 09:01:14,
53,2118743406,보성통신기술(주),장승익,분석,107401590,86.6,87.829,88.434,-0.31543 (99.68457),2 5,2020/08/26 09:09:04,
54,2118193336,(주)국제비엠에스,윤도선,분석,107402500,86.6,87.83,88.434,-0.31457 (99.68543),5 1,2020/08/24 13:31:27,
55,2098130809,(주)엔트립,최종국,분석,107403120,86.6,87.83,88.435,-0.31399 (99.68601),4 6,2020/08/24 09:49:53,
56,1138653369,(주)제이앤비이노베이션,오명숙,분석,107403530,86.6,87.83,88.435,-0.31361 (99.68639),15 13,2020/08/26 07:18:11,
57,2198125754,알티엘산업 주식회사,이근태,분석,107416980,86.8,87.843,88.446,-0.30099 (99.69901),1 13,2020/08/26 01:36:53,
58,3188600619,주식회사 태정이앤아이,정태용,분석,107417933,86.8,87.843,88.447,-0.30009 (99.69991),12 11,2020/08/26 06:32:03,
