순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1088149704,이엔트컴(주)  [최종낙찰],백석환,분석,37825220.0,85.2,87.757,89.315,1.11498 (101.11498),14 5,2020/05/05 06:40:57,
2,2208886221,주식회사 지엔아이티,윤상병,분석,37859767.0,86.8,87.842,89.397,1.20795 (101.20795),12 11,2020/04/29 10:11:18,
3,1068615367,대성아이넷(주),이충은,분석,37873530.0,87.6,87.875,89.429,1.24499 (101.24499),15 5,2020/04/29 11:18:44,
4,1048800071,주식회사 대광사업단,박선희,분석,37893935.0,88.6,87.925,89.478,1.29990 (101.2999),5 3,2020/05/06 09:24:43,
5,1138169250,코리아이지텔주식회사,임규학,분석,37894300.0,88.6,87.926,89.478,1.30088 (101.30088),5 10,2020/05/04 10:35:39,
6,1098150581,주식회사 우진파워텍,한용일,분석,37895120.0,88.6,87.928,89.48,1.30309 (101.30309),12 5,2020/05/04 08:56:50,
7,2158721947,(주)엠지브이보안시스템,김흥국,분석,37895940.0,88.6,87.93,89.482,1.30529 (101.30529),12 11,2020/05/04 09:55:06,
8,2148811443,(주)우신지엘에스,문경종,분석,37897310.0,88.6,87.934,89.485,1.30898 (101.30898),1 15,2020/05/06 09:20:41,
9,2298125412,스크린정보통신(주),조승제,분석,37899130.0,88.8,87.938,89.49,1.31388 (101.31388),7 14,2020/05/04 09:36:50,
10,1088122326,주식회사 주세움정보통신,염인덕,분석,37939600.0,89.2,88.037,89.585,1.42278 (101.42278),13 7,2020/05/06 08:08:03,
11,1198175027,(주)케이웍스,김영주,분석,37969770.0,87.8,88.111,89.657,1.50397 (101.50397),14 4,2020/05/06 09:02:00,
12,1058686587,(주)참슬테크,김금순,분석,37971070.0,87.6,88.115,89.66,1.50747 (101.50747),9 5,2020/05/06 09:49:08,
13,1180217524,대창 이엔씨,송효양,분석,37974640.0,87.6,88.123,89.668,1.51708 (101.51708),12 4,2020/05/05 19:19:24,
14,2088115241,한애전자(주),최용경,분석,37978360.0,87.4,88.133,89.677,1.52709 (101.52709),3 4,2020/05/06 09:33:15,
15,2170366237,염광통신공사,기홍용,분석,38003780.0,86.0,88.195,89.737,1.59550 (101.5955),11 5,2020/05/03 18:36:53,
16,1068633633,주식회사 리감,백정현,분석,38007640.0,86.0,88.204,89.746,1.60588 (101.60588),5 2,2020/04/29 18:01:04,
17,1148680379,주식회사 다경시스템,김대원,분석,38500000.0,85.0,89.412,90.909,2.93086 (102.93086),14 10,2020/05/04 11:43:04,
18,1148608950,(주)알티솔루션,허병회,분석,38998366.0,85.0,90.634,92.085,4.27199 (104.27199),6 13,2020/04/29 11:18:08,
19,6918100014,에스큐앤티 주식회사(SQ&T Inc.),박윤지,분석,42350000.0,85.0,98.855,100.0,13.29146 (113.29146),8 5,2020/05/06 09:16:07,
20,3578800544,디와이아이앤씨주식회사,주인웅,분석,42596482.0,85.0,99.46,100.582,13.95476 (113.95476),1 10,2020/05/04 17:39:22,
21,2118771649,주식회사 월드멀티넷,박영희,분석,107024383.0,85.0,257.4912,252.714,187.33443 (287.33443),5 2,2020/04/29 12:11:24,예가초과
22,1058130768,세원전설 주식회사,최영래,분석,375234874.0,85.0,915.366,886.032,909.10633 (1009.10633),2 5,2020/04/29 17:38:12,예가초과
-1,6058632937,주식회사 타키온정보기술,이건조,분석,37817280.0,84.8,87.737,89.297,1.09361 (101.09361),11 8,2020/05/04 09:26:29,낙찰하한선 미달
-2,1338113707,(주)대보통신,염영숙,분석,37814700.0,84.6,87.731,89.29,1.08667 (101.08667),5 2,2020/04/29 17:03:07,낙찰하한선 미달
-3,1048635974,주식회사 성원통신,송준형,분석,37794383.0,83.6,87.681,89.242,1.03200 (101.032),14 10,2020/05/06 07:47:11,낙찰하한선 미달
-4,2048642168,(주)비케이정보시스템,이용섭,분석,37791707.0,83.6,87.675,89.236,1.02479 (101.02479),7 6,2020/05/04 09:52:28,낙찰하한선 미달
-5,1058164176,(주)신보파워텍,공민우,분석,37789506.0,83.4,87.669,89.231,1.01887 (101.01887),3 2,2020/05/06 08:02:49,낙찰하한선 미달
-6,1148633857,에스엠이엔지(주),이관휴,분석,37786987.0,83.2,87.663,89.225,1.01209 (101.01209),12 5,2020/05/04 10:05:04,낙찰하한선 미달
-7,2108138572,주식회사 디와이엔텍,임형두,분석,37782490.0,83.0,87.652,89.214,0.99999 (100.99999),6 9,2020/05/04 11:40:20,낙찰하한선 미달
-8,1068178902,주식회사 티에스아이티,박용수,분석,37779222.0,82.8,87.644,89.207,0.99120 (100.9912),14 3,2020/04/29 16:02:11,낙찰하한선 미달
