순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),순공사대비 사정률(%),추첨번호,투찰일시,비고
51,1208745904,(주)엘엔케이네트웍스,김광일,분석,78625672,85.0,92.155,92.5,-0.0428 (99.9572),12 7,2020/07/23 11:09:38,
52,1088184448,금산이씨엠에스 주식회사,김평재,분석,78627600,85.0,92.158,92.503,-0.0403 (99.9597),2 6,2020/07/23 16:24:11,
53,2158754394,씨스존 주식회사,정찬원,분석,78629233,85.0,92.16,92.504,-0.0383 (99.9617),4 12,2020/07/24 09:52:54,
54,3848601444,주식회사 티지아이넷,김선용,분석,78629250,85.0,92.16,92.505,-0.0382 (99.9618),6 5,2020/07/24 13:04:32,
55,1308611160,대광정보시스템(주),김미영,분석,78630000,85.0,92.161,92.505,-0.0373 (99.9627),15 2,2020/07/23 08:51:28,
56,1138694415,건웅정보통신 주식회사,김지유,분석,78630277,85.0,92.161,92.506,-0.0369 (99.9631),13 15,2020/07/24 10:35:30,
57,1298142052,주식회사 에스디시스템,박철웅,분석,78630350,85.0,92.161,92.506,-0.0369 (99.9631),2 8,2020/07/27 08:41:59,
58,1258148205,(주)동남전기통신,양희동,분석,78631296,85.0,92.162,92.507,-0.0356 (99.9644),6 11,2020/07/27 08:43:59,
59,2098117621,(주)한별휴스템,장현주,분석,78631610,85.0,92.163,92.507,-0.0352 (99.9648),1 6,2020/07/24 16:54:45,
60,7618601224,다온정보통신주식회사,김선욱,분석,78633184,85.0,92.165,92.509,-0.0332 (99.9668),6 2,2020/07/26 23:31:19,
61,6478101447,부광아이티 주식회사,정상일,분석,78633577,85.0,92.165,92.51,-0.0327 (99.9673),7 2,2020/07/21 13:04:29,
62,1098194686,(주)에쎈텍네트웍스,박완선,분석,78634127,85.0,92.166,92.51,-0.0320 (99.968),5 3,2020/07/24 15:46:55,
63,3828700771,주식회사 우진지앤에스,정안수,분석,78634379,85.0,92.166,92.511,-0.0317 (99.9683),13 5,2020/07/27 08:59:40,
64,1318669383,주식회사 유일통신,김경현,분석,78635071,85.0,92.167,92.511,-0.0308 (99.9692),4 14,2020/07/24 15:25:21,
65,1248177589,해피콤(주),김정호,분석,78638620,85.0,92.172,92.516,-0.0263 (99.9737),15 2,2020/07/24 14:07:10,
66,2318106102,주식회사 이엔에스네트웍,김강옥,분석,78640868,85.0,92.174,92.518,-0.0235 (99.9765),11 13,2020/07/22 14:14:28,
67,3078148262,주식회사 옴니테크,임미정,분석,78641000,85.0,92.175,92.518,-0.0233 (99.9767),7 13,2020/07/26 23:36:41,
68,2158747141,위즈팩토리주식회사,김영관,분석,78641650,85.0,92.175,92.519,-0.0225 (99.9775),5 7,2020/07/23 10:18:49,
69,1050296111,중앙전자통신,김용수,분석,78641838,85.0,92.176,92.519,-0.0222 (99.9778),5 8,2020/07/24 12:10:59,
70,1098120807,(주)케이비에스비즈니스,김의철,분석,78644275,85.0,92.179,92.522,-0.0191 (99.9809),3 1,2020/07/27 09:20:38,
71,1248714892,피에스이엔지 주식회사,김옥선,분석,78644431,85.0,92.179,92.522,-0.0189 (99.9811),5 3,2020/07/24 17:45:32,
72,1308147023,가락전자(주),장성준,분석,78645470,85.0,92.18,92.524,-0.0176 (99.9824),2 1,2020/07/27 08:50:59,
73,2128148358,(주)명현정보통신,김강민,분석,78645690,85.0,92.18,92.524,-0.0173 (99.9827),8 3,2020/07/23 10:18:00,
74,2128140491,(주)벧엘정보통신,채수진,분석,78645920,85.0,92.181,92.524,-0.0171 (99.9829),10 3,2020/07/24 07:27:16,
75,1278199767,주식회사 신한전력,신한철,분석,78648080,85.0,92.183,92.527,-0.0143 (99.9857),10 7,2020/07/27 09:36:00,
76,2148840477,주식회사 알비에스테크,김동헌,분석,78648916,85.0,92.184,92.528,-0.0132 (99.9868),2 11,2020/07/27 07:43:03,
77,1208659755,(주)정운정보통신,곽덕문,분석,78649296,85.0,92.185,92.528,-0.0128 (99.9872),11 2,2020/07/27 08:31:03,
78,1238169811,주식회사 에이엠알시스템,김민태,분석,78649940,85.0,92.186,92.529,-0.0119 (99.9881),13 4,2020/07/24 17:31:40,
79,2018208810,사단법인 한국나눔복지연합회,신원철,분석,78650410,85.0,92.186,92.529,-0.0113 (99.9887),10 3,2020/07/23 09:54:57,
80,3138114938,투빈스 주식회사,전혜숙,분석,78652454,85.0,92.189,92.532,-0.0087 (99.9913),12 7,2020/07/27 08:55:16,
81,2158674452,(주)새별네트웍스,현경순,분석,78654800,85.0,92.192,92.535,-0.0058 (99.9942),12 8,2020/07/21 18:08:27,
82,1128138958,(주)한국씨씨에스,정귀수,분석,78656700,85.0,92.194,92.537,-0.0034 (99.9966),2 13,2020/07/23 09:56:30,
83,2118603519,에쓰이씨 주식회사,이명규,분석,78656827,85.0,92.194,92.537,-0.0032 (99.9968),12 13,2020/07/23 11:10:04,
84,1348653522,주식회사 예강텔레콤,박균옥,분석,78657000,85.0,92.194,92.537,-0.0030 (99.997),14 13,2020/07/21 09:58:59,
85,1278145771,태현정보통신(주),김현수,분석,78658499,85.0,92.196,92.539,-0.0011 (99.9989),11 14,2020/07/23 15:48:24,
86,1358135916,태화정보통신 주식회사,김동현,분석,78658500,85.0,92.196,92.539,-0.0011 (99.9989),12 14,2020/07/24 16:53:06,
87,2178134392,(주)씨에스통신기술,임창호,분석,78658510,85.0,92.196,92.539,-0.0011 (99.9989),12 14,2020/07/22 16:01:02,
88,2158168275,천마정보통신(주),황범만,분석,78659000,85.0,92.197,92.54,-0.0004 (99.9996),13 6,2020/07/27 08:40:34,
89,1208603362,자이에스앤디 주식회사,엄관석,분석,78659200,85.0,92.197,92.54,-0.0002 (99.9998),9 10,2020/07/27 08:46:44,
89,8602100407,케이에스씨,심우현,분석,78659200,85.0,92.197,92.54,-0.0002 (99.9998),11 12,2020/07/24 16:33:25,
91,2048622162,주식회사 에이테크정보기술,이정우,분석,78659365,85.0,92.197,92.54,0.0000 (100),3 15,2020/07/27 09:35:22,
92,1313470300,가하정보기술,서홍석,분석,78659887,85.0,92.198,92.541,0.0007 (100.0007),5 15,2020/07/23 16:51:37,
93,1388114808,주식회사 태경엔지니어링,강미정,분석,78659900,85.0,92.198,92.541,0.0007 (100.0007),12 13,2020/07/23 13:13:43,
94,2198128106,우선이엔씨(주),김광수,분석,78660000,85.0,92.198,92.541,0.0008 (100.0008),4 8,2020/07/22 11:34:46,
94,2158603049,유니넷텍(주),김한호,분석,78660000,85.0,92.198,92.541,0.0008 (100.0008),10 14,2020/07/26 08:20:19,
94,1208137023,한국전기교통(주),김선호,분석,78660000,85.0,92.198,92.541,0.0008 (100.0008),3 11,2020/07/23 10:08:14,
97,2018604618,(주)씨피에스일렉트론,안영균,분석,78661190,85.0,92.2,92.542,0.0024 (100.0024),3 1,2020/07/24 14:07:05,
98,2118102252,주식회사 엘티시스템,정윤조,분석,78661740,85.0,92.2,92.543,0.0031 (100.0031),6 9,2020/07/24 13:05:49,
99,1198649126,태광에스엠주식회사,전현용,분석,78662199,85.0,92.201,92.543,0.0036 (100.0036),12 8,2020/07/27 09:33:05,
100,1138653995,주식회사 아이티에스엠,봉상섭,분석,78663094,85.0,92.202,92.544,0.0048 (100.0048),12 13,2020/07/23 10:54:43,
101,2148668087,주식회사 네오티스,이운학,분석,78664705,85.0,92.204,92.546,0.0068 (100.0068),9 15,2020/07/23 14:02:23,
102,1348690662,주식회사 코스모비전,이미근,분석,78665041,85.0,92.204,92.547,0.0073 (100.0073),2 15,2020/07/24 09:22:38,
103,3448700497,주식회사 이앤엠테크,김수희,분석,78666000,85.0,92.206,92.548,0.0085 (100.0085),6 12,2020/07/27 09:13:40,
104,3138101753,주식회사 파워이엔씨,유준우,분석,78666220,85.0,92.206,92.548,0.0088 (100.0088),14 10,2020/07/20 08:49:16,
105,2068124123,(주)세양텔레콤,김한섭,분석,78668386,85.0,92.209,92.551,0.0115 (100.0115),12 10,2020/07/24 13:06:09,
106,1238121928,(주)포앤티,강치구,분석,78669370,85.0,92.21,92.552,0.0128 (100.0128),10 6,2020/07/24 09:52:00,
107,1218165819,주식회사 에스엠텔,정혜경,분석,78670389,85.0,92.211,92.553,0.0141 (100.0141),4 1,2020/07/24 18:51:59,
108,1258163128,주식회사 다현정보통신,정지혜,분석,78670940,85.0,92.212,92.554,0.0148 (100.0148),6 13,2020/07/23 23:42:43,
109,1328198775,주식회사 성운이엔지,김선영,분석,78672435,85.0,92.214,92.555,0.0167 (100.0167),1 11,2020/07/24 09:54:41,
110,2018190031,주식회사 태건씨앤씨,김복수,분석,78673070,85.0,92.214,92.556,0.0175 (100.0175),1 8,2020/07/22 17:52:07,
111,1348707665,행복네트웍스주식회사,김정숙,분석,78673620,85.0,92.215,92.557,0.0182 (100.0182),15 12,2020/07/27 09:14:46,
112,1138166985,(주)에스앤티에스,이청대,분석,78675042,85.0,92.217,92.558,0.0200 (100.02),12 1,2020/07/23 08:57:17,
113,1328131639,(주)동보안전,장동엽,분석,78675130,85.0,92.217,92.558,0.0201 (100.0201),13 5,2020/07/23 10:00:21,
114,1238187726,(주)인컴에스엔,강인식,분석,78675580,85.0,92.217,92.559,0.0207 (100.0207),1 9,2020/07/27 07:45:02,
115,1288701064,주식회사 에스제이이엔씨,강경석,분석,78675690,85.0,92.218,92.559,0.0208 (100.0208),13 6,2020/07/26 18:09:08,
116,7138700204,주식회사 비츠에스앤지,최분임,분석,78676367,85.0,92.218,92.56,0.0217 (100.0217),4 11,2020/07/23 11:05:12,
117,1261483974,LG컴앤컴,이병일,분석,78676743,85.0,92.219,92.56,0.0221 (100.0221),11 6,2020/07/22 09:23:12,
118,1238194585,(주)에스티엔비,김유철,분석,78677075,85.0,92.219,92.561,0.0226 (100.0226),3 9,2020/07/25 12:01:51,
119,1178164451,(주)지엠디텔레콤,김창윤,분석,78678019,85.0,92.221,92.562,0.0238 (100.0238),3 6,2020/07/27 09:22:35,
120,2048159043,이앤씨텔레콤(주),김진갑,분석,78678020,85.0,92.221,92.562,0.0238 (100.0238),11 7,2020/07/24 09:52:46,
121,1198158412,애드넷정보통신(주),박상흥,분석,78678100,85.0,92.221,92.562,0.0239 (100.0239),6 8,2020/07/21 10:32:51,
121,2398100058,주식회사 아이엠엔씨에스,임종만,분석,78678100,85.0,92.221,92.562,0.0239 (100.0239),11 1,2020/07/23 10:21:24,
123,1078749469,주식회사 에이엠네트웍스,서정희,분석,78678176,85.0,92.221,92.562,0.0240 (100.024),10 11,2020/07/24 09:34:40,
124,1138175669,(주)용상전기통신,권혁기,분석,78678810,85.0,92.222,92.563,0.0248 (100.0248),3 13,2020/07/27 09:39:29,
125,2118101156,(주)인스틴솔루션,박세준,분석,78679700,85.0,92.223,92.564,0.0259 (100.0259),2 10,2020/07/20 13:56:16,
126,1351088320,승민전자통신,안창호,분석,78680920,85.0,92.224,92.565,0.0274 (100.0274),2 15,2020/07/25 22:59:09,
127,1198618088,주식회사 하이넷 네트웍스,김동순,분석,78680960,85.0,92.224,92.565,0.0275 (100.0275),4 14,2020/07/24 10:32:04,
128,1218137104,(주)새한정보통신,이국선,분석,78681754,85.0,92.225,92.566,0.0285 (100.0285),10 1,2020/07/27 04:38:14,
129,1058682164,(주)울트라텔레콤,김성철,분석,78682500,85.0,92.226,92.567,0.0294 (100.0294),3 13,2020/07/23 11:57:06,
130,2148886584,주식회사 수민텔레콤,이상민,분석,78684574,85.0,92.229,92.57,0.0321 (100.0321),15 9,2020/07/23 10:45:46,
131,2158173822,삼일씨티에스(주),최종원,분석,78685020,85.0,92.229,92.57,0.0327 (100.0327),1 13,2020/07/23 12:37:42,
132,3658100696,주식회사 케이탑정보통신,우선기,분석,78685420,85.0,92.23,92.571,0.0332 (100.0332),11 8,2020/07/24 14:51:33,
133,8218600911,주식회사 테로스정보통신,최인수,분석,78685570,85.0,92.23,92.571,0.0334 (100.0334),9 11,2020/07/27 09:07:53,
134,1348612180,주식회사 청화텔레콤,이훈규,분석,78685600,85.0,92.23,92.571,0.0334 (100.0334),10 5,2020/07/24 13:17:16,
135,6158117317,주식회사 케이투,박성환,분석,78685727,85.0,92.23,92.571,0.0336 (100.0336),4 12,2020/07/24 11:11:21,
136,1278141891,삼아산업 주식회사,장민숙,분석,78686593,85.0,92.231,92.572,0.0347 (100.0347),9 1,2020/07/24 10:26:15,
137,3078801456,주식회사 중원피엔씨,박민애,분석,78687760,85.0,92.233,92.573,0.0361 (100.0361),1 2,2020/07/27 08:22:00,
138,1058622531,건웅신호산전(주),박정현,분석,78687850,85.0,92.233,92.573,0.0362 (100.0362),6 2,2020/07/24 15:44:39,
139,2078700674,금적사 주식회사,전숙옥,분석,78687870,85.0,92.233,92.573,0.0363 (100.0363),8 10,2020/07/24 13:33:36,
140,1198650754,비젼전자통신 주식회사,홍성수,분석,78688206,85.0,92.233,92.574,0.0367 (100.0367),1 9,2020/07/22 15:34:54,
141,5298601668,주식회사 이지정보통신,유명지,분석,78688640,85.0,92.234,92.574,0.0373 (100.0373),4 12,2020/07/23 18:31:08,
142,2148772161,주식회사 비에스아이시스템,박해용,분석,78689049,85.0,92.234,92.575,0.0378 (100.0378),5 3,2020/07/22 17:20:48,
143,1348676734,(주)이룸아이엔씨,김효중,분석,78689740,85.0,92.235,92.576,0.0387 (100.0387),10 4,2020/07/23 09:33:52,
144,4038141077,주식회사 송원이앤씨,이금미,분석,78689896,85.0,92.235,92.576,0.0389 (100.0389),13 14,2020/07/23 17:01:24,
145,1238156183,서울전력주식회사,박태임,분석,78690684,85.0,92.236,92.577,0.0399 (100.0399),7 10,2020/07/27 09:04:24,
146,1108175530,주식회사창조씨엔에스,정혜경,분석,78692100,85.0,92.238,92.578,0.0417 (100.0417),9 13,2020/07/24 00:28:48,
147,1074870357,영진정보통신,김종규,분석,78692970,85.0,92.239,92.579,0.0428 (100.0428),7 4,2020/07/23 13:36:10,
148,1288152881,코디텍 주식회사,김황남,분석,78694460,85.0,92.241,92.581,0.0447 (100.0447),11 5,2020/07/23 09:05:33,
149,5028181250,오션파워콤(주),유영록,분석,78695323,85.0,92.242,92.582,0.0457 (100.0457),2 6,2020/07/23 21:48:12,
150,1348729859,주식회사 나래디지털,김문숙,분석,78695330,85.0,92.242,92.582,0.0458 (100.0458),6 15,2020/07/22 16:46:46,
151,1238610765,파워텍(주),이종욱,분석,78695850,85.0,92.243,92.583,0.0464 (100.0464),1 14,2020/07/22 14:10:52,
152,3598800822,(주)유시스,김희애,분석,78697403,85.0,92.245,92.585,0.0484 (100.0484),11 13,2020/07/27 09:14:14,
153,2048641553,(주)케이에스브이,정기환,분석,78697460,85.0,92.245,92.585,0.0485 (100.0485),3 9,2020/07/27 09:36:09,
154,1098182763,주식회사 다보이앤씨,최창진,분석,78698655,85.0,92.246,92.586,0.0500 (100.05),5 7,2020/07/23 09:09:57,
155,1198168638,주식회사 연훈,박정호,분석,78699021,85.0,92.247,92.587,0.0505 (100.0505),10 3,2020/07/24 10:22:54,
156,2158669639,(주)한정원,이수환,분석,78699100,85.0,92.247,92.587,0.0506 (100.0506),3 11,2020/07/22 17:33:45,
156,1138106099,기전통신(주),윤기영,분석,78699100,85.0,92.247,92.587,0.0506 (100.0506),13 2,2020/07/22 17:37:00,
158,1028132281,현대씨앤알 주식회사,이문복,분석,78699729,85.0,92.248,92.587,0.0514 (100.0514),13 3,2020/07/24 11:07:18,
159,1228181262,(주)유코리아,이병걸,분석,78699887,85.0,92.248,92.588,0.0516 (100.0516),14 13,2020/07/23 16:43:15,
160,1228192148,주식회사 남경전력,길영춘,분석,78700633,85.0,92.249,92.588,0.0525 (100.0525),11 3,2020/07/23 14:28:08,
161,1288165066,(주)지구정보기술,조남성,분석,78701540,85.0,92.25,92.59,0.0537 (100.0537),14 10,2020/07/23 09:45:09,
162,1278650172,주식회사 이노씨앤정보통신,윤수형,분석,78702010,85.0,92.25,92.59,0.0543 (100.0543),11 5,2020/07/24 16:47:15,
163,1078626135,주식회사 그린텍아이엔씨,이창우,분석,78702026,85.0,92.25,92.59,0.0543 (100.0543),12 8,2020/07/27 09:21:27,
164,1288687916,주식회사 동연전설,홍영자,분석,78702088,85.0,92.25,92.59,0.0544 (100.0544),4 12,2020/07/27 08:45:35,
165,1298613678,주식회사 나우테크,신철민,분석,78702175,85.0,92.251,92.59,0.0545 (100.0545),9 5,2020/07/22 15:40:33,
166,1268654985,삼우통신 주식회사,송근택,분석,78702246,85.0,92.251,92.59,0.0546 (100.0546),9 6,2020/07/24 14:32:30,
167,1018644343,주식회사 세광이엔씨,장문주,분석,78702954,85.0,92.252,92.591,0.0555 (100.0555),7 5,2020/07/24 09:55:02,
168,2178104199,반도건설ICT주식회사,구경화,분석,78703570,85.0,92.252,92.592,0.0562 (100.0562),6 14,2020/07/24 09:12:37,
169,2148645634,한국전자금융주식회사,구자성,분석,78703980,85.0,92.253,92.592,0.0568 (100.0568),8 14,2020/07/27 09:53:42,
170,1138622662,퍼스트아이앤씨 주식회사,한종인,분석,78704528,85.0,92.253,92.593,0.0575 (100.0575),8 14,2020/07/23 23:54:52,
171,1198603630,유에프엠시스템즈 주식회사,김교중,분석,78704870,85.0,92.254,92.593,0.0579 (100.0579),4 3,2020/07/24 13:06:06,
172,1108143886,주식회사 이피이,최종현,분석,78705900,85.0,92.255,92.595,0.0592 (100.0592),15 5,2020/07/24 17:25:11,
173,2158601380,세계정보시스템(주),한인창,분석,78707200,85.0,92.257,92.596,0.0608 (100.0608),3 13,2020/07/24 09:19:02,
174,1288707976,주식회사 경도,조수봉,분석,78707400,85.0,92.257,92.596,0.0611 (100.0611),7 11,2020/07/20 11:58:47,
175,1058711462,주식회사 프로브디지털,이기연,분석,78707780,85.0,92.258,92.597,0.0616 (100.0616),12 7,2020/07/24 17:22:42,
176,1018642796,주식회사 나이스포유,조향심,분석,78707844,85.0,92.258,92.597,0.0617 (100.0617),4 3,2020/07/23 09:20:16,
177,2178141893,주식회사대웅텔레콤,전진숙,분석,78707980,85.0,92.258,92.597,0.0618 (100.0618),8 13,2020/07/23 10:02:32,
178,2148842252,골든엑세스주식회사,강희경,분석,78708850,85.0,92.259,92.598,0.0629 (100.0629),4 14,2020/07/27 08:16:22,
179,6848600796,주식회사 협인,이병천,분석,78709404,85.0,92.26,92.599,0.0637 (100.0637),9 5,2020/07/23 08:55:24,
180,2158119769,주식회사 남일기업,이범석,분석,78710938,85.0,92.261,92.601,0.0656 (100.0656),13 8,2020/07/27 08:33:36,
181,1058618361,한글정보통신(주),최경환,분석,78710980,85.0,92.262,92.601,0.0657 (100.0657),7 9,2020/07/23 09:30:33,
182,1320982559,청평전력공사,피은주,분석,78711500,85.0,92.262,92.601,0.0663 (100.0663),1 7,2020/07/24 12:03:38,
183,1088178984,(주)포소드,마명철,분석,78711850,85.0,92.263,92.602,0.0668 (100.0668),2 11,2020/07/24 09:59:42,
184,2148669728,주식회사에프알텍,남재국,분석,78713022,85.0,92.264,92.603,0.0683 (100.0683),15 1,2020/07/27 08:05:49,
185,1308649332,제일음향정보통신(주),홍시흠,분석,78713101,85.0,92.264,92.603,0.0684 (100.0684),6 15,2020/07/24 17:11:14,
186,1138690758,주식회사 에스에스아이코리아,박연익,분석,78713340,85.0,92.264,92.603,0.0687 (100.0687),10 2,2020/07/23 15:37:10,
187,1228615184,유피이엔씨 주식회사,박정선,분석,78713970,85.0,92.265,92.604,0.0695 (100.0695),15 1,2020/07/24 20:06:47,
188,1198646212,주식회사 에프에스네트웍스,이화수,분석,78715260,85.0,92.267,92.606,0.0711 (100.0711),10 15,2020/07/24 17:13:46,
189,1298608855,(주) 글로리이앤씨,이남연,분석,78715600,85.0,92.267,92.606,0.0715 (100.0715),8 7,2020/07/22 16:20:08,
190,1058777047,(주)텔레큐브,정영신,분석,78715700,85.0,92.267,92.606,0.0717 (100.0717),6 15,2020/07/24 09:10:31,
191,1258139671,(주)인호이엔지,박영진,분석,78716094,85.0,92.268,92.607,0.0722 (100.0722),7 14,2020/07/21 12:05:15,
192,1268188777,(주)경기기술공사,심민섭,분석,78716241,85.0,92.268,92.607,0.0723 (100.0723),7 4,2020/07/25 19:51:47,
193,1318160941,(주)비라인커뮤니케이션,이성호,분석,78716562,85.0,92.268,92.607,0.0728 (100.0728),11 3,2020/07/24 11:27:48,
194,1018178116,(주)오경컴텍,김종근,분석,78717430,85.0,92.27,92.608,0.0739 (100.0739),13 8,2020/07/23 09:33:17,
