순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,2038158134,(주)두전네트  [최종낙찰],손광현,분석,426276045,65.04,86.758,86.375,-1.11478 (98.88522),15 6,2020/05/07 17:23:46,
2,3958800527,주식회사 에스에이치아이티,정태순,분석,426282090,65.04,86.759,86.376,-1.11337 (98.88663),8 10,2020/05/12 09:23:09,
3,2108149521,주식회사 구일일무인경비시스템,박종철,분석,426296400,65.04,86.762,86.379,-1.11003 (98.88997),8 10,2020/05/12 09:36:46,
4,2118836479,(주)에스피엔이,이정임,분석,426324000,65.08,86.768,86.385,-1.10358 (98.89642),12 10,2020/05/11 09:29:26,
5,1208134161,(주)파코코리아인더스,송재혁,분석,426379966,65.12,86.78,86.396,-1.09050 (98.9095),4 10,2020/05/11 13:47:12,
6,2208680918,(주)엠디엠알,이재원,분석,426449750,65.2,86.795,86.41,-1.07420 (98.9258),15 7,2020/05/09 19:10:10,
7,2148683225,(주)신화시스템,채관석,분석,426535370,65.24,86.813,86.428,-1.05420 (98.9458),2 9,2020/05/11 09:55:58,
8,2018182230,주식회사 본네트시큐,최수기,분석,426569186,65.28,86.821,86.434,-1.04630 (98.9537),9 4,2020/05/08 11:15:57,
9,2188117964,(주)투윈스컴,박성하,분석,426570480,65.28,86.821,86.435,-1.04600 (98.954),3 10,2020/05/11 07:56:03,
10,1018651785,주식회사 청심아이티,김재균,분석,426613708,65.32,86.83,86.443,-1.03591 (98.96409),3 1,2020/05/12 08:43:21,
11,1168137418,두레옵트로닉스 주식회사,최수현,분석,426620990,65.32,86.832,86.445,-1.03420 (98.9658),4 7,2020/05/11 10:09:30,
12,1198682431,(주)대경시스텍,반기수,분석,426647956,65.36,86.837,86.45,-1.02791 (98.97209),3 9,2020/05/08 10:13:49,
13,2168107645,(주)한신기전통신,한후수,분석,426686480,65.4,86.846,86.458,-1.01891 (98.98109),12 3,2020/05/09 12:08:31,
14,1068648117,주식회사 티원엘에스,김영규,분석,426686850,65.4,86.846,86.458,-1.01882 (98.98118),1 15,2020/05/11 20:54:46,
15,2078148017,(주)명신시스템,노근식,분석,426689480,65.4,86.846,86.459,-1.01821 (98.98179),13 11,2020/05/08 13:31:15,
16,2118640396,주식회사 선진콘트롤 엔 엑세스,이철희,분석,426689910,65.4,86.846,86.459,-1.01810 (98.9819),12 13,2020/05/11 10:55:30,
17,1198164802,주식회사 비아이넷,김동균,분석,426706610,65.4,86.85,86.462,-1.01420 (98.9858),13 8,2020/05/11 09:50:20,
18,1048610901,이룸유비쿼터스주식회사,김광수,분석,426739570,65.44,86.857,86.469,-1.00650 (98.9935),11 13,2020/05/11 16:05:26,
19,1058629723,(주)트리콤미디어,어기호,분석,426815771,65.48,86.873,86.484,-0.98871 (99.01129),2 5,2020/05/08 10:11:00,
20,1200399230,건영정보통신,김재곤,분석,426820400,65.48,86.874,86.485,-0.98762 (99.01238),1 2,2020/05/11 09:43:06,
