순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1108190166,(주)페타네트워크  [최종낙찰],강인희,분석,254687066,85.0,87.745,88.914,0.76000 (100.76),14 8,2021/05/10 17:10:07,
2,1208663604,주식회사 한은씨앤씨,김기현,분석,254691590,85.0,87.747,88.916,0.76180 (100.7618),15 2,2021/05/07 09:09:47,
3,2148829787,주식회사 노바에스앤씨,최성운,분석,254696616,85.0,87.749,88.917,0.76379 (100.76379),14 9,2021/05/09 19:33:43,
4,1208100598,(주)삼지엔지니어링,김동명,분석,254697000,85.0,87.749,88.918,0.76395 (100.76395),7 11,2021/05/07 09:14:50,
5,2158721947,(주)엠지브이보안시스템,김흥국,분석,254703000,85.0,87.751,88.92,0.76633 (100.76633),3 5,2021/05/11 09:45:55,
6,1108124633,(주)디앤에스테크놀로지,이원우,분석,254713959,85.2,87.755,88.924,0.77070 (100.7707),2 8,2021/05/10 20:15:08,
7,1198125041,옥성정보통신(주),황석,분석,254716720,85.2,87.756,88.924,0.77179 (100.77179),1 9,2021/05/10 10:12:27,
8,1138618789,이노뎁(주),이성진,분석,254722504,85.2,87.758,88.927,0.77409 (100.77409),3 13,2021/05/07 15:38:57,
9,1138185890,(주)두손씨에스티,최수경,분석,254734410,85.2,87.762,88.931,0.77883 (100.77883),11 6,2021/05/11 08:57:36,
10,1048120291,청음통신 주식회사,임광희,분석,254744000,85.4,87.766,88.934,0.78265 (100.78265),5 7,2021/05/10 20:32:38,
11,4538100144,주식회사 파란아이티,성기빈,분석,254759950,85.4,87.772,88.94,0.78899 (100.78899),11 8,2021/05/11 10:25:25,
12,2108168358,주식회사 영호정보통신,조소연,분석,254779558,85.6,87.779,88.946,0.79680 (100.7968),3 12,2021/05/10 07:38:57,
13,1138111990,한경기전(주),박태용,분석,254781320,85.6,87.779,88.947,0.79750 (100.7975),5 2,2021/05/10 10:29:18,
14,1138604679,(주) 투데이게이트,김익훈,분석,254782323,85.6,87.78,88.947,0.79790 (100.7979),6 3,2021/05/10 13:15:03,
15,1138163218,(주)신성하이텍,성성모,분석,254799410,85.8,87.786,88.953,0.80469 (100.80469),15 6,2021/05/07 16:35:05,
16,1128143733,공간미디어(주),김명숙,분석,254801802,85.8,87.787,88.954,0.80565 (100.80565),13 7,2021/05/11 07:46:47,
17,6118700363,주식회사 서경산업,이대규,분석,254825301,86.0,87.795,88.962,0.81500 (100.815),13 7,2021/05/10 18:40:06,
18,1068606738,(주)퓨쳐아이티,정정민,분석,254831800,86.0,87.798,88.965,0.81758 (100.81758),15 7,2021/05/10 17:59:25,
19,1018154491,엘케이테크넷(주),이만형,분석,254835104,86.0,87.799,88.966,0.81890 (100.8189),7 14,2021/05/07 11:01:22,
20,2118145912,영남전기통신 주식회사,장한목,분석,254844280,86.0,87.802,88.969,0.82255 (100.82255),14 8,2021/05/07 10:26:08,
21,2038158134,(주)두전네트,손광현,분석,254853386,86.2,87.805,88.972,0.82617 (100.82617),8 4,2021/05/10 10:20:35,
22,1428168147,주식회사 다옴건설,이창석,분석,254854700,86.2,87.806,88.973,0.82669 (100.82669),12 6,2021/05/10 17:43:47,
23,1048190287,주식회사 콤텍정보,이동근,분석,254857500,86.2,87.807,88.974,0.82781 (100.82781),5 8,2021/05/10 14:16:12,
24,4118146506,케이엠티시스템 주식회사,김정식,분석,254859586,86.2,87.808,88.974,0.82864 (100.82864),3 4,2021/05/11 09:26:51,
25,5278600284,주식회사 수앤씨,이종수,분석,254865766,86.2,87.81,88.977,0.83109 (100.83109),6 2,2021/05/08 13:16:18,
26,1328127945,부민통신 주식회사,박창욱,분석,254866521,86.2,87.81,88.977,0.83140 (100.8314),13 6,2021/05/07 17:33:40,
27,2198128106,우선이엔씨(주),김광수,분석,254887000,86.4,87.818,88.984,0.83954 (100.83954),14 15,2021/05/10 16:36:51,
28,1068167098,코스믹전기통신 주식회사,이규선,분석,254896270,86.4,87.821,88.987,0.84323 (100.84323),4 5,2021/05/10 09:13:14,
29,2148123348,성제전기(주),김팔성,분석,254914275,86.6,87.827,88.993,0.85040 (100.8504),13 5,2021/05/11 09:15:27,
30,1068133832,(주)동양이엔씨,최두현,분석,254930600,86.6,87.833,88.999,0.85689 (100.85689),9 8,2021/05/10 10:23:03,
31,2208110305,주식회사 일신이앤드씨,홍영남,분석,255017826,87.4,87.865,89.03,0.89160 (100.8916),9 4,2021/05/10 17:55:24,
32,2148104884,두원이에프씨주식회사,황운천,분석,255055000,87.6,87.878,89.043,0.90639 (100.90639),13 8,2021/05/10 10:42:14,
33,1138636870,주식회사 나우시스템,이종한,분석,255072640,87.8,87.885,89.049,0.91340 (100.9134),4 15,2021/05/10 09:21:04,
34,1058123684,주식회사 우전정보통신,이정,분석,255092860,87.8,87.892,89.056,0.92145 (100.92145),5 8,2021/05/07 18:17:36,
35,2158690656,금성통신건설(주),윤영신,분석,255092890,87.8,87.892,89.056,0.92146 (100.92146),7 12,2021/05/10 16:59:18,
36,2038143631,주식회사 티시스,최창성,분석,255093729,87.8,87.892,89.056,0.92180 (100.9218),13 10,2021/05/11 08:35:39,
37,1188111165,주식회사 세원이엔피디,이왕종,분석,255109313,88.0,87.898,89.062,0.92800 (100.928),2 6,2021/05/10 16:19:49,
38,1118114477,주식회사 대흥데이타통신,박상영,분석,255144750,88.2,87.911,89.074,0.94210 (100.9421),2 11,2021/05/07 09:32:00,
39,2098147159,(주)동방에스앤에스,정재훈,분석,255177676,88.4,87.923,89.085,0.95520 (100.9552),15 3,2021/05/10 17:23:59,
40,2148690274,주식회사 유니콤넷,최경식,분석,255180067,88.4,87.923,89.086,0.95615 (100.95615),15 5,2021/05/07 14:31:17,
41,1138148366,주식회사 레이어스,조인선,분석,255185215,88.6,87.925,89.088,0.95819 (100.95819),2 8,2021/05/09 13:31:43,
42,2108124739,(주)한성기술개발,서창식,분석,255186472,88.6,87.926,89.088,0.95870 (100.9587),8 1,2021/05/11 00:57:22,
43,1208147588,서현정보통신(주),배상만,분석,255231210,88.8,87.942,89.104,0.97650 (100.9765),12 8,2021/05/10 09:14:24,
44,2208719934,주식회사 지제이전기통신,김진수,분석,255244782,89.0,87.947,89.109,0.98189 (100.98189),3 12,2021/05/10 10:13:22,
45,2178121937,부광이앤씨 주식회사,정동국,분석,255247799,89.0,87.948,89.11,0.98310 (100.9831),13 6,2021/05/07 11:29:52,
46,1068188579,(주)키월드정보통신,김영범,분석,255279700,89.2,87.959,89.121,0.99579 (100.99579),15 13,2021/05/10 10:54:15,
47,2058139910,우현전기(주),채광식,분석,255291700,89.2,87.964,89.125,1.00056 (101.00056),8 12,2021/05/10 19:52:15,
48,1058747280,주식회사 하이디,문이수,분석,255293412,89.2,87.964,89.126,1.00124 (101.00124),11 1,2021/05/07 16:24:38,
49,2198114499,(주)이레에너지테크,강래원,분석,255298500,89.4,87.966,89.128,1.00327 (101.00327),11 1,2021/05/10 08:33:36,
50,1098197140,(주)코맥스시큐리티,김종정,분석,255302338,89.4,87.968,89.129,1.00479 (101.00479),15 2,2021/05/11 09:38:55,
51,6508100027,다온정보시스템 주식회사,김연정,분석,255350092,89.8,87.985,89.146,1.02379 (101.02379),2 10,2021/05/11 09:39:49,
52,1198164802,주식회사 비아이넷,김동균,분석,255368942,89.8,87.992,89.152,1.03129 (101.03129),9 2,2021/05/07 10:57:40,
53,2068120414,(주)일광기업,오도진,분석,255374976,89.8,87.994,89.154,1.03370 (101.0337),2 3,2021/05/10 10:43:37,
54,2118612681,(주)해우정보시스템,김병헌,분석,255380250,90.0,87.996,89.156,1.03579 (101.03579),2 4,2021/05/10 09:22:58,
55,2041077930,라인월드정보,박선양,분석,255396338,90.0,88.002,89.162,1.04219 (101.04219),7 14,2021/05/10 17:47:57,
56,2018603701,소성정보기술 (주),김금남,분석,255403560,90.0,88.004,89.164,1.04507 (101.04507),12 10,2021/05/11 09:02:01,
57,1098610416,(주)네시비스,이은섭,분석,255411167,89.8,88.007,89.167,1.04810 (101.0481),3 13,2021/05/10 09:36:46,
58,1108175767,(주)에스에이치전기,김성태,분석,255420470,89.8,88.01,89.17,1.05180 (101.0518),6 10,2021/05/10 13:46:23,
59,2128144255,경방전기통신(주),장기인,분석,255426127,89.8,88.012,89.172,1.05405 (101.05405),10 11,2021/05/10 11:07:04,
60,1088189685,주식회사 태산정보기술,채연옥,분석,255426499,89.8,88.012,89.172,1.05420 (101.0542),14 9,2021/05/07 13:36:09,
61,1098185343,주식회사 오티에스씨,이승환,분석,255451381,89.6,88.021,89.181,1.06410 (101.0641),1 2,2021/05/10 09:21:06,
62,1018183448,(주)에이치애비뉴앤컴퍼니,정현이,분석,255486568,89.4,88.034,89.193,1.07810 (101.0781),4 5,2021/05/07 11:02:10,
63,1088195004,(주)한양케이앤이,김홍인,분석,255503659,89.2,88.04,89.199,1.08490 (101.0849),4 1,2021/05/10 15:01:33,
64,1298627304,(주)진네트웍스,이호진,분석,255515220,89.0,88.045,89.203,1.08949 (101.08949),7 11,2021/05/10 16:57:15,
65,1198682431,(주)대경시스텍,반기수,분석,255521001,89.0,88.047,89.205,1.09179 (101.09179),3 1,2021/05/10 09:27:47,
66,2148805112,주식회사 지큐시스템즈,구자옥,분석,255554932,88.8,88.059,89.217,1.10530 (101.1053),3 8,2021/05/11 08:21:59,
67,1058179892,(주)지에스컴,김형호,분석,255580065,88.6,88.068,89.226,1.11529 (101.11529),11 15,2021/05/10 09:54:46,
