순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,1068674084,주식회사월드아이,신영구,분석,76532160,87.747,88.127,0.43562 (100.43562),,2021/08/18 09:45:48,
2,1198133411,주식회사 나경이엔씨,윤병유,분석,76533800,87.749,88.129,0.43777 (100.43777),,2021/08/19 10:25:25,
3,1168161465,(주)솔루텍시스템,이인명,분석,76533878,87.749,88.129,0.43787 (100.43787),,2021/08/19 09:26:04,
4,2128140491,(주)벧엘정보통신,채수진,분석,76535420,87.751,88.13,0.43990 (100.4399),,2021/08/20 06:16:54,
5,2038164825,(주)스피드정보통신,선의석,분석,76540000,87.756,88.136,0.44591 (100.44591),,2021/08/18 10:32:52,
6,3188600619,주식회사 태정이앤아이,정태용,분석,76540900,87.757,88.137,0.44709 (100.44709),,2021/08/19 19:32:24,
7,1208128825,(주)이일엔지니어링,정찬면,분석,76541210,87.757,88.137,0.44749 (100.44749),,2021/08/17 11:15:39,
8,2078124989,청보음향(주),고인우,분석,76545420,87.762,88.142,0.45302 (100.45302),,2021/08/17 09:15:30,
9,1138604679,(주) 투데이게이트,김익훈,분석,76548146,87.765,88.145,0.45660 (100.4566),,2021/08/19 09:45:15,
10,1078677070,씨지에스아이티(주),최규식,분석,76549930,87.767,88.147,0.45894 (100.45894),,2021/08/19 18:58:02,
11,1188114764,(주)세빛전자통신,이상호,분석,76550060,87.768,88.147,0.45911 (100.45911),,2021/08/18 10:54:47,
12,1088122326,주식회사 주세움정보통신,염인덕,분석,76552869,87.771,88.151,0.46279 (100.46279),,2021/08/20 08:31:18,
13,6058166688,(주)세계아이티씨,김황기,분석,76553560,87.772,88.151,0.46370 (100.4637),,2021/08/19 09:16:52,
14,2208798467,주식회사 태산이에이지,최홍석,분석,76555160,87.773,88.153,0.46580 (100.4658),,2021/08/18 10:40:52,
15,1058169109,대조전설 주식회사,장철호,분석,76555700,87.774,88.154,0.46651 (100.46651),,2021/08/18 09:10:45,
16,1198609177,이유솔루션주식회사,장지호,분석,76555805,87.774,88.154,0.46665 (100.46665),,2021/08/18 10:10:18,
17,2068170480,(주)금성전력기술,김일혁,분석,76559650,87.779,88.158,0.47169 (100.47169),,2021/08/19 08:45:28,
18,1018639665,(주)한양인프라넷,김주호,분석,76560270,87.779,88.159,0.47251 (100.47251),,2021/08/18 08:25:32,
19,2068706603,주식회사 온품,김유혁,분석,76560530,87.78,88.159,0.47285 (100.47285),,2021/08/18 17:12:38,
20,2118101156,(주)인스틴솔루션,박세준,분석,76562700,87.782,88.162,0.47570 (100.4757),,2021/08/17 10:46:39,
21,1180217524,대창 이엔씨,송효양,분석,76564070,87.784,88.163,0.47749 (100.47749),,2021/08/20 08:09:43,
22,1171187825,신원전자,안희덕,분석,76564980,87.785,88.165,0.47869 (100.47869),,2021/08/18 14:34:37,
23,1068606738,(주)퓨쳐아이티,정정민,분석,76565600,87.785,88.165,0.47950 (100.4795),,2021/08/19 08:16:46,
24,1198130210,(주)와이드넷엔지니어링,이맹훈,분석,76568490,87.789,88.169,0.48329 (100.48329),,2021/08/18 10:37:17,
25,1074968483,국제정보통신,조광자,분석,76568872,87.789,88.169,0.48380 (100.4838),,2021/08/17 14:57:08,
26,1198623733,주식회사 케이비티정보통신,YUXIAOLU,분석,76569100,87.789,88.169,0.48409 (100.48409),,2021/08/18 14:17:57,
27,1328127945,부민통신 주식회사,박창욱,분석,76569482,87.79,88.17,0.48460 (100.4846),,2021/08/19 10:44:26,
28,1138611108,(주)도원디에스,이정우,분석,76576720,87.798,88.178,0.49409 (100.49409),,2021/08/19 17:19:32,
29,2118850165,해음전기(주),김년봉,분석,76576721,87.798,88.178,0.49410 (100.4941),,2021/08/20 08:39:06,
30,8838102324,주식회사 엘씨네트웍스,임동준,분석,76577260,87.799,88.179,0.49480 (100.4948),,2021/08/17 10:14:29,
31,1088179663,주식회사 시큐뱅크,심재춘,분석,76581216,87.803,88.183,0.50000 (100.5),,2021/08/14 13:43:42,
32,1208633380,(주)에스에스통신,이종필,분석,76582580,87.805,88.185,0.50179 (100.50179),,2021/08/18 09:21:13,
33,1138694415,건웅정보통신 주식회사,김지유,분석,76582800,87.805,88.185,0.50207 (100.50207),,2021/08/19 11:56:08,
34,2118145912,영남전기통신 주식회사,장한목,분석,76585720,87.808,88.188,0.50591 (100.50591),,2021/08/19 14:09:35,
35,7128701175,주식회사 미미엔지니어링,김진희,분석,76587160,87.81,88.19,0.50780 (100.5078),,2021/08/18 13:36:49,
35,1058730625,주식회사 신한네오텍,강미순,분석,76587160,87.81,88.19,0.50780 (100.5078),,2021/08/19 10:25:31,
37,2148886584,주식회사 수민텔레콤,이상민,분석,76589141,87.812,88.192,0.51040 (100.5104),,2021/08/18 13:28:56,
38,2158168163,블루엔이(주),정홍채,분석,76594780,87.819,88.199,0.51780 (100.5178),,2021/08/18 11:23:04,
39,1208134161,(주)파코코리아인더스,송재혁,분석,76597448,87.822,88.202,0.52130 (100.5213),,2021/08/18 14:39:06,
40,2040371641,한서전자,김영옥,분석,76597820,87.822,88.202,0.52179 (100.52179),,2021/08/18 11:55:54,
41,1128152663,한국아이디정보(주),송찬호,분석,76598590,87.823,88.203,0.52280 (100.5228),,2021/08/17 18:20:38,
42,2158673619,오다엔지니어링(주),윤철중,분석,76600720,87.826,88.206,0.52559 (100.52559),,2021/08/19 16:35:09,
43,1138670451,주식회사 코스모티어,김명동,분석,76600950,87.826,88.206,0.52589 (100.52589),,2021/08/18 10:32:37,
44,1188108054,대한신호(주),안종석,분석,76601028,87.826,88.206,0.52600 (100.526),,2021/08/19 20:02:19,
45,1098155422,창공정보통신 주식회사,김배명,분석,76602400,87.828,88.208,0.52780 (100.5278),,2021/08/18 17:02:54,
45,2028138682,협진통신(주),이승훈,분석,76602400,87.828,88.208,0.52780 (100.5278),,2021/08/20 09:45:38,
47,1058740405,(주)화성이엔지,김택환,분석,76602705,87.828,88.208,0.52820 (100.5282),,2021/08/18 18:23:29,
48,2108160017,(주)누리온정보통신,박종수,분석,76603710,87.829,88.209,0.52951 (100.52951),,2021/08/18 10:24:01,
49,1208178820,주식회사 아이티엑스에이아이,박상열,분석,76605440,87.831,88.211,0.53179 (100.53179),,2021/08/19 10:14:28,
50,2298129403,(주)태화시스템,윤영노,분석,76607811,87.834,88.214,0.53490 (100.5349),,2021/08/18 18:56:24,
51,1098603050,(주)이루기술,박지현,분석,76608200,87.834,88.214,0.53541 (100.53541),,2021/08/17 18:41:41,
52,1108143208,한국통신인터넷기술(주),이민수,분석,76608268,87.834,88.214,0.53550 (100.5355),,2021/08/19 09:44:09,
