순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,1358100381,주식회사 동아일렉콤,임효열,분석,243290400,87.745,88.304,0.63779 (100.63779),,2019/10/07 09:01:00,
2,1178165329,(주)제오네트웍스,최철호,분석,243292277,87.745,88.305,0.63857 (100.63857),,2019/10/06 22:02:00,
3,2118879240,주식회사 시티건설,김태호,분석,243292340,87.745,88.305,0.63860 (100.6386),,2019/10/08 09:17:00,
4,1288602824,주식회사 우성텔레콤,송상의,분석,243300000,87.748,88.308,0.64176 (100.64176),,2019/10/04 13:06:00,
5,1208745904,(주)엘엔케이네트웍스,김광일,분석,243305640,87.75,88.31,0.64410 (100.6441),,2019/10/04 12:01:00,
6,1298152152,주식회사 이지넷콤,박춘희,분석,243306850,87.751,88.31,0.64460 (100.6446),,2019/10/03 06:17:00,
7,2148658518,노이즈프리미어랩(주),정철희,분석,243307325,87.751,88.31,0.64479 (100.64479),,2019/10/04 10:22:00,
8,1328182633,주식회사 삼일,강원민,분석,243307325,87.751,88.31,0.64479 (100.64479),,2019/10/07 16:10:00,
9,1301964874,경일위성전자,변성호,분석,243311620,87.752,88.312,0.64657 (100.64657),,2019/10/04 11:14:00,
10,1138146387,(주)대산시스템,전재수,분석,243319655,87.755,88.315,0.64990 (100.6499),,2019/10/07 09:41:00,
11,7258801178,(주)다올테크,김정화,분석,243325500,87.757,88.317,0.65231 (100.65231),,2019/10/05 15:41:00,
12,3678601376,주식회사 하성씨앤씨,박경배,분석,243326660,87.758,88.317,0.65279 (100.65279),,2019/10/07 15:52:00,
13,2018634956,주식회사 신성전자통신,전용인,분석,243327149,87.758,88.317,0.65300 (100.653),,2019/10/02 18:10:00,
14,1138694415,건웅정보통신 주식회사,김지유,분석,243329080,87.759,88.318,0.65379 (100.65379),,2019/10/07 16:30:00,
15,1048157783,(주)서울정보컴,고응준,분석,243332951,87.76,88.32,0.65540 (100.6554),,2019/10/04 17:05:00,
16,1148615000,셔블테크놀러지(주),이상욱,분석,243335974,87.761,88.321,0.65665 (100.65665),,2019/10/01 12:46:00,
17,1198192370,(주)신관산업,이철재,분석,243341126,87.763,88.323,0.65878 (100.65878),,2019/10/04 16:58:00,
18,1338113707,(주)대보통신,염영숙,분석,243345400,87.765,88.324,0.66054 (100.66054),,2019/10/07 13:40:00,
19,1148615581,대성네트웍 주식회사,백성현,분석,243346248,87.765,88.324,0.66090 (100.6609),,2019/10/07 15:29:00,
20,1258164544,미송전기 주식회사,곽태신,분석,243348423,87.766,88.325,0.66180 (100.6618),,2019/10/07 19:07:00,
21,2158185084,(주)네오정보시스템,고재형,분석,243362930,87.771,88.33,0.66780 (100.6678),,2019/10/01 19:19:00,
22,2158717690,주식회사 새움,이세희,분석,243368500,87.773,88.332,0.67010 (100.6701),,2019/10/01 15:58:00,
23,2198106704,유복전기(주),유정식,분석,243378570,87.777,88.336,0.67427 (100.67427),,2019/09/30 18:40:00,
24,1078651838,(주)캐스트 원,윤정순,분석,243379800,87.777,88.337,0.67477 (100.67477),,2019/10/04 09:55:00,
25,1328152594,(주)서원이엔씨,서철우,분석,243379850,87.777,88.337,0.67480 (100.6748),,2019/10/04 20:12:00,
26,1238129269,대신네트웍스주식회사,양종선,분석,243385770,87.779,88.339,0.67724 (100.67724),,2019/10/04 13:08:00,
27,1138628948,주식회사 씨큐프라임,이승열,분석,243388785,87.78,88.34,0.67849 (100.67849),,2019/10/07 09:50:00,
28,1278135818,주식회사 제 일,노창헌,분석,243394598,87.782,88.342,0.68090 (100.6809),,2019/10/04 18:27:00,
29,1298604863,주식회사 핍스,배수경,분석,243396048,87.783,88.342,0.68150 (100.6815),,2019/10/07 09:50:00,
30,2178119300,(주)엔씨디지넷,이종훈,분석,243398948,87.784,88.344,0.68269 (100.68269),,2019/10/07 09:29:00,
31,1738100739,주식회사 이음테크넷,임봉순,분석,243398949,87.784,88.344,0.68270 (100.6827),,2019/10/07 14:55:00,
32,2188109765,(주)웨이브컴,채인석,분석,243402950,87.785,88.345,0.68435 (100.68435),,2019/10/04 14:28:00,
33,5668100829,스마트한 주식회사,강호성,분석,243409344,87.788,88.347,0.68700 (100.687),,2019/10/02 15:22:00,
34,8898700952,주식회사 선인,이일수,분석,243411062,87.788,88.348,0.68771 (100.68771),,2019/10/02 16:12:00,
