순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,8133200561,명인정밀,황승환,분석,25937100,88.036,88.186,0.21152 (100.21152),,2019/08/22 08:21:06,1순위
2,7280100634,코바코,최은미,분석,25941650,88.051,88.201,0.22910 (100.2291),,2019/08/20 22:40:30,2순위
3,1078805018,주식회사 지엔아이테크,박우정,분석,25942574,88.054,88.204,0.23267 (100.23267),,2019/08/23 12:51:28,3순위
4,1283886202,예인,김승호,분석,25956370,88.101,88.251,0.28597 (100.28597),,2019/08/25 22:58:44,4순위
5,3188103076,새길정보통신 주식회사,구본순,분석,25958420,88.108,88.258,0.29389 (100.29389),,2019/08/23 12:30:10,5순위
6,6048111797,주식회사글로벌엔씨,송철현,분석,25965434,88.132,88.282,0.32099 (100.32099),,2019/08/21 21:31:25,6순위
7,1261913041,트리플 미디어,최광창,분석,25967060,88.138,88.288,0.32727 (100.32727),,2019/08/26 09:31:14,7순위
8,1208633380,(주)에스에스통신,이종필,분석,25972290,88.155,88.305,0.34748 (100.34748),,2019/08/23 15:41:33,8순위
9,1198195493,주식회사 인텍하우징,심인석,분석,25977031,88.171,88.321,0.36580 (100.3658),,2019/08/22 13:31:05,9순위
10,4178600013,블랙썬 주식회사,이희부,분석,26001080,88.253,88.403,0.45872 (100.45872),,2019/08/26 08:56:26,10순위
11,2128142640,팍스코이앤아이(주),박경인,분석,26005293,88.267,88.417,0.47499 (100.47499),,2019/08/23 10:24:23,11순위
12,8658800180,주식회사 릴리스마일,김지영,분석,26008140,88.277,88.427,0.48599 (100.48599),,2019/08/25 15:19:05,12순위
13,1138137229,두복산전(주),이영두,분석,26033529,88.363,88.514,0.58409 (100.58409),,2019/08/23 15:44:16,13순위
14,1208163439,(주)아이엘에스씨,이병준,분석,26044190,88.399,88.55,0.62528 (100.62528),,2019/08/23 15:28:33,14순위
15,1108604272,소리콤 주식회사,정재홍,분석,26059026,88.45,88.6,0.68260 (100.6826),,2019/08/26 07:42:31,15순위
16,1018116968,(주)넥슨정보통신,신양인,분석,26124630,88.672,88.823,0.93607 (100.93607),,2019/08/22 17:01:30,16순위
17,1138628119,주식회사 아이티로그,한순애,분석,26169931,88.826,88.977,1.11109 (101.11109),,2019/08/26 10:37:19,17순위
18,1108190808,노드정보기술(주),정상권,분석,26308736,89.297,89.449,1.64739 (101.64739),,2019/08/26 10:22:52,18순위
19,2648102203,주식회사 디씨아이어드벤스,송권용,분석,26314860,89.318,89.47,1.67105 (101.67105),,2019/08/22 14:48:18,19순위
20,4758700374,주식회사 오케이 다대,송현덕,분석,28970000,98.33,98.498,11.92954 (111.92954),,2019/08/25 15:01:03,20순위
21,2210248191,강원상사,김동국,분석,29394000,99.769,99.939,13.56772 (113.56772),,2019/08/24 06:45:45,21순위
