순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,2108157604,주식회사 시울이엔지  [최종낙찰],김미숙,분석,259251800.0,75.0,87.745,87.093,-0.74261 (99.25739),12 3,2019/01/14 14:35:37,
2,2148675138,(주)대호아이티에스,임진덕,분석,259252073.0,75.0,87.745,87.093,-0.74250 (99.2575),3 4,2019/01/14 09:34:35,
3,2118716291,(주)유토닉스,박찬호,분석,259273229.0,75.0,87.752,87.1,-0.73441 (99.26559),13 1,2019/01/15 09:54:00,
4,1098143872,보은전자방송통신(주),우영섭,분석,259277670.0,75.0,87.753,87.102,-0.73270 (99.2673),8 3,2019/01/15 09:25:58,
5,1098153822,서울텔엔지니어링(주),정영철,분석,259299610.0,75.2,87.761,87.109,-0.72430 (99.2757),13 15,2019/01/14 17:39:42,
6,3018159868,주식회사일경네트워크,최도열,분석,259325021.0,75.4,87.769,87.117,-0.71458 (99.28542),15 2,2019/01/10 13:29:16,
7,2068179706,(주)씨엠유니버샬,전재용,분석,259332000.0,75.4,87.772,87.12,-0.71190 (99.2881),7 14,2019/01/14 14:09:29,
8,1018172790,(주)공신데이타,서만식,분석,259333960.0,75.4,87.772,87.121,-0.71115 (99.28885),5 6,2019/01/11 11:08:44,
9,2158747516,(주) 제이에스통신정보,한택수,분석,259342183.0,75.6,87.775,87.123,-0.70801 (99.29199),15 8,2019/01/14 09:34:23,
10,1078688354,(주)혜인에스앤에스,유순희,분석,259369900.0,75.8,87.785,87.133,-0.69739 (99.30261),9 4,2019/01/11 10:43:57,
11,1198118405,우광기전(주),이기진,분석,259375090.0,75.8,87.786,87.134,-0.69541 (99.30459),4 6,2019/01/15 08:29:32,
12,1098613335,(주)준영시스템,임요웅,분석,259375620.0,75.8,87.787,87.134,-0.69520 (99.3048),10 3,2019/01/14 11:01:11,
13,2018147460,태성전기통신(주),이덕우,분석,259389329.0,75.8,87.791,87.139,-0.68995 (99.31005),15 11,2019/01/14 15:05:02,
14,1068601621,주식회사 동양타브,이세근,분석,259390541.0,75.8,87.792,87.14,-0.68949 (99.31051),6 1,2019/01/14 08:47:29,
15,1198188750,(주)코에버정보기술,반기동,분석,259394380.0,75.8,87.793,87.141,-0.68802 (99.31198),3 11,2019/01/14 17:18:22,
16,1138604679,(주) 투데이게이트,김익훈,분석,259398600.0,75.8,87.794,87.142,-0.68641 (99.31359),2 13,2019/01/14 13:32:24,
17,2118771649,주식회사 월드멀티넷,박영희,분석,259404090.0,76.0,87.796,87.144,-0.68430 (99.3157),11 12,2019/01/11 09:33:37,
18,2158601380,세계정보시스템(주),최용이,분석,259416716.0,76.0,87.8,87.148,-0.67947 (99.32053),3 12,2019/01/08 21:35:06,
19,1018644343,주식회사 세광이엔씨,장문주,분석,259421587.0,76.0,87.802,87.15,-0.67760 (99.3224),3 11,2019/01/14 13:44:52,
20,1168137418,두레옵트로닉스 주식회사,최수현,분석,259446140.0,76.2,87.81,87.158,-0.66820 (99.3318),13 9,2019/01/11 18:34:38,
21,5768800728,주식회사 한빛데이타,이광수,분석,259455800.0,76.2,87.814,87.161,-0.66451 (99.33549),7 8,2019/01/14 10:06:34,
22,1188114949,이주씨스템(주),이복균,분석,259456065.0,76.2,87.814,87.162,-0.66440 (99.3356),3 4,2019/01/15 09:10:05,
23,1138677788,(주)제이에스지테크,박혜경,분석,259456300.0,76.2,87.814,87.162,-0.66431 (99.33569),5 4,2019/01/11 00:39:47,
24,1078646354,(주)솔리비아,박정구,분석,259463796.0,76.4,87.816,87.164,-0.66144 (99.33856),6 8,2019/01/14 19:02:51,
25,1138635212,(주)아이제이일렉트론,김도형,분석,259473000.0,76.4,87.819,87.167,-0.65792 (99.34208),5 4,2019/01/14 13:57:04,
26,6938701006,선우통신주식회사,송규선,분석,259473400.0,76.4,87.82,87.167,-0.65777 (99.34223),12 2,2019/01/11 02:28:09,
27,2048129194,위성이앤씨(주),김두태,분석,259474085.0,76.4,87.82,87.168,-0.65751 (99.34249),6 3,2019/01/11 17:24:04,
28,1188109975,(주)부광네트워크,박경진,분석,259494640.0,76.6,87.827,87.174,-0.64964 (99.35036),4 1,2019/01/11 14:19:17,
29,2068632045,주식회사 티볼리씨앤씨,박주흠,분석,259496800.0,76.6,87.828,87.175,-0.64881 (99.35119),7 9,2019/01/14 14:55:37,
30,2158168163,블루엔이(주),정홍채,분석,259518750.0,76.8,87.835,87.183,-0.64040 (99.3596),13 1,2019/01/14 10:54:20,
31,2098143997,(주)뉴비텔레콤,박평수,분석,259531025.0,76.8,87.839,87.187,-0.63571 (99.36429),3 11,2019/01/15 09:21:31,
32,1058161048,서울데이타통신(주),이희승,분석,259542260.0,76.8,87.843,87.19,-0.63140 (99.3686),5 14,2019/01/14 09:47:26,
33,4048131290,(주)아이앤씨코리아,박규성,분석,259549832.0,77.0,87.845,87.193,-0.62850 (99.3715),2 4,2019/01/15 08:51:33,
34,1050296111,중앙전자통신,김용수,분석,259552182.0,77.0,87.846,87.194,-0.62760 (99.3724),5 2,2019/01/11 17:59:55,
35,2038164825,(주)스피드정보통신,정회주,분석,259563500.0,77.0,87.85,87.198,-0.62327 (99.37673),5 7,2019/01/11 08:37:50,
36,1058622531,건웅신호산전(주),박정현,분석,259572820.0,77.0,87.853,87.201,-0.61970 (99.3803),6 8,2019/01/15 09:11:31,
37,5518100318,주식회사 씨스테크,류니나,분석,259577500.0,77.2,87.855,87.202,-0.61791 (99.38209),11 10,2019/01/14 22:12:07,
38,1068604045,솔텍인포넷 주식회사,이해진,분석,259590050.0,77.2,87.859,87.207,-0.61311 (99.38689),8 11,2019/01/11 14:07:01,
39,1078679665,(주)젤루텍,이두규,분석,259594233.0,77.2,87.861,87.208,-0.61151 (99.38849),4 7,2019/01/15 09:32:44,
40,1138618417,(주)씨에스플러스,장준영,분석,259602200.0,77.2,87.863,87.211,-0.60845 (99.39155),5 2,2019/01/14 15:46:33,
41,1138188878,주식회사 신영이엔티,이찬세,분석,259616430.0,77.4,87.868,87.215,-0.60301 (99.39699),8 9,2019/01/11 15:47:37,
42,2158693084,주식회사 온파워아이앤티,송종희,분석,259629500.0,77.4,87.872,87.22,-0.59800 (99.402),6 15,2019/01/10 13:28:11,
43,2078155629,씨티아이앤아이(주),김덕제,분석,259654569.0,77.6,87.881,87.228,-0.58840 (99.4116),12 5,2019/01/15 07:54:17,
44,1448127458,주식회사 엔디코,양영숙,분석,259680165.0,77.8,87.89,87.237,-0.57861 (99.42139),1 11,2019/01/11 11:49:09,
45,1208147588,서현정보통신(주),배상만,분석,259690000.0,77.8,87.893,87.24,-0.57484 (99.42516),12 2,2019/01/14 10:58:11,
46,4318600057,주식회사 엘제이텍,임재우,분석,259698990.0,78.0,87.896,87.243,-0.57140 (99.4286),13 5,2019/01/11 12:44:20,
47,1108140593,(주)대건이엔씨,이황희,분석,259706416.0,78.0,87.898,87.246,-0.56855 (99.43145),14 9,2019/01/15 08:55:35,
48,2208657396,(주)가온네트,오장환,분석,259712945.0,78.0,87.901,87.248,-0.56605 (99.43395),10 1,2019/01/08 15:05:04,
49,2068184285,주식회사 진명파워택,이명규,분석,259720390.0,78.0,87.903,87.25,-0.56320 (99.4368),3 8,2019/01/11 11:27:04,
50,1138148411,(주)풍천정보네트웍,김학봉,분석,259724830.0,78.2,87.905,87.252,-0.56150 (99.4385),15 5,2019/01/09 11:50:38,
51,1138163445,주식회사 삼도통신,이정경,분석,259732300.0,78.2,87.907,87.254,-0.55864 (99.44136),10 13,2019/01/14 16:42:53,
52,1068638093,(주)엘케이시스코,이기일,분석,259737280.0,78.2,87.909,87.256,-0.55674 (99.44326),13 9,2019/01/11 11:26:31,
53,1058727284,(주)조은네트웍스,김장열,분석,259738411.0,78.2,87.909,87.256,-0.55631 (99.44369),9 12,2019/01/11 09:33:15,
54,2148891087,세경네트웍스 주식회사,장중석,분석,259741040.0,78.2,87.91,87.257,-0.55530 (99.4447),13 3,2019/01/15 09:06:05,
55,1138649133,빅썬시스템즈 주식회사,권태일,분석,259747119.0,78.2,87.912,87.259,-0.55297 (99.44703),9 3,2019/01/10 09:54:02,
56,2178145434,주식회사 한양전자피에이,여동도,분석,259764790.0,78.4,87.918,87.265,-0.54621 (99.45379),6 7,2019/01/11 14:58:49,
57,2138627690,(주)이스텍,황복영,분석,259769620.0,78.4,87.92,87.267,-0.54436 (99.45564),1 4,2019/01/15 09:15:13,
58,1171187825,신원전자,안희덕,분석,259788830.0,78.6,87.926,87.273,-0.53700 (99.463),4 12,2019/01/11 15:06:38,
59,1148182595,주식회사 싸인텔레콤,성기빈,분석,259820200.0,78.8,87.937,87.284,-0.52499 (99.47501),11 8,2019/01/14 19:22:57,
60,1028135124,현대에이치디에스(주),최철식,분석,259820425.0,78.8,87.937,87.284,-0.52491 (99.47509),14 15,2019/01/14 10:38:59,
61,1138146387,(주)대산시스템,전재수,분석,259823820.0,78.8,87.938,87.285,-0.52361 (99.47639),9 11,2019/01/15 08:47:25,
