순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1248743567,주식회사 위드아이에스  [최종낙찰],고진성,분석,123609942.0,85.0,87.745,88.462,0.53098 (100.53098),7 14,2019/10/22 11:54:14,
2,2118647915,안세정보통신(주),방윤배,분석,123612040.0,85.0,87.746,88.463,0.53269 (100.53269),1 10,2019/10/22 10:57:50,
3,1068184554,(주)송화전기통신,고진홍,분석,123612170.0,85.0,87.747,88.463,0.53280 (100.5328),4 9,2019/10/22 10:23:59,
4,1378626515,주식회사 태영이엔씨,조성문,분석,123613055.0,85.0,87.747,88.464,0.53352 (100.53352),12 5,2019/10/24 09:10:10,
5,2118193336,(주)국제비엠에스,윤도선,분석,123614700.0,85.0,87.748,88.465,0.53486 (100.53486),5 3,2019/10/23 14:22:42,
6,1098626994,주식회사 에이치엔엠,성기용,분석,123615740.0,85.0,87.749,88.466,0.53571 (100.53571),15 4,2019/10/18 14:27:40,
7,1388184401,위즐리앤컴퍼니 주식회사,위정식,분석,123617930.0,85.0,87.751,88.467,0.53750 (100.5375),9 7,2019/10/23 09:56:54,
8,1238630719,주식회사 애드텍,한만균,분석,123618420.0,85.0,87.751,88.468,0.53790 (100.5379),6 4,2019/10/23 10:30:21,
9,1228154391,덕산정보통신 주식회사,양희종,분석,123618574.0,85.0,87.751,88.468,0.53802 (100.53802),4 15,2019/10/24 09:25:58,
10,1058777708,주식회사 선광이엔지,이미희,분석,123619524.0,85.0,87.752,88.469,0.53880 (100.5388),7 3,2019/10/23 11:00:09,
11,5128121389,주식회사 진영이앤티,김진석,분석,123620000.0,85.0,87.752,88.469,0.53918 (100.53918),11 12,2019/10/23 17:19:43,
12,1238178983,(주)코원건설,이규식,분석,123621000.0,85.0,87.753,88.47,0.54000 (100.54),12 15,2019/10/22 11:26:49,
13,1098182633,주식회사 베이직테크,윤영산,분석,123622098.0,85.0,87.754,88.47,0.54090 (100.5409),7 8,2019/10/24 09:23:46,
14,1138166118,다손테크(주),홍석민,분석,123622446.0,85.0,87.754,88.471,0.54118 (100.54118),9 6,2019/10/21 15:31:06,
15,1228603640,(주)디케이이앤씨,함영구,분석,123626110.0,85.2,87.757,88.473,0.54417 (100.54417),10 15,2019/10/22 15:22:19,
16,2308800235,주식회사 낙원통신,장미선,분석,123626200.0,85.2,87.757,88.473,0.54424 (100.54424),15 2,2019/10/23 00:03:17,
17,1228118380,주식회사 상상인,이민식,분석,123627493.0,85.2,87.758,88.474,0.54530 (100.5453),7 14,2019/10/21 14:06:38,
18,6058166688,(주)세계아이티씨,김황기,분석,123629200.0,85.2,87.759,88.475,0.54669 (100.54669),10 3,2019/10/23 09:16:53,
19,5568600996,주영전자통신 주식회사,임채열,분석,123630838.0,85.2,87.76,88.477,0.54802 (100.54802),12 8,2019/10/21 17:27:34,
20,2148805903,리조이스통신주식회사,최공휘,분석,123631170.0,85.2,87.76,88.477,0.54829 (100.54829),10 7,2019/10/23 08:39:18,
21,1013899212,현대아이텍,김청호,분석,123631670.0,85.2,87.761,88.477,0.54870 (100.5487),13 7,2019/10/22 20:41:21,
22,2018604618,(주)씨피에스일렉트론,안영균,분석,123632400.0,85.2,87.761,88.478,0.54930 (100.5493),8 7,2019/10/22 10:06:02,
23,3038132152,창조통신(주),김호경,분석,123632800.0,85.2,87.761,88.478,0.54962 (100.54962),3 11,2019/10/17 09:30:15,
24,1078667908,(주)세기이컴,김세환,분석,123634201.0,85.2,87.763,88.479,0.55077 (100.55077),14 7,2019/10/22 11:08:34,
25,1058704087,(주)성운티에스피,이지현,분석,123635000.0,85.2,87.763,88.48,0.55142 (100.55142),3 5,2019/10/23 11:50:23,
26,1178161755,(주) 유강이엔씨,조천식,분석,123637792.0,85.4,87.765,88.482,0.55370 (100.5537),2 14,2019/10/24 09:23:11,
27,2148811443,(주)우신지엘에스,문경종,분석,123637914.0,85.4,87.765,88.482,0.55380 (100.5538),5 12,2019/10/22 13:21:18,
28,1258103396,우성기업 주식회사,이해준,분석,123639754.0,85.4,87.767,88.483,0.55530 (100.5553),5 11,2019/10/23 10:22:25,
29,2048182660,동원오비텍(주),박동을,분석,123643800.0,85.4,87.769,88.486,0.55860 (100.5586),7 4,2019/10/23 16:14:25,
30,1328105863,(주)명동전기공사,김은옥,분석,123646999.0,85.4,87.772,88.488,0.56120 (100.5612),7 4,2019/10/23 16:19:03,
31,1328628411,주식회사디원이엔티,정돈섭,분석,123647760.0,85.4,87.772,88.489,0.56183 (100.56183),1 9,2019/10/21 15:44:14,
32,2018182230,주식회사 본네트시큐,최수기,분석,123647892.0,85.4,87.772,88.489,0.56193 (100.56193),12 15,2019/10/21 16:24:58,
33,1098607342,(주)신평통신,이정민,분석,123648300.0,85.4,87.773,88.489,0.56227 (100.56227),4 10,2019/10/24 07:29:11,
34,1148602636,(주)오라엔지니어링,오형근,분석,123648700.0,85.4,87.773,88.489,0.56259 (100.56259),15 14,2019/10/21 16:16:50,
35,1018144159,주식회사 넥선,박민호,분석,123648950.0,85.4,87.773,88.49,0.56280 (100.5628),9 12,2019/10/22 11:03:08,
