순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,1018138303,주식회사 비엘에스,안홍서,분석,68821703.0,85.0,87.746,88.157,0.46980 (100.4698),15 12,2018/05/25 09:17:14,
2,2018190031,주식회사 태건씨앤씨,김복수,분석,68823620.0,85.0,87.749,88.159,0.47260 (100.4726),10 9,2018/05/24 11:12:13,
3,2148122316,금송전기(주),신중현,분석,68825700.0,85.0,87.752,88.162,0.47563 (100.47563),13 4,2018/05/23 11:45:08,
4,1178188899,주식회사 시큐렉스,최영희,분석,68827320.0,85.0,87.754,88.164,0.47800 (100.478),2 1,2018/05/25 08:33:02,
5,2068627407,(주)미르에스디아이,김원식,분석,68827790.0,85.0,87.754,88.165,0.47868 (100.47868),9 14,2018/05/23 22:15:08,
6,2158669639,(주)한정원,이수환,분석,68828824.0,85.2,87.756,88.166,0.48019 (100.48019),9 1,2018/05/24 15:42:52,
7,1068678514,주식회사 인프라이엔씨,김병훈,분석,68830470.0,85.2,87.758,88.168,0.48260 (100.4826),12 4,2018/05/24 09:38:19,
8,1138636870,주식회사 나우시스템,이종한,분석,68831070.0,85.2,87.758,88.169,0.48347 (100.48347),7 2,2018/05/24 09:32:06,
9,1058777047,(주)텔레큐브,정영신,분석,68831771.0,85.2,87.759,88.17,0.48449 (100.48449),1 3,2018/05/23 16:59:47,
10,1058162163,주식회사대한종합산전,이섭,분석,68831977.0,85.2,87.76,88.17,0.48480 (100.4848),12 9,2018/05/18 13:08:06,
11,1058130768,세원전설 주식회사,최영래,분석,68832796.0,85.2,87.761,88.171,0.48599 (100.48599),12 5,2018/05/24 13:17:22,
12,2158191475,(주)디앤씨코퍼레이션,엄삼섭,분석,68833670.0,85.2,87.762,88.172,0.48727 (100.48727),10 12,2018/05/23 12:23:12,
13,2018188632,주식회사 라코스시스템,양규환,분석,68834990.0,85.2,87.763,88.174,0.48919 (100.48919),5 15,2018/05/21 13:59:34,
14,1078167709,온세텔레콤(주),박준학,분석,68838964.0,85.4,87.768,88.179,0.49500 (100.495),8 3,2018/05/24 09:20:56,
15,3188600619,주식회사 태정이앤아이,정태용,분석,68840608.0,85.4,87.771,88.181,0.49740 (100.4974),4 7,2018/05/25 06:34:04,
16,2178125840,(주)에이디엠,정채옥,분석,68843890.0,85.6,87.775,88.185,0.50219 (100.50219),9 6,2018/05/24 17:15:09,
17,2188120741,케이씨티정보통신(주),백형은,분석,68847380.0,85.6,87.779,88.19,0.50728 (100.50728),3 11,2018/05/25 08:41:27,
18,2040371641,한서전자,김영옥,분석,68847450.0,85.6,87.779,88.19,0.50738 (100.50738),10 8,2018/05/23 10:55:51,
19,2048624438,에스엘테크 주식회사,김한주,분석,68847590.0,85.6,87.779,88.19,0.50759 (100.50759),14 9,2018/05/24 08:31:00,
20,1108175767,(주)에스에이치전기,김성태,분석,68848420.0,85.6,87.781,88.191,0.50880 (100.5088),2 7,2018/05/24 17:38:01,
21,2128140491,(주)벧엘정보통신,채수진,분석,68850500.0,85.6,87.783,88.194,0.51184 (100.51184),7 3,2018/05/24 09:13:38,
22,2048641403,주식회사 에스디에스테크놀로지,임대성,분석,68853380.0,85.8,87.787,88.197,0.51604 (100.51604),14 15,2018/05/23 08:59:05,
23,1198653668,에코아이넷(주),박은희,분석,68857459.0,85.8,87.792,88.203,0.52200 (100.522),7 15,2018/05/23 09:50:13,
24,1108139892,(주)이화텔레콤,윤영배,분석,68857657.0,85.8,87.792,88.203,0.52228 (100.52228),1 10,2018/05/24 09:48:15,
25,1068602969,케이티아이시시 주식회사,강두성,분석,68858280.0,85.8,87.793,88.204,0.52319 (100.52319),14 2,2018/05/24 11:54:30,
26,2068120414,(주)일광기업,오도진,분석,68860734.0,86.0,87.796,88.207,0.52678 (100.52678),9 15,2018/05/24 09:15:44,
27,2120549052,태성통신,최재석,분석,68861016.0,86.0,87.797,88.207,0.52719 (100.52719),5 3,2018/05/24 06:26:38,
28,1318174028,"주식회사 에이치케이 (HK Co., Ltd.)",장해각,분석,68861055.0,86.0,87.797,88.207,0.52725 (100.52725),5 15,2018/05/23 09:01:48,
29,1338700922,주식회사 대신네트워크,신종교,분석,68861080.0,86.0,87.797,88.207,0.52728 (100.52728),15 8,2018/05/23 12:54:42,
30,1228118380,주식회사 상상인,유준원,분석,68862530.0,86.0,87.799,88.209,0.52940 (100.5294),7 5,2018/05/23 10:53:09,
31,1098161583,주식회사 호서텔넷,민경일,분석,68864241.0,86.0,87.801,88.211,0.53190 (100.5319),9 6,2018/05/24 08:58:54,
32,1048159651,(주)성우음향정보통신,송민자,분석,68865679.0,86.0,87.803,88.213,0.53400 (100.534),6 12,2018/05/25 08:41:13,
