순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,1358174490,(주)신화전공  [최종낙찰],최준원,분석,186538510,75.0,87.753,89.541,2.04712 (102.04712),9 8,2018/07/09 07:19:28,
2,2048162437,다남전기(주),이병근,분석,186773490,77.2,87.864,89.654,2.17567 (102.17567),9 2,2018/07/09 08:37:53,
3,1288110974,주식회사 승원에이씨오,박태환,분석,186855900,78.0,87.903,89.693,2.22075 (102.22075),10 5,2018/07/09 09:46:37,
4,1288641996,해용정보통신주식회사,백다리아,분석,186875479,78.2,87.912,89.702,2.23146 (102.23146),9 5,2018/07/09 08:43:38,
5,1358644012,주식회사 아주건설,김병문,분석,187000000,79.4,87.97,89.762,2.29958 (102.29958),2 15,2018/07/06 17:08:21,
6,1058110006,삼성전기산업 주식회사,정지혜,분석,187082720,79.8,88.009,89.802,2.34483 (102.34483),11 5,2018/07/09 09:35:57,
7,1148633857,에스엠이엔지(주),이관휴,분석,187183549,78.8,88.057,89.85,2.39999 (102.39999),13 9,2018/07/06 08:29:02,
8,1358644782,주식회사 원천전기,문성희,분석,187220000,78.6,88.074,89.868,2.41993 (102.41993),10 1,2018/07/06 17:09:44,
9,2078147814,(주)대호엔지니어링,윤용상,분석,187245703,78.2,88.086,89.88,2.43399 (102.43399),8 6,2018/07/06 10:11:19,
10,5988100132,주식회사 비젼코리아,김경숙,분석,187994072,75.0,88.438,90.239,2.84339 (102.84339),13 3,2018/07/07 14:35:31,
11,1098603050,(주)이루기술,박지현,분석,208326900,75.0,98.003,100.0,13.96660 (113.9666),10 8,2018/07/06 09:20:19,
12,1358600197,주식회사 뮤즈테크,유병재,분석,208983120,75.0,98.312,100.314,14.32559 (114.32559),5 13,2018/07/06 10:12:10,
13,2148673033,대일전기통신(주),김종엽,분석,1863515740,75.0,876.6594,894.515,919.44860 (1019.4486),1 4,2018/07/05 10:21:09,예가초과
-1,2158194021,주식회사 한솔이십일,이홍식,분석,186500000,74.8,87.735,89.522,2.02605 (102.02605),3 10,2018/07/04 09:42:03,낙찰하한선 미달
-2,1298143857,(주)상아전력,임명규,분석,186386548,73.6,87.682,89.468,1.96399 (101.96399),5 9,2018/07/09 08:29:05,낙찰하한선 미달
-3,6048111797,주식회사글로벌엔씨,송철현,분석,186384370,73.6,87.681,89.467,1.96280 (101.9628),12 10,2018/07/06 15:28:30,낙찰하한선 미달
-4,1078141107,동양전자시스템(주),김홍태,분석,186342825,73.2,87.661,89.447,1.94007 (101.94007),2 13,2018/07/05 11:10:04,낙찰하한선 미달
-5,8668600286,주식회사 필립정보통신,최성남,분석,186277000,72.6,87.63,89.415,1.90406 (101.90406),13 9,2018/07/03 14:11:19,낙찰하한선 미달
-6,4318600057,주식회사 엘제이텍,임재우,분석,186227990,72.2,87.607,89.392,1.87725 (101.87725),10 3,2018/07/03 10:20:53,낙찰하한선 미달
-7,1278117843,두원산업 주식회사,김원각,분석,186192066,71.8,87.59,89.374,1.85760 (101.8576),12 14,2018/07/06 17:24:24,낙찰하한선 미달
-8,1278145640,(주)한북테크,박우경,분석,186188958,71.8,87.589,89.373,1.85590 (101.8559),4 10,2018/07/06 13:58:04,낙찰하한선 미달
-9,1328164163,주식회사 안,안계창,분석,186186182,71.8,87.588,89.372,1.85438 (101.85438),4 8,2018/07/06 15:36:17,낙찰하한선 미달
-10,1428127374,(주)라인콤,최인성,분석,186157860,71.4,87.574,89.358,1.83888 (101.83888),8 12,2018/07/09 00:02:04,낙찰하한선 미달
-11,2098134940,주식회사윤송이엔씨,정윤계,분석,186073600,70.8,87.535,89.318,1.79279 (101.79279),7 10,2018/07/07 09:54:51,낙찰하한선 미달
-12,1348645041,(주)이화정보통신,안광섭,분석,186015847,70.2,87.508,89.29,1.76119 (101.76119),6 5,2018/07/06 09:40:24,낙찰하한선 미달
-13,1348730389,주식회사 아이티넷시스템,이병도,분석,186004150,70.0,87.502,89.284,1.75479 (101.75479),11 5,2018/07/04 13:08:26,낙찰하한선 미달
-14,2038143228,백영전자 주식회사(白榮電子 株式會社),임대순,분석,185968550,69.8,87.485,89.267,1.73532 (101.73532),2 10,2018/07/03 19:14:26,낙찰하한선 미달
-15,1388104843,금강산업 주식회사,김유현,분석,185902000,69.0,87.454,89.235,1.69891 (101.69891),5 8,2018/07/06 16:05:37,낙찰하한선 미달
-16,2138633324,(주)서경엔씨에스,김진태,분석,185881300,68.8,87.444,89.225,1.68759 (101.68759),4 8,2018/07/09 09:09:51,낙찰하한선 미달
-17,1368130272,(주)다남정보통신,김석용,분석,185876560,68.8,87.442,89.223,1.68500 (101.685),2 5,2018/07/09 09:11:14,낙찰하한선 미달
-18,2218131749,주식회사 범산,변동희,분석,185824650,68.4,87.418,89.198,1.65660 (101.6566),10 2,2018/07/09 09:22:23,낙찰하한선 미달
-19,1328105863,(주)명동전기공사,김은옥,분석,185815679,68.2,87.413,89.194,1.65169 (101.65169),2 11,2018/07/06 17:56:09,낙찰하한선 미달
-20,3078143613,주식회사 조양테크,김동분,분석,185739000,67.6,87.377,89.157,1.60974 (101.60974),9 6,2018/07/05 13:25:45,낙찰하한선 미달
-21,2068666263,세움기술 주식회사,주익중,분석,185565200,66.0,87.296,89.074,1.51466 (101.51466),7 10,2018/07/05 09:28:24,낙찰하한선 미달
-22,2158769714,주식회사 누리엔에스,박봉기,분석,185488116,65.2,87.259,89.037,1.47250 (101.4725),14 3,2018/07/04 16:19:23,낙찰하한선 미달
-23,2308800235,주식회사 낙원통신,장미선,분석,185432000,64.6,87.233,89.01,1.44180 (101.4418),14 7,2018/07/06 09:35:42,낙찰하한선 미달
-24,1408139215,주식회사 청운종합전기,임은택,분석,185417570,64.6,87.226,89.003,1.43390 (101.4339),3 7,2018/07/06 18:54:22,낙찰하한선 미달
-25,1288682911,주식회사 지이오정보통신,김명각,분석,185388843,64.2,87.213,88.989,1.41819 (101.41819),6 1,2018/07/06 16:06:21,낙찰하한선 미달
-26,1198188750,(주)코에버정보기술,반기동,분석,185373137,64.2,87.205,88.981,1.40959 (101.40959),7 10,2018/07/06 17:38:57,낙찰하한선 미달
-27,1358173389,대유정보통신주식회사,이기화,분석,185341513,63.8,87.19,88.966,1.39229 (101.39229),3 7,2018/07/05 11:26:25,낙찰하한선 미달
-28,1058715226,에스오에스미디어 (주),황택진,분석,185300385,63.4,87.171,88.946,1.36980 (101.3698),12 1,2018/07/08 00:43:22,낙찰하한선 미달
-29,1098143173,에이스건설 주식회사,김호영,분석,185286700,63.2,87.164,88.94,1.36231 (101.36231),15 10,2018/07/09 09:23:14,낙찰하한선 미달
-30,1078211162,사회복지법인한국노인생활지원재단,서정국,분석,185271868,63.2,87.158,88.933,1.35420 (101.3542),9 2,2018/07/05 09:11:10,낙찰하한선 미달
-31,1248114060,주식회사현신정보통신,김효정,분석,185255500,63.0,87.15,88.925,1.34524 (101.34524),5 1,2018/07/09 09:09:14,낙찰하한선 미달
-32,1288602824,주식회사 우성텔레콤,송상의,분석,185244000,62.8,87.144,88.919,1.33895 (101.33895),12 7,2018/07/05 14:17:58,낙찰하한선 미달
-33,1278647828,주식회사 대륙미디어,김정창,분석,185243620,62.8,87.144,88.919,1.33874 (101.33874),5 1,2018/07/06 16:24:16,낙찰하한선 미달
-34,1068617725,주식회사 벤처씨엔씨프라자,박재범,분석,185234943,62.8,87.14,88.915,1.33400 (101.334),8 1,2018/07/04 16:00:34,낙찰하한선 미달
