순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,2158171649,(주)삼삼통신기술  [최종낙찰],이성오,분석,116910500,85.0,87.746,87.337,-0.46397 (99.53603),6 9,2018/08/06 09:01:02,
2,2148891087,세경네트웍스 주식회사,장중석,분석,116914680,85.0,87.75,87.341,-0.46042 (99.53958),2 7,2018/08/02 17:27:23,
3,1108175767,(주)에스에이치전기,김성태,분석,116919980,85.0,87.754,87.344,-0.45590 (99.5441),7 5,2018/08/03 10:56:55,
4,2130249995,에스에스브이,박정선,분석,116920200,85.0,87.754,87.345,-0.45572 (99.54428),1 2,2018/08/06 09:28:22,
5,1013672771,전일통신,반석현,분석,116925960,85.2,87.758,87.349,-0.45081 (99.54919),14 1,2018/08/03 09:52:18,
6,1108604272,소리콤 주식회사,정재홍,분석,116926321,85.2,87.758,87.349,-0.45050 (99.5495),10 14,2018/08/06 07:16:52,
7,3168123644,주식회사 지엔씨원,이미자,분석,116926324,85.2,87.758,87.349,-0.45050 (99.5495),10 4,2018/08/04 08:23:51,
8,1138106099,기전통신(주),윤기영,분석,116926400,85.2,87.758,87.349,-0.45044 (99.54956),7 1,2018/07/31 17:50:02,
9,2068172829,한사랑엔지니어링 주식회사,권갑순,분석,116926790,85.2,87.759,87.35,-0.45010 (99.5499),2 5,2018/08/03 14:20:39,
10,2048170015,(주)하남통신,김종화,분석,116929890,85.2,87.761,87.352,-0.44747 (99.55253),6 3,2018/08/03 11:06:33,
11,2068153517,뉴텔레콤(주),김을선,분석,116941470,85.4,87.77,87.361,-0.43761 (99.56239),5 7,2018/08/02 09:27:55,
12,2068617141,(주)텔코아,황민석,분석,116946870,85.4,87.774,87.365,-0.43301 (99.56699),11 9,2018/08/03 10:34:03,
13,2198111833,주식회사 대영아이오티,전인구,분석,116953910,85.6,87.779,87.37,-0.42702 (99.57298),3 11,2018/08/03 09:10:30,
14,1088611746,에스비엠텔레콤(주),홍은수,분석,116955090,85.6,87.78,87.371,-0.42601 (99.57399),13 6,2018/08/06 08:02:22,
15,1108124633,(주)디앤에스테크놀로지,이원우,분석,116961557,85.8,87.785,87.376,-0.42050 (99.5795),12 3,2018/08/02 09:28:17,
16,2158191475,(주)디앤씨코퍼레이션,엄삼섭,분석,116962180,85.8,87.785,87.376,-0.41997 (99.58003),3 14,2018/08/02 11:39:39,
17,2178135988,주식회사 조은정보,조용정,분석,116969070,85.8,87.79,87.381,-0.41411 (99.58589),15 4,2018/08/03 16:01:56,
18,1028135124,현대에이치디에스(주),최철식,분석,116969426,85.8,87.791,87.381,-0.41381 (99.58619),15 1,2018/08/03 17:27:03,
19,2158633714,라이텍정보기술(주),정기종,분석,116970500,85.8,87.792,87.382,-0.41289 (99.58711),5 10,2018/08/04 21:48:59,
20,1168105686,대덕전설(주),남궁성규,분석,116970601,85.8,87.792,87.382,-0.41280 (99.5872),5 11,2018/08/03 08:51:29,
