순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,1138163445,주식회사 삼도통신,이정경,분석,140377200,87.753,88.132,0.44144 (100.44144),,2018/08/04 11:24:00,
2,2068650742,한선씨앤씨 주식회사,장홍식,분석,140382450,87.756,88.135,0.44520 (100.4452),,2018/08/06 09:45:00,
3,1058130768,세원전설 주식회사,최영래,분석,140382726,87.756,88.135,0.44539 (100.44539),,2018/08/07 08:28:00,
4,1068638093,(주)엘케이시스코,이기일,분석,140383320,87.756,88.136,0.44582 (100.44582),,2018/08/06 09:27:00,
5,2188120528,(주)엠앤제이,하준석,분석,140386360,87.758,88.138,0.44799 (100.44799),,2018/08/07 08:50:00,
6,1098166803,(주)아이앤씨파트너스,곽준철,분석,140388739,87.76,88.139,0.44970 (100.4497),,2018/08/06 09:52:00,
7,2158138510,신신이앤씨주식회사,하대청,분석,140390137,87.761,88.14,0.45070 (100.4507),,2018/08/01 10:04:00,
8,2148777322,주식회사 보림프러스,김병관,분석,140391995,87.762,88.141,0.45203 (100.45203),,2018/08/07 09:16:00,
9,1058133654,백상기업(주),김풍원,분석,140392000,87.762,88.141,0.45203 (100.45203),,2018/08/06 17:22:00,
10,1298141752,에이플시스템즈(주),윤진경,분석,140392930,87.762,88.142,0.45269 (100.45269),,2018/08/03 12:58:00,
11,2188118793,한국영상(주),송화재,분석,140394468,87.763,88.143,0.45380 (100.4538),,2018/08/06 09:46:00,
12,1108608531,주식회사 태창정보통신,최창호,분석,140395590,87.764,88.143,0.45460 (100.4546),,2018/08/06 09:31:00,
13,1108609224,주식회사 두루스코,김옥연,분석,140396180,87.765,88.144,0.45502 (100.45502),,2018/08/06 13:42:00,
14,2148767256,주식회사 미디어디바이스,김진식,분석,140397500,87.765,88.145,0.45596 (100.45596),,2018/08/06 14:21:00,
15,2068170480,(주)금성전력기술,김일혁,분석,140405640,87.77,88.15,0.46179 (100.46179),,2018/08/03 17:42:00,
16,2548800191,신용전기통신 주식회사,정지택,분석,140409420,87.773,88.152,0.46449 (100.46449),,2018/08/06 10:25:00,
17,1058161048,서울데이타통신(주),이희승,분석,140409700,87.773,88.152,0.46469 (100.46469),,2018/08/03 11:04:00,
18,1108155460,주식회사 자유전설,김상중,분석,140413340,87.775,88.155,0.46730 (100.4673),,2018/08/07 00:12:00,
19,2048189682,세왕전력(주),안성호,분석,140420880,87.78,88.159,0.47269 (100.47269),,2018/08/05 23:34:00,
20,4048131290,(주)아이앤씨코리아,박규성,분석,140423119,87.781,88.161,0.47430 (100.4743),,2018/08/04 12:47:00,
21,1108174749,유프로시스(주),김종본,분석,140423540,87.782,88.161,0.47460 (100.4746),,2018/08/03 12:37:00,
22,2298109203,(주)테스콤엔지니어링,박영복,분석,140431000,87.786,88.166,0.47993 (100.47993),,2018/08/06 09:07:00,
23,2118726218,주식회사 씨그테크,이윤호,분석,140436466,87.79,88.169,0.48385 (100.48385),,2018/08/02 15:13:00,
24,2058140076,(주)제일첨단테크,김성수,분석,140437510,87.79,88.17,0.48459 (100.48459),,2018/08/03 09:09:00,
25,2141167760,세기정보통신,송재홍,분석,140439330,87.792,88.171,0.48589 (100.48589),,2018/08/02 16:18:00,
26,1138634061,엔케이전기 주식회사,양남규,분석,140444360,87.795,88.174,0.48949 (100.48949),,2018/08/06 08:12:00,
27,1318174028,주식회사 에이치케이 (HK Co. Ltd.),장해각,분석,140445097,87.795,88.174,0.49002 (100.49002),,2018/08/03 09:53:00,
28,2158765528,삼마전기통신 주식회사,김완수,분석,140446878,87.796,88.176,0.49129 (100.49129),,2018/08/03 22:43:00,
29,1138151895,주식회사 온리정보통신,김서규,분석,140450688,87.799,88.178,0.49402 (100.49402),,2018/08/06 17:40:00,
30,2038164825,(주)스피드정보통신,정회주,분석,140450700,87.799,88.178,0.49403 (100.49403),,2018/08/01 07:15:00,
31,2208709343,유텔레콤주식회사,이종일,분석,140452610,87.8,88.179,0.49540 (100.4954),,2018/08/03 19:49:00,
32,2108168358,주식회사 영호정보통신,조영민,분석,140454146,87.801,88.18,0.49650 (100.4965),,2018/08/02 17:54:00,
33,1328127945,부민통신 주식회사,박창욱,분석,140467843,87.809,88.189,0.50630 (100.5063),,2018/08/05 21:33:00,
