순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1118114477,주식회사 대흥데이타통신  [최종낙찰],박상영,분석,91158500,85.0,87.75,87.601,-1.03801 (98.96199),2 12,2023/09/20 10:06:25,
2,2068617141,(주)텔코아,황민석,분석,91162980,85.2,87.755,87.606,-1.03310 (98.9669),9 11,2023/09/21 15:23:08,
3,2148805903,리조이스통신주식회사,최공휘,분석,91163801,85.2,87.756,87.606,-1.03220 (98.9678),1 12,2023/09/21 09:23:40,
4,1058645188,(주)삼구정보통신,강준재,분석,91166448,85.2,87.758,87.609,-1.02931 (98.97069),10 9,2023/09/22 09:45:43,
5,2078149729,주식회사 지앤에스기술,문창수,분석,91167270,85.2,87.759,87.61,-1.02840 (98.9716),15 6,2023/09/22 09:03:44,
6,1098197140,(주)코맥스시큐리티,김종정,분석,91169644,85.2,87.762,87.612,-1.02580 (98.9742),3 13,2023/09/22 09:53:53,
7,1138141456,(주)나우아이앤씨,손석후,분석,91170283,85.2,87.762,87.613,-1.02510 (98.9749),4 1,2023/09/20 16:54:23,
8,1138163218,(주)신성하이텍,성성모,분석,91170329,85.2,87.762,87.613,-1.02505 (98.97495),12 14,2023/09/22 09:57:22,
9,1058665689,(주)경림이앤지,김창근,분석,91173590,85.4,87.766,87.616,-1.02148 (98.97852),13 14,2023/09/21 09:47:25,
10,1018154598,씨엔에스코리아(주),유호태,분석,91175546,85.4,87.768,87.618,-1.01934 (98.98066),7 6,2023/09/21 07:29:04,
11,2298126804,주식회사엔엠엑스이엔씨,이동윤,분석,91177588,85.4,87.77,87.62,-1.01710 (98.9829),1 4,2023/09/20 15:08:56,
12,2378700035,주식회사 사운드플레이스,도상우,분석,91180875,85.4,87.773,87.623,-1.01350 (98.9865),1 13,2023/09/20 10:08:26,
13,1108172440,주식회사 다보파워코리아,강희철,분석,91181514,85.4,87.774,87.623,-1.01280 (98.9872),2 3,2023/09/21 17:43:52,
14,7598100611,에스트랜스포트 주식회사,조광진,분석,91184800,85.6,87.777,87.627,-1.00921 (98.99079),14 13,2023/09/22 09:09:29,
15,1078735096,주식회사 등대씨엔씨,서철승,분석,91192020,85.8,87.785,87.634,-1.00130 (98.9987),6 10,2023/09/20 15:33:56,
16,1138615856,(주)서원티에스,김안수,분석,91192334,85.8,87.785,87.634,-1.00095 (98.99905),14 9,2023/09/21 15:53:02,
17,1058649262,주식회사 노하우전기통신,임창배,분석,91193700,85.8,87.787,87.635,-0.99946 (99.00054),1 5,2023/09/21 10:31:25,
18,5598700333,주식회사 제이투디앤티,김세환,분석,91203100,86.0,87.796,87.644,-0.98916 (99.01084),9 4,2023/09/21 14:25:28,
19,8978600790,로봇앤컴 주식회사,이경일,분석,91211760,86.2,87.805,87.653,-0.97968 (99.02032),11 8,2023/09/21 15:40:35,
20,2018162836,(주)선전력시스템,임철학,분석,91211900,86.2,87.806,87.653,-0.97953 (99.02047),9 8,2023/09/22 00:50:12,
21,1208782160,에스엔에스이서비스주식회사,정경식,분석,91212280,86.2,87.806,87.653,-0.97911 (99.02089),3 6,2023/09/21 13:09:04,
22,1198164802,주식회사 비아이넷,김동균,분석,91214750,86.2,87.808,87.655,-0.97640 (99.0236),7 12,2023/09/21 10:31:48,
23,8268102035,주식회사 더블유엔에스,박현준,분석,91221000,86.4,87.815,87.661,-0.96956 (99.03044),1 15,2023/09/20 10:13:29,
24,1018126108,(주)일능,심금자,분석,91221100,86.4,87.815,87.662,-0.96945 (99.03055),7 1,2023/09/22 09:26:03,
