순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,2028158261,주식회사 남두  [최종낙찰],김승균,분석,222112000,85.0,87.752,88.844,0.74875 (100.74875),14 2,2023/03/20 08:32:13,
2,2198111833,주식회사 대영아이오티,전인구,분석,222112980,85.0,87.752,88.845,0.74920 (100.7492),15 13,2023/03/16 11:29:10,
3,1068660843,세중물산 주식회사,김용욱,분석,222113640,85.0,87.752,88.845,0.74950 (100.7495),14 8,2023/03/17 15:33:15,
4,1248106672,(주)데스코,이상혁,분석,222116870,85.0,87.754,88.846,0.75097 (100.75097),13 14,2023/03/20 08:34:04,
5,1168144224,제일정보건설 주식회사,김진철,분석,222123070,85.2,87.756,88.849,0.75380 (100.7538),6 8,2023/03/20 08:59:53,
6,2068157319,주식회사 에스엘정보통신,채용석,분석,222163428,85.4,87.773,88.865,0.77219 (100.77219),14 9,2023/03/20 00:57:08,
7,1058164176,(주)신보파워텍,공민우,분석,222165500,85.4,87.774,88.866,0.77314 (100.77314),10 9,2023/03/20 08:37:53,
8,2208151999,현대에이치티 주식회사,이건구,분석,222170100,85.6,87.776,88.868,0.77523 (100.77523),1 7,2023/03/17 09:03:45,
9,1138611108,(주)도원디에스,이정우,분석,222183390,85.6,87.781,88.873,0.78129 (100.78129),11 9,2023/03/16 16:52:32,
10,1048120291,청음통신 주식회사,임광희,분석,222184000,85.6,87.781,88.873,0.78157 (100.78157),13 15,2023/03/20 09:38:24,
11,2128606988,원강정보통신 주식회사,우강원,분석,222204000,85.8,87.79,88.881,0.79069 (100.79069),4 14,2023/03/17 09:54:43,
12,4178600013,블랙썬 주식회사,이희부,분석,222221130,86.0,87.797,88.888,0.79850 (100.7985),15 10,2023/03/18 20:11:35,
13,1218140540,영현정보통신(주),김두식,분석,222221344,86.0,87.797,88.888,0.79859 (100.79859),8 11,2023/03/20 08:53:40,
14,1138636870,주식회사 나우시스템,이종한,분석,222247350,86.2,87.807,88.898,0.81045 (100.81045),8 7,2023/03/17 09:45:50,
15,1058676906,(주)디엠씨정보,윤성인,분석,222254500,86.2,87.81,88.901,0.81371 (100.81371),3 10,2023/03/17 17:49:47,
16,1138175034,(주)윈플러스정보기술,정재원,분석,222257450,86.2,87.812,88.902,0.81505 (100.81505),13 7,2023/03/20 09:05:38,
17,1068180878,주식회사 신보,정재문,분석,222259450,86.2,87.812,88.903,0.81597 (100.81597),6 3,2023/03/20 09:03:26,
18,2158774589,주식회사 스카이코어,최명훈,분석,222260610,86.2,87.813,88.904,0.81649 (100.81649),5 7,2023/03/17 09:11:01,
19,1180565240,성보전자통신,양행천,분석,222269600,86.4,87.817,88.907,0.82059 (100.82059),11 2,2023/03/20 01:51:24,
20,1068669669,(주)일광통신,이병일,분석,222275770,86.4,87.819,88.91,0.82341 (100.82341),7 2,2023/03/17 17:29:58,
21,1018651785,주식회사 청심아이티,김재균,분석,222304484,86.6,87.831,88.921,0.83650 (100.8365),2 3,2023/03/20 08:27:24,
22,1088603552,주식회사 아이앤씨테크,전민호,분석,222307330,86.6,87.832,88.922,0.83779 (100.83779),7 12,2023/03/20 09:25:24,
23,1198609084,주식회사 유니씨엔에스,박경임,분석,222314300,86.8,87.835,88.925,0.84097 (100.84097),4 14,2023/03/16 11:03:14,
24,1078606385,대선아이넷(주),신일자,분석,222329000,86.8,87.841,88.931,0.84767 (100.84767),14 11,2023/03/17 16:31:33,
25,1058683498,주식회사 일동전력,오정미,분석,222355260,87.0,87.852,88.942,0.85964 (100.85964),9 3,2023/03/20 09:39:35,
26,2158620617,미디어텔레콤(주),김용대,분석,222358622,87.0,87.853,88.943,0.86118 (100.86118),14 11,2023/03/16 19:42:53,
27,2108108684,주식회사 대금이앤아이,김종우,분석,222359330,87.0,87.854,88.943,0.86150 (100.8615),2 6,2023/03/16 13:40:27,
28,1018642326,한우이앤에스(주),변준석,분석,222359543,87.0,87.854,88.943,0.86160 (100.8616),9 6,2023/03/17 12:06:37,
29,2148675138,(주)대호아이티에스,임진덕,분석,222368540,87.2,87.857,88.947,0.86570 (100.8657),11 13,2023/03/16 13:16:19,
