순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,2158754394,씨스존 주식회사,정찬원,분석,28934075,87.752,87.004,-0.84431 (99.15569),,2015/05/27 09:33:55,
2,2101252831,유비아이티,김창갑,분석,28935525,87.756,87.008,-0.83934 (99.16066),,2015/05/27 15:37:08,
3,1058179892,(주)지에스컴,김형호,분석,28939730,87.769,87.021,-0.82493 (99.17507),,2015/05/27 09:25:09,
4,,캔얼텍 주식회사,김응식,분석,28946560,87.79,87.041,-0.80152 (99.19848),,2015/05/26 11:44:28,
5,2068625883,주식회사 누리제어시스템,박상진,분석,28951262,87.804,87.055,-0.78541 (99.21459),,2015/05/22 16:50:49,
6,1178164238,(주)에스브로텍,안경환,분석,28956930,87.821,87.072,-0.76598 (99.23402),,2015/05/26 10:02:11,
7,1098162433,광명정보통신(주),김형준,분석,28957216,87.822,87.073,-0.76500 (99.235),,2015/05/28 10:10:53,
8,1068142253,주식회사 밀로텍,최충식,분석,28957332,87.823,87.074,-0.76460 (99.2354),,2015/05/27 10:16:13,
9,2118612681,(주)해우정보시스템,김병헌,분석,28958236,87.825,87.076,-0.76151 (99.23849),,2015/05/22 09:37:25,
10,1138630143,주식회사일하유비넷,박상규,분석,28961400,87.835,87.086,-0.75066 (99.24934),,2015/05/26 09:48:28,
11,2148668087,주식회사 네오티스,이운학,분석,28964460,87.844,87.095,-0.74018 (99.25982),,2015/05/26 16:57:12,
12,2208785579,주식회사 선보통신,윤용중,분석,28968000,87.855,87.106,-0.72805 (99.27195),,2015/05/26 10:59:13,
13,1108179439,(주)공간하이테크,홍진학,분석,28968275,87.856,87.107,-0.72710 (99.2729),,2015/05/27 09:30:00,
14,1108172440,주식회사 다보파워코리아,강희철,분석,28970114,87.861,87.112,-0.72080 (99.2792),,2015/05/27 16:28:01,
15,2118771649,주식회사 월드멀티넷,박영희,분석,28970179,87.862,87.112,-0.72058 (99.27942),,2015/05/27 09:20:09,
16,2048129194,위성이앤씨(주),김두태,분석,28970667,87.863,87.114,-0.71891 (99.28109),,2015/05/26 16:50:47,
17,1138633645,주식회사 와이넷,석지윤,분석,28971370,87.865,87.116,-0.71650 (99.2835),,2015/05/26 18:36:20,
18,1054180243,태우산전,강정자,분석,28972418,87.868,87.119,-0.71291 (99.28709),,2015/05/26 17:30:31,
19,2018604734,제이씨비젼 네트워크(주),김만환,분석,28972920,87.87,87.12,-0.71119 (99.28881),,2015/05/22 09:26:30,
20,2148107988,(주)서울정보시스템,이문현,분석,28973591,87.872,87.122,-0.70889 (99.29111),,2015/05/22 07:58:14,
