순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,3058138619,(주)사이버텔브릿지,남백산,분석,37142923,87.818,86.371,-1.56590 (98.4341),,2015/07/14 15:19:08,
2,1198642201,(주)한일이앤씨,서정석,분석,37151149,87.837,86.39,-1.54410 (98.4559),,2015/07/14 20:12:45,
3,2098133373,주식회사 씨스넷,이명재,분석,37199890,87.953,86.503,-1.41493 (98.58507),,2015/07/14 10:41:19,
4,2078110694,범한기공 주식회사,한용길,분석,37241997,88.052,86.601,-1.30334 (98.69666),,2015/07/16 08:54:56,
5,1108190166,(주)페타네트워크,강인희,분석,37279179,88.14,86.687,-1.20480 (98.7952),,2015/07/15 11:41:54,
6,2018147460,태성전기통신(주),이덕우,분석,37279710,88.141,86.689,-1.20340 (98.7966),,2015/07/16 08:55:55,
7,1078802893,주식회사 한국정보시스템,전원배,분석,37300500,88.191,86.737,-1.14830 (98.8517),,2015/07/14 13:17:29,
8,1138609204,케이티텔레캅 주식회사,한동훈,분석,37301094,88.192,86.738,-1.14673 (98.85327),,2015/07/14 09:39:54,
9,1108143886,(주)이피이,최종현,분석,37318000,88.232,86.778,-1.10192 (98.89808),,2015/07/13 13:27:58,
10,1078154150,(주)케이원정보통신,김승일,분석,37323520,88.245,86.79,-1.08729 (98.91271),,2015/07/14 10:22:34,
11,1138151895,주식회사 온리정보통신,김서규,분석,37329630,88.259,86.805,-1.07110 (98.9289),,2015/07/15 19:24:25,
12,2068196840,주식회사 혜성이티에스,이상영,분석,37330667,88.262,86.807,-1.06835 (98.93165),,2015/07/16 09:12:56,
13,1058606899,이화티티씨(주),이선정,분석,37342969,88.291,86.836,-1.03575 (98.96425),,2015/07/15 10:08:40,
14,1078143707,(주)신창전기,홍성수,분석,37355172,88.32,86.864,-1.00341 (98.99659),,2015/07/16 12:23:01,
15,1048610901,이룸유비쿼터스주식회사,김광수,분석,37361250,88.334,86.878,-0.98730 (99.0127),,2015/07/15 06:56:44,
16,2118612681,(주)해우정보시스템,김병헌,분석,37365355,88.344,86.888,-0.97643 (99.02357),,2015/07/08 19:28:30,
17,1058714080,(주) 한일이앤에스,박완교,분석,37372570,88.361,86.905,-0.95731 (99.04269),,2015/07/14 17:08:10,
18,1180966913,브리패스,권종철,분석,37375675,88.368,86.912,-0.94908 (99.05092),,2015/07/13 13:29:03,
19,1058649262,주식회사 노하우정보통신,임창배,분석,37383211,88.386,86.929,-0.92911 (99.07089),,2015/07/15 09:37:32,
20,2048129194,위성이앤씨(주),김두태,분석,37383890,88.388,86.931,-0.92731 (99.07269),,2015/07/14 18:53:19,
21,2018604734,제이씨비젼 네트워크(주),김만환,분석,37388200,88.398,86.941,-0.91588 (99.08412),,2015/07/14 14:02:28,
22,2018179526,중앙케이블네트워크(주),노상우,분석,37396908,88.418,86.961,-0.89281 (99.10719),,2015/07/15 14:52:00,
23,1108176581,주식회사 비에스텍,신수경,분석,37401690,88.43,86.972,-0.88013 (99.11987),,2015/07/16 09:17:02,
24,1088114068,(주)대인정보통신,유재호,분석,37407028,88.442,86.985,-0.86599 (99.13401),,2015/07/15 13:22:29,
25,1068619761,(주) 한걸음정보통신,정진원,분석,37409370,88.448,86.99,-0.85978 (99.14022),,2015/07/10 09:02:37,
26,2108170441,주식회사 에이원아이티,김진성,분석,37410983,88.452,86.994,-0.85551 (99.14449),,2015/07/15 17:48:47,
27,2148731175,씨케이링크(주),최형수,분석,37412150,88.454,86.997,-0.85241 (99.14759),,2015/07/14 13:46:19,
28,1018144159,주식회사 넥선,박민호,분석,37413470,88.458,87.0,-0.84891 (99.15109),,2015/07/15 15:31:30,
29,1048178207,주식회사 씨에스티씨,김현숙,분석,37415890,88.463,87.005,-0.84250 (99.1575),,2015/07/16 07:37:14,
30,2048603296,주식회사누리씨아이에스,김연준,분석,37419173,88.471,87.013,-0.83380 (99.1662),,2015/07/15 09:46:35,
