순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),순공사대비 사정률(%),추첨번호,투찰일시,비고
87,1108185552,한양이이씨 주식회사,문주환,분석,139099573,85.0,89.113,89.321,-0.0098 (99.9902),3 8,2023/11/30 16:31:24,
88,1018143596,부기테크(주),은철우,분석,139101590,85.0,89.114,89.322,-0.0084 (99.9916),4 15,2023/12/01 13:04:17,
89,1018144159,주식회사 넥선,박민호,분석,139102630,85.0,89.115,89.323,-0.0077 (99.9923),8 10,2023/11/30 13:11:58,
90,2098133747,(주)한국에스알테크,이재호,분석,139103050,85.0,89.115,89.323,-0.0073 (99.9927),6 14,2023/12/04 09:53:10,
91,1018183448,(주)에이치애비뉴앤컴퍼니,정현이,분석,139103250,85.0,89.115,89.323,-0.0072 (99.9928),6 2,2023/12/02 06:22:47,
92,1148131820,(주)대한전광,김재을,분석,139104860,85.0,89.117,89.324,-0.0060 (99.994),13 10,2023/12/01 13:33:37,
93,1208163439,(주)아이엘에스씨,이병준,분석,139106529,85.0,89.118,89.325,-0.0048 (99.9952),7 15,2023/12/02 16:44:29,
94,2158197106,주식회사통해,전용일,분석,139108045,85.0,89.119,89.326,-0.0038 (99.9962),6 2,2023/12/02 18:04:58,
95,1108604272,소리콤 주식회사,정재홍,분석,139109870,85.0,89.12,89.328,-0.0024 (99.9976),8 4,2023/12/03 17:56:08,
96,3568102176,주식회사 코맥스강북점,이재명,분석,139110840,85.0,89.121,89.328,-0.0018 (99.9982),15 14,2023/12/04 09:30:33,
97,1108155460,주식회사 자유전설,김상중,분석,139113205,85.0,89.122,89.33,0.0000 (100),14 2,2023/12/04 08:30:07,
98,2108164712,주식회사 데스카,조혜연,분석,139113220,85.0,89.122,89.33,0.0000 (100),11 8,2023/11/30 10:28:55,
99,4028141375,주식회사 이레유비크,박임철,분석,139114318,85.0,89.123,89.33,0.0008 (100.0008),12 13,2023/12/01 11:30:31,
100,1088107572,세빈테크(주),박재영,분석,139117004,85.0,89.125,89.332,0.0027 (100.0027),13 6,2023/12/03 17:12:37,
101,2078153558,(주)동광지에스,이덕하,분석,139119400,85.0,89.126,89.334,0.0044 (100.0044),7 9,2023/12/01 11:10:56,
102,2198111833,주식회사 대영아이오티,전인구,분석,139126004,85.0,89.131,89.338,0.0092 (100.0092),15 12,2023/11/30 18:10:56,
103,4108703734,(주)오픈링크시스템,성재용,분석,139130734,85.0,89.134,89.341,0.0126 (100.0126),8 5,2023/12/04 09:01:51,
104,2048160050,(주)신화데이타,최용준,분석,139132403,85.0,89.135,89.342,0.0138 (100.0138),13 7,2023/11/30 10:42:34,
105,2708702044,(주)넷원시스템,김두한,분석,139133448,85.0,89.136,89.343,0.0145 (100.0145),4 7,2023/12/04 09:35:03,
106,1208762238,(주)컴스정보기술,김응관,분석,139134768,85.0,89.137,89.344,0.0155 (100.0155),8 14,2023/11/30 10:14:33,
107,1138618964,주식회사 에스엠플러스정보통신,왕성모,분석,139138740,85.0,89.139,89.346,0.0183 (100.0183),4 12,2023/12/01 07:55:02,
108,1198153514,다린전력(주),오승한,분석,139141400,85.0,89.141,89.348,0.0202 (100.0202),12 6,2023/12/01 11:40:28,
109,8958700597,주식회사 아이티앤에스,김세영,분석,139143423,85.0,89.142,89.349,0.0217 (100.0217),9 10,2023/11/30 12:21:24,
110,1288618438,주식회사 엔지스웨이,최영재,분석,139157361,85.0,89.152,89.358,0.0317 (100.0317),13 9,2023/11/30 12:23:31,
111,2208680918,(주)엠디엠알,이재원,분석,139162554,85.0,89.155,89.361,0.0354 (100.0354),10 15,2023/12/04 08:46:35,
112,2078141917,합자회사 대성전업상사,권기원,분석,139164750,85.0,89.157,89.363,0.0370 (100.037),12 8,2023/12/01 14:54:18,
113,2208719934,주식회사 지제이전기통신,김진수,분석,139168156,85.0,89.159,89.365,0.0395 (100.0395),5 11,2023/11/30 21:41:12,
114,1328800173,난방산업 주식회사,강경옥,분석,139170620,85.0,89.16,89.367,0.0412 (100.0412),5 3,2023/12/04 09:55:55,
115,2158164599,앤에스씨정보시스템(주),한만영,분석,139170660,85.0,89.16,89.367,0.0413 (100.0413),13 3,2023/11/30 15:45:24,
116,2208804175,주식회사 예준시스템,이인애,분석,139171299,85.0,89.161,89.367,0.0417 (100.0417),7 15,2023/12/04 09:48:11,
117,1058163309,(주)한국에빅스,신승창,분석,139173498,85.0,89.162,89.368,0.0433 (100.0433),3 9,2023/12/01 14:55:01,
118,2128153400,일렉파워주식회사,김성호,분석,139174129,85.0,89.163,89.369,0.0437 (100.0437),9 8,2023/12/01 15:28:14,
119,2208605262,주식회사 트리엠,김동수,분석,139182340,85.0,89.168,89.374,0.0496 (100.0496),7 12,2023/12/01 15:36:34,
120,2118612681,(주)해우정보시스템,김병헌,분석,139185510,85.0,89.17,89.376,0.0519 (100.0519),8 12,2023/12/01 09:24:23,
121,1198178757,주식회사우신아이앤씨,이화세,분석,139188330,85.0,89.172,89.378,0.0540 (100.054),1 15,2023/12/01 16:17:56,
122,1108190583,키오스크코리아 주식회사,송희석,분석,139190700,85.0,89.174,89.379,0.0557 (100.0557),5 8,2023/12/04 08:56:18,
123,1098150316,(주)건우통신,노형환,분석,139193405,85.0,89.176,89.381,0.0576 (100.0576),3 8,2023/12/01 09:12:42,
124,2041077930,라인월드정보,박선양,분석,139193845,85.0,89.176,89.381,0.0579 (100.0579),10 1,2023/12/01 11:39:05,
125,2298125412,스크린정보통신(주),조승제,분석,139197508,85.0,89.178,89.384,0.0606 (100.0606),7 8,2023/12/01 13:51:39,
126,2158189983,주식회사아이티벨리,김기운,분석,139198413,85.0,89.179,89.384,0.0612 (100.0612),7 6,2023/11/30 17:06:05,
127,1178153920,엠에스원디지털 주식회사,엄종만,분석,139201821,85.0,89.181,89.387,0.0637 (100.0637),7 12,2023/12/01 16:37:21,
128,1138629419,(주)에스이든,하태정,분석,139207240,85.0,89.185,89.39,0.0675 (100.0675),4 12,2023/11/30 14:36:16,
129,1108175433,승림이앤씨(주),박기철,분석,139207720,85.0,89.185,89.39,0.0679 (100.0679),2 9,2023/11/30 15:15:36,
130,1238164140,주식회사 테크빌,정태운,분석,139210142,85.0,89.187,89.392,0.0696 (100.0696),7 4,2023/12/01 20:46:54,
131,1108157338,(주)메트로컴넷,최선민,분석,139214725,85.0,89.19,89.395,0.0729 (100.0729),8 9,2023/12/04 09:14:24,
132,2048159043,이앤씨텔레콤(주),김진갑,분석,139216528,85.0,89.191,89.396,0.0742 (100.0742),12 7,2023/12/01 10:31:02,
133,1048120291,청음통신 주식회사,임광희,분석,139224900,85.0,89.197,89.401,0.0802 (100.0802),4 6,2023/12/01 18:11:15,
134,1178119238,주식회사 동양네트워크,김종렬,분석,139231150,85.0,89.201,89.405,0.0847 (100.0847),6 15,2023/12/01 08:48:27,
135,1138677788,(주)제이에스지테크,박혜경,분석,139233538,85.0,89.202,89.407,0.0865 (100.0865),7 14,2023/12/01 10:02:57,
136,1118129252,광원전설(주),김영선,분석,139240064,85.0,89.207,89.411,0.0911 (100.0911),12 15,2023/12/04 09:37:09,
137,1318174028,"주식회사 에이치케이 (HK Co., Ltd.)",장해각,분석,139240547,85.0,89.207,89.411,0.0915 (100.0915),7 6,2023/12/01 17:17:37,
138,1298137942,주식회사 자이온티앤에스,예용기,분석,139243311,85.0,89.209,89.413,0.0935 (100.0935),6 3,2023/11/30 10:11:41,
139,1018151121,주식회사 경원전력,최경택,분석,139246205,85.0,89.211,89.415,0.0956 (100.0956),12 1,2023/12/04 07:46:57,
140,2198125754,알티엘산업 주식회사,이근태,분석,139247580,85.0,89.212,89.416,0.0965 (100.0965),3 13,2023/12/04 00:36:41,
141,3238600741,주식회사 극동이에프씨,심정보,분석,139249259,85.0,89.213,89.417,0.0978 (100.0978),13 6,2023/12/03 11:23:38,
142,1198658528,진솔이앤에스 주식회사,김정현,분석,139252319,85.0,89.215,89.419,0.1000 (100.1),8 10,2023/12/01 14:42:36,
143,1078763383,주식회사 아이티블럭,배경원,분석,139255380,85.0,89.217,89.421,0.1022 (100.1022),2 5,2023/11/30 15:45:10,
144,1198618088,주식회사 하이넷 네트웍스,김동순,분석,139256075,85.0,89.217,89.421,0.1027 (100.1027),15 12,2023/12/04 09:39:03,
145,2068165221,유니슨전기(주),유창진,분석,139258245,85.0,89.219,89.423,0.1042 (100.1042),12 4,2023/11/30 10:27:54,
146,7188100420,주식회사 오투정보통신,양성윤,분석,139259800,85.0,89.22,89.424,0.1053 (100.1053),3 4,2023/11/30 16:51:04,
147,2188100686,주식회사 윈피앤에스,박화재,분석,139262474,85.0,89.222,89.426,0.1073 (100.1073),1 8,2023/12/04 08:53:56,
148,1068611721,우리보안 주식회사,이명재,분석,139264422,85.0,89.223,89.427,0.1087 (100.1087),9 10,2023/12/04 08:38:22,
149,1138163445,주식회사 삼도통신,이정경,분석,139270600,85.0,89.227,89.431,0.1131 (100.1131),12 3,2023/11/30 12:56:43,
150,2208132347,(주)태양기술개발,안규철,분석,139274766,85.0,89.23,89.433,0.1161 (100.1161),1 11,2023/12/01 06:59:28,
151,1138143793,(주)오라시스템,김동화,분석,139276660,85.0,89.231,89.435,0.1174 (100.1174),5 9,2023/11/30 10:15:43,
152,2038149028,대륭중공건설(주),박임우,분석,139277067,85.0,89.231,89.435,0.1177 (100.1177),14 1,2023/12/01 14:39:48,
153,2208727337,주식회사주니파워네트웍스,노병준,분석,139277986,85.0,89.232,89.436,0.1184 (100.1184),10 12,2023/11/30 17:35:05,
154,2208869047,양지전기 주식회사,박승연,분석,139282090,85.0,89.235,89.438,0.1214 (100.1214),13 4,2023/11/30 14:20:35,
155,2068663169,(주)지엠케이정보통신,최경숙,분석,139285700,85.0,89.237,89.44,0.1239 (100.1239),6 15,2023/12/04 09:05:38,
156,6188134896,주식회사 동신정보통신,임춘섭,분석,139287190,85.0,89.238,89.441,0.1250 (100.125),1 4,2023/12/01 16:33:38,
157,1138163218,(주)신성하이텍,성성모,분석,139292175,85.0,89.242,89.445,0.1286 (100.1286),13 12,2023/12/01 14:49:39,
158,2078129117,경우전기(주),김한정,분석,139292250,85.0,89.242,89.445,0.1287 (100.1287),14 9,2023/12/01 09:18:54,
159,2118620935,주식회사 한양티이씨,조형국,분석,139294000,85.0,89.243,89.446,0.1299 (100.1299),9 2,2023/11/30 18:11:43,
160,2108170441,주식회사 에이원아이티,문계숙,분석,139296278,85.0,89.244,89.447,0.1316 (100.1316),10 4,2023/12/01 09:29:59,
161,1138185570,(주)승일전력산업,박광수,분석,139301180,85.0,89.248,89.45,0.1351 (100.1351),3 11,2023/11/30 11:52:25,
162,2148888151,주식회사 씨앤피테크,제해동,분석,139301290,85.0,89.248,89.45,0.1352 (100.1352),10 1,2023/11/30 17:21:50,
163,2188101953,주식회사 비츠로시스,이기재,분석,139303571,85.0,89.249,89.452,0.1368 (100.1368),8 14,2023/11/30 13:17:17,
164,1138615856,(주)서원티에스,김안수,분석,139306364,85.0,89.251,89.454,0.1388 (100.1388),6 15,2023/11/30 19:02:34,
165,2078127900,합동전자통신(주),하명용,분석,139309500,85.0,89.253,89.456,0.1411 (100.1411),10 6,2023/11/30 11:39:17,
166,1328105709,(주)왕선전설,조정현,분석,139311859,85.0,89.255,89.457,0.1428 (100.1428),8 7,2023/12/04 06:55:16,
167,2120549052,태성통신,최재석,분석,139317980,85.0,89.259,89.461,0.1472 (100.1472),8 9,2023/12/04 06:09:19,
168,2148705513,주식회사 케이이에스 전기공사,강성진,분석,139318815,85.0,89.259,89.462,0.1478 (100.1478),15 12,2023/12/01 09:36:58,
169,2048131439,중앙텔콤(주),오충석,분석,139320415,85.0,89.26,89.463,0.1489 (100.1489),8 9,2023/11/30 11:32:26,
170,2158735193,주식회사 시너젠,윤금란,분석,139325710,85.0,89.264,89.466,0.1527 (100.1527),8 7,2023/11/30 10:15:42,
171,3798700760,로안테크(주),장승현,분석,139329805,85.0,89.267,89.469,0.1557 (100.1557),8 9,2023/11/30 12:56:09,
172,2028104237,대선이엔씨(주),최승재,분석,139332713,85.0,89.269,89.471,0.1577 (100.1577),1 14,2023/12/01 17:01:55,
173,2048131967,(주)용백전설,곽의영,분석,139335022,85.0,89.27,89.472,0.1594 (100.1594),2 9,2023/11/30 14:47:46,
174,1218140540,영현정보통신(주),김두식,분석,139341506,85.0,89.274,89.476,0.1641 (100.1641),15 4,2023/12/04 08:49:01,
175,2548800191,신용전기통신 주식회사,정지택,분석,139341770,85.0,89.275,89.476,0.1643 (100.1643),2 13,2023/11/30 12:14:52,
176,1128148359,(주)펜타콤씨엔씨,최상록,분석,139342000,85.0,89.275,89.477,0.1644 (100.1644),2 11,2023/12/04 09:01:28,
177,2298109203,(주)테스콤엔지니어링,박영복,분석,139344200,85.0,89.276,89.478,0.1660 (100.166),7 12,2023/11/30 17:09:15,
178,1108182195,주식회사 벨아이앤에스,한성욱,분석,139344370,85.0,89.276,89.478,0.1661 (100.1661),11 9,2023/12/04 08:25:39,
179,1138640864,주식회사 지앤씨씨,정연진,분석,139344420,85.0,89.276,89.478,0.1662 (100.1662),1 5,2023/12/01 13:23:46,
180,1078162422,프라미스유 주식회사,박정은,분석,139353170,85.0,89.282,89.484,0.1724 (100.1724),12 7,2023/12/03 15:14:45,
181,1198609084,주식회사 유니씨엔에스,박경임,분석,139365001,85.0,89.29,89.491,0.1810 (100.181),5 9,2023/11/30 10:17:24,
182,1128118909,(주)한일종합산업,박응석,분석,139368340,85.0,89.292,89.494,0.1834 (100.1834),1 10,2023/11/30 10:10:27,
183,1068674084,주식회사월드아이,신영구,분석,139371816,85.0,89.295,89.496,0.1858 (100.1858),3 2,2023/11/30 15:54:26,
184,2198128106,우선이엔씨(주),김광수,분석,139373400,85.0,89.296,89.497,0.1870 (100.187),5 7,2023/12/04 09:00:16,
185,2068125404,(주)대경인트라넷,이강열,분석,139374340,85.0,89.296,89.497,0.1877 (100.1877),11 3,2023/12/01 17:49:35,
186,1138694415,건웅정보통신 주식회사,김지유,분석,139378912,85.0,89.299,89.5,0.1910 (100.191),11 10,2023/11/30 10:09:23,
187,1108175622,동해아이앤티(주),이기봉,분석,139379469,85.0,89.3,89.501,0.1914 (100.1914),11 12,2023/12/04 09:50:26,
188,8838102324,주식회사 엘씨네트웍스,임동준,분석,139381563,85.0,89.301,89.502,0.1929 (100.1929),9 2,2023/11/30 10:37:43,
189,1068641109,주식회사 피앤지텍,조홍길,분석,139384500,85.0,89.303,89.504,0.1950 (100.195),13 6,2023/12/04 09:22:15,
190,1888601171,에이케이에스정보주식회사,안기수,분석,139389346,85.0,89.306,89.507,0.1985 (100.1985),5 1,2023/11/30 20:29:21,
191,1138633645,주식회사 와이넷,석지윤,분석,139389740,85.0,89.307,89.507,0.1987 (100.1987),1 5,2023/12/01 09:17:07,
192,1018605466,금부통신 주식회사,정재학,분석,139396500,85.0,89.311,89.512,0.2036 (100.2036),14 11,2023/11/30 16:20:30,
193,1098145720,주식회사 영원텔레콤,김재성,분석,139409800,85.0,89.32,89.52,0.2132 (100.2132),12 5,2023/11/30 11:24:14,
194,2048610496,주식회사 김스애드,김진희,분석,139417590,85.0,89.325,89.525,0.2188 (100.2188),9 1,2023/12/01 10:09:57,
195,1098613335,주식회사 스마트씨앤아이,임요웅,분석,139419450,85.0,89.327,89.526,0.2201 (100.2201),12 3,2023/11/30 11:19:13,
