순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),순공사대비 사정률(%),추첨번호,투찰일시,비고
25,2068650742,한선씨앤씨 주식회사,장홍식,분석,211468800,86.8,87.836,87.754,-0.6807 (99.3193),8 7,2023/06/13 15:12:01,
26,1058748784,(주)에스알시스템,김수정,분석,211476120,86.8,87.839,87.757,-0.6772 (99.3228),1 5,2023/06/13 07:46:53,
27,2068601047,왕건전기 주식회사,한미라,분석,211492869,87.0,87.847,87.764,-0.6693 (99.3307),13 12,2023/06/14 08:06:28,
28,1198173261,주식회사 현대네트웍기술,조성익,분석,211497120,87.0,87.848,87.766,-0.6673 (99.3327),1 11,2023/06/12 10:21:28,
29,2148620797,(주)세인씨앤씨,조정화,분석,211505637,87.0,87.852,87.77,-0.6633 (99.3367),2 11,2023/06/14 08:57:00,
30,2028162708,(주)에스텍시스템,이병화,분석,211514792,87.2,87.856,87.773,-0.6590 (99.341),4 5,2023/06/13 08:02:20,
30,4468801407,(주)큐엔큐,장나미,분석,211514792,87.2,87.856,87.773,-0.6590 (99.341),10 15,2023/06/12 13:34:35,
32,1098172945,(주)마커스코리아,이헌철,분석,211520950,87.2,87.859,87.776,-0.6562 (99.3438),11 3,2023/06/14 09:10:26,
33,1058622531,건웅신호산전(주),박정현,분석,211534710,87.4,87.865,87.782,-0.6497 (99.3503),7 5,2023/06/14 09:37:06,
34,3738701418,주식회사 에스비넷,허훈,분석,211548230,87.4,87.871,87.787,-0.6433 (99.3567),12 9,2023/06/12 16:14:14,
35,1068606683,로버무트 주식회사,송태하,분석,211552692,87.4,87.873,87.789,-0.6412 (99.3588),14 3,2023/06/13 10:34:39,
36,1428136631,주식회사 만사시스템,조호진,분석,211554830,87.4,87.874,87.79,-0.6402 (99.3598),7 2,2023/06/12 13:16:29,
37,1018178116,(주)오경컴텍,김종근,분석,211556949,87.6,87.875,87.791,-0.6392 (99.3608),2 12,2023/06/12 09:49:51,
38,1138636865,주식회사 정원시큐,염승호,분석,211557470,87.6,87.875,87.791,-0.6390 (99.361),4 13,2023/06/13 10:06:45,
39,4048800118,주식회사 앙츠,박창진,분석,211568022,87.6,87.88,87.795,-0.6340 (99.366),15 12,2023/06/13 10:34:48,
40,2148626637,(주)아이엔지시스템,김정화,분석,211568500,87.6,87.88,87.796,-0.6338 (99.3662),4 9,2023/06/12 07:31:18,
41,1058665689,(주)경림이앤지,김창근,분석,211576120,87.6,87.883,87.799,-0.6302 (99.3698),7 13,2023/06/13 09:13:53,
42,2068606585,(주)상지일렉스,정원상,분석,211578348,87.6,87.884,87.8,-0.6292 (99.3708),4 13,2023/06/13 07:20:00,
43,1198133823,(주)씽크테크,이영록,분석,211578554,87.6,87.884,87.8,-0.6291 (99.3709),6 9,2023/06/12 10:00:08,
44,1078746443,(주)라인테크놀로지,유현식,분석,211578667,87.6,87.884,87.8,-0.6290 (99.371),3 2,2023/06/13 17:06:06,
45,2028159713,거산음향통신(주),김기만,분석,211587200,87.8,87.888,87.803,-0.6250 (99.375),8 3,2023/06/12 10:49:06,
46,2118168569,삼익정보통신(주),김진섭,분석,211588550,87.8,87.889,87.804,-0.6244 (99.3756),1 4,2023/06/12 10:42:52,
47,6033137009,엔제이정보통신,강연관,분석,211598618,87.8,87.893,87.808,-0.6197 (99.3803),14 2,2023/06/12 09:48:46,
48,2148665907,미래아이티 주식회사,송정화,분석,211599746,87.8,87.894,87.809,-0.6191 (99.3809),3 2,2023/06/12 10:48:55,
49,2158686415,(주)새빛엔에스,양채원,분석,211600000,87.8,87.894,87.809,-0.6190 (99.381),14 12,2023/06/12 10:32:47,
50,1188115778,대신통신기술(주),김지영,분석,211603700,88.0,87.895,87.81,-0.6173 (99.3827),6 11,2023/06/12 13:58:34,
51,1068678514,주식회사 인프라이엔씨,김병훈,분석,211604670,88.0,87.896,87.811,-0.6168 (99.3832),15 12,2023/06/12 19:13:15,
52,2011497895,정우이앤씨,유동환,분석,211606031,88.0,87.896,87.811,-0.6162 (99.3838),7 11,2023/06/12 11:18:38,
53,2037683508,우리통신네트워크,김만수,분석,211607422,88.0,87.897,87.812,-0.6155 (99.3845),7 8,2023/06/10 04:14:39,
54,1148664613,(주)상우정보기술,하문한,분석,211609970,88.0,87.898,87.813,-0.6143 (99.3857),2 3,2023/06/13 00:34:10,
55,2098134940,주식회사윤송이엔씨,정윤계,분석,211615920,88.0,87.901,87.815,-0.6116 (99.3884),4 5,2023/06/14 08:32:57,
56,1108155460,주식회사 자유전설,김상중,분석,211632536,88.2,87.908,87.822,-0.6037 (99.3963),9 4,2023/06/14 08:06:35,
57,2148626132,(주)오버넷,신창호,분석,211641691,88.2,87.912,87.826,-0.5994 (99.4006),12 10,2023/06/12 09:09:08,
58,2028158261,주식회사 남두,김승균,분석,211651140,88.4,87.916,87.83,-0.5950 (99.405),9 5,2023/06/14 09:11:11,
59,2198106704,유복전기(주),유정식,분석,211651485,88.4,87.916,87.83,-0.5948 (99.4052),6 5,2023/06/12 08:29:15,
60,1358145603,한라인포넷(주),장경민,분석,211654467,88.4,87.918,87.831,-0.5934 (99.4066),11 13,2023/06/13 23:51:14,
61,2108156959,두레에스텍 주식회사,유의근,분석,211667242,88.4,87.923,87.837,-0.5874 (99.4126),14 2,2023/06/12 09:47:27,
62,2038143631,주식회사 티시스,박남규,분석,211667896,88.4,87.924,87.837,-0.5871 (99.4129),13 7,2023/06/14 09:05:48,
63,2158138510,신신이앤씨주식회사,하상청,분석,211685472,88.6,87.931,87.844,-0.5789 (99.4211),2 11,2023/06/12 09:21:11,
64,1078756640,주식회사 링크씨앤아이,김대훈,분석,211689040,88.6,87.933,87.846,-0.5772 (99.4228),9 11,2023/06/13 10:55:15,
65,1180673427,한마음정보시스템,정인숙,분석,211689650,88.6,87.933,87.846,-0.5769 (99.4231),8 13,2023/06/13 10:19:08,
66,2055169402,청포음향,신동열,분석,211696837,88.8,87.936,87.849,-0.5735 (99.4265),9 2,2023/06/14 09:21:07,
67,1188108054,대한신호(주),안종석,분석,211708334,88.8,87.941,87.854,-0.5681 (99.4319),10 8,2023/06/13 20:30:13,
68,1288196628,코마정보통신(주),이경수,분석,211712167,88.8,87.943,87.855,-0.5663 (99.4337),13 8,2023/06/10 12:39:36,
69,1238135136,(주)청남통신,최재언,분석,211716500,89.0,87.945,87.857,-0.5643 (99.4357),2 10,2023/06/12 10:12:21,
70,1078674016,주식회사가나이엔지,강재선,분석,211725599,89.0,87.949,87.861,-0.5600 (99.44),5 9,2023/06/09 16:16:37,
71,1168111572,남성기전(주),최전남,분석,211727071,89.0,87.95,87.861,-0.5593 (99.4407),4 8,2023/06/12 10:24:01,
72,1078143707,(주)신창전기,홍성수,분석,211743254,89.2,87.957,87.868,-0.5517 (99.4483),9 4,2023/06/13 17:11:13,
73,8128800740,주식회사 대일시스템,이승일,분석,211747621,89.2,87.959,87.87,-0.5497 (99.4503),9 10,2023/06/12 09:39:20,
74,1098154781,(주)공항엔지니어링,박필립,분석,211749430,89.2,87.959,87.871,-0.5488 (99.4512),12 2,2023/06/14 09:18:55,
75,1138156089,코아아이앤씨(주),김현모,분석,211751770,89.2,87.96,87.872,-0.5477 (99.4523),11 6,2023/06/14 08:42:53,
76,2140550031,새론정보통신,이용주,분석,211752051,89.2,87.961,87.872,-0.5476 (99.4524),10 6,2023/06/09 21:22:18,
77,2188109765,(주)웨이브컴,채인석,분석,211757518,89.2,87.963,87.874,-0.5450 (99.455),5 11,2023/06/12 15:41:57,
78,2158182826,(주)한국전설엔지니어링,허만일,분석,211761350,89.4,87.965,87.876,-0.5433 (99.4567),15 4,2023/06/13 09:37:44,
79,2048626080,주식회사 엘제이이엔지,임성희,분석,211762380,89.4,87.965,87.876,-0.5428 (99.4572),15 5,2023/06/12 10:50:39,
80,1018663767,비케이전기통신 주식회사,유봉근,분석,211765822,89.4,87.967,87.878,-0.5411 (99.4589),4 15,2023/06/13 17:32:15,
81,1098626994,주식회사 에이치엔엠,조요환,분석,211774423,89.4,87.97,87.881,-0.5371 (99.4629),5 4,2023/06/13 08:46:08,
82,4318600057,주식회사 엘제이텍,임재우,분석,211783245,89.4,87.974,87.885,-0.5330 (99.467),15 12,2023/06/13 15:56:23,
83,1338113707,(주)대보통신,염영숙,분석,211786300,89.6,87.976,87.886,-0.5315 (99.4685),3 6,2023/06/09 15:04:26,
84,2068182837,경안이엔지(주),금동중,분석,211787760,89.6,87.976,87.887,-0.5308 (99.4692),13 11,2023/06/12 09:40:03,
85,1018642796,주식회사 나이스포유,노길상,분석,211790322,89.6,87.977,87.888,-0.5296 (99.4704),14 5,2023/06/12 09:41:50,
86,2108122973,인터컴넷(주),양지호,분석,211793710,89.6,87.979,87.889,-0.5281 (99.4719),10 6,2023/06/13 10:18:52,
87,1068602542,주식회사 유셀네트웍스,김구동,분석,211803433,89.6,87.983,87.893,-0.5235 (99.4765),2 9,2023/06/13 08:25:04,
88,1248691271,주식회사 티팩토리,최형석,분석,211818626,89.8,87.99,87.899,-0.5163 (99.4837),14 12,2023/06/14 14:19:03,
89,2178601498,주식회사 엔키텍,원영춘,분석,211821820,89.8,87.991,87.901,-0.5148 (99.4852),1 14,2023/06/12 09:46:47,
90,1108182195,주식회사 벨아이앤에스,한성욱,분석,211843313,90.0,88.001,87.91,-0.5048 (99.4952),15 2,2023/06/14 09:40:30,
91,1318701298,주식회사 아이오티아이티키,박광열,분석,211843324,90.0,88.001,87.91,-0.5047 (99.4953),13 12,2023/06/13 16:44:28,
92,2308103607,주식회사 디케이앤트,양동국,분석,211846906,90.0,88.002,87.911,-0.5031 (99.4969),4 5,2023/06/12 10:56:18,
93,2148811443,(주)우신지엘에스,문경종,분석,211855040,89.8,88.006,87.915,-0.4992 (99.5008),8 11,2023/06/13 18:41:13,
94,5728702483,주식회사 케이제이에스랩,나봉채,분석,211868150,89.8,88.012,87.92,-0.4931 (99.5069),10 11,2023/06/13 09:58:40,
95,1138184945,에스엠티정보기술(주),이묵희,분석,211875176,89.6,88.015,87.923,-0.4898 (99.5102),1 8,2023/06/12 09:59:32,
96,2021295047,협진전기통신공사,최종운,분석,211879100,89.6,88.016,87.925,-0.4879 (99.5121),7 5,2023/06/12 20:06:22,
97,1198601520,주식회사 에스에이치아이앤씨,장덕진,분석,211883500,89.6,88.018,87.926,-0.4859 (99.5141),15 4,2023/06/12 16:08:04,
98,2148667152,주식회사 어니언소프트웨어,조창희,분석,211888470,89.6,88.021,87.928,-0.4835 (99.5165),6 9,2023/06/09 16:00:57,
99,1238640537,주식회사 위지온,우영진,분석,211902837,89.4,88.027,87.934,-0.4768 (99.5232),9 7,2023/06/12 00:24:16,
100,1708601068,주식회사 와이비정보시스템,정영배,분석,211906420,89.4,88.028,87.936,-0.4751 (99.5249),9 5,2023/06/13 15:44:38,
101,1138123972,(주)일광테크,임기철,분석,211909490,89.4,88.03,87.937,-0.4737 (99.5263),12 15,2023/06/13 16:10:42,
102,2108130492,명신정보통신(주),서철,분석,211913587,89.4,88.032,87.939,-0.4717 (99.5283),7 9,2023/06/12 15:31:15,
103,1138663095,아이투케이코리아 주식회사,인여훈,분석,211913806,89.4,88.032,87.939,-0.4716 (99.5284),2 6,2023/06/12 09:17:50,
104,1108143208,한국통신인터넷기술(주),이민수,분석,211917900,89.4,88.034,87.941,-0.4697 (99.5303),12 2,2023/06/09 17:10:51,
105,1138683636,주식회사 온택,허윤훈,분석,211922740,89.2,88.036,87.943,-0.4675 (99.5325),13 5,2023/06/13 10:20:41,
106,2068124123,(주)세양텔레콤,김한섭,분석,211923382,89.2,88.036,87.943,-0.4671 (99.5329),8 14,2023/06/13 08:34:01,
107,1078731896,(주)비시텍코리아,임헌욱,분석,211933180,89.2,88.04,87.947,-0.4625 (99.5375),15 6,2023/06/12 14:45:57,
108,5908102247,주식회사 넥스톤,이용택,분석,211936300,89.2,88.042,87.948,-0.4611 (99.5389),2 12,2023/06/12 14:49:12,
109,2068120414,(주)일광기업,오도진,분석,211940809,89.2,88.044,87.95,-0.4590 (99.541),7 8,2023/06/13 08:31:18,
110,2118726218,주식회사 씨그테크,이윤호,분석,211951860,89.0,88.048,87.955,-0.4538 (99.5462),10 13,2023/06/12 10:10:24,
111,2128196243,신광씨앤티 주식회사,박광선,분석,211953480,89.0,88.049,87.955,-0.4530 (99.547),5 8,2023/06/09 15:08:55,
112,7088800946,주식회사 아이티아이비전,정준호,분석,211953829,89.0,88.049,87.956,-0.4528 (99.5472),7 10,2023/06/12 17:10:19,
113,2138633324,(주)서경엔씨에스,김진태,분석,211967720,88.8,88.055,87.961,-0.4463 (99.5537),4 8,2023/06/13 09:09:06,
114,1088179135,주왕전기통신(주),권이길,분석,211973630,88.8,88.058,87.964,-0.4435 (99.5565),6 14,2023/06/13 10:18:41,
115,1138163445,주식회사 삼도통신,이정경,분석,211983100,88.8,88.062,87.968,-0.4391 (99.5609),12 14,2023/06/12 16:26:05,
116,1128148359,(주)펜타콤씨엔씨,최상록,분석,211987513,88.8,88.064,87.97,-0.4370 (99.563),1 8,2023/06/13 09:07:00,
117,4208700205,주식회사 가은씨앤에스,양미영,분석,211999240,88.6,88.069,87.974,-0.4315 (99.5685),2 4,2023/06/12 07:38:02,
118,2148180640,(주)남인정보통신,김남호,분석,212002162,88.6,88.071,87.976,-0.4301 (99.5699),10 14,2023/06/13 09:19:56,
119,1298141752,에이플시스템즈(주),윤진경,분석,212006420,88.6,88.072,87.977,-0.4281 (99.5719),15 12,2023/06/13 09:18:38,
120,2048651425,주식회사 메이사운드,심문섭,분석,212012100,88.4,88.075,87.98,-0.4255 (99.5745),6 10,2023/06/12 17:42:35,
121,2068196840,주식회사 혜성이티에스,이상영,분석,212012790,88.4,88.075,87.98,-0.4252 (99.5748),13 7,2023/06/12 19:59:25,
122,1078211162,사회복지법인한국노인생활지원재단,이주희,분석,212015934,88.4,88.077,87.981,-0.4237 (99.5763),14 12,2023/06/13 09:23:42,
123,1058162163,주식회사대한종합산전,이섭,분석,212021600,88.4,88.079,87.984,-0.4210 (99.579),2 10,2023/06/12 14:43:02,
124,1078162422,프라미스유 주식회사,박정은,분석,212025580,88.4,88.081,87.985,-0.4192 (99.5808),6 5,2023/06/12 21:45:47,
125,2148619102,유석산업(주),최현호,분석,212030656,88.4,88.083,87.987,-0.4168 (99.5832),7 10,2023/06/14 13:32:25,
126,2148840477,주식회사 알비에스테크,김동헌,분석,212031266,88.4,88.083,87.988,-0.4165 (99.5835),1 11,2023/06/14 09:00:20,
127,2098153286,미르네트웍스 주식회사,백태종,분석,212035480,88.2,88.085,87.989,-0.4145 (99.5855),12 7,2023/06/13 18:58:46,
128,1068660843,세중물산 주식회사,김용욱,분석,212041338,88.2,88.088,87.992,-0.4117 (99.5883),13 15,2023/06/12 08:56:41,
129,1868701717,주식회사 성남정보통신,이미경,분석,212044318,88.2,88.089,87.993,-0.4104 (99.5896),4 15,2023/06/13 22:42:14,
130,2128178492,주식회사 제이에치코리아,이주환,분석,212057970,88.0,88.095,87.999,-0.4039 (99.5961),3 7,2023/06/09 15:47:26,
131,2018182230,주식회사 본네트시큐,최수기,분석,212059862,88.0,88.096,88.0,-0.4030 (99.597),10 6,2023/06/14 09:17:28,
132,1108124633,(주)디앤에스테크놀로지,이원우,분석,212067952,88.0,88.1,88.003,-0.3992 (99.6008),7 5,2023/06/13 09:35:59,
133,1188114949,이주씨스템(주),이복균,분석,212073530,88.0,88.102,88.005,-0.3966 (99.6034),5 3,2023/06/14 09:18:43,
134,2018179526,중앙케이블네트워크(주),노상우,분석,212079580,87.8,88.105,88.008,-0.3938 (99.6062),12 5,2023/06/13 10:24:48,
135,2548800191,신용전기통신 주식회사,정지택,분석,212081580,87.8,88.106,88.009,-0.3928 (99.6072),3 7,2023/06/12 13:36:22,
136,1058173369,(주)신한개발,이종순,분석,212086770,87.8,88.108,88.011,-0.3904 (99.6096),7 9,2023/06/13 11:15:21,
137,8348600218,주식회사 코리아통신,강우용,분석,212090123,87.8,88.109,88.012,-0.3888 (99.6112),14 4,2023/06/13 15:40:11,
138,1198653668,에코아이넷(주),박은희,분석,212091374,87.8,88.11,88.013,-0.3882 (99.6118),13 14,2023/06/13 08:57:08,
139,5178101428,주식회사 율이앤씨,전형숙,분석,212093540,87.8,88.111,88.014,-0.3872 (99.6128),6 1,2023/06/14 10:49:32,
140,2048161869,(주)근영이엔씨,이성영,분석,212102128,87.6,88.115,88.017,-0.3832 (99.6168),4 3,2023/06/12 17:59:57,
141,1028137710,서광종합개발 주식회사,이정익,분석,212103720,87.6,88.115,88.018,-0.3825 (99.6175),9 10,2023/06/14 09:33:45,
142,1138679165,주식회사 드림아이시스템,유원준,분석,212103790,87.6,88.115,88.018,-0.3824 (99.6176),5 13,2023/06/12 16:47:25,
143,1108185057,(주)제이에스넷시스템,이상철,분석,212106064,87.6,88.116,88.019,-0.3814 (99.6186),10 9,2023/06/14 09:25:12,
144,1198137042,(주)진명연합전설,엄재준,분석,212106065,87.6,88.116,88.019,-0.3813 (99.6187),6 13,2023/06/14 09:27:32,
145,1068180183,보람정보통신서비스(주),정승원,분석,212106500,87.6,88.117,88.019,-0.3811 (99.6189),13 14,2023/06/09 22:44:05,
146,2148122183,(주)하나전기,김선식,분석,212108386,87.6,88.117,88.02,-0.3803 (99.6197),3 8,2023/06/12 18:01:32,
147,2048635411,주식회사 화산에스티아이,이명재,분석,212112665,87.6,88.119,88.021,-0.3782 (99.6218),7 15,2023/06/12 09:50:44,
148,1408138536,주)파인솔라,이태동,분석,212113622,87.6,88.12,88.022,-0.3778 (99.6222),5 6,2023/06/12 15:29:49,
149,1198153493,(주)경성네트웍,편해용,분석,212114891,87.6,88.12,88.022,-0.3772 (99.6228),14 10,2023/06/12 08:56:47,
150,2108131394,(주)안나시스템,문병조,분석,212116286,87.6,88.121,88.023,-0.3765 (99.6235),3 5,2023/06/12 09:27:55,
151,1068147942,태양이엠씨(주),선오규,분석,212119050,87.6,88.122,88.024,-0.3753 (99.6247),5 8,2023/06/13 16:09:11,
152,6218602134,(주)플러스전력,이하일,분석,212124820,87.4,88.125,88.026,-0.3725 (99.6275),9 14,2023/06/09 16:01:45,
153,1198606485,주식회사 에이치엠솔루션,이상진,분석,212140600,87.4,88.132,88.033,-0.3651 (99.6349),10 13,2023/06/13 12:54:21,
154,1408169475,주식회사 제이앤제이파워스,박재옥,분석,212146900,87.4,88.134,88.036,-0.3622 (99.6378),7 9,2023/06/12 16:06:07,
155,1088153848,(주)신지전설,황경옥,분석,212148300,87.2,88.135,88.036,-0.3615 (99.6385),12 6,2023/06/14 09:25:46,
156,3148189882,주식회사 제이케이씨엔에스,이동호,분석,212150990,87.2,88.136,88.037,-0.3602 (99.6398),2 14,2023/06/13 14:58:28,
157,1128107625,(주)삼정전기통신,김상민,분석,212153450,87.2,88.137,88.038,-0.3591 (99.6409),12 13,2023/06/13 09:22:26,
158,5868701163,주식회사 하이텍에이브이,김라영,분석,212154643,87.2,88.138,88.039,-0.3585 (99.6415),10 12,2023/06/14 08:42:25,
159,2208727579,주식회사 벡트,유창수,분석,212155462,87.2,88.138,88.039,-0.3581 (99.6419),12 6,2023/06/14 09:43:41,
160,1198616173,(주)와이드큐브,최원근,분석,212156160,87.2,88.138,88.04,-0.3578 (99.6422),5 8,2023/06/09 18:14:15,
161,1088149704,썬시큐원(주),백석환,분석,212161200,87.2,88.141,88.042,-0.3555 (99.6445),6 8,2023/06/11 06:00:10,
162,2038158134,(주)두전네트,손광현,분석,212163609,87.2,88.142,88.043,-0.3543 (99.6457),9 1,2023/06/12 12:48:20,
163,1088181548,디에스지엔 주식회사,신재범,분석,212165066,87.2,88.142,88.043,-0.3536 (99.6464),7 5,2023/06/12 10:07:35,
164,2138198870,주식회사 근우,김재진,분석,212166097,87.2,88.143,88.044,-0.3532 (99.6468),8 13,2023/06/13 13:15:28,
165,2298119166,(주)삼영기업,금동흠,분석,212169514,87.2,88.144,88.045,-0.3515 (99.6485),5 14,2023/06/13 17:39:33,
166,1138663208,주식회사 유영정보통신,박경순,분석,212169750,87.2,88.144,88.045,-0.3514 (99.6486),10 4,2023/06/13 07:58:44,
167,2168107645,(주)한신기전통신,한아름,분석,212170480,87.0,88.145,88.045,-0.3511 (99.6489),2 11,2023/06/13 15:06:26,
168,1078193207,주식회사 주광전기,이승훈,분석,212178030,87.0,88.148,88.049,-0.3476 (99.6524),10 11,2023/06/12 10:26:08,
169,2118716350,(주)비엔인더스트리,이재혁,분석,212181708,87.0,88.15,88.05,-0.3458 (99.6542),1 12,2023/06/13 11:13:35,
170,1200582335,델타전자통신,이성남,분석,212190000,87.0,88.153,88.054,-0.3419 (99.6581),5 14,2023/06/11 20:35:43,
171,1380715369,영인 아이티 기술사 사무소,함영만,분석,212190168,87.0,88.153,88.054,-0.3418 (99.6582),11 7,2023/06/09 20:30:18,
172,1138635212,(주)아이제이일렉트론,김도형,분석,212196700,86.8,88.156,88.056,-0.3388 (99.6612),8 10,2023/06/13 13:52:46,
173,2118145912,영남스퀘어 주식회사,장한원,분석,212204450,86.8,88.16,88.06,-0.3351 (99.6649),4 1,2023/06/12 10:24:29,
174,2038143228,백영전자 주식회사(白榮電子 株式會社),임대순,분석,212205330,86.8,88.16,88.06,-0.3347 (99.6653),9 3,2023/06/10 11:05:35,
175,2108118504,보성전기산업(주),강명구,분석,212207200,86.8,88.161,88.061,-0.3339 (99.6661),6 1,2023/06/12 09:43:58,
176,2078109289,栗林建設 株式會社,윤석율,분석,212216000,86.6,88.165,88.064,-0.3297 (99.6703),9 1,2023/06/14 09:18:51,
177,2018603701,소성정보기술 주식회사,김금남,분석,212217591,86.6,88.165,88.065,-0.3290 (99.671),13 1,2023/06/12 08:21:18,
178,1118114477,주식회사 대흥데이타통신,박상영,분석,212219550,86.6,88.166,88.066,-0.3280 (99.672),12 1,2023/06/12 12:44:23,
179,1018116968,(주)넥슨정보통신,신양인,분석,212220100,86.6,88.167,88.066,-0.3278 (99.6722),7 2,2023/06/12 11:09:02,
180,1068146133,(주)케이씨이,조정휘,분석,212220189,86.6,88.167,88.066,-0.3277 (99.6723),13 11,2023/06/12 11:25:46,
181,1068616819,(주)현성인포컴,박홍수,분석,212220825,86.6,88.167,88.066,-0.3275 (99.6725),9 2,2023/06/13 09:08:32,
182,1108172440,주식회사 다보파워코리아,강희철,분석,212220828,86.6,88.167,88.066,-0.3274 (99.6726),7 15,2023/06/13 14:41:53,
183,1088127729,주식회사 대원네시스,이연호,분석,212221040,86.6,88.167,88.066,-0.3273 (99.6727),9 3,2023/06/12 13:18:27,
184,1068611721,우리보안 주식회사,이명재,분석,212224878,86.6,88.169,88.068,-0.3255 (99.6745),3 15,2023/06/14 08:50:27,
185,1100668347,민성정보통신,김영익,분석,212225299,86.6,88.169,88.068,-0.3253 (99.6747),9 7,2023/06/13 15:50:48,
186,1298163829,(주)시원코리아,임희득,분석,212229980,86.6,88.171,88.07,-0.3232 (99.6768),11 4,2023/06/14 08:35:15,
187,7288700415,주식회사 티엑스텍,박영기,분석,212231902,86.6,88.172,88.071,-0.3222 (99.6778),9 11,2023/06/13 17:23:52,
188,1188120761,(주)동화이엔씨,이재원,분석,212237978,86.6,88.174,88.073,-0.3194 (99.6806),8 15,2023/06/13 19:00:09,
189,1298104500,주식회사 상지카일룸,김영신,분석,212239350,86.4,88.175,88.074,-0.3188 (99.6812),5 13,2023/06/13 14:22:09,
190,2158669639,(주)한정원,이수환,분석,212247800,86.4,88.179,88.078,-0.3148 (99.6852),4 13,2023/06/12 16:30:40,
191,2140875125,삼화전기정보통신공사,석동욱,분석,212248080,86.4,88.179,88.078,-0.3147 (99.6853),8 1,2023/06/09 18:22:55,
192,2158133077,오티씨 주식회사,김희언,분석,212248525,86.4,88.179,88.078,-0.3144 (99.6856),9 6,2023/06/12 11:25:24,
193,1058130768,세원전설 주식회사,최영래,분석,212251275,86.4,88.18,88.079,-0.3131 (99.6869),13 5,2023/06/13 16:31:31,
194,1078165206,앤아이에스(주),정성호,분석,212251701,86.4,88.18,88.079,-0.3129 (99.6871),1 2,2023/06/14 13:20:12,
