순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,1078688354,(주)혜인에스앤에스,유순희,분석,548264880,65.0,86.752,87.608,0.99599 (100.99599),1 8,2016/02/11 09:57:38,
2,1388114337,주식회사 신안정보통신,주을목,분석,548281310,65.04,86.755,87.611,0.99902 (100.99902),13 1,2016/02/11 15:47:19,
3,2158630809,주식회사 파이널위즈,곽관남,분석,548371826,65.08,86.769,87.626,1.01570 (101.0157),15 8,2016/02/11 09:23:56,
4,1078646179,(주)가이드삼정,문용만,분석,548472798,65.16,86.785,87.642,1.03430 (101.0343),10 5,2016/02/12 09:44:24,
5,1138608831,주식회사 이수,이민현,분석,548572680,65.2,86.801,87.658,1.05269 (101.05269),9 2,2016/02/05 15:06:57,
6,6101412921,코어네트웍스,정명환,분석,548687769,65.28,86.819,87.676,1.07389 (101.07389),4 9,2016/02/11 09:53:53,
7,2158765528,삼마전기통신 주식회사,김완수,분석,548786500,65.36,86.835,87.692,1.09208 (101.09208),5 11,2016/02/05 19:29:20,
8,1188108054,대한신호(주),안종석,분석,548813169,65.36,86.839,87.696,1.09699 (101.09699),4 6,2016/02/11 13:33:47,
9,1068669669,(주)일광통신,이병일,분석,548845800,65.36,86.844,87.701,1.10301 (101.10301),5 13,2016/02/05 11:57:00,
10,2178126102,(주)오버더케이블,이종구,분석,548898398,65.4,86.852,87.71,1.11269 (101.11269),3 6,2016/02/05 22:10:11,
11,2208139700,(주)애플파워,김성국,분석,548907000,65.4,86.854,87.711,1.11428 (101.11428),9 3,2016/02/06 18:10:40,
12,1018644343,주식회사 세광이엔씨,장문주,분석,549018370,65.48,86.871,87.729,1.13480 (101.1348),7 8,2016/02/12 09:42:31,
13,2138634018,(주)비트정보통신,송재화,분석,549112284,65.56,86.886,87.744,1.15209 (101.15209),6 7,2016/02/05 12:55:41,
14,6158113999,(주)동진정보통신,이화원,분석,549117170,65.56,86.887,87.745,1.15300 (101.153),11 9,2016/02/11 14:29:01,
15,1068184554,(주)송화전기통신,고진홍,분석,549147570,65.56,86.892,87.75,1.15859 (101.15859),3 10,2016/02/05 15:56:22,
16,1078619861,주식회사 하이텍영상,최종만,분석,549208944,65.6,86.901,87.759,1.16990 (101.1699),6 8,2016/02/11 08:56:26,
17,1198635165,(주)세화정보통신,김영주,분석,549220856,65.6,86.903,87.761,1.17210 (101.1721),13 11,2016/02/05 09:16:50,
18,1138607472,조은케이블서비스주식회사,이을복,분석,549235513,65.64,86.906,87.764,1.17479 (101.17479),12 7,2016/02/05 17:28:31,
19,1108172440,주식회사 다보파워코리아,강희철,분석,549261571,65.64,86.91,87.768,1.17960 (101.1796),11 14,2016/02/11 15:58:16,
20,2038159910,태영통신전설(주),김진기,분석,549274057,65.64,86.912,87.77,1.18190 (101.1819),4 15,2016/02/12 09:29:41,
21,2018634956,주식회사 신성전자통신,전용인,분석,549283285,65.64,86.913,87.771,1.18360 (101.1836),4 15,2016/02/12 09:29:26,
22,2168100638,원흥전설(주),이제호,분석,549334990,65.68,86.921,87.779,1.19312 (101.19312),13 5,2016/02/12 09:33:53,
23,2158171237,(주)모빌텍,오승환,분석,549360913,65.72,86.925,87.784,1.19789 (101.19789),9 12,2016/02/12 08:47:56,
24,2208110402,정안전기(주),이학용,분석,549492829,65.8,86.946,87.805,1.22220 (101.2222),9 8,2016/02/12 09:54:19,
