순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,1078606385,대선아이넷(주),신일자,분석,69958000,87.748,87.953,0.23731 (100.23731),,0000/00/00 00:00:00,낙찰
2,2118606665,(주)화인전설,이순희,분석,69966139,87.758,87.963,0.24897 (100.24897),,0000/00/00 00:00:00,
3,1138683636,주식회사 온택,허윤훈,분석,69977000,87.772,87.977,0.26453 (100.26453),,0000/00/00 00:00:00,
4,1138157550,뉴코리아전자통신 주식회사,조영순,분석,69985210,87.782,87.987,0.27630 (100.2763),,0000/00/00 00:00:00,
5,2158784530,주식회사 대운텔레시스,장안성,분석,69986815,87.784,87.989,0.27860 (100.2786),,0000/00/00 00:00:00,
6,1058718276,해림데이타시스템 주식회사,이옥경,분석,69995200,87.794,88.0,0.29061 (100.29061),,0000/00/00 00:00:00,
7,1088159691,(주)다우텔레콤,이영순,분석,69996000,87.795,88.001,0.29176 (100.29176),,0000/00/00 00:00:00,
8,1078688354,(주)혜인에스앤에스,유순희,분석,70057580,87.873,88.078,0.37999 (100.37999),,0000/00/00 00:00:00,
9,2138800230,주식회사 성민전기통신,홍종애,분석,70076290,87.896,88.101,0.40680 (100.4068),,0000/00/00 00:00:00,
10,1198658528,진솔이앤에스 주식회사,김정현,분석,70080820,87.902,88.107,0.41329 (100.41329),,0000/00/00 00:00:00,
11,1128143733,공간미디어(주),김명숙,분석,70088150,87.911,88.116,0.42379 (100.42379),,0000/00/00 00:00:00,
12,1138633645,주식회사 와이넷,석지윤,분석,70103520,87.93,88.136,0.44581 (100.44581),,0000/00/00 00:00:00,
13,1108175622,동해아이앤티(주),이기봉,분석,70115500,87.945,88.151,0.46298 (100.46298),,0000/00/00 00:00:00,
14,1198653668,에코아이넷(주),박은희,분석,70128563,87.962,88.167,0.48170 (100.4817),,0000/00/00 00:00:00,
15,2118193336,(주)국제비엠에스,윤도선,분석,70169250,88.013,88.218,0.53999 (100.53999),,0000/00/00 00:00:00,
16,2148639466,(주)동방데이타테크놀러지,원덕숙,분석,70185870,88.034,88.239,0.56381 (100.56381),,0000/00/00 00:00:00,
17,1058645500,태지종합건설(주),박소연,분석,70195710,88.046,88.252,0.57790 (100.5779),,0000/00/00 00:00:00,
18,2048610496,주식회사김스애드,김진희,분석,70201070,88.053,88.258,0.58558 (100.58558),,0000/00/00 00:00:00,
