순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
1,2018603701,소성정보기술 (주),김금남,분석,80352626,85.0,87.745,88.318,0.65416 (100.65416),1 2,2016/05/17 11:26:38,
2,6318800044,화인씨엔이 주식회사,김영심,분석,80352910,85.0,87.746,88.319,0.65452 (100.65452),2 11,2016/05/13 14:07:21,
3,1208633380,(주)에스에스통신,이종필,분석,80356640,85.0,87.75,88.323,0.65919 (100.65919),6 12,2016/05/13 15:44:44,
4,2078129117,경우전기(주),김한정,분석,80360820,85.0,87.754,88.328,0.66443 (100.66443),8 10,2016/05/19 09:34:52,
5,2208691899,(주)한결아이앤씨,이상억,분석,80362000,85.2,87.756,88.329,0.66591 (100.66591),8 15,2016/05/18 17:54:05,
6,1138163445,주식회사 삼도통신,이정경,분석,80362600,85.2,87.756,88.329,0.66666 (100.66666),2 12,2016/05/18 16:58:58,
7,4098163161,(주)동우커뮤니케이션,송준성,분석,80362910,85.2,87.757,88.33,0.66705 (100.66705),13 2,2016/05/19 09:21:45,
8,2158640364,(주)엠오에스강북,이한섭,분석,80364500,85.2,87.758,88.332,0.66904 (100.66904),12 6,2016/05/19 08:47:33,
9,2098133373,주식회사 씨스넷,이명재,분석,80364700,85.2,87.759,88.332,0.66929 (100.66929),2 11,2016/05/11 10:05:50,
10,2048137258,대신엔에스(주),정동진,분석,80366790,85.2,87.761,88.334,0.67191 (100.67191),10 13,2016/05/18 09:12:50,
11,1068143494,합자회사 화인에스앤컴퍼니,장주용,분석,80367740,85.2,87.762,88.335,0.67310 (100.6731),12 1,2016/05/16 11:05:33,
12,2068194880,(주)유애넷테크,조성출,분석,80367900,85.2,87.762,88.335,0.67330 (100.6733),8 4,2016/05/11 11:58:41,
13,1058814068,주식회사 한강통신건설,최문봉,분석,80368214,85.2,87.763,88.336,0.67369 (100.67369),1 4,2016/05/17 10:07:59,
14,2178140711,주식회사 넥슨통신,신철구,분석,80368595,85.2,87.763,88.336,0.67417 (100.67417),6 11,2016/05/16 14:31:35,
15,1058622429,우리정보네트웍스(주),문길영,분석,80368697,85.2,87.763,88.336,0.67429 (100.67429),4 13,2016/05/11 12:03:19,
16,1198601520,주식회사 에스에이치아이앤씨,장덕진,분석,80368700,85.2,87.763,88.336,0.67430 (100.6743),7 8,2016/05/16 18:31:12,
17,2148781807,(주)창리정보통신,정종호,분석,80368850,85.2,87.763,88.336,0.67449 (100.67449),4 14,2016/05/12 08:57:05,
18,2148673033,대일전기통신(주),김종엽,분석,80371000,85.4,87.766,88.339,0.67718 (100.67718),15 2,2016/05/17 10:22:44,
19,2188118793,한국영상(주),송화재,분석,80371731,85.4,87.766,88.339,0.67810 (100.6781),12 10,2016/05/12 09:07:07,
20,1188117645,(주)유투넷,최병국,분석,80372600,85.4,87.767,88.34,0.67918 (100.67918),1 5,2016/05/13 16:32:30,
21,2130230588,태극정보통신,이상호,분석,80378835,85.4,87.774,88.347,0.68699 (100.68699),4 15,2016/05/19 06:31:19,
22,1288196628,코마정보통신(주),이경수,분석,80380900,85.6,87.776,88.35,0.68958 (100.68958),11 12,2016/05/11 19:30:21,
23,1058605740,국제텔레시스(주),박병헌,분석,80388570,85.8,87.785,88.358,0.69919 (100.69919),13 12,2016/05/11 10:02:57,
24,1108131570,(주)조은시스템,김창윤,분석,80391500,85.8,87.788,88.361,0.70286 (100.70286),8 6,2016/05/13 16:47:04,
25,2117299696,성원전자통신,성기신,분석,80393040,85.8,87.79,88.363,0.70479 (100.70479),6 14,2016/05/11 18:17:21,
26,1074968483,국제정보통신,조광자,분석,80406230,86.0,87.804,88.377,0.72131 (100.72131),15 2,2016/05/11 14:09:44,
27,2108157604,주식회사 시울이엔지,김미숙,분석,80411690,86.2,87.81,88.383,0.72815 (100.72815),1 13,2016/05/17 09:17:04,
28,1062475052,한우리정보통신,전막동,분석,80412638,86.2,87.811,88.384,0.72934 (100.72934),8 4,2016/05/11 17:05:24,
29,2018126882,(주)예사전자,공춘택,분석,80421600,86.4,87.821,88.394,0.74056 (100.74056),3 13,2016/05/19 09:51:13,
30,1130293323,성진정보통신,문계철,분석,80429450,86.6,87.829,88.403,0.75040 (100.7504),5 4,2016/05/12 09:14:29,
31,1048635974,주식회사 성원통신,송준형,분석,80432639,86.6,87.833,88.406,0.75439 (100.75439),9 6,2016/05/19 08:07:39,
32,2068632045,주식회사 티볼리씨앤씨,박주흠,분석,80445955,87.0,87.847,88.421,0.77107 (100.77107),4 11,2016/05/11 10:45:48,
